,Date,precip_and_snowmelt_input_Lower San Juan_mean,irrigation_Lower San Juan_mean,AET_Lower San Juan_mean,soil_thickness_Lower San Juan_mean,soil_porosity_Lower San Juan_mean,field_capacity_Lower San Juan_mean,wilting_point_Lower San Juan_mean,Geo_K_Lower San Juan_mean,Runoff_Lower San Juan_mean,Recharge_Lower San Juan_mean,Soil_Water_End_Of_Previous_Timestep_Lower San Juan_mean,Soil_Saturation_Percent_End_Of_Timestep_Lower San Juan_mean,precip_and_snowmelt_input_m3_Lower San Juan_sum,irrigation_m3_Lower San Juan_sum,AET_m3_Lower San Juan_sum,Runoff_m3_Lower San Juan_sum,Recharge_m3_Lower San Juan_sum,Soil_Water_End_Of_Previous_Timestep_m3_Lower San Juan_sum,Lower San Juan_area_m2
0,2005-01-01,54.94158686518865,0.0,6.832634767277405,311.6544388431918,0.4534868693857536,54.45092281687827,26.919247441708738,12043.812778557078,5.810030813704084,34.331172612581554,71.5597616341518,54.775741669148495,733809358.761464,0.0,89296653.89175692,77596153.59212899,458542008.09336394,935230238.6475291,13673448103.110418
1,2005-02-01,46.43308926688811,0.0,17.216841792548475,311.6544388431918,0.4534868693857536,54.45092281687827,26.919247441708738,12043.812778557078,4.216037272128527,24.621329742798796,71.37103765829426,54.145695838842535,620163606.9064105,0.0,225008707.63112924,56308450.225511596,328845061.7191953,932763725.4736756,13673448103.110418
2,2005-03-01,16.904700388306022,0.0,15.447936915933118,311.6544388431918,0.4534868693857536,54.45092281687827,26.919247441708738,12043.812778557078,0.6665167631828861,8.357889363579147,63.593161269129666,45.070482514167026,225779925.10512733,0.0,201878743.0900707,8901927.03118051,111632545.67243013,831121554.289832,13673448103.110418
3,2005-04-01,24.012093016578955,0.27903755025512306,21.04476850446588,311.6544388431918,0.4534868693857536,54.45092281687827,26.919247441708738,12043.812778557078,1.0605535198640639,8.517611728756185,58.008089502914224,39.88462735339628,320709649.30957204,3726566.791221389,275020785.1253333,14164562.325413257,113767461.46345112,758139986.4770811,13673448103.110418
4,2005-05-01,7.934380107376595,0.7254976203943612,31.589824400514072,311.6544388431918,0.4534868693857536,54.45092281687827,26.919247441708738,12043.812778557078,0.20031956774289805,1.2082940092603611,41.420847527460275,26.256523371353,105967441.72289313,9689073.520037862,412833913.2671218,2675316.8677380267,16137557.18005662,541358815.7023095,13673448103.110418
5,2005-06-01,7.84385710528825,1.1161502010204922,23.942243979307793,311.6544388431918,0.4534868693857536,54.45092281687827,26.919247441708738,12043.812778557078,0.35528334943777107,0.994329812684237,37.078040839492836,23.567132180682215,104764186.01274371,14906267.164885556,312890096.82850933,4745002.123628812,13280333.882392688,484600378.41154414,13673448103.110418
6,2005-07-01,19.505930850620658,1.4509952407887223,30.151310053538797,311.6544388431918,0.4534868693857536,54.45092281687827,26.919247441708738,12043.812778557078,1.091564364232492,2.645938189934255,37.81925663433954,24.660354176163725,260528022.24402833,19378147.040075723,394030776.55034494,14578618.928479884,35340525.39160033,494291924.67006606,13673448103.110418
7,2005-08-01,29.56005481882736,1.1719577311640814,26.516562150851513,311.6544388431918,0.4534868693857536,54.45092281687827,26.919247441708738,12043.812778557078,1.6878840949184892,7.035630883943072,42.33458616775025,28.82745542695118,394841805.0739484,15651580.791478988,346538036.9784316,22545370.46329494,93984149.47763649,553314514.4009372,13673448103.110418
8,2005-09-01,34.33010504936438,0.5580751005102461,17.245522826641512,311.6544388431918,0.4534868693857536,54.45092281687827,26.919247441708738,12043.812778557078,1.4532396675611585,9.36559817479525,49.622188016988616,35.577768286727036,458506421.4995962,7453133.582442778,225378380.63576493,19409486.308896784,125093439.8285185,648545812.8554462,13673448103.110418
9,2005-10-01,25.888637290205562,0.27903755025512306,16.754761335821907,311.6544388431918,0.4534868693857536,54.45092281687827,26.919247441708738,12043.812778557078,1.021800876181143,7.9784182800350525,50.897849539264186,36.89041394956263,345771158.79232866,3726566.791221389,218964868.22541153,13647038.581973705,106564080.46600674,665218196.7579122,13673448103.110418
10,2005-11-01,3.651015975983813,0.0,16.127898941494813,311.6544388431918,0.4534868693857536,54.45092281687827,26.919247441708738,12043.812778557078,0.0013255049169083892,0.6276421588217019,42.744745552605,27.728281095758394,48759193.934964105,0.0,210764461.4004234,17702.74728339981,8382156.793548642,558668594.7033926,13673448103.110418
11,2005-12-01,3.8249924442432794,0.0,7.662750821810761,311.6544388431918,0.4534868693857536,54.45092281687827,26.919247441708738,12043.812778557078,0.0,0.2600807673173367,39.84681448378591,24.681133557177336,51085869.04618595,0.0,100147988.44155306,0.0,3473709.1445230464,520791042.37536114,13673448103.110418
12,2006-01-01,8.343000824226257,0.0,6.322543770706724,311.6544388431918,0.4534868693857536,54.45092281687827,26.919247441708738,12043.812778557078,0.014153146034370184,0.7482585589184712,41.688042420390964,26.230565256152182,111426242.44663543,0.0,82631352.28832164,189031.8087801983,9993894.998700157,544849220.1921906,13673448103.110418
13,2006-02-01,0.7382304124051694,0.0,4.438643511731393,311.6544388431918,0.4534868693857536,54.45092281687827,26.919247441708738,12043.812778557078,0.0,0.2218145924856268,39.11381171620233,24.210580693042566,9860090.187840356,0.0,58008532.54308239,0.0,2962573.733098234,511206422.00473386,13673448103.110418
14,2006-03-01,35.832150070435546,0.0,7.434710444908005,311.6544388431918,0.4534868693857536,54.45092281687827,26.919247441708738,12043.812778557078,0.826493330533594,9.46090512429524,57.081424285966875,40.790496227159686,478572507.4652171,0.0,97157221.6437804,11038542.950821828,126366470.08616535,746023766.6680099,13673448103.110418
15,2006-04-01,4.169226136134888,0.08065800525451357,19.859003752236163,311.6544388431918,0.4534868693857536,54.45092281687827,26.919247441708738,12043.812778557078,0.020187954978775517,0.9500004649997751,43.70514345566871,28.27503241780217,55683029.41261821,1077144.3904903443,259523223.0877567,269622.0699228646,12688620.216923095,571215687.460017,13673448103.110418
16,2006-05-01,2.428740803256738,0.20971081613318365,17.360724872611264,311.6544388431918,0.4534868693857536,54.45092281687827,26.919247441708738,12043.812778557078,0.01114113412156015,0.3385086354548921,38.116919230341836,24.08240171822393,32437255.606600598,2800575.4482771577,226874570.28714502,148801.21687110432,4521238.405914373,498181823.21359,13673448103.110418
17,2006-06-01,7.325853579206375,0.32263202101805427,18.58297866844052,311.6544388431918,0.4534868693857536,54.45092281687827,26.919247441708738,12043.812778557078,0.045060997071057755,0.8729428706889386,36.37689670405996,23.06274137318944,97839382.63219291,4308577.561961377,242863350.6547689,601829.6210246086,11658736.802007502,475433617.05984086,13673448103.110418
18,2006-07-01,28.021765034511755,0.4194216322663673,29.065880483851164,311.6544388431918,0.4534868693857536,54.45092281687827,26.919247441708738,12043.812778557078,0.6840530763411746,4.219021224580011,38.80772793185675,25.717494960478348,374260392.10742325,5601150.896554315,379859735.96444696,9135926.090688562,56349576.494088694,507200355.09856373,13673448103.110418
19,2006-08-01,21.896372385669167,0.3387636217960424,20.612518648161654,311.6544388431918,0.4534868693857536,54.45092281687827,26.919247441708738,12043.812778557078,0.36233752436931943,3.9681614138431343,41.291393166800454,27.702325157771355,292449125.7169413,4524006.436420339,269370182.80674523,4839312.5753859505,53000704.09522258,539663544.0207028,13673448103.110418
20,2006-09-01,26.864140454123277,0.16131601050902714,12.874387274688226,311.6544388431918,0.4534868693857536,54.45092281687827,26.919247441708738,12043.812778557078,0.9278150751273219,7.297178818850231,47.71594469914591,33.6854281429281,358789276.6924926,2154288.7809806885,168242008.49458045,12391080.63573815,97464274.1623525,623627375.9062738,13673448103.110418
21,2006-10-01,82.87692652308984,0.08065800525451357,9.61399112638126,311.6544388431918,0.4534868693857536,54.45092281687827,26.919247441708738,12043.812778557078,9.736649592138349,38.19180927610856,72.18122615425848,57.00985690592907,1106935808.8800704,1077144.3904903443,125636831.92851762,130046566.62355782,510127136.9451154,943362306.9009755,13673448103.110418
22,2006-11-01,7.027156993116067,0.0,11.194773993968008,311.6544388431918,0.4534868693857536,54.45092281687827,26.919247441708738,12043.812778557078,0.017693358247258144,6.43774899880799,61.55763218431585,41.653779253804274,93850643.70732227,0.0,146295078.7821726,236341.76158130515,85987014.05762716,804523229.287275,13673448103.110418
23,2006-12-01,14.410062969684388,0.0,6.332928617097541,311.6544388431918,0.4534868693857536,54.45092281687827,26.919247441708738,12043.812778557078,0.5596561026577824,5.676366391931392,63.240592432513644,42.552233076509545,192448402.8094257,0.0,82764387.2746745,7474100.132937924,75807932.02708766,826513271.0593863,13673448103.110418
24,2007-01-01,11.400513874734065,0.0,5.161268656234462,311.6544388431918,0.4534868693857536,54.45092281687827,26.919247441708738,12043.812778557078,0.5584836511650413,5.235362726966926,63.47438658864746,42.37294568181676,152279806.4449915,0.0,67453980.05325499,7459784.032206697,69932155.59342892,829571705.0008641,13673448103.110418
25,2007-02-01,15.43861675876077,0.0,7.43401295522504,311.6544388431918,0.4534868693857536,54.45092281687827,26.919247441708738,12043.812778557078,0.5989564865871122,6.770638714901281,63.977228039842544,42.57692379949122,206209026.3059563,0.0,97156785.34143525,8000068.760062268,90437111.82618344,836143314.5570711,13673448103.110418
26,2007-03-01,11.122112757653515,0.0,9.856355874736018,311.6544388431918,0.4534868693857536,54.45092281687827,26.919247441708738,12043.812778557078,0.5480038639400319,3.9913156998905897,60.90487982094249,40.20939139424272,148549921.88960013,0.0,128805307.84162343,7319833.214589034,53313372.877201244,795994489.9073887,13673448103.110418
27,2007-04-01,17.17322427199117,0.05974761087298762,19.057200612240955,311.6544388431918,0.4534868693857536,54.45092281687827,26.919247441708738,12043.812778557078,0.5513021939758231,4.602385646564242,55.72483156231594,36.68250043514966,229365966.41026476,797888.1597408233,249050231.6975139,7362684.298644819,61472352.48196463,728298675.1089668,13673448103.110418
