,Date,precip_and_snowmelt_input_Lower San Juan_mean,irrigation_Lower San Juan_mean,AET_Lower San Juan_mean,soil_thickness_Lower San Juan_mean,soil_porosity_Lower San Juan_mean,field_capacity_Lower San Juan_mean,wilting_point_Lower San Juan_mean,Geo_K_Lower San Juan_mean,Runoff_Lower San Juan_mean,Recharge_Lower San Juan_mean,Soil_Water_End_Of_Previous_Timestep_Lower San Juan_mean,Soil_Saturation_Percent_End_Of_Timestep_Lower San Juan_mean,precip_and_snowmelt_input_m3_Lower San Juan_sum,irrigation_m3_Lower San Juan_sum,AET_m3_Lower San Juan_sum,Runoff_m3_Lower San Juan_sum,Recharge_m3_Lower San Juan_sum,Soil_Water_End_Of_Previous_Timestep_m3_Lower San Juan_sum,Lower San Juan_area_m2
0,2005-01-01,54.94158686518865,0.0,9.39621288935101,311.6544388431918,0.4534868693857536,54.45092281687827,26.919247441708738,12043.812778557078,5.14905052586703,31.10584565620222,70.06327218093779,53.540072110756704,733809358.761464,0.0,122801697.9022197,68770143.20869637,415456639.25299793,915670746.7936647,13673448103.110418
1,2005-02-01,46.43308926688811,0.0,9.576126478129183,311.6544388431918,0.4534868693857536,54.45092281687827,26.919247441708738,12043.812778557078,5.17395883434226,29.436698155049296,71.62480362889266,55.09131472704816,620163606.9064105,0.0,125152243.87999228,69102532.14746106,393158911.0708391,936078765.297005,13673448103.110418
2,2005-03-01,16.904700388306022,0.0,14.350688771061932,311.6544388431918,0.4534868693857536,54.45092281687827,26.919247441708738,12043.812778557078,0.4715739015625158,8.224663238924164,65.35081792042278,45.30084410071055,225779925.10512733,0.0,187552851.30433738,6298481.501875725,109848071.12002593,854082234.8790038,13673448103.110418
3,2005-04-01,24.012093016578955,0.27903755025512306,22.800272537635376,311.6544388431918,0.4534868693857536,54.45092281687827,26.919247441708738,12043.812778557078,0.7246767452089712,5.512618865717651,60.83833638927043,40.06584332112859,320709649.30957204,3726566.791221389,297975518.2062349,9679289.566007763,73629256.89222924,795110506.378081,13673448103.110418
4,2005-05-01,7.934380107376595,0.7254976203943612,30.0028545411099,311.6544388431918,0.4534868693857536,54.45092281687827,26.919247441708738,12043.812778557078,0.22970962131774747,0.7934908839802177,43.68679482150639,25.79251692205418,105967441.72289313,9689073.520037862,392105383.96951365,3067913.501538439,10597107.23856271,570957155.0393685,13673448103.110418
5,2005-06-01,7.84385710528825,1.1161502010204922,34.36069903966006,311.6544388431918,0.4534868693857536,54.45092281687827,26.919247441708738,12043.812778557078,0.36760681275723056,0.62305481902932,33.02397742422194,19.072738454443233,104764186.01274371,14906267.164885556,449058065.94481593,4909681.5576196015,8321660.607759462,431607666.66175574,13673448103.110418
6,2005-07-01,19.505930850620658,1.4509952407887223,36.888078738835304,311.6544388431918,0.4534868693857536,54.45092281687827,26.919247441708738,12043.812778557078,0.9959865676769111,1.2784998869125959,31.61264873716932,18.629764665996696,260528022.24402833,19378147.040075723,482093401.36698794,13301948.667879093,17076866.98056841,413163196.5095181,13673448103.110418
7,2005-08-01,29.56005481882736,1.1719577311640814,25.63388249882138,311.6544388431918,0.4534868693857536,54.45092281687827,26.919247441708738,12043.812778557078,1.4749399737487563,4.71311513318993,37.134331624281224,23.81156615140734,394841805.0739484,15651580.791478988,335011656.3276392,19700650.599034507,62958151.49548876,485339682.67219377,13673448103.110418
8,2005-09-01,34.33010504936438,0.5580751005102461,24.18026879185745,311.6544388431918,0.4534868693857536,54.45092281687827,26.919247441708738,12043.812778557078,1.181278690722351,5.335660486401865,44.06556433366161,29.28777709705506,458506421.4995962,7453133.582442778,316016807.8651451,15777311.731135331,71266950.12268516,575910274.6399298,13673448103.110418
9,2005-10-01,25.888637290205562,0.27903755025512306,24.409852687595674,311.6544388431918,0.4534868693857536,54.45092281687827,26.919247441708738,12043.812778557078,0.9194015903814831,4.443395911902747,43.692272715472484,28.94434351413205,345771158.79232866,3726566.791221389,319016999.50527024,12279247.713459656,59348071.15734866,571028459.6022362,13673448103.110418
10,2005-11-01,3.651015975983813,0.0,14.375824232599891,311.6544388431918,0.4534868693857536,54.45092281687827,26.919247441708738,12043.812778557078,0.004382713518122007,0.4086284152115765,38.64879701073596,23.79026537708328,48759193.934964105,0.0,187881199.6871056,58535.61709048511,5457292.70452789,505112507.57442313,13673448103.110418
11,2005-12-01,3.8249924442432794,0.0,9.6698290504453,311.6544388431918,0.4534868693857536,54.45092281687827,26.919247441708738,12043.812778557078,0.0,0.29376991578885125,36.30855306919776,21.354234305730138,51085869.04618595,0.0,126377805.06114507,0.0,3923389.567840374,474526869.34553796,13673448103.110418
12,2006-01-01,8.343000824226257,0.0,10.705807893258246,311.6544388431918,0.4534868693857536,54.45092281687827,26.919247441708738,12043.812778557078,0.04477537175346282,0.5029382120969539,36.67187047886686,21.647936661611272,111426242.44663543,0.0,139917368.49287835,597995.5558895866,6716918.362489386,479272294.2094431,13673448103.110418
13,2006-02-01,0.7382304124051694,0.0,13.063755723613257,311.6544388431918,0.4534868693857536,54.45092281687827,26.919247441708738,12043.812778557078,0.0,0.19144626102302034,32.821350900225845,18.652392927332542,9860090.187840356,0.0,170735921.08236077,0.0,2556974.308571425,428949191.88304156,13673448103.110418
14,2006-03-01,35.832150070435546,0.0,15.83640637815566,311.6544388431918,0.4534868693857536,54.45092281687827,26.919247441708738,12043.812778557078,0.5823029118219478,6.236113128557778,46.94910567055634,31.94853276029464,478572507.4652171,0.0,206975790.54715282,7776953.209863849,83286805.13912493,613579282.4313654,13673448103.110418
15,2006-04-01,4.169226136134888,0.08065800525451357,21.34944878940332,311.6544388431918,0.4534868693857536,54.45092281687827,26.919247441708738,12043.812778557078,0.014469309585592166,0.3688381643925755,36.89312017808216,22.143514241977538,55683029.41261821,1077144.3904903443,279022849.5547137,193244.58696545652,4926201.137354084,482159044.3780468,13673448103.110418
