,Date,precip_and_snowmelt_input_Lower San Juan_mean,irrigation_Lower San Juan_mean,AET_Lower San Juan_mean,soil_thickness_Lower San Juan_mean,soil_porosity_Lower San Juan_mean,field_capacity_Lower San Juan_mean,wilting_point_Lower San Juan_mean,Geo_K_Lower San Juan_mean,Runoff_Lower San Juan_mean,Recharge_Lower San Juan_mean,Soil_Water_End_Of_Previous_Timestep_Lower San Juan_mean,Soil_Saturation_Percent_End_Of_Timestep_Lower San Juan_mean,precip_and_snowmelt_input_m3_Lower San Juan_sum,irrigation_m3_Lower San Juan_sum,AET_m3_Lower San Juan_sum,Runoff_m3_Lower San Juan_sum,Recharge_m3_Lower San Juan_sum,Soil_Water_End_Of_Previous_Timestep_m3_Lower San Juan_sum,Lower San Juan_area_m2
0,2005-01-01,65.57543080371146,0.0,19.69860049986761,311.6544388431918,0.4534868693857536,54.45092281687827,26.919247441708738,12043.812778557078,4.3304093440580775,23.423544352811852,58.43066145361929,44.713756208929276,875835627.3644001,0.0,257448817.2349572,57835822.46710083,312843460.8508062,763636330.7405972,13673448103.110418
1,2005-02-01,49.62890878265604,0.0,26.88174320754838,311.6544388431918,0.4534868693857536,54.45092281687827,26.919247441708738,12043.812778557078,1.6119705489298863,18.243930875478046,60.89492346234691,45.89862205366444,662850284.7310878,0.0,351327892.2925252,21528957.56746534,243662060.04976675,795841702.0037743,13673448103.110418
2,2005-03-01,17.22731587027281,0.0,39.57772812110487,311.6544388431918,0.4534868693857536,54.45092281687827,26.919247441708738,12043.812778557078,0.03454412385041074,1.6870178420843591,39.50775121625567,24.67729243317577,230093162.66732135,0.0,517253406.4173017,461500.2302027699,22531364.17944555,516330762.58014524,13673448103.110418
3,2005-04-01,23.350962391427196,0.27903755025512306,47.46306856711077,311.6544388431918,0.4534868693857536,54.45092281687827,26.919247441708738,12043.812778557078,0.10094337027160588,0.6736389353061717,25.416020377483896,14.119156233464835,311875215.19104177,3726566.791221389,620306830.4048702,1348266.2221714298,8996951.441844577,332165135.3148297,13673448103.110418
4,2005-05-01,8.852716583371063,0.7254976203943612,50.30144470779704,311.6544388431918,0.4534868693857536,54.45092281687827,26.919247441708738,12043.812778557078,0.17283781670483397,0.3320438679130599,13.489380645304418,7.211829326874846,118231369.98254879,9689073.520037862,657397102.879992,2308331.614491194,4434518.845832163,176299767.7163596,13673448103.110418
5,2005-06-01,7.529031583710016,1.1161502010204922,41.06958751235136,311.6544388431918,0.4534868693857536,54.45092281687827,26.919247441708738,12043.812778557078,0.3344382067465161,0.31760441520637295,10.969340955572614,5.85444466903221,100559811.94607204,14906267.164885556,536747664.80561596,4466581.114898377,4241710.933487718,143366198.90532202,13673448103.110418
6,2005-07-01,16.072588057227243,1.4509952407887223,49.784075277219834,311.6544388431918,0.4534868693857536,54.45092281687827,26.919247441708738,12043.812778557078,0.836620863031437,0.32189514464302416,9.917788908397627,5.299551584517956,214669618.51774207,19378147.040075723,650639785.7633556,11173329.009295989,4299112.583042567,129622896.62584342,13673448103.110418
7,2005-08-01,32.62027308602021,1.1719577311640814,42.218759889176624,311.6544388431918,0.4534868693857536,54.45092281687827,26.919247441708738,12043.812778557078,0.7367677589831313,0.8158693230125018,14.16281801569532,9.017361890544255,435710205.04099536,15651580.791478988,551776927.1770431,9840055.385135643,10897168.297881488,185108565.1792332,13673448103.110418
8,2005-09-01,30.728487717219274,0.5580751005102461,31.74493835612015,311.6544388431918,0.4534868693857536,54.45092281687827,26.919247441708738,12043.812778557078,0.33623956001425304,0.9752470651440751,18.173689607162107,12.430205383983116,410395181.0513486,7453133.582442778,414880990.23468214,4490757.963875989,13025153.260269815,237517100.24521455,13673448103.110418
9,2005-10-01,26.859440001235892,0.27903755025512306,34.44229887432913,311.6544388431918,0.4534868693857536,54.45092281687827,26.919247441708738,12043.812778557078,0.16664814781494353,0.8032036944213117,17.023823464192958,11.390414920740344,358737975.3309223,3726566.791221389,450130717.95671344,2225980.5364739234,10727845.140706649,222492984.87882635,13673448103.110418
