,Date,precip_and_snowmelt_input_Lower Weber_mean,irrigation_Lower Weber_mean,AET_Lower Weber_mean,soil_thickness_Lower Weber_mean,soil_porosity_Lower Weber_mean,field_capacity_Lower Weber_mean,wilting_point_Lower Weber_mean,Geo_K_Lower Weber_mean,Runoff_Lower Weber_mean,Recharge_Lower Weber_mean,Soil_Water_End_Of_Previous_Timestep_Lower Weber_mean,Soil_Saturation_Percent_End_Of_Timestep_Lower Weber_mean,precip_and_snowmelt_input_m3_Lower Weber_sum,irrigation_m3_Lower Weber_sum,AET_m3_Lower Weber_sum,Runoff_m3_Lower Weber_sum,Recharge_m3_Lower Weber_sum,Soil_Water_End_Of_Previous_Timestep_m3_Lower Weber_sum,Lower Weber_area_m2
0,2024-01-01,96.91521733240894,0.0,6.184572458579226,490.0310253725399,0.5105822509338969,130.2870849387094,63.86998514751257,15109.989698871086,8.95482323165964,61.51420676860747,170.16287807715287,66.77849806087748,331374409.0016963,0.0,21145677.78676862,30617259.301692374,210333605.60810414,554312547.3259673,3417080519.6201215
1,2024-01-01,96.91521733240894,0.0,6.184572458579226,490.0310253725399,0.5105822509338969,130.2870849387094,63.86998514751257,15109.989698871086,8.95482323165964,61.51420676860747,170.16287807715287,66.77849806087748,331374409.0016963,0.0,21145677.78676862,30617259.301692374,210333605.60810414,554312547.3259673,3417080519.6201215
2,2024-01-01,96.91521733240894,0.0,6.184572458579226,490.0310253725399,0.5105822509338969,130.2870849387094,63.86998514751257,15109.989698871086,8.95482323165964,61.51420676860747,170.16287807715287,66.77849806087748,331374409.0016963,0.0,21145677.78676862,30617259.301692374,210333605.60810414,554312547.3259673,3417080519.6201215
3,2024-01-01,96.91521733240894,0.0,6.184572458579226,490.0310253725399,0.5105822509338969,130.2870849387094,63.86998514751257,15109.989698871086,8.95482323165964,61.51420676860747,170.16287807715287,66.77849806087748,331374409.0016963,0.0,21145677.78676862,30617259.301692374,210333605.60810414,554312547.3259673,3417080519.6201215
4,2024-01-01,96.91521733240894,0.0,6.184572458579226,490.0310253725399,0.5105822509338969,130.2870849387094,63.86998514751257,15109.989698871086,8.95482323165964,61.51420676860747,170.16287807715287,66.77849806087748,331374409.0016963,0.0,21145677.78676862,30617259.301692374,210333605.60810414,554312547.3259673,3417080519.6201215
5,2024-01-01,96.91521733240894,0.0,6.184572458579226,490.0310253725399,0.5105822509338969,130.2870849387094,63.86998514751257,15109.989698871086,8.95482323165964,61.51420676860747,170.16287807715287,66.77849806087748,331374409.0016963,0.0,21145677.78676862,30617259.301692374,210333605.60810414,554312547.3259673,3417080519.6201215
6,2024-01-01,96.91521733240894,0.0,6.184572458579226,490.0310253725399,0.5105822509338969,130.2870849387094,63.86998514751257,15109.989698871086,8.95482323165964,61.51420676860747,170.16287807715287,66.77849806087748,331374409.0016963,0.0,21145677.78676862,30617259.301692374,210333605.60810414,554312547.3259673,3417080519.6201215
7,2024-01-01,96.91521733240894,0.0,6.184572458579226,490.0310253725399,0.5105822509338969,130.2870849387094,63.86998514751257,15109.989698871086,8.95482323165964,61.51420676860747,170.16287807715287,66.77849806087748,331374409.0016963,0.0,21145677.78676862,30617259.301692374,210333605.60810414,554312547.3259673,3417080519.6201215
8,2024-01-01,96.91521733240894,0.0,6.184572458579226,490.0310253725399,0.5105822509338969,130.2870849387094,63.86998514751257,15109.989698871086,8.95482323165964,61.51420676860747,170.16287807715287,66.77849806087748,331374409.0016963,0.0,21145677.78676862,30617259.301692374,210333605.60810414,554312547.3259673,3417080519.6201215
9,2024-01-01,96.91521733240894,0.0,6.184572458579226,490.0310253725399,0.5105822509338969,130.2870849387094,63.86998514751257,15109.989698871086,8.95482323165964,61.51420676860747,170.16287807715287,66.77849806087748,331374409.0016963,0.0,21145677.78676862,30617259.301692374,210333605.60810414,554312547.3259673,3417080519.6201215
10,2024-01-01,96.91521733240894,0.0,6.184572458579226,490.0310253725399,0.5105822509338969,130.2870849387094,63.86998514751257,15109.989698871086,8.95482323165964,61.51420676860747,170.16287807715287,66.77849806087748,331374409.0016963,0.0,21145677.78676862,30617259.301692374,210333605.60810414,554312547.3259673,3417080519.6201215
11,2024-01-01,96.91521733240894,0.0,6.184572458579226,490.0310253725399,0.5105822509338969,130.2870849387094,63.86998514751257,15109.989698871086,8.95482323165964,61.51420676860747,170.16287807715287,66.77849806087748,331374409.0016963,0.0,21145677.78676862,30617259.301692374,210333605.60810414,554312547.3259673,3417080519.6204176
12,2024-01-01,96.91521733240894,0.0,6.184572458579226,490.0310253725399,0.5105822509338969,130.2870849387094,63.86998514751257,15109.989698871086,8.95482323165964,61.51420676860747,170.16287807715287,66.77849806087748,331374409.0016963,0.0,21145677.78676862,30617259.301692374,210333605.60810414,554312547.3259673,3417080519.6204176
13,2024-01-01,96.91521733240894,0.0,6.184572458579226,490.0310253725399,0.5105822509338969,130.2870849387094,63.86998514751257,15109.989698871086,8.95482323165964,61.51420676860747,170.16287807715287,66.77849806087748,331374409.0016963,0.0,21145677.78676862,30617259.301692374,210333605.60810414,554312547.3259673,3417080519.6201215
14,2024-01-01,96.91521733240894,0.0,6.184572458579226,490.0310253725399,0.5105822509338969,130.2870849387094,63.86998514751257,15109.989698871086,8.95482323165964,61.51420676860747,170.16287807715287,66.77849806087748,331374409.0016963,0.0,21145677.78676862,30617259.301692374,210333605.60810414,554312547.3259673,3417080519.6204176
15,2024-01-01,96.91521733240894,0.0,6.184572458579226,490.0310253725399,0.5105822509338969,130.2870849387094,63.86998514751257,15109.989698871086,8.95482323165964,61.51420676860747,170.16287807715287,66.77849806087748,331374409.0016963,0.0,21145677.78676862,30617259.301692374,210333605.60810414,554312547.3259673,3417080519.6201215
16,2024-01-01,96.91521733240894,0.0,6.184572458579226,490.0310253725399,0.5105822509338969,130.2870849387094,63.86998514751257,15109.989698871086,8.95482323165964,61.51420676860747,170.16287807715287,66.77849806087748,331374409.0016963,0.0,21145677.78676862,30617259.301692374,210333605.60810414,554312547.3259673,3417080519.6201215
17,2024-01-01,96.91521733240894,0.0,6.184572458579226,490.0310253725399,0.5105822509338969,130.2870849387094,63.86998514751257,15109.989698871086,8.95482323165964,61.51420676860747,170.16287807715287,66.77849806087748,331374409.0016963,0.0,21145677.78676862,30617259.301692374,210333605.60810414,554312547.3259673,3417080519.6201215
18,2024-01-01,96.91521733240894,0.0,6.184572458579226,490.0310253725399,0.5105822509338969,130.2870849387094,63.86998514751257,15109.989698871086,8.95482323165964,61.51420676860747,170.16287807715287,66.77849806087748,331374409.0016963,0.0,21145677.78676862,30617259.301692374,210333605.60810414,554312547.3259673,3417080519.6201215
19,2024-01-01,96.91521733240894,0.0,6.184572458579226,490.0310253725399,0.5105822509338969,130.2870849387094,63.86998514751257,15109.989698871086,8.95482323165964,61.51420676860747,170.16287807715287,66.77849806087748,331374409.0016963,0.0,21145677.78676862,30617259.301692374,210333605.60810414,554312547.3259673,3417080519.6201215
20,2024-02-01,141.47314222437507,0.0,10.31823007975506,490.0310253725399,0.5105822509338969,130.2870849387094,63.86998514751257,15109.989698871086,32.01441673439161,70.62490205963331,196.12216281766976,77.34763500116625,483720946.76728815,0.0,35278900.14306665,109459730.2958641,241485039.9082256,638875931.2108386,3417080519.6201215
21,2024-02-01,141.47314222437507,0.0,10.31823007975506,490.0310253725399,0.5105822509338969,130.2870849387094,63.86998514751257,15109.989698871086,32.01441673439161,70.62490205963331,196.12216281766976,77.34763500116625,483720946.76728815,0.0,35278900.14306665,109459730.2958641,241485039.9082256,638875931.2108386,3417080519.6201215
22,2024-02-01,141.47314222437507,0.0,10.31823007975506,490.0310253725399,0.5105822509338969,130.2870849387094,63.86998514751257,15109.989698871086,32.01441673439161,70.62490205963331,196.12216281766976,77.34763500116625,483720946.76728815,0.0,35278900.14306665,109459730.2958641,241485039.9082256,638875931.2108386,3417080519.6201215
23,2024-02-01,141.47314222437507,0.0,10.31823007975506,490.0310253725399,0.5105822509338969,130.2870849387094,63.86998514751257,15109.989698871086,32.01441673439161,70.62490205963331,196.12216281766976,77.34763500116625,483720946.76728815,0.0,35278900.14306665,109459730.2958641,241485039.9082256,638875931.2108386,3417080519.6201215
24,2024-02-01,141.47314222437507,0.0,10.31823007975506,490.0310253725399,0.5105822509338969,130.2870849387094,63.86998514751257,15109.989698871086,32.01441673439161,70.62490205963331,196.12216281766976,77.34763500116625,483720946.76728815,0.0,35278900.14306665,109459730.2958641,241485039.9082256,638875931.2108386,3417080519.6201215
25,2024-02-01,141.47314222437507,0.0,10.31823007975506,490.0310253725399,0.5105822509338969,130.2870849387094,63.86998514751257,15109.989698871086,32.01441673439161,70.62490205963331,196.12216281766976,77.34763500116625,483720946.76728815,0.0,35278900.14306665,109459730.2958641,241485039.9082256,638875931.2108386,3417080519.6201215
26,2024-02-01,141.47314222437507,0.0,10.31823007975506,490.0310253725399,0.5105822509338969,130.2870849387094,63.86998514751257,15109.989698871086,32.01441673439161,70.62490205963331,196.12216281766976,77.34763500116625,483720946.76728815,0.0,35278900.14306665,109459730.2958641,241485039.9082256,638875931.2108386,3417080519.6201215
27,2024-02-01,141.47314222437507,0.0,10.31823007975506,490.0310253725399,0.5105822509338969,130.2870849387094,63.86998514751257,15109.989698871086,32.01441673439161,70.62490205963331,196.12216281766976,77.34763500116625,483720946.76728815,0.0,35278900.14306665,109459730.2958641,241485039.9082256,638875931.2108386,3417080519.6201215
28,2024-02-01,141.47314222437507,0.0,10.31823007975506,490.0310253725399,0.5105822509338969,130.2870849387094,63.86998514751257,15109.989698871086,32.01441673439161,70.62490205963331,196.12216281766976,77.34763500116625,483720946.76728815,0.0,35278900.14306665,109459730.2958641,241485039.9082256,638875931.2108386,3417080519.6201215
