,Date,precip_and_snowmelt_input_Lower Weber_mean,irrigation_Lower Weber_mean,AET_Lower Weber_mean,soil_thickness_Lower Weber_mean,soil_porosity_Lower Weber_mean,field_capacity_Lower Weber_mean,wilting_point_Lower Weber_mean,Geo_K_Lower Weber_mean,Runoff_Lower Weber_mean,Recharge_Lower Weber_mean,Soil_Water_End_Of_Previous_Timestep_Lower Weber_mean,Soil_Saturation_Percent_End_Of_Timestep_Lower Weber_mean,precip_and_snowmelt_input_m3_Lower Weber_sum,irrigation_m3_Lower Weber_sum,AET_m3_Lower Weber_sum,Runoff_m3_Lower Weber_sum,Recharge_m3_Lower Weber_sum,Soil_Water_End_Of_Previous_Timestep_m3_Lower Weber_sum,Lower Weber_area_m2
0,2024-01-01,97.04329048987519,0.0,6.184572458579226,490.0310253725399,0.5105822509338969,130.2870849387094,63.86998514751257,15109.989698871086,8.768669591051642,62.34867557311133,169.1593133581294,66.40996393204497,331812402.9375443,0.0,21145677.78676862,29980830.741233546,213186885.63572425,551044089.4648252,3417080519.6201215
1,2024-01-01,97.04329048987519,0.0,6.184572458579226,490.0310253725399,0.5105822509338969,130.2870849387094,63.86998514751257,15109.989698871086,8.768669591051642,62.34867557311133,169.1593133581294,66.40996393204497,331812402.9375443,0.0,21145677.78676862,29980830.741233546,213186885.63572425,551044089.4648252,3417080519.6201215
2,2024-01-01,97.04329048987519,0.0,6.184572458579226,490.0310253725399,0.5105822509338969,130.2870849387094,63.86998514751257,15109.989698871086,8.768669591051642,62.34867557311133,169.1593133581294,66.40996393204497,331812402.9375443,0.0,21145677.78676862,29980830.741233546,213186885.63572425,551044089.4648252,3417080519.6204176
3,2024-01-01,97.04329048987519,0.0,6.184572458579226,490.0310253725399,0.5105822509338969,130.2870849387094,63.86998514751257,15109.989698871086,8.768669591051642,62.34867557311133,169.1593133581294,66.40996393204497,331812402.9375443,0.0,21145677.78676862,29980830.741233546,213186885.63572425,551044089.4648252,3417080519.6201215
4,2024-01-01,97.04329048987519,0.0,6.184572458579226,490.0310253725399,0.5105822509338969,130.2870849387094,63.86998514751257,15109.989698871086,8.768669591051642,62.34867557311133,169.1593133581294,66.40996393204497,331812402.9375443,0.0,21145677.78676862,29980830.741233546,213186885.63572425,551044089.4648252,3417080519.6201215
5,2024-01-01,97.04329048987519,0.0,6.184572458579226,490.0310253725399,0.5105822509338969,130.2870849387094,63.86998514751257,15109.989698871086,8.768669591051642,62.34867557311133,169.1593133581294,66.40996393204497,331812402.9375443,0.0,21145677.78676862,29980830.741233546,213186885.63572425,551044089.4648252,3417080519.6201215
6,2024-01-01,97.04329048987519,0.0,6.184572458579226,490.0310253725399,0.5105822509338969,130.2870849387094,63.86998514751257,15109.989698871086,8.768669591051642,62.34867557311133,169.1593133581294,66.40996393204497,331812402.9375443,0.0,21145677.78676862,29980830.741233546,213186885.63572425,551044089.4648252,3417080519.6201215
7,2024-01-01,97.04329048987519,0.0,6.184572458579226,490.0310253725399,0.5105822509338969,130.2870849387094,63.86998514751257,15109.989698871086,8.768669591051642,62.34867557311133,169.1593133581294,66.40996393204497,331812402.9375443,0.0,21145677.78676862,29980830.741233546,213186885.63572425,551044089.4648252,3417080519.6201215
8,2024-01-01,97.04329048987519,0.0,6.184572458579226,490.0310253725399,0.5105822509338969,130.2870849387094,63.86998514751257,15109.989698871086,8.768669591051642,62.34867557311133,169.1593133581294,66.40996393204497,331812402.9375443,0.0,21145677.78676862,29980830.741233546,213186885.63572425,551044089.4648252,3417080519.6204176
9,2024-01-01,97.04329048987519,0.0,6.184572458579226,490.0310253725399,0.5105822509338969,130.2870849387094,63.86998514751257,15109.989698871086,8.768669591051642,62.34867557311133,169.1593133581294,66.40996393204497,331812402.9375443,0.0,21145677.78676862,29980830.741233546,213186885.63572425,551044089.4648252,3417080519.6201215
