,Date,precip_and_snowmelt_input_Lower Weber_mean,irrigation_Lower Weber_mean,AET_Lower Weber_mean,soil_thickness_Lower Weber_mean,soil_porosity_Lower Weber_mean,field_capacity_Lower Weber_mean,wilting_point_Lower Weber_mean,Geo_K_Lower Weber_mean,Runoff_Lower Weber_mean,Recharge_Lower Weber_mean,Soil_Water_End_Of_Previous_Timestep_Lower Weber_mean,Soil_Saturation_Percent_End_Of_Timestep_Lower Weber_mean,precip_and_snowmelt_input_m3_Lower Weber_sum,irrigation_m3_Lower Weber_sum,AET_m3_Lower Weber_sum,Runoff_m3_Lower Weber_sum,Recharge_m3_Lower Weber_sum,Soil_Water_End_Of_Previous_Timestep_m3_Lower Weber_sum,Lower Weber_area_m2
0,2024-01-01,96.91521733240894,0.0,8.433615644830738,490.0310253725399,0.5105822509338969,130.2870849387094,63.86998514751257,15109.989698871086,5.950609354356548,58.37962239074862,153.57409870907952,61.71290494951744,331374409.0016963,0.0,28835024.443898052,20345857.021003485,199615863.6556722,500276616.57207316,3417080519.6201215
1,2024-01-01,96.91521733240894,0.0,8.433615644830738,490.0310253725399,0.5105822509338969,130.2870849387094,63.86998514751257,15109.989698871086,5.950609354356548,58.37962239074862,153.57409870907952,61.71290494951744,331374409.0016963,0.0,28835024.443898052,20345857.021003485,199615863.6556722,500276616.57207316,3417080519.6201215
2,2024-01-01,96.91521733240894,0.0,8.433615644830738,490.0310253725399,0.5105822509338969,130.2870849387094,63.86998514751257,15109.989698871086,5.950609354356548,58.37962239074862,153.57409870907952,61.71290494951744,331374409.0016963,0.0,28835024.443898052,20345857.021003485,199615863.6556722,500276616.57207316,3417080519.6204176
3,2024-01-01,96.91521733240894,0.0,8.433615644830738,490.0310253725399,0.5105822509338969,130.2870849387094,63.86998514751257,15109.989698871086,5.950609354356548,58.37962239074862,153.57409870907952,61.71290494951744,331374409.0016963,0.0,28835024.443898052,20345857.021003485,199615863.6556722,500276616.57207316,3417080519.6201215
4,2024-01-01,96.91521733240894,0.0,8.433615644830738,490.0310253725399,0.5105822509338969,130.2870849387094,63.86998514751257,15109.989698871086,5.950609354356548,58.37962239074862,153.57409870907952,61.71290494951744,331374409.0016963,0.0,28835024.443898052,20345857.021003485,199615863.6556722,500276616.57207316,3417080519.6201215
5,2024-01-01,96.91521733240894,0.0,8.433615644830738,490.0310253725399,0.5105822509338969,130.2870849387094,63.86998514751257,15109.989698871086,5.950609354356548,58.37962239074862,153.57409870907952,61.71290494951744,331374409.0016963,0.0,28835024.443898052,20345857.021003485,199615863.6556722,500276616.57207316,3417080519.6201215
6,2024-01-01,96.91521733240894,0.0,8.433615644830738,490.0310253725399,0.5105822509338969,130.2870849387094,63.86998514751257,15109.989698871086,5.950609354356548,58.37962239074862,153.57409870907952,61.71290494951744,331374409.0016963,0.0,28835024.443898052,20345857.021003485,199615863.6556722,500276616.57207316,3417080519.6201215
7,2024-01-01,96.91521733240894,0.0,8.433615644830738,490.0310253725399,0.5105822509338969,130.2870849387094,63.86998514751257,15109.989698871086,5.950609354356548,58.37962239074862,153.57409870907952,61.71290494951744,331374409.0016963,0.0,28835024.443898052,20345857.021003485,199615863.6556722,500276616.57207316,3417080519.6204176
8,2024-01-01,96.91521733240894,0.0,8.433615644830738,490.0310253725399,0.5105822509338969,130.2870849387094,63.86998514751257,15109.989698871086,5.950609354356548,58.37962239074862,153.57409870907952,61.71290494951744,331374409.0016963,0.0,28835024.443898052,20345857.021003485,199615863.6556722,500276616.57207316,3417080519.6201215
9,2024-01-01,96.91521733240894,0.0,8.433615644830738,490.0310253725399,0.5105822509338969,130.2870849387094,63.86998514751257,15109.989698871086,5.950609354356548,58.37962239074862,153.57409870907952,61.71290494951744,331374409.0016963,0.0,28835024.443898052,20345857.021003485,199615863.6556722,500276616.57207316,3417080519.6201215
10,2024-01-01,96.91521733240894,0.0,8.433615644830738,490.0310253725399,0.5105822509338969,130.2870849387094,63.86998514751257,15109.989698871086,5.950609354356548,58.37962239074862,153.57409870907952,61.71290494951744,331374409.0016963,0.0,28835024.443898052,20345857.021003485,199615863.6556722,500276616.57207316,3417080519.6201215
11,2024-01-01,96.91521733240894,0.0,8.433615644830738,490.0310253725399,0.5105822509338969,130.2870849387094,63.86998514751257,15109.989698871086,5.950609354356548,58.37962239074862,153.57409870907952,61.71290494951744,331374409.0016963,0.0,28835024.443898052,20345857.021003485,199615863.6556722,500276616.57207316,3417080519.6201215
12,2024-01-01,96.91521733240894,0.0,8.433615644830738,490.0310253725399,0.5105822509338969,130.2870849387094,63.86998514751257,15109.989698871086,5.950609354356548,58.37962239074862,153.57409870907952,61.71290494951744,331374409.0016963,0.0,28835024.443898052,20345857.021003485,199615863.6556722,500276616.57207316,3417080519.6201215
13,2024-01-01,96.91521733240894,0.0,8.433615644830738,490.0310253725399,0.5105822509338969,130.2870849387094,63.86998514751257,15109.989698871086,5.950609354356548,58.37962239074862,153.57409870907952,61.71290494951744,331374409.0016963,0.0,28835024.443898052,20345857.021003485,199615863.6556722,500276616.57207316,3417080519.6201215
14,2024-01-01,96.91521733240894,0.0,8.433615644830738,490.0310253725399,0.5105822509338969,130.2870849387094,63.86998514751257,15109.989698871086,5.950609354356548,58.37962239074862,153.57409870907952,61.71290494951744,331374409.0016963,0.0,28835024.443898052,20345857.021003485,199615863.6556722,500276616.57207316,3417080519.6201215
15,2024-01-01,96.91521733240894,0.0,8.433615644830738,490.0310253725399,0.5105822509338969,130.2870849387094,63.86998514751257,15109.989698871086,5.950609354356548,58.37962239074862,153.57409870907952,61.71290494951744,331374409.0016963,0.0,28835024.443898052,20345857.021003485,199615863.6556722,500276616.57207316,3417080519.6201215
