,Date,precip_and_snowmelt_input_Muddy_mean,irrigation_Muddy_mean,AET_Muddy_mean,soil_thickness_Muddy_mean,soil_porosity_Muddy_mean,field_capacity_Muddy_mean,wilting_point_Muddy_mean,Geo_K_Muddy_mean,Runoff_Muddy_mean,Recharge_Muddy_mean,Soil_Water_End_Of_Previous_Timestep_Muddy_mean,Soil_Saturation_Percent_End_Of_Timestep_Muddy_mean,precip_and_snowmelt_input_m3_Muddy_sum,irrigation_m3_Muddy_sum,AET_m3_Muddy_sum,Runoff_m3_Muddy_sum,Recharge_m3_Muddy_sum,Soil_Water_End_Of_Previous_Timestep_m3_Muddy_sum,Muddy_area_m2
0,2024-01-01,26.380436444894944,0.0,14.468689251185818,325.3200804597797,0.47751044477763493,68.79615842849856,36.72089231597625,11563.617894645613,0.05400202388225428,6.06321439350468,36.25774313891401,19.80371950481004,171870563.7634388,0.0,94265184.18044712,351824.9457756728,39502156.81337834,236221874.93562296,6510466234.253152
1,2024-01-01,26.380436444894944,0.0,14.468689251185818,325.3200804597797,0.47751044477763493,68.79615842849856,36.72089231597625,11563.617894645613,0.05400202388225428,6.06321439350468,36.25774313891401,19.80371950481004,171870563.7634388,0.0,94265184.18044712,351824.9457756728,39502156.81337834,236221874.93562296,6510466234.256358
2,2024-01-01,26.380436444894944,0.0,14.468689251185818,325.3200804597797,0.47751044477763493,68.79615842849856,36.72089231597625,11563.617894645613,0.05400202388225428,6.06321439350468,36.25774313891401,19.80371950481004,171870563.7634388,0.0,94265184.18044712,351824.9457756728,39502156.81337834,236221874.93562296,6510466234.256358
3,2024-01-01,26.380436444894944,0.0,14.468689251185818,325.3200804597797,0.47751044477763493,68.79615842849856,36.72089231597625,11563.617894645613,0.05400202388225428,6.06321439350468,36.25774313891401,19.80371950481004,171870563.7634388,0.0,94265184.18044712,351824.9457756728,39502156.81337834,236221874.93562296,6510466234.256358
4,2024-01-01,26.380436444894944,0.0,14.468689251185818,325.3200804597797,0.47751044477763493,68.79615842849856,36.72089231597625,11563.617894645613,0.05400202388225428,6.06321439350468,36.25774313891401,19.80371950481004,171870563.7634388,0.0,94265184.18044712,351824.9457756728,39502156.81337834,236221874.93562296,6510466234.256358
5,2024-01-01,26.380436444894944,0.0,14.468689251185818,325.3200804597797,0.47751044477763493,68.79615842849856,36.72089231597625,11563.617894645613,0.05400202388225428,6.06321439350468,36.25774313891401,19.80371950481004,171870563.7634388,0.0,94265184.18044712,351824.9457756728,39502156.81337834,236221874.93562296,6510466234.256358
6,2024-01-01,26.380436444894944,0.0,14.468689251185818,325.3200804597797,0.47751044477763493,68.79615842849856,36.72089231597625,11563.617894645613,0.05400202388225428,6.06321439350468,36.25774313891401,19.80371950481004,171870563.7634388,0.0,94265184.18044712,351824.9457756728,39502156.81337834,236221874.93562296,6510466234.256358
7,2024-01-01,26.380436444894944,0.0,14.468689251185818,325.3200804597797,0.47751044477763493,68.79615842849856,36.72089231597625,11563.617894645613,0.05400202388225428,6.06321439350468,36.25774313891401,19.80371950481004,171870563.7634388,0.0,94265184.18044712,351824.9457756728,39502156.81337834,236221874.93562296,6510466234.256358
8,2024-01-01,26.380436444894944,0.0,14.468689251185818,325.3200804597797,0.47751044477763493,68.79615842849856,36.72089231597625,11563.617894645613,0.05400202388225428,6.06321439350468,36.25774313891401,19.80371950481004,171870563.7634388,0.0,94265184.18044712,351824.9457756728,39502156.81337834,236221874.93562296,6510466234.256358
9,2024-01-01,26.380436444894944,0.0,14.468689251185818,325.3200804597797,0.47751044477763493,68.79615842849856,36.72089231597625,11563.617894645613,0.05400202388225428,6.06321439350468,36.25774313891401,19.80371950481004,171870563.7634388,0.0,94265184.18044712,351824.9457756728,39502156.81337834,236221874.93562296,6510466234.256358
10,2024-01-01,26.380436444894944,0.0,14.468689251185818,325.3200804597797,0.47751044477763493,68.79615842849856,36.72089231597625,11563.617894645613,0.05400202388225428,6.06321439350468,36.25774313891401,19.80371950481004,171870563.7634388,0.0,94265184.18044712,351824.9457756728,39502156.81337834,236221874.93562296,6510466234.253152
11,2024-01-01,26.380436444894944,0.0,14.468689251185818,325.3200804597797,0.47751044477763493,68.79615842849856,36.72089231597625,11563.617894645613,0.05400202388225428,6.06321439350468,36.25774313891401,19.80371950481004,171870563.7634388,0.0,94265184.18044712,351824.9457756728,39502156.81337834,236221874.93562296,6510466234.256358
12,2024-01-01,26.380436444894944,0.0,14.468689251185818,325.3200804597797,0.47751044477763493,68.79615842849856,36.72089231597625,11563.617894645613,0.05400202388225428,6.06321439350468,36.25774313891401,19.80371950481004,171870563.7634388,0.0,94265184.18044712,351824.9457756728,39502156.81337834,236221874.93562296,6510466234.256358
13,2024-01-01,26.380436444894944,0.0,14.468689251185818,325.3200804597797,0.47751044477763493,68.79615842849856,36.72089231597625,11563.617894645613,0.05400202388225428,6.06321439350468,36.25774313891401,19.80371950481004,171870563.7634388,0.0,94265184.18044712,351824.9457756728,39502156.81337834,236221874.93562296,6510466234.256358
14,2024-01-01,26.380436444894944,0.0,14.468689251185818,325.3200804597797,0.47751044477763493,68.79615842849856,36.72089231597625,11563.617894645613,0.05400202388225428,6.06321439350468,36.25774313891401,19.80371950481004,171870563.7634388,0.0,94265184.18044712,351824.9457756728,39502156.81337834,236221874.93562296,6510466234.256358
15,2024-01-01,26.380436444894944,0.0,14.468689251185818,325.3200804597797,0.47751044477763493,68.79615842849856,36.72089231597625,11563.617894645613,0.05400202388225428,6.06321439350468,36.25774313891401,19.80371950481004,171870563.7634388,0.0,94265184.18044712,351824.9457756728,39502156.81337834,236221874.93562296,6510466234.256358
16,2024-01-01,26.380436444894944,0.0,14.468689251185818,325.3200804597797,0.47751044477763493,68.79615842849856,36.72089231597625,11563.617894645613,0.05400202388225428,6.06321439350468,36.25774313891401,19.80371950481004,171870563.7634388,0.0,94265184.18044712,351824.9457756728,39502156.81337834,236221874.93562296,6510466234.256358
17,2024-01-01,26.380436444894944,0.0,14.468689251185818,325.3200804597797,0.47751044477763493,68.79615842849856,36.72089231597625,11563.617894645613,0.05400202388225428,6.06321439350468,36.25774313891401,19.80371950481004,171870563.7634388,0.0,94265184.18044712,351824.9457756728,39502156.81337834,236221874.93562296,6510466234.256358
18,2024-01-01,26.380436444894944,0.0,14.468689251185818,325.3200804597797,0.47751044477763493,68.79615842849856,36.72089231597625,11563.617894645613,0.05400202388225428,6.06321439350468,36.25774313891401,19.80371950481004,171870563.7634388,0.0,94265184.18044712,351824.9457756728,39502156.81337834,236221874.93562296,6510466234.256358
19,2024-01-01,26.380436444894944,0.0,14.468689251185818,325.3200804597797,0.47751044477763493,68.79615842849856,36.72089231597625,11563.617894645613,0.05400202388225428,6.06321439350468,36.25774313891401,19.80371950481004,171870563.7634388,0.0,94265184.18044712,351824.9457756728,39502156.81337834,236221874.93562296,6510466234.256358
20,2024-02-01,38.724954385870454,0.0,14.085326974417457,325.3200804597797,0.47751044477763493,68.79615842849856,36.72089231597625,11563.617894645613,0.42851764066006715,13.631552245900664,48.59079749898886,26.804871626973412,252297010.48963895,0.0,91767836.24546662,2791811.451730479,88810700.60961154,316572920.8263746,6510466234.253152
21,2024-02-01,38.724954385870454,0.0,14.085326974417457,325.3200804597797,0.47751044477763493,68.79615842849856,36.72089231597625,11563.617894645613,0.42851764066006715,13.631552245900664,48.59079749898886,26.804871626973412,252297010.48963895,0.0,91767836.24546662,2791811.451730479,88810700.60961154,316572920.8263746,6510466234.256358
22,2024-02-01,38.724954385870454,0.0,14.085326974417457,325.3200804597797,0.47751044477763493,68.79615842849856,36.72089231597625,11563.617894645613,0.42851764066006715,13.631552245900664,48.59079749898886,26.804871626973412,252297010.48963895,0.0,91767836.24546662,2791811.451730479,88810700.60961154,316572920.8263746,6510466234.256358
23,2024-02-01,38.724954385870454,0.0,14.085326974417457,325.3200804597797,0.47751044477763493,68.79615842849856,36.72089231597625,11563.617894645613,0.42851764066006715,13.631552245900664,48.59079749898886,26.804871626973412,252297010.48963895,0.0,91767836.24546662,2791811.451730479,88810700.60961154,316572920.8263746,6510466234.256358
24,2024-02-01,38.724954385870454,0.0,14.085326974417457,325.3200804597797,0.47751044477763493,68.79615842849856,36.72089231597625,11563.617894645613,0.42851764066006715,13.631552245900664,48.59079749898886,26.804871626973412,252297010.48963895,0.0,91767836.24546662,2791811.451730479,88810700.60961154,316572920.8263746,6510466234.256358
25,2024-02-01,38.724954385870454,0.0,14.085326974417457,325.3200804597797,0.47751044477763493,68.79615842849856,36.72089231597625,11563.617894645613,0.42851764066006715,13.631552245900664,48.59079749898886,26.804871626973412,252297010.48963895,0.0,91767836.24546662,2791811.451730479,88810700.60961154,316572920.8263746,6510466234.256358
26,2024-02-01,38.724954385870454,0.0,14.085326974417457,325.3200804597797,0.47751044477763493,68.79615842849856,36.72089231597625,11563.617894645613,0.42851764066006715,13.631552245900664,48.59079749898886,26.804871626973412,252297010.48963895,0.0,91767836.24546662,2791811.451730479,88810700.60961154,316572920.8263746,6510466234.256358
27,2024-02-01,38.724954385870454,0.0,14.085326974417457,325.3200804597797,0.47751044477763493,68.79615842849856,36.72089231597625,11563.617894645613,0.42851764066006715,13.631552245900664,48.59079749898886,26.804871626973412,252297010.48963895,0.0,91767836.24546662,2791811.451730479,88810700.60961154,316572920.8263746,6510466234.256358
28,2024-02-01,38.724954385870454,0.0,14.085326974417457,325.3200804597797,0.47751044477763493,68.79615842849856,36.72089231597625,11563.617894645613,0.42851764066006715,13.631552245900664,48.59079749898886,26.804871626973412,252297010.48963895,0.0,91767836.24546662,2791811.451730479,88810700.60961154,316572920.8263746,6510466234.256358
29,2024-02-01,38.724954385870454,0.0,14.085326974417457,325.3200804597797,0.47751044477763493,68.79615842849856,36.72089231597625,11563.617894645613,0.42851764066006715,13.631552245900664,48.59079749898886,26.804871626973412,252297010.48963895,0.0,91767836.24546662,2791811.451730479,88810700.60961154,316572920.8263746,6510466234.256358
30,2024-02-01,38.724954385870454,0.0,14.085326974417457,325.3200804597797,0.47751044477763493,68.79615842849856,36.72089231597625,11563.617894645613,0.42851764066006715,13.631552245900664,48.59079749898886,26.804871626973412,252297010.48963895,0.0,91767836.24546662,2791811.451730479,88810700.60961154,316572920.8263746,6510466234.256358
31,2024-02-01,38.724954385870454,0.0,14.085326974417457,325.3200804597797,0.47751044477763493,68.79615842849856,36.72089231597625,11563.617894645613,0.42851764066006715,13.631552245900664,48.59079749898886,26.804871626973412,252297010.48963895,0.0,91767836.24546662,2791811.451730479,88810700.60961154,316572920.8263746,6510466234.256358
32,2024-02-01,38.724954385870454,0.0,14.085326974417457,325.3200804597797,0.47751044477763493,68.79615842849856,36.72089231597625,11563.617894645613,0.42851764066006715,13.631552245900664,48.59079749898886,26.804871626973412,252297010.48963895,0.0,91767836.24546662,2791811.451730479,88810700.60961154,316572920.8263746,6510466234.256358
33,2024-02-01,38.724954385870454,0.0,14.085326974417457,325.3200804597797,0.47751044477763493,68.79615842849856,36.72089231597625,11563.617894645613,0.42851764066006715,13.631552245900664,48.59079749898886,26.804871626973412,252297010.48963895,0.0,91767836.24546662,2791811.451730479,88810700.60961154,316572920.8263746,6510466234.256358
34,2024-02-01,38.724954385870454,0.0,14.085326974417457,325.3200804597797,0.47751044477763493,68.79615842849856,36.72089231597625,11563.617894645613,0.42851764066006715,13.631552245900664,48.59079749898886,26.804871626973412,252297010.48963895,0.0,91767836.24546662,2791811.451730479,88810700.60961154,316572920.8263746,6510466234.256358
35,2024-02-01,38.724954385870454,0.0,14.085326974417457,325.3200804597797,0.47751044477763493,68.79615842849856,36.72089231597625,11563.617894645613,0.42851764066006715,13.631552245900664,48.59079749898886,26.804871626973412,252297010.48963895,0.0,91767836.24546662,2791811.451730479,88810700.60961154,316572920.8263746,6510466234.256358
