,Date,precip_and_snowmelt_input_Muddy_mean,irrigation_Muddy_mean,AET_Muddy_mean,soil_thickness_Muddy_mean,soil_porosity_Muddy_mean,field_capacity_Muddy_mean,wilting_point_Muddy_mean,Geo_K_Muddy_mean,Runoff_Muddy_mean,Recharge_Muddy_mean,Soil_Water_End_Of_Previous_Timestep_Muddy_mean,Soil_Saturation_Percent_End_Of_Timestep_Muddy_mean,precip_and_snowmelt_input_m3_Muddy_sum,irrigation_m3_Muddy_sum,AET_m3_Muddy_sum,Runoff_m3_Muddy_sum,Recharge_m3_Muddy_sum,Soil_Water_End_Of_Previous_Timestep_m3_Muddy_sum,Muddy_area_m2
0,2024-01-01,26.592210828446362,0.0,14.468689251185818,325.3200804597797,0.47751044477763493,68.79615842849856,36.72089231597625,11563.617894645613,0.059011577323253406,5.92930029753437,36.88086456350237,20.148409239914315,173250324.36396456,0.0,94265184.18044712,384462.2202059791,38629693.53577843,240281320.94293427,6510466234.256358
1,2024-01-01,26.592210828446362,0.0,14.468689251185818,325.3200804597797,0.47751044477763493,68.79615842849856,36.72089231597625,11563.617894645613,0.059011577323253406,5.92930029753437,36.88086456350237,20.148409239914315,173250324.36396456,0.0,94265184.18044712,384462.2202059791,38629693.53577843,240281320.94293427,6510466234.256358
2,2024-01-01,26.592210828446362,0.0,14.468689251185818,325.3200804597797,0.47751044477763493,68.79615842849856,36.72089231597625,11563.617894645613,0.059011577323253406,5.92930029753437,36.88086456350237,20.148409239914315,173250324.36396456,0.0,94265184.18044712,384462.2202059791,38629693.53577843,240281320.94293427,6510466234.256358
3,2024-01-01,26.592210828446362,0.0,14.468689251185818,325.3200804597797,0.47751044477763493,68.79615842849856,36.72089231597625,11563.617894645613,0.059011577323253406,5.92930029753437,36.88086456350237,20.148409239914315,173250324.36396456,0.0,94265184.18044712,384462.2202059791,38629693.53577843,240281320.94293427,6510466234.256358
4,2024-01-01,26.592210828446362,0.0,14.468689251185818,325.3200804597797,0.47751044477763493,68.79615842849856,36.72089231597625,11563.617894645613,0.059011577323253406,5.92930029753437,36.88086456350237,20.148409239914315,173250324.36396456,0.0,94265184.18044712,384462.2202059791,38629693.53577843,240281320.94293427,6510466234.256358
5,2024-01-01,26.592210828446362,0.0,14.468689251185818,325.3200804597797,0.47751044477763493,68.79615842849856,36.72089231597625,11563.617894645613,0.059011577323253406,5.92930029753437,36.88086456350237,20.148409239914315,173250324.36396456,0.0,94265184.18044712,384462.2202059791,38629693.53577843,240281320.94293427,6510466234.256358
6,2024-01-01,26.592210828446362,0.0,14.468689251185818,325.3200804597797,0.47751044477763493,68.79615842849856,36.72089231597625,11563.617894645613,0.059011577323253406,5.92930029753437,36.88086456350237,20.148409239914315,173250324.36396456,0.0,94265184.18044712,384462.2202059791,38629693.53577843,240281320.94293427,6510466234.256358
7,2024-01-01,26.592210828446362,0.0,14.468689251185818,325.3200804597797,0.47751044477763493,68.79615842849856,36.72089231597625,11563.617894645613,0.059011577323253406,5.92930029753437,36.88086456350237,20.148409239914315,173250324.36396456,0.0,94265184.18044712,384462.2202059791,38629693.53577843,240281320.94293427,6510466234.256358
8,2024-01-01,26.592210828446362,0.0,14.468689251185818,325.3200804597797,0.47751044477763493,68.79615842849856,36.72089231597625,11563.617894645613,0.059011577323253406,5.92930029753437,36.88086456350237,20.148409239914315,173250324.36396456,0.0,94265184.18044712,384462.2202059791,38629693.53577843,240281320.94293427,6510466234.256358
9,2024-01-01,26.592210828446362,0.0,14.468689251185818,325.3200804597797,0.47751044477763493,68.79615842849856,36.72089231597625,11563.617894645613,0.059011577323253406,5.92930029753437,36.88086456350237,20.148409239914315,173250324.36396456,0.0,94265184.18044712,384462.2202059791,38629693.53577843,240281320.94293427,6510466234.256358
