,Date,precip_and_snowmelt_input_Muddy_mean,irrigation_Muddy_mean,AET_Muddy_mean,soil_thickness_Muddy_mean,soil_porosity_Muddy_mean,field_capacity_Muddy_mean,wilting_point_Muddy_mean,Geo_K_Muddy_mean,Runoff_Muddy_mean,Recharge_Muddy_mean,Soil_Water_End_Of_Previous_Timestep_Muddy_mean,Soil_Saturation_Percent_End_Of_Timestep_Muddy_mean,precip_and_snowmelt_input_m3_Muddy_sum,irrigation_m3_Muddy_sum,AET_m3_Muddy_sum,Runoff_m3_Muddy_sum,Recharge_m3_Muddy_sum,Soil_Water_End_Of_Previous_Timestep_m3_Muddy_sum,Muddy_area_m2
0,2024-01-01,26.306769943373375,0.0,14.423822366012066,329.31753828183645,0.47755723656876226,69.49978695536407,37.05830635789165,11669.686712086055,0.7916219960209031,6.483080266012151,52.29997220535096,28.022798390897847,171430837.66292885,0.0,93994930.23402922,5158678.201113475,42247462.39837709,340817538.0326641,6510466234.256358
1,2024-01-01,26.306769943373375,0.0,14.423822366012066,329.31753828183645,0.47755723656876226,69.49978695536407,37.05830635789165,11669.686712086055,0.7916219960209031,6.483080266012151,52.29997220535096,28.022798390897847,171430837.66292885,0.0,93994930.23402922,5158678.201113475,42247462.39837709,340817538.0326641,6510466234.256358
2,2024-01-01,26.306769943373375,0.0,14.423822366012066,329.31753828183645,0.47755723656876226,69.49978695536407,37.05830635789165,11669.686712086055,0.7916219960209031,6.483080266012151,52.29997220535096,28.022798390897847,171430837.66292885,0.0,93994930.23402922,5158678.201113475,42247462.39837709,340817538.0326641,6510466234.256358
3,2024-01-01,26.306769943373375,0.0,14.423822366012066,329.31753828183645,0.47755723656876226,69.49978695536407,37.05830635789165,11669.686712086055,0.7916219960209031,6.483080266012151,52.29997220535096,28.022798390897847,171430837.66292885,0.0,93994930.23402922,5158678.201113475,42247462.39837709,340817538.0326641,6510466234.256358
4,2024-01-01,26.306769943373375,0.0,14.423822366012066,329.31753828183645,0.47755723656876226,69.49978695536407,37.05830635789165,11669.686712086055,0.7916219960209031,6.483080266012151,52.29997220535096,28.022798390897847,171430837.66292885,0.0,93994930.23402922,5158678.201113475,42247462.39837709,340817538.0326641,6510466234.256358
5,2024-01-01,26.306769943373375,0.0,14.423822366012066,329.31753828183645,0.47755723656876226,69.49978695536407,37.05830635789165,11669.686712086055,0.7916219960209031,6.483080266012151,52.29997220535096,28.022798390897847,171430837.66292885,0.0,93994930.23402922,5158678.201113475,42247462.39837709,340817538.0326641,6510466234.256358
6,2024-01-01,26.306769943373375,0.0,14.423822366012066,329.31753828183645,0.47755723656876226,69.49978695536407,37.05830635789165,11669.686712086055,0.7916219960209031,6.483080266012151,52.29997220535096,28.022798390897847,171430837.66292885,0.0,93994930.23402922,5158678.201113475,42247462.39837709,340817538.0326641,6510466234.256358
7,2024-01-01,26.306769943373375,0.0,14.423822366012066,329.31753828183645,0.47755723656876226,69.49978695536407,37.05830635789165,11669.686712086055,0.7916219960209031,6.483080266012151,52.29997220535096,28.022798390897847,171430837.66292885,0.0,93994930.23402922,5158678.201113475,42247462.39837709,340817538.0326641,6510466234.256358
8,2024-01-01,26.306769943373375,0.0,14.423822366012066,329.31753828183645,0.47755723656876226,69.49978695536407,37.05830635789165,11669.686712086055,0.7916219960209031,6.483080266012151,52.29997220535096,28.022798390897847,171430837.66292885,0.0,93994930.23402922,5158678.201113475,42247462.39837709,340817538.0326641,6510466234.256358
9,2024-01-01,26.306769943373375,0.0,14.423822366012066,329.31753828183645,0.47755723656876226,69.49978695536407,37.05830635789165,11669.686712086055,0.7916219960209031,6.483080266012151,52.29997220535096,28.022798390897847,171430837.66292885,0.0,93994930.23402922,5158678.201113475,42247462.39837709,340817538.0326641,6510466234.256358
