,Date,precip_and_snowmelt_input_Upper Colorado Dirty Devil_mean,irrigation_Upper Colorado Dirty Devil_mean,AET_Upper Colorado Dirty Devil_mean,soil_thickness_Upper Colorado Dirty Devil_mean,soil_porosity_Upper Colorado Dirty Devil_mean,field_capacity_Upper Colorado Dirty Devil_mean,wilting_point_Upper Colorado Dirty Devil_mean,Geo_K_Upper Colorado Dirty Devil_mean,Runoff_Upper Colorado Dirty Devil_mean,Recharge_Upper Colorado Dirty Devil_mean,Soil_Water_End_Of_Previous_Timestep_Upper Colorado Dirty Devil_mean,Soil_Saturation_Percent_End_Of_Timestep_Upper Colorado Dirty Devil_mean,precip_and_snowmelt_input_m3_Upper Colorado Dirty Devil_sum,irrigation_m3_Upper Colorado Dirty Devil_sum,AET_m3_Upper Colorado Dirty Devil_sum,Runoff_m3_Upper Colorado Dirty Devil_sum,Recharge_m3_Upper Colorado Dirty Devil_sum,Soil_Water_End_Of_Previous_Timestep_m3_Upper Colorado Dirty Devil_sum,Upper Colorado Dirty Devil_area_m2
0,2005-01-01,63.280657430484645,0.0,19.50903997825776,265.8561493143663,0.46000782911914945,52.20899956092361,24.633128932167903,12704.054417507874,4.005739760516727,28.593406492736165,57.271423191289905,53.27659581388328,1999015048.8776367,0.0,612127953.5243995,126539155.85827748,903249966.6879274,1783395575.4844708,31518254720.043274
1,2005-02-01,40.83823481582689,0.0,21.976592120594034,265.8561493143663,0.46000782911914945,52.20899956092361,24.633128932167903,12704.054417507874,1.610835880565375,18.28543042492115,55.95763293328589,50.23551535280728,1290066867.711261,0.0,689551030.1838671,50884060.57657218,577623933.6799326,1742485438.2301433,31518254720.043274
2,2005-03-01,22.422043184185732,0.0,34.33892047671456,265.8561493143663,0.46000782911914945,52.20899956092361,24.633128932167903,12704.054417507874,0.21465010701137968,4.643325925325422,41.044217955980315,26.844480249603684,708302753.5802103,0.0,1077444325.9744232,6779732.430327744,146677047.54913566,1278078723.2614553,31518254720.043274
3,2005-04-01,25.303585212182767,0.2928482909424074,45.533411189176235,265.8561493143663,0.46000782911914945,52.20899956092361,24.633128932167903,12704.054417507874,0.011902588144319916,2.593476286333343,27.12341630128705,14.007052633903905,799335578.1363788,9251277.854500446,1428679539.1790128,375992.7764754569,81925852.92901717,844598142.9072732,31518254720.043274
4,2005-05-01,16.181471965470568,0.7614055371398709,46.95172040782827,265.8561493143663,0.46000782911914945,52.20899956092361,24.633128932167903,12704.054417507874,0.05268767721871143,1.0831353899297356,15.970191056948716,7.437389968721373,511172130.5351447,24053321.81166058,1473175996.0050824,1664474.8831260344,34215999.7003189,497302814.5773975,31518254720.043274
5,2005-06-01,27.790344317909966,1.1713931637696295,45.71176744423843,265.8561493143663,0.46000782911914945,52.20899956092361,24.633128932167903,12704.054417507874,0.1365613615114162,0.9077424610991816,14.058410989792607,7.697424658974902,877904877.8922837,37005111.418001786,1434273511.586775,4314220.74630273,28676093.54687083,437776842.4375476,31518254720.043274
6,2005-07-01,15.136341602651822,1.5228110742797418,34.894751995952916,265.8561493143663,0.46000782911914945,52.20899956092361,24.633128932167903,12704.054417507874,0.1877296290184859,0.7573386977808353,8.529737122179682,5.246225638636991,478155884.8152292,48106643.62332116,1094865950.7898822,5930718.3178130295,23924772.248668935,265617111.70841363,31518254720.043274
7,2005-08-01,36.42945483517205,1.229962809323752,30.88644258893997,265.8561493143663,0.46000782911914945,52.20899956092361,24.633128932167903,12704.054417507874,0.20963612059321726,2.617165479447067,16.995185828962907,18.62437430674078,1150799872.4515169,38855366.58979497,969095877.8428531,6622777.142337929,82679189.3036198,529232921.0725288,31518254720.043274
8,2005-09-01,23.486496702469296,0.5856965818848148,23.06651292828563,265.8561493143663,0.46000782911914945,52.20899956092361,24.633128932167903,12704.054417507874,0.0867555805769634,3.0662571528574376,19.79214223576117,20.428208055434382,741937031.5565542,18502555.709000893,723736907.2350125,2740765.7529770304,96866929.00213097,616330962.8941606,31518254720.043274
9,2005-10-01,34.07303455030333,0.2928482909424074,31.93083118287961,265.8561493143663,0.46000782911914945,52.20899956092361,24.633128932167903,12704.054417507874,0.051179316434066376,3.039023995078959,21.095919607451997,21.300086641823334,1076365688.3879302,9251277.854500446,1001870264.8706123,1616847.5099093055,96007098.13284628,656932516.2856642,31518254720.043274
