,Date,precip_and_snowmelt_input_Upper Colorado Dirty Devil_mean,irrigation_Upper Colorado Dirty Devil_mean,AET_Upper Colorado Dirty Devil_mean,soil_thickness_Upper Colorado Dirty Devil_mean,soil_porosity_Upper Colorado Dirty Devil_mean,field_capacity_Upper Colorado Dirty Devil_mean,wilting_point_Upper Colorado Dirty Devil_mean,Geo_K_Upper Colorado Dirty Devil_mean,Runoff_Upper Colorado Dirty Devil_mean,Recharge_Upper Colorado Dirty Devil_mean,Soil_Water_End_Of_Previous_Timestep_Upper Colorado Dirty Devil_mean,Soil_Saturation_Percent_End_Of_Timestep_Upper Colorado Dirty Devil_mean,precip_and_snowmelt_input_m3_Upper Colorado Dirty Devil_sum,irrigation_m3_Upper Colorado Dirty Devil_sum,AET_m3_Upper Colorado Dirty Devil_sum,Runoff_m3_Upper Colorado Dirty Devil_sum,Recharge_m3_Upper Colorado Dirty Devil_sum,Soil_Water_End_Of_Previous_Timestep_m3_Upper Colorado Dirty Devil_sum,Upper Colorado Dirty Devil_area_m2
0,2005-01-01,64.27404044407098,0.0,4.6612987325625515,271.77014533050277,0.4606438469151232,53.301167331285725,25.216044620867123,13139.121424562605,15.836743189426095,35.520249556919616,65.99062763103511,66.87663485397057,2020136478.7288244,0.0,146506332.51449013,497753705.06784993,1116396080.4451756,2049755566.0520964,31518254720.043274
1,2005-02-01,43.650937927605256,0.0,7.687052030511985,271.77014533050277,0.4606438469151232,53.301167331285725,25.216044620867123,13139.121424562605,10.143988566636663,25.95715416952468,65.30702925562123,66.39874951119187,1371960471.073725,0.0,241601517.78483668,318831830.61626333,815837237.2569089,2028525461.0741627,31518254720.043274
2,2005-03-01,23.474258348966845,0.0,12.885687526251989,271.77014533050277,0.4606438469151232,53.301167331285725,25.216044620867123,13139.121424562605,1.4610754517007247,14.491834990560989,60.372465491312106,55.52239758801357,737793950.7480421,0.0,404994339.5362445,45921156.2319887,455481955.8857239,1875250982.9471097,31518254720.043274
3,2005-04-01,28.941803690294186,0.281720402257032,22.469579029171957,271.77014533050277,0.4606438469151232,53.301167331285725,25.216044620867123,13139.121424562605,1.1000620984102236,10.977851976550811,56.285107218956874,47.954407283203814,909654985.0894351,8854736.494275974,706224274.7188742,34575833.06066082,345040843.7874285,1748295569.8934357,31518254720.043274
4,2005-05-01,14.338188927940376,0.7324730191640856,25.967787276080774,271.77014533050277,0.4606438469151232,53.301167331285725,25.216044620867123,13139.121424562605,0.1551448646389313,4.054419977976617,45.78759705685526,30.900553956356525,450656175.16017914,23022314.045775272,816170569.7143625,4876448.48525581,127434869.14954333,1422232572.0221317,31518254720.043274
5,2005-06-01,24.22641663657226,1.126881609028128,30.33346585230761,271.77014533050277,0.4606438469151232,53.301167331285725,25.216044620867123,13139.121424562605,0.5735979713087079,4.741127471074769,42.55389281975241,29.371212853710585,761453596.5498623,35418945.9771039,953390294.4838531,18029242.012199428,149019605.82780772,1321793701.7702281,31518254720.043274
6,2005-07-01,14.98816652609056,1.4649460383281712,29.14183954482732,271.77014533050277,0.4606438469151232,53.301167331285725,25.216044620867123,13139.121424562605,0.3085003366715195,2.856396027498437,35.92553036971868,24.442513925519133,471078693.4325252,46044628.091550544,915932486.0846921,9696560.103039453,89778913.33277567,1115905166.8218818,31518254720.043274
7,2005-08-01,34.95930876059345,1.1832256824739218,25.50732783312993,271.77014533050277,0.4606438469151232,53.301167331285725,25.216044620867123,13139.121424562605,0.771790671540909,8.144909196844534,40.80574386689827,36.86657630346759,1098769561.8529706,37189893.05578924,801691690.6785794,24258192.802177697,256000204.92525634,1267489683.0619419,31518254720.043274
8,2005-09-01,27.235442880379132,0.563440804514064,16.56954199544606,271.77014533050277,0.4606438469151232,53.301167331285725,25.216044620867123,13139.121424562605,1.5609147540688868,10.068511582536743,44.2018083539165,43.34535395457371,856027721.9072027,17709472.98855195,520778255.40801346,49062275.98085046,316466051.0654943,1372982941.4963999,31518254720.043274
9,2005-10-01,32.86226477733513,0.281720402257032,14.618123850968113,271.77014533050277,0.4606438469151232,53.301167331285725,25.216044620867123,13139.121424562605,2.922404485084388,12.7714202050994,48.68211237554378,50.779026710907814,1032875591.5445855,8854736.494275974,459447845.4484535,91855094.06680152,401418812.43346894,1512145865.5972645,31518254720.043274
