,Date,precip_and_snowmelt_input_Upper Colorado Dirty Devil_mean,irrigation_Upper Colorado Dirty Devil_mean,AET_Upper Colorado Dirty Devil_mean,soil_thickness_Upper Colorado Dirty Devil_mean,soil_porosity_Upper Colorado Dirty Devil_mean,field_capacity_Upper Colorado Dirty Devil_mean,wilting_point_Upper Colorado Dirty Devil_mean,Geo_K_Upper Colorado Dirty Devil_mean,Runoff_Upper Colorado Dirty Devil_mean,Recharge_Upper Colorado Dirty Devil_mean,Soil_Water_End_Of_Previous_Timestep_Upper Colorado Dirty Devil_mean,Soil_Saturation_Percent_End_Of_Timestep_Upper Colorado Dirty Devil_mean,precip_and_snowmelt_input_m3_Upper Colorado Dirty Devil_sum,irrigation_m3_Upper Colorado Dirty Devil_sum,AET_m3_Upper Colorado Dirty Devil_sum,Runoff_m3_Upper Colorado Dirty Devil_sum,Recharge_m3_Upper Colorado Dirty Devil_sum,Soil_Water_End_Of_Previous_Timestep_m3_Upper Colorado Dirty Devil_sum,Upper Colorado Dirty Devil_area_m2
0,2005-01-01,63.280657430484645,0.0,14.883000966022378,265.8561493143663,0.46000782911914945,52.20899956092361,24.633128932167903,12704.054417507874,7.4482013622806456,34.538714073372034,61.88441313980333,57.37067659152701,1999015048.8776367,0.0,466984451.05870503,235286369.70123547,1091058530.2357492,1927041651.1399608,31518254720.043274
1,2005-02-01,40.83823481582689,0.0,16.39982294074435,265.8561493143663,0.46000782911914945,52.20899956092361,24.633128932167903,12704.054417507874,2.5925130959485925,23.255066665436303,59.844720340461755,54.30000353678385,1290066867.711261,0.0,514575589.3008072,81894632.55374989,734610244.6844532,1863527434.0821564,31518254720.043274
2,2005-03-01,22.422043184185732,0.0,12.416204958197328,265.8561493143663,0.46000782911914945,52.20899956092361,24.633128932167903,12704.054417507874,0.710183849529061,12.96317826545641,55.99019118192287,46.07951824025793,708302753.5802103,0.0,389579898.5193487,22433165.60375306,409495189.1723164,1743499816.9928596,31518254720.043274
3,2005-04-01,25.303585212182767,0.2928482909424074,14.445893328525646,265.8561493143663,0.46000782911914945,52.20899956092361,24.633128932167903,12704.054417507874,0.603109588695146,12.27352057061953,54.07637929804235,43.45518326895127,799335578.1363788,9251277.854500446,453266453.95523083,19051869.743346058,387711531.8561214,1683904633.9158988,31518254720.043274
4,2005-05-01,16.181471965470568,0.7614055371398709,12.271277382967325,265.8561493143663,0.46000782911914945,52.20899956092361,24.633128932167903,12704.054417507874,0.15418188663173663,9.381678274877066,49.882503428675726,37.19249853695167,511172130.5351447,24053321.81166058,385032083.78153664,4870740.2270481195,296362354.01696694,1553310789.3805225,31518254720.043274
5,2005-06-01,27.790344317909966,1.1713931637696295,23.605034079870403,265.8561493143663,0.46000782911914945,52.20899956092361,24.633128932167903,12704.054417507874,0.6090220697086578,12.491667058370812,45.78396875997284,33.03561495728013,877904877.8922837,37005111.418001786,740650112.542996,19239449.873549383,394608304.4011549,1425686517.6704113,31518254720.043274
6,2005-07-01,15.136341602651822,1.5228110742797418,17.156455262938373,265.8561493143663,0.46000782911914945,52.20899956092361,24.633128932167903,12704.054417507874,0.21286244792045403,7.3316773940231625,42.25860397774063,30.285886875005207,478155884.8152292,48106643.62332116,538308889.8780159,6724620.130511108,231603022.6998698,1315907170.1817794,31518254720.043274
7,2005-08-01,36.42945483517205,1.229962809323752,29.25419035753593,265.8561493143663,0.46000782911914945,52.20899956092361,24.633128932167903,12704.054417507874,1.3867823441751315,13.976336952791486,39.79730327037845,29.472238853535654,1150799872.4515169,38855366.58979497,917900217.6800864,43807301.891782604,441501308.80194134,1239262404.7606304,31518254720.043274
8,2005-09-01,23.486496702469296,0.5856965818848148,18.023440169847717,265.8561493143663,0.46000782911914945,52.20899956092361,24.633128932167903,12704.054417507874,0.26661288052590965,9.778764619011982,39.287894873263525,29.223364941970644,741937031.5565542,18502555.709000893,565518754.9333802,8422505.741945956,308902774.89321536,1223400478.286994,31518254720.043274
9,2005-10-01,34.07303455030333,0.2928482909424074,15.521633250544223,265.8561493143663,0.46000782911914945,52.20899956092361,24.633128932167903,12704.054417507874,1.1654822254099546,12.960669407356056,44.20328691694345,37.94773187771972,1076365688.3879302,9251277.854500446,487018425.07123107,36817065.71675279,409419379.1007886,1376467662.3984797,31518254720.043274
10,2005-11-01,7.022449291575595,0.0,3.6933242202531056,265.8561493143663,0.46000782911914945,52.20899956092361,24.633128932167903,12704.054417507874,0.021915486861494464,5.154335971830398,42.72695104656182,33.19315892887493,221839379.40069342,0.0,115884186.15775692,692334.3127267086,162823399.5504753,1330495679.7821004,31518254720.043274
11,2005-12-01,13.06470096505586,0.0,4.216337887182578,265.8561493143663,0.46000782911914945,52.20899956092361,24.633128932167903,12704.054417507874,0.23233105850568503,7.8052781077785385,43.66041142661285,32.965618723367804,412708389.0226107,0.0,132293567.51509024,7339571.215520656,246563550.4550267,1359563271.620673,31518254720.043274
12,2006-01-01,9.727643516146916,0.0,6.442917226143422,265.8561493143663,0.46000782911914945,52.20899956092361,24.633128932167903,12704.054417507874,0.14855827595883458,6.166689628822785,41.04075889710496,28.29548563166472,307289814.3781595,0.0,202158314.37339604,4693048.024381981,194800297.98459214,1277984638.198933,31518254720.06325
13,2006-02-01,8.619121845194515,0.0,2.570087749275482,265.8561493143663,0.46000782911914945,52.20899956092361,24.633128932167903,12704.054417507874,0.046190028675153996,6.031990899524709,41.21904658436382,28.66737351904287,272274567.9100988,0.0,80641146.63941978,1459161.8667644272,190547065.52338278,1283535788.0158954,31518254720.06325
14,2006-03-01,47.70467367484689,0.0,18.568045378834164,265.8561493143663,0.46000782911914945,52.20899956092361,24.633128932167903,12704.054417507874,1.8108468696310929,20.80592745776627,47.75112416744509,37.94955380617395,1506967167.815455,0.0,582607367.139646,57201667.660223156,657241642.5618882,1486934677.954572,31518254720.06325
15,2006-04-01,11.704509703386577,0.28672035894490977,7.56378034965167,265.8561493143663,0.46000782911914945,52.20899956092361,24.633128932167903,12704.054417507874,0.1359741750057163,8.168891261072813,44.44438286447679,32.73596603408332,369741996.8178711,9057698.54127085,237325600.08574116,4295507.007382829,258049878.29446533,1383965908.1130054,31518254720.06325
16,2006-05-01,2.789000143296621,0.7454729349272184,6.778627494772979,265.8561493143663,0.46000782911914945,52.20899956092361,24.633128932167903,12704.054417507874,0.06450161615189584,2.805844098061884,40.484822850420095,27.35746953893378,88104233.77186993,23550016.26007442,212687464.8577327,2037710.7463336335,88635303.79679884,1260668345.387606,31518254720.06325
17,2006-06-01,4.491646467618842,1.146881435779639,10.655428695977417,265.8561493143663,0.46000782911914945,52.20899956092361,24.633128932167903,12704.054417507874,0.12268642545619475,2.0226113944911193,37.82870782104861,24.976640373492426,141890099.54134881,36230794.1650834,334325905.75818026,3875859.6381923323,63892935.57480842,1177957654.0253565,31518254720.06325
18,2006-07-01,36.604870540059295,1.490945869854437,26.05106733364367,265.8561493143663,0.46000782911914945,52.20899956092361,24.633128932167903,12704.054417507874,0.9034303851872076,15.130174111201564,38.45884076302769,28.06263858653528,1156335968.3844678,47100032.52014884,817395180.9856553,28538628.979056593,477949909.2880274,1197578511.9265738,31518254720.06325
19,2006-08-01,24.914720934730276,1.2042255207117036,22.906594515468484,265.8561493143663,0.46000782911914945,52.20899956092361,24.633128932167903,12704.054417507874,0.5311764315505895,10.773914544479352,36.635124379241354,26.38362680050348,787053301.3685184,38042334.28856373,718735776.0355364,16780146.41005406,340339822.5459029,1140788727.7129207,31518254720.06325
20,2006-09-01,27.367084555486908,0.5734407178898195,17.607324010365236,265.8561493143663,0.46000782911914945,52.20899956092361,24.633128932167903,12704.054417507874,0.723728991977523,12.351211359119741,36.49081744747752,26.377352068666344,864516751.0290293,18115397.0825417,552457571.7609328,22862238.705029387,390164581.60611355,1136295219.2983685,31518254720.06325
21,2006-10-01,108.13811119373499,0.28672035894490977,29.24175853745825,265.8561493143663,0.46000782911914945,52.20899956092361,24.633128932167903,12704.054417507874,10.56358996994503,40.10187877547811,64.3588624340225,62.967867644941414,3416095564.4439225,9057698.54127085,917517929.740941,333706454.74864477,1266812541.9669638,2004101475.6747465,31518254720.06325
22,2006-11-01,8.343200647960613,0.0,3.3744157448194034,265.8561493143663,0.46000782911914945,52.20899956092361,24.633128932167903,12704.054417507874,0.039187348136901785,15.456979453979791,53.666089710071866,43.139621829801875,263553539.44680157,0.0,105877798.69192156,1237756.314317398,488278544.5918486,1671130565.5777147,31518254720.06325
23,2006-12-01,12.253937361612934,0.0,6.656400100100373,265.8561493143663,0.46000782911914945,52.20899956092361,24.633128932167903,12704.054417507874,0.036845988919020425,7.6884517286769976,51.467506151237664,39.12339561397559,387101156.86570305,0.0,208856889.36251006,1163851.8368229596,242874155.68972048,1602668683.170811,31518254720.06325
24,2007-01-01,11.582120744793597,0.0,3.7825696195378704,265.8561493143663,0.46000782911914945,52.20899956092361,24.633128932167903,12704.054417507874,0.032053700164938935,7.923119779467866,51.28543730084829,38.18712070324667,365874341.4783295,0.0,118685432.12118427,1012478.7424721749,250285271.10886317,1596998898.8676686,31518254720.043274
25,2007-02-01,16.326323323113392,0.0,4.528462678976503,265.8561493143663,0.46000782911914945,52.20899956092361,24.633128932167903,12704.054417507874,0.043192621869606575,10.707206684479413,52.19883533242235,39.711492466705934,515743544.7208338,0.0,142087759.33393717,1364286.1477796074,338235268.62727857,1625442045.8948226,31518254720.043274
26,2007-03-01,17.09755605628247,0.0,10.133851953706271,265.8561493143663,0.46000782911914945,52.20899956092361,24.633128932167903,12704.054417507874,0.022834814553823995,8.878575962679774,50.23629116311237,36.398370327658974,540110585.7150121,0.0,317968650.77984256,721321.6872755791,280469623.59840155,1564328860.3612113,31518254720.043274
27,2007-04-01,21.633325337500263,0.2509132153686425,13.645878797826855,265.8561493143663,0.46000782911914945,52.20899956092361,24.633128932167903,12704.054417507874,0.06984772831900582,10.388565015511352,48.3679784388361,34.492480246138506,683390901.3465576,7926465.107193955,428162622.3915765,2206376.8466525716,328167022.5227566,1506150203.8852787,31518254720.043274
28,2007-05-01,9.72104761769489,0.6523743561275951,10.278295172309868,265.8561493143663,0.46000782911914945,52.20899956092361,24.633128932167903,12704.054417507874,0.027399886140681815,5.088670133050814,44.994274734534166,30.66093047079833,307083605.1089223,20608809.157698356,322495085.9277411,865594.7843588185,160746524.75840762,1401095260.0938098,31518254720.043274
29,2007-06-01,3.8350719190069964,1.00365286147457,9.101184790125583,265.8561493143663,0.46000782911914945,52.20899956092361,24.633128932167903,12704.054417507874,0.02643387597980084,2.457346011719286,41.95537799418091,27.892332244867944,121148898.17764209,31705860.42877582,285558639.7628944,835087.1465293916,77626342.78636971,1306464389.0050762,31518254720.043274
