,Date,precip_and_snowmelt_input_Bear Lake_mean,irrigation_Bear Lake_mean,AET_Bear Lake_mean,soil_thickness_Bear Lake_mean,soil_porosity_Bear Lake_mean,field_capacity_Bear Lake_mean,wilting_point_Bear Lake_mean,Geo_K_Bear Lake_mean,Runoff_Bear Lake_mean,Recharge_Bear Lake_mean,Soil_Water_End_Of_Previous_Timestep_Bear Lake_mean,Soil_Saturation_Percent_End_Of_Timestep_Bear Lake_mean,precip_and_snowmelt_input_m3_Bear Lake_sum,irrigation_m3_Bear Lake_sum,AET_m3_Bear Lake_sum,Runoff_m3_Bear Lake_sum,Recharge_m3_Bear Lake_sum,Soil_Water_End_Of_Previous_Timestep_m3_Bear Lake_sum,Bear Lake_area_m2
0,2024-01-01,74.8620331255449,0.0,0.0,389.8164823901402,0.5072296615029729,100.56480032922822,53.68500656524619,8032.44966650306,2.5084935362368794,46.59570770970785,111.22973817590547,55.08739352460742,87196389.43600014,0.0,0.0,2921759.1832895675,54272752.442256615,100057469.00485376,1120793251.2611263
1,2024-01-01,74.8620331255449,0.0,0.0,389.8164823901402,0.5072296615029729,100.56480032922822,53.68500656524619,8032.44966650306,2.5084935362368794,46.59570770970785,111.22973817590547,55.08739352460742,87196389.43600014,0.0,0.0,2921759.1832895675,54272752.442256615,100057469.00485376,1120793251.2611263
2,2024-01-01,74.8620331255449,0.0,0.0,389.8164823901402,0.5072296615029729,100.56480032922822,53.68500656524619,8032.44966650306,2.5084935362368794,46.59570770970785,111.22973817590547,55.08739352460742,87196389.43600014,0.0,0.0,2921759.1832895675,54272752.442256615,100057469.00485376,1120793251.2611263
3,2024-01-01,74.8620331255449,0.0,0.0,389.8164823901402,0.5072296615029729,100.56480032922822,53.68500656524619,8032.44966650306,2.5084935362368794,46.59570770970785,111.22973817590547,55.08739352460742,87196389.43600014,0.0,0.0,2921759.1832895675,54272752.442256615,100057469.00485376,1120793251.2611263
4,2024-01-01,74.8620331255449,0.0,0.0,389.8164823901402,0.5072296615029729,100.56480032922822,53.68500656524619,8032.44966650306,2.5084935362368794,46.59570770970785,111.22973817590547,55.08739352460742,87196389.43600014,0.0,0.0,2921759.1832895675,54272752.442256615,100057469.00485376,1120793251.2611263
5,2024-01-01,74.8620331255449,0.0,0.0,389.8164823901402,0.5072296615029729,100.56480032922822,53.68500656524619,8032.44966650306,2.5084935362368794,46.59570770970785,111.22973817590547,55.08739352460742,87196389.43600014,0.0,0.0,2921759.1832895675,54272752.442256615,100057469.00485376,1120793251.2611263
6,2024-01-01,74.8620331255449,0.0,0.0,389.8164823901402,0.5072296615029729,100.56480032922822,53.68500656524619,8032.44966650306,2.5084935362368794,46.59570770970785,111.22973817590547,55.08739352460742,87196389.43600014,0.0,0.0,2921759.1832895675,54272752.442256615,100057469.00485376,1120793251.2611425
7,2024-01-01,74.8620331255449,0.0,0.0,389.8164823901402,0.5072296615029729,100.56480032922822,53.68500656524619,8032.44966650306,2.5084935362368794,46.59570770970785,111.22973817590547,55.08739352460742,87196389.43600014,0.0,0.0,2921759.1832895675,54272752.442256615,100057469.00485376,1120793251.2611263
8,2024-01-01,74.8620331255449,0.0,0.0,389.8164823901402,0.5072296615029729,100.56480032922822,53.68500656524619,8032.44966650306,2.5084935362368794,46.59570770970785,111.22973817590547,55.08739352460742,87196389.43600014,0.0,0.0,2921759.1832895675,54272752.442256615,100057469.00485376,1120793251.2611263
9,2024-01-01,74.8620331255449,0.0,0.0,389.8164823901402,0.5072296615029729,100.56480032922822,53.68500656524619,8032.44966650306,2.5084935362368794,46.59570770970785,111.22973817590547,55.08739352460742,87196389.43600014,0.0,0.0,2921759.1832895675,54272752.442256615,100057469.00485376,1120793251.2611263
10,2024-01-01,74.8620331255449,0.0,0.0,389.8164823901402,0.5072296615029729,100.56480032922822,53.68500656524619,8032.44966650306,2.5084935362368794,46.59570770970785,111.22973817590547,55.08739352460742,87196389.43600014,0.0,0.0,2921759.1832895675,54272752.442256615,100057469.00485376,1120793251.2611263
11,2024-01-01,74.8620331255449,0.0,0.0,389.8164823901402,0.5072296615029729,100.56480032922822,53.68500656524619,8032.44966650306,2.5084935362368794,46.59570770970785,111.22973817590547,55.08739352460742,87196389.43600014,0.0,0.0,2921759.1832895675,54272752.442256615,100057469.00485376,1120793251.2611263
12,2024-01-01,74.8620331255449,0.0,0.0,389.8164823901402,0.5072296615029729,100.56480032922822,53.68500656524619,8032.44966650306,2.5084935362368794,46.59570770970785,111.22973817590547,55.08739352460742,87196389.43600014,0.0,0.0,2921759.1832895675,54272752.442256615,100057469.00485376,1120793251.2611263
13,2024-01-01,74.8620331255449,0.0,0.0,389.8164823901402,0.5072296615029729,100.56480032922822,53.68500656524619,8032.44966650306,2.5084935362368794,46.59570770970785,111.22973817590547,55.08739352460742,87196389.43600014,0.0,0.0,2921759.1832895675,54272752.442256615,100057469.00485376,1120793251.2611263
14,2024-01-01,74.8620331255449,0.0,0.0,389.8164823901402,0.5072296615029729,100.56480032922822,53.68500656524619,8032.44966650306,2.5084935362368794,46.59570770970785,111.22973817590547,55.08739352460742,87196389.43600014,0.0,0.0,2921759.1832895675,54272752.442256615,100057469.00485376,1120793251.2611263
15,2024-01-01,74.8620331255449,0.0,0.0,389.8164823901402,0.5072296615029729,100.56480032922822,53.68500656524619,8032.44966650306,2.5084935362368794,46.59570770970785,111.22973817590547,55.08739352460742,87196389.43600014,0.0,0.0,2921759.1832895675,54272752.442256615,100057469.00485376,1120793251.2611263
16,2024-01-01,74.8620331255449,0.0,0.0,389.8164823901402,0.5072296615029729,100.56480032922822,53.68500656524619,8032.44966650306,2.5084935362368794,46.59570770970785,111.22973817590547,55.08739352460742,87196389.43600014,0.0,0.0,2921759.1832895675,54272752.442256615,100057469.00485376,1120793251.2611263
17,2024-01-01,74.8620331255449,0.0,0.0,389.8164823901402,0.5072296615029729,100.56480032922822,53.68500656524619,8032.44966650306,2.5084935362368794,46.59570770970785,111.22973817590547,55.08739352460742,87196389.43600014,0.0,0.0,2921759.1832895675,54272752.442256615,100057469.00485376,1120793251.2611263
18,2024-01-01,74.8620331255449,0.0,0.0,389.8164823901402,0.5072296615029729,100.56480032922822,53.68500656524619,8032.44966650306,2.5084935362368794,46.59570770970785,111.22973817590547,55.08739352460742,87196389.43600014,0.0,0.0,2921759.1832895675,54272752.442256615,100057469.00485376,1120793251.2611263
19,2024-01-01,74.8620331255449,0.0,0.0,389.8164823901402,0.5072296615029729,100.56480032922822,53.68500656524619,8032.44966650306,2.5084935362368794,46.59570770970785,111.22973817590547,55.08739352460742,87196389.43600014,0.0,0.0,2921759.1832895675,54272752.442256615,100057469.00485376,1120793251.2611263
20,2024-02-01,91.23458003429593,0.0,0.0,389.8164823901402,0.5072296615029729,100.56480032922822,53.68500656524619,8032.44966650306,8.346446589699617,63.84010324702425,129.2830498170501,64.56657204263088,106266567.31703787,0.0,0.0,9721485.820664594,74358590.27180292,116297466.40354046,1120793251.2611263
21,2024-02-01,91.23458003429593,0.0,0.0,389.8164823901402,0.5072296615029729,100.56480032922822,53.68500656524619,8032.44966650306,8.346446589699617,63.84010324702425,129.2830498170501,64.56657204263088,106266567.31703787,0.0,0.0,9721485.820664594,74358590.27180292,116297466.40354046,1120793251.2611263
22,2024-02-01,91.23458003429593,0.0,0.0,389.8164823901402,0.5072296615029729,100.56480032922822,53.68500656524619,8032.44966650306,8.346446589699617,63.84010324702425,129.2830498170501,64.56657204263088,106266567.31703787,0.0,0.0,9721485.820664594,74358590.27180292,116297466.40354046,1120793251.2611263
23,2024-02-01,91.23458003429593,0.0,0.0,389.8164823901402,0.5072296615029729,100.56480032922822,53.68500656524619,8032.44966650306,8.346446589699617,63.84010324702425,129.2830498170501,64.56657204263088,106266567.31703787,0.0,0.0,9721485.820664594,74358590.27180292,116297466.40354046,1120793251.2611263
24,2024-02-01,91.23458003429593,0.0,0.0,389.8164823901402,0.5072296615029729,100.56480032922822,53.68500656524619,8032.44966650306,8.346446589699617,63.84010324702425,129.2830498170501,64.56657204263088,106266567.31703787,0.0,0.0,9721485.820664594,74358590.27180292,116297466.40354046,1120793251.2611263
25,2024-02-01,91.23458003429593,0.0,0.0,389.8164823901402,0.5072296615029729,100.56480032922822,53.68500656524619,8032.44966650306,8.346446589699617,63.84010324702425,129.2830498170501,64.56657204263088,106266567.31703787,0.0,0.0,9721485.820664594,74358590.27180292,116297466.40354046,1120793251.2611263
26,2024-02-01,91.23458003429593,0.0,0.0,389.8164823901402,0.5072296615029729,100.56480032922822,53.68500656524619,8032.44966650306,8.346446589699617,63.84010324702425,129.2830498170501,64.56657204263088,106266567.31703787,0.0,0.0,9721485.820664594,74358590.27180292,116297466.40354046,1120793251.2611263
27,2024-02-01,91.23458003429593,0.0,0.0,389.8164823901402,0.5072296615029729,100.56480032922822,53.68500656524619,8032.44966650306,8.346446589699617,63.84010324702425,129.2830498170501,64.56657204263088,106266567.31703787,0.0,0.0,9721485.820664594,74358590.27180292,116297466.40354046,1120793251.2611263
28,2024-02-01,91.23458003429593,0.0,0.0,389.8164823901402,0.5072296615029729,100.56480032922822,53.68500656524619,8032.44966650306,8.346446589699617,63.84010324702425,129.2830498170501,64.56657204263088,106266567.31703787,0.0,0.0,9721485.820664594,74358590.27180292,116297466.40354046,1120793251.2611263
29,2024-02-01,91.23458003429593,0.0,0.0,389.8164823901402,0.5072296615029729,100.56480032922822,53.68500656524619,8032.44966650306,8.346446589699617,63.84010324702425,129.2830498170501,64.56657204263088,106266567.31703787,0.0,0.0,9721485.820664594,74358590.27180292,116297466.40354046,1120793251.2611263
