,Date,precip_and_snowmelt_input_Lower Virgin_mean,irrigation_Lower Virgin_mean,AET_Lower Virgin_mean,soil_thickness_Lower Virgin_mean,soil_porosity_Lower Virgin_mean,field_capacity_Lower Virgin_mean,wilting_point_Lower Virgin_mean,Geo_K_Lower Virgin_mean,Runoff_Lower Virgin_mean,Recharge_Lower Virgin_mean,Soil_Water_End_Of_Previous_Timestep_Lower Virgin_mean,Soil_Saturation_Percent_End_Of_Timestep_Lower Virgin_mean,precip_and_snowmelt_input_m3_Lower Virgin_sum,irrigation_m3_Lower Virgin_sum,AET_m3_Lower Virgin_sum,Runoff_m3_Lower Virgin_sum,Recharge_m3_Lower Virgin_sum,Soil_Water_End_Of_Previous_Timestep_m3_Lower Virgin_sum,Lower Virgin_area_m2
0,2024-01-01,37.278600029789786,0.0,5.25670655228923,342.58660309239303,0.4611889263199443,68.96260669057794,27.119836928937982,11128.418697622132,2.242420265679696,16.413120729352052,78.1100916886343,48.40562810540113,79769469.7849459,0.0,11249443.518526232,4798099.890036929,35113433.90522041,165287227.16427538,2266283561.0015454
1,2024-01-01,37.278600029789786,0.0,5.25670655228923,342.58660309239303,0.4611889263199443,68.96260669057794,27.119836928937982,11128.418697622132,2.242420265679696,16.413120729352052,78.1100916886343,48.40562810540113,79769469.7849459,0.0,11249443.518526232,4798099.890036929,35113433.90522041,165287227.16427538,2266283561.003305
2,2024-01-01,37.278600029789786,0.0,5.25670655228923,342.58660309239303,0.4611889263199443,68.96260669057794,27.119836928937982,11128.418697622132,2.242420265679696,16.413120729352052,78.1100916886343,48.40562810540113,79769469.7849459,0.0,11249443.518526232,4798099.890036929,35113433.90522041,165287227.16427538,2266283561.0015454
3,2024-01-01,37.278600029789786,0.0,5.25670655228923,342.58660309239303,0.4611889263199443,68.96260669057794,27.119836928937982,11128.418697622132,2.242420265679696,16.413120729352052,78.1100916886343,48.40562810540113,79769469.7849459,0.0,11249443.518526232,4798099.890036929,35113433.90522041,165287227.16427538,2266283561.0015454
4,2024-01-01,37.278600029789786,0.0,5.25670655228923,342.58660309239303,0.4611889263199443,68.96260669057794,27.119836928937982,11128.418697622132,2.242420265679696,16.413120729352052,78.1100916886343,48.40562810540113,79769469.7849459,0.0,11249443.518526232,4798099.890036929,35113433.90522041,165287227.16427538,2266283561.0015454
5,2024-01-01,37.278600029789786,0.0,5.25670655228923,342.58660309239303,0.4611889263199443,68.96260669057794,27.119836928937982,11128.418697622132,2.242420265679696,16.413120729352052,78.1100916886343,48.40562810540113,79769469.7849459,0.0,11249443.518526232,4798099.890036929,35113433.90522041,165287227.16427538,2266283561.0015454
6,2024-01-01,37.278600029789786,0.0,5.25670655228923,342.58660309239303,0.4611889263199443,68.96260669057794,27.119836928937982,11128.418697622132,2.242420265679696,16.413120729352052,78.1100916886343,48.40562810540113,79769469.7849459,0.0,11249443.518526232,4798099.890036929,35113433.90522041,165287227.16427538,2266283561.0015454
7,2024-01-01,37.278600029789786,0.0,5.25670655228923,342.58660309239303,0.4611889263199443,68.96260669057794,27.119836928937982,11128.418697622132,2.242420265679696,16.413120729352052,78.1100916886343,48.40562810540113,79769469.7849459,0.0,11249443.518526232,4798099.890036929,35113433.90522041,165287227.16427538,2266283561.0015454
8,2024-01-01,37.278600029789786,0.0,5.25670655228923,342.58660309239303,0.4611889263199443,68.96260669057794,27.119836928937982,11128.418697622132,2.242420265679696,16.413120729352052,78.1100916886343,48.40562810540113,79769469.7849459,0.0,11249443.518526232,4798099.890036929,35113433.90522041,165287227.16427538,2266283561.0015454
9,2024-01-01,37.278600029789786,0.0,5.25670655228923,342.58660309239303,0.4611889263199443,68.96260669057794,27.119836928937982,11128.418697622132,2.242420265679696,16.413120729352052,78.1100916886343,48.40562810540113,79769469.7849459,0.0,11249443.518526232,4798099.890036929,35113433.90522041,165287227.16427538,2266283561.003305
