,Date,precip_and_snowmelt_input_Lower Virgin_mean,irrigation_Lower Virgin_mean,AET_Lower Virgin_mean,soil_thickness_Lower Virgin_mean,soil_porosity_Lower Virgin_mean,field_capacity_Lower Virgin_mean,wilting_point_Lower Virgin_mean,Geo_K_Lower Virgin_mean,Runoff_Lower Virgin_mean,Recharge_Lower Virgin_mean,Soil_Water_End_Of_Previous_Timestep_Lower Virgin_mean,Soil_Saturation_Percent_End_Of_Timestep_Lower Virgin_mean,precip_and_snowmelt_input_m3_Lower Virgin_sum,irrigation_m3_Lower Virgin_sum,AET_m3_Lower Virgin_sum,Runoff_m3_Lower Virgin_sum,Recharge_m3_Lower Virgin_sum,Soil_Water_End_Of_Previous_Timestep_m3_Lower Virgin_sum,Lower Virgin_area_m2
0,2024-01-01,37.278600029789786,0.0,13.901553616713505,342.58660309239303,0.4611889263199443,68.96260669057794,27.119836928937982,11128.418697622132,1.7421312362846724,5.5959259847062155,60.756288757771145,36.30437736151122,79769469.7849459,0.0,29747611.55033068,3727789.101199591,11970613.909745267,128565614.55994011,2266283561.0015454
1,2024-01-01,37.278600029789786,0.0,13.901553616713505,342.58660309239303,0.4611889263199443,68.96260669057794,27.119836928937982,11128.418697622132,1.7421312362846724,5.5959259847062155,60.756288757771145,36.30437736151122,79769469.7849459,0.0,29747611.55033068,3727789.101199591,11970613.909745267,128565614.55994011,2266283561.0015454
2,2024-01-01,37.278600029789786,0.0,13.901553616713505,342.58660309239303,0.4611889263199443,68.96260669057794,27.119836928937982,11128.418697622132,1.7421312362846724,5.5959259847062155,60.756288757771145,36.30437736151122,79769469.7849459,0.0,29747611.55033068,3727789.101199591,11970613.909745267,128565614.55994011,2266283561.0015454
3,2024-01-01,37.278600029789786,0.0,13.901553616713505,342.58660309239303,0.4611889263199443,68.96260669057794,27.119836928937982,11128.418697622132,1.7421312362846724,5.5959259847062155,60.756288757771145,36.30437736151122,79769469.7849459,0.0,29747611.55033068,3727789.101199591,11970613.909745267,128565614.55994011,2266283561.0015454
4,2024-01-01,37.278600029789786,0.0,13.901553616713505,342.58660309239303,0.4611889263199443,68.96260669057794,27.119836928937982,11128.418697622132,1.7421312362846724,5.5959259847062155,60.756288757771145,36.30437736151122,79769469.7849459,0.0,29747611.55033068,3727789.101199591,11970613.909745267,128565614.55994011,2266283561.0015454
5,2024-01-01,37.278600029789786,0.0,13.901553616713505,342.58660309239303,0.4611889263199443,68.96260669057794,27.119836928937982,11128.418697622132,1.7421312362846724,5.5959259847062155,60.756288757771145,36.30437736151122,79769469.7849459,0.0,29747611.55033068,3727789.101199591,11970613.909745267,128565614.55994011,2266283561.0015454
6,2024-01-01,37.278600029789786,0.0,13.901553616713505,342.58660309239303,0.4611889263199443,68.96260669057794,27.119836928937982,11128.418697622132,1.7421312362846724,5.5959259847062155,60.756288757771145,36.30437736151122,79769469.7849459,0.0,29747611.55033068,3727789.101199591,11970613.909745267,128565614.55994011,2266283561.0015454
7,2024-01-01,37.278600029789786,0.0,13.901553616713505,342.58660309239303,0.4611889263199443,68.96260669057794,27.119836928937982,11128.418697622132,1.7421312362846724,5.5959259847062155,60.756288757771145,36.30437736151122,79769469.7849459,0.0,29747611.55033068,3727789.101199591,11970613.909745267,128565614.55994011,2266283561.0015454
8,2024-01-01,37.278600029789786,0.0,13.901553616713505,342.58660309239303,0.4611889263199443,68.96260669057794,27.119836928937982,11128.418697622132,1.7421312362846724,5.5959259847062155,60.756288757771145,36.30437736151122,79769469.7849459,0.0,29747611.55033068,3727789.101199591,11970613.909745267,128565614.55994011,2266283561.0015454
9,2024-01-01,37.278600029789786,0.0,13.901553616713505,342.58660309239303,0.4611889263199443,68.96260669057794,27.119836928937982,11128.418697622132,1.7421312362846724,5.5959259847062155,60.756288757771145,36.30437736151122,79769469.7849459,0.0,29747611.55033068,3727789.101199591,11970613.909745267,128565614.55994011,2266283561.0015454
10,2024-01-01,37.278600029789786,0.0,13.901553616713505,342.58660309239303,0.4611889263199443,68.96260669057794,27.119836928937982,11128.418697622132,1.7421312362846724,5.5959259847062155,60.756288757771145,36.30437736151122,79769469.7849459,0.0,29747611.55033068,3727789.101199591,11970613.909745267,128565614.55994011,2266283561.0015454
11,2024-01-01,37.278600029789786,0.0,13.901553616713505,342.58660309239303,0.4611889263199443,68.96260669057794,27.119836928937982,11128.418697622132,1.7421312362846724,5.5959259847062155,60.756288757771145,36.30437736151122,79769469.7849459,0.0,29747611.55033068,3727789.101199591,11970613.909745267,128565614.55994011,2266283561.0015454
12,2024-01-01,37.278600029789786,0.0,13.901553616713505,342.58660309239303,0.4611889263199443,68.96260669057794,27.119836928937982,11128.418697622132,1.7421312362846724,5.5959259847062155,60.756288757771145,36.30437736151122,79769469.7849459,0.0,29747611.55033068,3727789.101199591,11970613.909745267,128565614.55994011,2266283561.0015454
13,2024-01-01,37.278600029789786,0.0,13.901553616713505,342.58660309239303,0.4611889263199443,68.96260669057794,27.119836928937982,11128.418697622132,1.7421312362846724,5.5959259847062155,60.756288757771145,36.30437736151122,79769469.7849459,0.0,29747611.55033068,3727789.101199591,11970613.909745267,128565614.55994011,2266283561.0015454
14,2024-01-01,37.278600029789786,0.0,13.901553616713505,342.58660309239303,0.4611889263199443,68.96260669057794,27.119836928937982,11128.418697622132,1.7421312362846724,5.5959259847062155,60.756288757771145,36.30437736151122,79769469.7849459,0.0,29747611.55033068,3727789.101199591,11970613.909745267,128565614.55994011,2266283561.0015454
15,2024-01-01,37.278600029789786,0.0,13.901553616713505,342.58660309239303,0.4611889263199443,68.96260669057794,27.119836928937982,11128.418697622132,1.7421312362846724,5.5959259847062155,60.756288757771145,36.30437736151122,79769469.7849459,0.0,29747611.55033068,3727789.101199591,11970613.909745267,128565614.55994011,2266283561.0015454
16,2024-01-01,37.278600029789786,0.0,13.901553616713505,342.58660309239303,0.4611889263199443,68.96260669057794,27.119836928937982,11128.418697622132,1.7421312362846724,5.5959259847062155,60.756288757771145,36.30437736151122,79769469.7849459,0.0,29747611.55033068,3727789.101199591,11970613.909745267,128565614.55994011,2266283561.0015454
17,2024-01-01,37.278600029789786,0.0,13.901553616713505,342.58660309239303,0.4611889263199443,68.96260669057794,27.119836928937982,11128.418697622132,1.7421312362846724,5.5959259847062155,60.756288757771145,36.30437736151122,79769469.7849459,0.0,29747611.55033068,3727789.101199591,11970613.909745267,128565614.55994011,2266283561.0015454
18,2024-01-01,37.278600029789786,0.0,13.901553616713505,342.58660309239303,0.4611889263199443,68.96260669057794,27.119836928937982,11128.418697622132,1.7421312362846724,5.5959259847062155,60.756288757771145,36.30437736151122,79769469.7849459,0.0,29747611.55033068,3727789.101199591,11970613.909745267,128565614.55994011,2266283561.0015454
19,2024-01-01,37.278600029789786,0.0,13.901553616713505,342.58660309239303,0.4611889263199443,68.96260669057794,27.119836928937982,11128.418697622132,1.7421312362846724,5.5959259847062155,60.756288757771145,36.30437736151122,79769469.7849459,0.0,29747611.55033068,3727789.101199591,11970613.909745267,128565614.55994011,2266283561.0015454
20,2024-02-01,108.87375964824507,0.0,15.715826383103389,342.58660309239303,0.4611889263199443,68.96260669057794,27.119836928937982,11128.418697622132,11.265033249553785,44.70242351710569,98.04695166491581,64.31862134241055,232966580.23503277,0.0,33629725.54278463,24100526.630416486,95569985.71672443,207475361.3503815,2266283561.0015454
21,2024-02-01,108.87375964824507,0.0,15.715826383103389,342.58660309239303,0.4611889263199443,68.96260669057794,27.119836928937982,11128.418697622132,11.265033249553785,44.70242351710569,98.04695166491581,64.31862134241055,232966580.23503277,0.0,33629725.54278463,24100526.630416486,95569985.71672443,207475361.3503815,2266283561.0015454
22,2024-02-01,108.87375964824507,0.0,15.715826383103389,342.58660309239303,0.4611889263199443,68.96260669057794,27.119836928937982,11128.418697622132,11.265033249553785,44.70242351710569,98.04695166491581,64.31862134241055,232966580.23503277,0.0,33629725.54278463,24100526.630416486,95569985.71672443,207475361.3503815,2266283561.0015454
23,2024-02-01,108.87375964824507,0.0,15.715826383103389,342.58660309239303,0.4611889263199443,68.96260669057794,27.119836928937982,11128.418697622132,11.265033249553785,44.70242351710569,98.04695166491581,64.31862134241055,232966580.23503277,0.0,33629725.54278463,24100526.630416486,95569985.71672443,207475361.3503815,2266283561.0015454
24,2024-02-01,108.87375964824507,0.0,15.715826383103389,342.58660309239303,0.4611889263199443,68.96260669057794,27.119836928937982,11128.418697622132,11.265033249553785,44.70242351710569,98.04695166491581,64.31862134241055,232966580.23503277,0.0,33629725.54278463,24100526.630416486,95569985.71672443,207475361.3503815,2266283561.0015454
25,2024-02-01,108.87375964824507,0.0,15.715826383103389,342.58660309239303,0.4611889263199443,68.96260669057794,27.119836928937982,11128.418697622132,11.265033249553785,44.70242351710569,98.04695166491581,64.31862134241055,232966580.23503277,0.0,33629725.54278463,24100526.630416486,95569985.71672443,207475361.3503815,2266283561.0015454
26,2024-02-01,108.87375964824507,0.0,15.715826383103389,342.58660309239303,0.4611889263199443,68.96260669057794,27.119836928937982,11128.418697622132,11.265033249553785,44.70242351710569,98.04695166491581,64.31862134241055,232966580.23503277,0.0,33629725.54278463,24100526.630416486,95569985.71672443,207475361.3503815,2266283561.0015454
27,2024-02-01,108.87375964824507,0.0,15.715826383103389,342.58660309239303,0.4611889263199443,68.96260669057794,27.119836928937982,11128.418697622132,11.265033249553785,44.70242351710569,98.04695166491581,64.31862134241055,232966580.23503277,0.0,33629725.54278463,24100526.630416486,95569985.71672443,207475361.3503815,2266283561.0015454
28,2024-02-01,108.87375964824507,0.0,15.715826383103389,342.58660309239303,0.4611889263199443,68.96260669057794,27.119836928937982,11128.418697622132,11.265033249553785,44.70242351710569,98.04695166491581,64.31862134241055,232966580.23503277,0.0,33629725.54278463,24100526.630416486,95569985.71672443,207475361.3503815,2266283561.0015454
29,2024-02-01,108.87375964824507,0.0,15.715826383103389,342.58660309239303,0.4611889263199443,68.96260669057794,27.119836928937982,11128.418697622132,11.265033249553785,44.70242351710569,98.04695166491581,64.31862134241055,232966580.23503277,0.0,33629725.54278463,24100526.630416486,95569985.71672443,207475361.3503815,2266283561.0015454
30,2024-02-01,108.87375964824507,0.0,15.715826383103389,342.58660309239303,0.4611889263199443,68.96260669057794,27.119836928937982,11128.418697622132,11.265033249553785,44.70242351710569,98.04695166491581,64.31862134241055,232966580.23503277,0.0,33629725.54278463,24100526.630416486,95569985.71672443,207475361.3503815,2266283561.0015454
31,2024-02-01,108.87375964824507,0.0,15.715826383103389,342.58660309239303,0.4611889263199443,68.96260669057794,27.119836928937982,11128.418697622132,11.265033249553785,44.70242351710569,98.04695166491581,64.31862134241055,232966580.23503277,0.0,33629725.54278463,24100526.630416486,95569985.71672443,207475361.3503815,2266283561.0015454
