,Date,precip_and_snowmelt_input_Lower White_mean,irrigation_Lower White_mean,AET_Lower White_mean,soil_thickness_Lower White_mean,soil_porosity_Lower White_mean,field_capacity_Lower White_mean,wilting_point_Lower White_mean,Geo_K_Lower White_mean,Runoff_Lower White_mean,Recharge_Lower White_mean,Soil_Water_End_Of_Previous_Timestep_Lower White_mean,Soil_Saturation_Percent_End_Of_Timestep_Lower White_mean,precip_and_snowmelt_input_m3_Lower White_sum,irrigation_m3_Lower White_sum,AET_m3_Lower White_sum,Runoff_m3_Lower White_sum,Recharge_m3_Lower White_sum,Soil_Water_End_Of_Previous_Timestep_m3_Lower White_sum,Lower White_area_m2
0,2024-01-01,3.5164251061873477,0,6.63537740185713,371.01641099050755,0.47767195999399753,79.47029430852052,41.69607735925673,8849.840936316818,0.005550397073947727,0.10029790256743777,32.44890692735334,16.548724632608916,13110119.144708088,0,24362592.954564705,20697.135091711196,373938.0650238175,119143508.70924675,3726250605.1062098
1,2024-01-01,3.5164251061873477,0,6.63537740185713,371.01641099050755,0.47767195999399753,79.47029430852052,41.69607735925673,8849.840936316818,0.005550397073947727,0.10029790256743777,32.44890692735334,16.548724632608916,13110119.144708088,0,24362592.954564705,20697.135091711196,373938.0650238175,119143508.70924675,3726250605.1066275
2,2024-01-01,3.5164251061873477,0,6.63537740185713,371.01641099050755,0.47767195999399753,79.47029430852052,41.69607735925673,8849.840936316818,0.005550397073947727,0.10029790256743777,32.44890692735334,16.548724632608916,13110119.144708088,0,24362592.954564705,20697.135091711196,373938.0650238175,119143508.70924675,3726250605.1062098
3,2024-01-01,3.5164251061873477,0,6.63537740185713,371.01641099050755,0.47767195999399753,79.47029430852052,41.69607735925673,8849.840936316818,0.005550397073947727,0.10029790256743777,32.44890692735334,16.548724632608916,13110119.144708088,0,24362592.954564705,20697.135091711196,373938.0650238175,119143508.70924675,3726250605.1066275
4,2024-01-01,3.5164251061873477,0,6.63537740185713,371.01641099050755,0.47767195999399753,79.47029430852052,41.69607735925673,8849.840936316818,0.005550397073947727,0.10029790256743777,32.44890692735334,16.548724632608916,13110119.144708088,0,24362592.954564705,20697.135091711196,373938.0650238175,119143508.70924675,3726250605.1066275
5,2024-01-01,3.5164251061873477,0,6.63537740185713,371.01641099050755,0.47767195999399753,79.47029430852052,41.69607735925673,8849.840936316818,0.005550397073947727,0.10029790256743777,32.44890692735334,16.548724632608916,13110119.144708088,0,24362592.954564705,20697.135091711196,373938.0650238175,119143508.70924675,3726250605.1062098
6,2024-01-01,3.5164251061873477,0,6.63537740185713,371.01641099050755,0.47767195999399753,79.47029430852052,41.69607735925673,8849.840936316818,0.005550397073947727,0.10029790256743777,32.44890692735334,16.548724632608916,13110119.144708088,0,24362592.954564705,20697.135091711196,373938.0650238175,119143508.70924675,3726250605.1066275
7,2024-01-01,3.5164251061873477,0,6.63537740185713,371.01641099050755,0.47767195999399753,79.47029430852052,41.69607735925673,8849.840936316818,0.005550397073947727,0.10029790256743777,32.44890692735334,16.548724632608916,13110119.144708088,0,24362592.954564705,20697.135091711196,373938.0650238175,119143508.70924675,3726250605.1066275
8,2024-01-01,3.5164251061873477,0,6.63537740185713,371.01641099050755,0.47767195999399753,79.47029430852052,41.69607735925673,8849.840936316818,0.005550397073947727,0.10029790256743777,32.44890692735334,16.548724632608916,13110119.144708088,0,24362592.954564705,20697.135091711196,373938.0650238175,119143508.70924675,3726250605.1066275
9,2024-01-01,3.5164251061873477,0,6.63537740185713,371.01641099050755,0.47767195999399753,79.47029430852052,41.69607735925673,8849.840936316818,0.005550397073947727,0.10029790256743777,32.44890692735334,16.548724632608916,13110119.144708088,0,24362592.954564705,20697.135091711196,373938.0650238175,119143508.70924675,3726250605.1062098
10,2024-01-01,3.5164251061873477,0,6.63537740185713,371.01641099050755,0.47767195999399753,79.47029430852052,41.69607735925673,8849.840936316818,0.005550397073947727,0.10029790256743777,32.44890692735334,16.548724632608916,13110119.144708088,0,24362592.954564705,20697.135091711196,373938.0650238175,119143508.70924675,3726250605.1066275
11,2024-01-01,3.5164251061873477,0,6.63537740185713,371.01641099050755,0.47767195999399753,79.47029430852052,41.69607735925673,8849.840936316818,0.005550397073947727,0.10029790256743777,32.44890692735334,16.548724632608916,13110119.144708088,0,24362592.954564705,20697.135091711196,373938.0650238175,119143508.70924675,3726250605.1066275
12,2024-01-01,3.5164251061873477,0,6.63537740185713,371.01641099050755,0.47767195999399753,79.47029430852052,41.69607735925673,8849.840936316818,0.005550397073947727,0.10029790256743777,32.44890692735334,16.548724632608916,13110119.144708088,0,24362592.954564705,20697.135091711196,373938.0650238175,119143508.70924675,3726250605.1066275
13,2024-01-01,3.5164251061873477,0,6.63537740185713,371.01641099050755,0.47767195999399753,79.47029430852052,41.69607735925673,8849.840936316818,0.005550397073947727,0.10029790256743777,32.44890692735334,16.548724632608916,13110119.144708088,0,24362592.954564705,20697.135091711196,373938.0650238175,119143508.70924675,3726250605.1066275
14,2024-01-01,3.5164251061873477,0,6.63537740185713,371.01641099050755,0.47767195999399753,79.47029430852052,41.69607735925673,8849.840936316818,0.005550397073947727,0.10029790256743777,32.44890692735334,16.548724632608916,13110119.144708088,0,24362592.954564705,20697.135091711196,373938.0650238175,119143508.70924675,3726250605.1066275
15,2024-01-01,3.5164251061873477,0,6.63537740185713,371.01641099050755,0.47767195999399753,79.47029430852052,41.69607735925673,8849.840936316818,0.005550397073947727,0.10029790256743777,32.44890692735334,16.548724632608916,13110119.144708088,0,24362592.954564705,20697.135091711196,373938.0650238175,119143508.70924675,3726250605.1066275
16,2024-01-01,3.5164251061873477,0,6.63537740185713,371.01641099050755,0.47767195999399753,79.47029430852052,41.69607735925673,8849.840936316818,0.005550397073947727,0.10029790256743777,32.44890692735334,16.548724632608916,13110119.144708088,0,24362592.954564705,20697.135091711196,373938.0650238175,119143508.70924675,3726250605.1066275
17,2024-01-01,3.5164251061873477,0,6.63537740185713,371.01641099050755,0.47767195999399753,79.47029430852052,41.69607735925673,8849.840936316818,0.005550397073947727,0.10029790256743777,32.44890692735334,16.548724632608916,13110119.144708088,0,24362592.954564705,20697.135091711196,373938.0650238175,119143508.70924675,3726250605.1066275
18,2024-01-01,3.5164251061873477,0,6.63537740185713,371.01641099050755,0.47767195999399753,79.47029430852052,41.69607735925673,8849.840936316818,0.005550397073947727,0.10029790256743777,32.44890692735334,16.548724632608916,13110119.144708088,0,24362592.954564705,20697.135091711196,373938.0650238175,119143508.70924675,3726250605.1066275
19,2024-01-01,3.5164251061873477,0,6.63537740185713,371.01641099050755,0.47767195999399753,79.47029430852052,41.69607735925673,8849.840936316818,0.005550397073947727,0.10029790256743777,32.44890692735334,16.548724632608916,13110119.144708088,0,24362592.954564705,20697.135091711196,373938.0650238175,119143508.70924675,3726250605.1066275
20,2024-02-01,23.593191896023285,0,10.170658269743496,371.01641099050755,0.47767195999399753,79.47029430852052,41.69607735925673,8849.840936316818,0.6240094175120527,1.5752089613519877,44.16077936538105,23.325300954878735,87964810.13574454,0,37341944.227435306,2326770.9590391233,5873362.2461501295,162145227.02159998,3726250605.1062098
21,2024-02-01,23.593191896023285,0,10.170658269743496,371.01641099050755,0.47767195999399753,79.47029430852052,41.69607735925673,8849.840936316818,0.6240094175120527,1.5752089613519877,44.16077936538105,23.325300954878735,87964810.13574454,0,37341944.227435306,2326770.9590391233,5873362.2461501295,162145227.02159998,3726250605.1062098
22,2024-02-01,23.593191896023285,0,10.170658269743496,371.01641099050755,0.47767195999399753,79.47029430852052,41.69607735925673,8849.840936316818,0.6240094175120527,1.5752089613519877,44.16077936538105,23.325300954878735,87964810.13574454,0,37341944.227435306,2326770.9590391233,5873362.2461501295,162145227.02159998,3726250605.1066275
23,2024-02-01,23.593191896023285,0,10.170658269743496,371.01641099050755,0.47767195999399753,79.47029430852052,41.69607735925673,8849.840936316818,0.6240094175120527,1.5752089613519877,44.16077936538105,23.325300954878735,87964810.13574454,0,37341944.227435306,2326770.9590391233,5873362.2461501295,162145227.02159998,3726250605.1066275
24,2024-02-01,23.593191896023285,0,10.170658269743496,371.01641099050755,0.47767195999399753,79.47029430852052,41.69607735925673,8849.840936316818,0.6240094175120527,1.5752089613519877,44.16077936538105,23.325300954878735,87964810.13574454,0,37341944.227435306,2326770.9590391233,5873362.2461501295,162145227.02159998,3726250605.1066275
25,2024-02-01,23.593191896023285,0,10.170658269743496,371.01641099050755,0.47767195999399753,79.47029430852052,41.69607735925673,8849.840936316818,0.6240094175120527,1.5752089613519877,44.16077936538105,23.325300954878735,87964810.13574454,0,37341944.227435306,2326770.9590391233,5873362.2461501295,162145227.02159998,3726250605.1066275
26,2024-02-01,23.593191896023285,0,10.170658269743496,371.01641099050755,0.47767195999399753,79.47029430852052,41.69607735925673,8849.840936316818,0.6240094175120527,1.5752089613519877,44.16077936538105,23.325300954878735,87964810.13574454,0,37341944.227435306,2326770.9590391233,5873362.2461501295,162145227.02159998,3726250605.1066275
27,2024-02-01,23.593191896023285,0,10.170658269743496,371.01641099050755,0.47767195999399753,79.47029430852052,41.69607735925673,8849.840936316818,0.6240094175120527,1.5752089613519877,44.16077936538105,23.325300954878735,87964810.13574454,0,37341944.227435306,2326770.9590391233,5873362.2461501295,162145227.02159998,3726250605.1062098
28,2024-02-01,23.593191896023285,0,10.170658269743496,371.01641099050755,0.47767195999399753,79.47029430852052,41.69607735925673,8849.840936316818,0.6240094175120527,1.5752089613519877,44.16077936538105,23.325300954878735,87964810.13574454,0,37341944.227435306,2326770.9590391233,5873362.2461501295,162145227.02159998,3726250605.1066275
29,2024-02-01,23.593191896023285,0,10.170658269743496,371.01641099050755,0.47767195999399753,79.47029430852052,41.69607735925673,8849.840936316818,0.6240094175120527,1.5752089613519877,44.16077936538105,23.325300954878735,87964810.13574454,0,37341944.227435306,2326770.9590391233,5873362.2461501295,162145227.02159998,3726250605.1066275
30,2024-02-01,23.593191896023285,0,10.170658269743496,371.01641099050755,0.47767195999399753,79.47029430852052,41.69607735925673,8849.840936316818,0.6240094175120527,1.5752089613519877,44.16077936538105,23.325300954878735,87964810.13574454,0,37341944.227435306,2326770.9590391233,5873362.2461501295,162145227.02159998,3726250605.1066275
31,2024-02-01,23.593191896023285,0,10.170658269743496,371.01641099050755,0.47767195999399753,79.47029430852052,41.69607735925673,8849.840936316818,0.6240094175120527,1.5752089613519877,44.16077936538105,23.325300954878735,87964810.13574454,0,37341944.227435306,2326770.9590391233,5873362.2461501295,162145227.02159998,3726250605.1066275
32,2024-02-01,23.593191896023285,0,10.170658269743496,371.01641099050755,0.47767195999399753,79.47029430852052,41.69607735925673,8849.840936316818,0.6240094175120527,1.5752089613519877,44.16077936538105,23.325300954878735,87964810.13574454,0,37341944.227435306,2326770.9590391233,5873362.2461501295,162145227.02159998,3726250605.1066275
33,2024-02-01,23.593191896023285,0,10.170658269743496,371.01641099050755,0.47767195999399753,79.47029430852052,41.69607735925673,8849.840936316818,0.6240094175120527,1.5752089613519877,44.16077936538105,23.325300954878735,87964810.13574454,0,37341944.227435306,2326770.9590391233,5873362.2461501295,162145227.02159998,3726250605.1066275
34,2024-02-01,23.593191896023285,0,10.170658269743496,371.01641099050755,0.47767195999399753,79.47029430852052,41.69607735925673,8849.840936316818,0.6240094175120527,1.5752089613519877,44.16077936538105,23.325300954878735,87964810.13574454,0,37341944.227435306,2326770.9590391233,5873362.2461501295,162145227.02159998,3726250605.1062098
35,2024-02-01,23.593191896023285,0,10.170658269743496,371.01641099050755,0.47767195999399753,79.47029430852052,41.69607735925673,8849.840936316818,0.6240094175120527,1.5752089613519877,44.16077936538105,23.325300954878735,87964810.13574454,0,37341944.227435306,2326770.9590391233,5873362.2461501295,162145227.02159998,3726250605.1066275
36,2024-02-01,23.593191896023285,0,10.170658269743496,371.01641099050755,0.47767195999399753,79.47029430852052,41.69607735925673,8849.840936316818,0.6240094175120527,1.5752089613519877,44.16077936538105,23.325300954878735,87964810.13574454,0,37341944.227435306,2326770.9590391233,5873362.2461501295,162145227.02159998,3726250605.1066275
37,2024-02-01,23.593191896023285,0,10.170658269743496,371.01641099050755,0.47767195999399753,79.47029430852052,41.69607735925673,8849.840936316818,0.6240094175120527,1.5752089613519877,44.16077936538105,23.325300954878735,87964810.13574454,0,37341944.227435306,2326770.9590391233,5873362.2461501295,162145227.02159998,3726250605.1066275
38,2024-02-01,23.593191896023285,0,10.170658269743496,371.01641099050755,0.47767195999399753,79.47029430852052,41.69607735925673,8849.840936316818,0.6240094175120527,1.5752089613519877,44.16077936538105,23.325300954878735,87964810.13574454,0,37341944.227435306,2326770.9590391233,5873362.2461501295,162145227.02159998,3726250605.1066275
39,2024-02-01,23.593191896023285,0,10.170658269743496,371.01641099050755,0.47767195999399753,79.47029430852052,41.69607735925673,8849.840936316818,0.6240094175120527,1.5752089613519877,44.16077936538105,23.325300954878735,87964810.13574454,0,37341944.227435306,2326770.9590391233,5873362.2461501295,162145227.02159998,3726250605.1066275
40,2024-03-01,34.04252123963533,0,13.583777696055897,371.01641099050755,0.47767195999399753,79.47029430852052,41.69607735925673,8849.840936316818,0.8698946078851111,5.748573742360502,58.069213980226706,31.8004240877101,126921968.45527042,0,49873086.66174903,3243521.0353689096,21433723.301444396,213210188.97008184,3726250605.1066275
41,2024-03-01,34.04252123963533,0,13.583777696055897,371.01641099050755,0.47767195999399753,79.47029430852052,41.69607735925673,8849.840936316818,0.8698946078851111,5.748573742360502,58.069213980226706,31.8004240877101,126921968.45527042,0,49873086.66174903,3243521.0353689096,21433723.301444396,213210188.97008184,3726250605.1066275
