,Date,precip_and_snowmelt_input_Lower White_mean,irrigation_Lower White_mean,AET_Lower White_mean,soil_thickness_Lower White_mean,soil_porosity_Lower White_mean,field_capacity_Lower White_mean,wilting_point_Lower White_mean,Geo_K_Lower White_mean,Runoff_Lower White_mean,Recharge_Lower White_mean,Soil_Water_End_Of_Previous_Timestep_Lower White_mean,Soil_Saturation_Percent_End_Of_Timestep_Lower White_mean,precip_and_snowmelt_input_m3_Lower White_sum,irrigation_m3_Lower White_sum,AET_m3_Lower White_sum,Runoff_m3_Lower White_sum,Recharge_m3_Lower White_sum,Soil_Water_End_Of_Previous_Timestep_m3_Lower White_sum,Lower White_area_m2
0,2024-01-01,3.5164251061873477,0,11.709501700836626,371.01641099050755,0.47767195999399753,79.47029430852052,41.69607735925673,8849.840936316818,0,0.0,0.6812387108034441,0.3406916993480748,13110119.144708088,0,42993654.66814906,0,0.0,2501092.5276426636,3726250605.1066275
1,2024-01-01,3.5164251061873477,0,11.709501700836626,371.01641099050755,0.47767195999399753,79.47029430852052,41.69607735925673,8849.840936316818,0,0.0,0.6812387108034441,0.3406916993480748,13110119.144708088,0,42993654.66814906,0,0.0,2501092.5276426636,3726250605.1066275
2,2024-01-01,3.5164251061873477,0,11.709501700836626,371.01641099050755,0.47767195999399753,79.47029430852052,41.69607735925673,8849.840936316818,0,0.0,0.6812387108034441,0.3406916993480748,13110119.144708088,0,42993654.66814906,0,0.0,2501092.5276426636,3726250605.1066275
3,2024-01-01,3.5164251061873477,0,11.709501700836626,371.01641099050755,0.47767195999399753,79.47029430852052,41.69607735925673,8849.840936316818,0,0.0,0.6812387108034441,0.3406916993480748,13110119.144708088,0,42993654.66814906,0,0.0,2501092.5276426636,3726250605.1066275
4,2024-01-01,3.5164251061873477,0,11.709501700836626,371.01641099050755,0.47767195999399753,79.47029430852052,41.69607735925673,8849.840936316818,0,0.0,0.6812387108034441,0.3406916993480748,13110119.144708088,0,42993654.66814906,0,0.0,2501092.5276426636,3726250605.1066275
5,2024-01-01,3.5164251061873477,0,11.709501700836626,371.01641099050755,0.47767195999399753,79.47029430852052,41.69607735925673,8849.840936316818,0,0.0,0.6812387108034441,0.3406916993480748,13110119.144708088,0,42993654.66814906,0,0.0,2501092.5276426636,3726250605.1066275
6,2024-01-01,3.5164251061873477,0,11.709501700836626,371.01641099050755,0.47767195999399753,79.47029430852052,41.69607735925673,8849.840936316818,0,0.0,0.6812387108034441,0.3406916993480748,13110119.144708088,0,42993654.66814906,0,0.0,2501092.5276426636,3726250605.1066275
7,2024-01-01,3.5164251061873477,0,11.709501700836626,371.01641099050755,0.47767195999399753,79.47029430852052,41.69607735925673,8849.840936316818,0,0.0,0.6812387108034441,0.3406916993480748,13110119.144708088,0,42993654.66814906,0,0.0,2501092.5276426636,3726250605.1066275
8,2024-01-01,3.5164251061873477,0,11.709501700836626,371.01641099050755,0.47767195999399753,79.47029430852052,41.69607735925673,8849.840936316818,0,0.0,0.6812387108034441,0.3406916993480748,13110119.144708088,0,42993654.66814906,0,0.0,2501092.5276426636,3726250605.1066275
9,2024-01-01,3.5164251061873477,0,11.709501700836626,371.01641099050755,0.47767195999399753,79.47029430852052,41.69607735925673,8849.840936316818,0,0.0,0.6812387108034441,0.3406916993480748,13110119.144708088,0,42993654.66814906,0,0.0,2501092.5276426636,3726250605.1066275
10,2024-01-01,3.5164251061873477,0,11.709501700836626,371.01641099050755,0.47767195999399753,79.47029430852052,41.69607735925673,8849.840936316818,0,0.0,0.6812387108034441,0.3406916993480748,13110119.144708088,0,42993654.66814906,0,0.0,2501092.5276426636,3726250605.1066275
11,2024-01-01,3.5164251061873477,0,11.709501700836626,371.01641099050755,0.47767195999399753,79.47029430852052,41.69607735925673,8849.840936316818,0,0.0,0.6812387108034441,0.3406916993480748,13110119.144708088,0,42993654.66814906,0,0.0,2501092.5276426636,3726250605.1066275
12,2024-01-01,3.5164251061873477,0,11.709501700836626,371.01641099050755,0.47767195999399753,79.47029430852052,41.69607735925673,8849.840936316818,0,0.0,0.6812387108034441,0.3406916993480748,13110119.144708088,0,42993654.66814906,0,0.0,2501092.5276426636,3726250605.1066275
13,2024-01-01,3.5164251061873477,0,11.709501700836626,371.01641099050755,0.47767195999399753,79.47029430852052,41.69607735925673,8849.840936316818,0,0.0,0.6812387108034441,0.3406916993480748,13110119.144708088,0,42993654.66814906,0,0.0,2501092.5276426636,3726250605.1066275
14,2024-01-01,3.5164251061873477,0,11.709501700836626,371.01641099050755,0.47767195999399753,79.47029430852052,41.69607735925673,8849.840936316818,0,0.0,0.6812387108034441,0.3406916993480748,13110119.144708088,0,42993654.66814906,0,0.0,2501092.5276426636,3726250605.1062098
15,2024-01-01,3.5164251061873477,0,11.709501700836626,371.01641099050755,0.47767195999399753,79.47029430852052,41.69607735925673,8849.840936316818,0,0.0,0.6812387108034441,0.3406916993480748,13110119.144708088,0,42993654.66814906,0,0.0,2501092.5276426636,3726250605.1066275
16,2024-01-01,3.5164251061873477,0,11.709501700836626,371.01641099050755,0.47767195999399753,79.47029430852052,41.69607735925673,8849.840936316818,0,0.0,0.6812387108034441,0.3406916993480748,13110119.144708088,0,42993654.66814906,0,0.0,2501092.5276426636,3726250605.1066275
17,2024-01-01,3.5164251061873477,0,11.709501700836626,371.01641099050755,0.47767195999399753,79.47029430852052,41.69607735925673,8849.840936316818,0,0.0,0.6812387108034441,0.3406916993480748,13110119.144708088,0,42993654.66814906,0,0.0,2501092.5276426636,3726250605.1066275
18,2024-01-01,3.5164251061873477,0,11.709501700836626,371.01641099050755,0.47767195999399753,79.47029430852052,41.69607735925673,8849.840936316818,0,0.0,0.6812387108034441,0.3406916993480748,13110119.144708088,0,42993654.66814906,0,0.0,2501092.5276426636,3726250605.1066275
19,2024-01-01,3.5164251061873477,0,11.709501700836626,371.01641099050755,0.47767195999399753,79.47029430852052,41.69607735925673,8849.840936316818,0,0.0,0.6812387108034441,0.3406916993480748,13110119.144708088,0,42993654.66814906,0,0.0,2501092.5276426636,3726250605.1062098
20,2024-02-01,23.593191896023285,0,17.110577365082293,371.01641099050755,0.47767195999399753,79.47029430852052,41.69607735925673,8849.840936316818,0,0.0,7.965859360940467,4.292254823184278,87964810.13574454,0,62824153.433498,0,0.0,29246872.655536115,3726250605.1066275
21,2024-02-01,23.593191896023285,0,17.110577365082293,371.01641099050755,0.47767195999399753,79.47029430852052,41.69607735925673,8849.840936316818,0,0.0,7.965859360940467,4.292254823184278,87964810.13574454,0,62824153.433498,0,0.0,29246872.655536115,3726250605.1066275
22,2024-02-01,23.593191896023285,0,17.110577365082293,371.01641099050755,0.47767195999399753,79.47029430852052,41.69607735925673,8849.840936316818,0,0.0,7.965859360940467,4.292254823184278,87964810.13574454,0,62824153.433498,0,0.0,29246872.655536115,3726250605.1066275
23,2024-02-01,23.593191896023285,0,17.110577365082293,371.01641099050755,0.47767195999399753,79.47029430852052,41.69607735925673,8849.840936316818,0,0.0,7.965859360940467,4.292254823184278,87964810.13574454,0,62824153.433498,0,0.0,29246872.655536115,3726250605.1066275
24,2024-02-01,23.593191896023285,0,17.110577365082293,371.01641099050755,0.47767195999399753,79.47029430852052,41.69607735925673,8849.840936316818,0,0.0,7.965859360940467,4.292254823184278,87964810.13574454,0,62824153.433498,0,0.0,29246872.655536115,3726250605.1066275
25,2024-02-01,23.593191896023285,0,17.110577365082293,371.01641099050755,0.47767195999399753,79.47029430852052,41.69607735925673,8849.840936316818,0,0.0,7.965859360940467,4.292254823184278,87964810.13574454,0,62824153.433498,0,0.0,29246872.655536115,3726250605.1066275
26,2024-02-01,23.593191896023285,0,17.110577365082293,371.01641099050755,0.47767195999399753,79.47029430852052,41.69607735925673,8849.840936316818,0,0.0,7.965859360940467,4.292254823184278,87964810.13574454,0,62824153.433498,0,0.0,29246872.655536115,3726250605.1066275
27,2024-02-01,23.593191896023285,0,17.110577365082293,371.01641099050755,0.47767195999399753,79.47029430852052,41.69607735925673,8849.840936316818,0,0.0,7.965859360940467,4.292254823184278,87964810.13574454,0,62824153.433498,0,0.0,29246872.655536115,3726250605.1066275
28,2024-02-01,23.593191896023285,0,17.110577365082293,371.01641099050755,0.47767195999399753,79.47029430852052,41.69607735925673,8849.840936316818,0,0.0,7.965859360940467,4.292254823184278,87964810.13574454,0,62824153.433498,0,0.0,29246872.655536115,3726250605.1062098
29,2024-02-01,23.593191896023285,0,17.110577365082293,371.01641099050755,0.47767195999399753,79.47029430852052,41.69607735925673,8849.840936316818,0,0.0,7.965859360940467,4.292254823184278,87964810.13574454,0,62824153.433498,0,0.0,29246872.655536115,3726250605.1066275
30,2024-02-01,23.593191896023285,0,17.110577365082293,371.01641099050755,0.47767195999399753,79.47029430852052,41.69607735925673,8849.840936316818,0,0.0,7.965859360940467,4.292254823184278,87964810.13574454,0,62824153.433498,0,0.0,29246872.655536115,3726250605.1066275
31,2024-02-01,23.593191896023285,0,17.110577365082293,371.01641099050755,0.47767195999399753,79.47029430852052,41.69607735925673,8849.840936316818,0,0.0,7.965859360940467,4.292254823184278,87964810.13574454,0,62824153.433498,0,0.0,29246872.655536115,3726250605.1066275
32,2024-02-01,23.593191896023285,0,17.110577365082293,371.01641099050755,0.47767195999399753,79.47029430852052,41.69607735925673,8849.840936316818,0,0.0,7.965859360940467,4.292254823184278,87964810.13574454,0,62824153.433498,0,0.0,29246872.655536115,3726250605.1066275
33,2024-02-01,23.593191896023285,0,17.110577365082293,371.01641099050755,0.47767195999399753,79.47029430852052,41.69607735925673,8849.840936316818,0,0.0,7.965859360940467,4.292254823184278,87964810.13574454,0,62824153.433498,0,0.0,29246872.655536115,3726250605.1066275
34,2024-02-01,23.593191896023285,0,17.110577365082293,371.01641099050755,0.47767195999399753,79.47029430852052,41.69607735925673,8849.840936316818,0,0.0,7.965859360940467,4.292254823184278,87964810.13574454,0,62824153.433498,0,0.0,29246872.655536115,3726250605.1066275
35,2024-02-01,23.593191896023285,0,17.110577365082293,371.01641099050755,0.47767195999399753,79.47029430852052,41.69607735925673,8849.840936316818,0,0.0,7.965859360940467,4.292254823184278,87964810.13574454,0,62824153.433498,0,0.0,29246872.655536115,3726250605.1066275
36,2024-02-01,23.593191896023285,0,17.110577365082293,371.01641099050755,0.47767195999399753,79.47029430852052,41.69607735925673,8849.840936316818,0,0.0,7.965859360940467,4.292254823184278,87964810.13574454,0,62824153.433498,0,0.0,29246872.655536115,3726250605.1066275
37,2024-02-01,23.593191896023285,0,17.110577365082293,371.01641099050755,0.47767195999399753,79.47029430852052,41.69607735925673,8849.840936316818,0,0.0,7.965859360940467,4.292254823184278,87964810.13574454,0,62824153.433498,0,0.0,29246872.655536115,3726250605.1066275
38,2024-02-01,23.593191896023285,0,17.110577365082293,371.01641099050755,0.47767195999399753,79.47029430852052,41.69607735925673,8849.840936316818,0,0.0,7.965859360940467,4.292254823184278,87964810.13574454,0,62824153.433498,0,0.0,29246872.655536115,3726250605.1062098
39,2024-02-01,23.593191896023285,0,17.110577365082293,371.01641099050755,0.47767195999399753,79.47029430852052,41.69607735925673,8849.840936316818,0,0.0,7.965859360940467,4.292254823184278,87964810.13574454,0,62824153.433498,0,0.0,29246872.655536115,3726250605.1066275
40,2024-03-01,34.04252123963533,0,25.521191505010563,371.01641099050755,0.47767195999399753,79.47029430852052,41.69607735925673,8849.840936316818,0,0.02207812343189355,16.810566104742232,9.572011829329167,126921968.45527042,0,93703008.25090195,0,82299.6812984286,61720391.54395709,3726250605.1066275
41,2024-03-01,34.04252123963533,0,25.521191505010563,371.01641099050755,0.47767195999399753,79.47029430852052,41.69607735925673,8849.840936316818,0,0.02207812343189355,16.810566104742232,9.572011829329167,126921968.45527042,0,93703008.25090195,0,82299.6812984286,61720391.54395709,3726250605.1066275
42,2024-03-01,34.04252123963533,0,25.521191505010563,371.01641099050755,0.47767195999399753,79.47029430852052,41.69607735925673,8849.840936316818,0,0.02207812343189355,16.810566104742232,9.572011829329167,126921968.45527042,0,93703008.25090195,0,82299.6812984286,61720391.54395709,3726250605.1066275
