,Date,precip_and_snowmelt_input_Utah_Statewide_mean,irrigation_Utah_Statewide_mean,AET_Utah_Statewide_mean,soil_thickness_Utah_Statewide_mean,soil_porosity_Utah_Statewide_mean,field_capacity_Utah_Statewide_mean,wilting_point_Utah_Statewide_mean,Geo_K_Utah_Statewide_mean,Runoff_Utah_Statewide_mean,Recharge_Utah_Statewide_mean,Soil_Water_End_Of_Previous_Timestep_Utah_Statewide_mean,Soil_Saturation_Percent_End_Of_Timestep_Utah_Statewide_mean,precip_and_snowmelt_input_m3_Utah_Statewide_sum,irrigation_m3_Utah_Statewide_sum,AET_m3_Utah_Statewide_sum,Runoff_m3_Utah_Statewide_sum,Recharge_m3_Utah_Statewide_sum,Soil_Water_End_Of_Previous_Timestep_m3_Utah_Statewide_sum,Utah_Statewide_area_m2
0,2005-01-01,59.16381269097502,0.0,11.537837183787897,403.9867797553996,0.48392987652129377,89.60391039313865,44.51157053545666,10337.660997336005,6.561928727784889,28.99334757844722,93.78704699935842,50.70859760442732,16344885069.662355,0.0,3174598482.5866647,1812906995.8481722,8010123056.201757,25275776891.879295,275976028683.4041
1,2005-02-01,38.21995740142702,0.0,19.36857626678847,403.9867797553996,0.48392987652129377,89.60391039313865,44.51157053545666,10337.660997336005,2.439364017431728,19.14405109404017,91.0966887447669,47.905803228085254,10558243511.76068,0.0,5328880693.219521,673846333.471997,5289089920.187794,24550726762.306553,275976028683.4041
2,2005-03-01,39.46107434359321,0.0,42.87356299981201,403.9867797553996,0.48392987652129377,89.60391039313865,44.51157053545666,10337.660997336005,1.950406083361505,10.668517563258067,77.8590914765158,36.108004464112504,10901192167.509302,0.0,11796220750.901155,538925205.7433443,2947783541.678935,20983138587.56465,275976028683.4041
3,2005-04-01,44.757158424760206,1.058957370326473,66.16616769176088,403.9867797553996,0.48392987652129377,89.60391039313865,44.51157053545666,10337.660997336005,1.3201724083689494,6.425980735696172,62.36040784575181,26.735913918079948,12363018946.50637,292591139.6276599,18205765683.787323,364711407.0558501,1775460963.5993955,16805552953.004517,275976028683.4041
4,2005-05-01,46.83849524629302,2.7532891673902506,73.47150322158569,403.9867797553996,0.48392987652129377,89.60391039313865,44.51157053545666,10337.660997336005,1.713870386814079,5.127600869591478,53.183104256911264,21.959071752475833,12938538261.145699,760736964.2881224,20216143598.38959,473495647.5865932,1416541704.2524195,14332144232.692818,275976028683.4041
5,2005-06-01,33.75019330664245,4.235829481305892,64.10371613363107,403.9867797553996,0.48392987652129377,89.60391039313865,44.51157053545666,10337.660997336005,1.191111487208797,1.668608721009148,44.753023455462206,17.618268385708017,9323576557.622948,1170364558.5106397,17639224512.03598,329059980.91749173,460986863.4012782,12059901759.208538,275976028683.4041
6,2005-07-01,10.555604504495443,5.506578334780501,64.0248789164112,403.9867797553996,0.48392987652129377,89.60391039313865,44.51157053545666,10337.660997336005,1.0676489742027033,0.7401490664844858,34.19056085970631,12.38417737229124,2915753153.7899184,1521473928.5762448,17619140588.07574,294915785.0481814,204473574.72890976,9212523079.840872,275976028683.4041
7,2005-08-01,25.224061512718386,4.4476209549287224,55.04854937397846,403.9867797553996,0.48392987652129377,89.60391039313865,44.51157053545666,10337.660997336005,1.124526851237624,0.9214108347123309,33.57721421108621,12.853230364218021,6967840280.744262,1228882786.315931,15148039134.731525,310643571.09908426,254540317.539444,9047142740.68381,275976028683.4041
8,2005-09-01,22.475745021113546,2.117914740652946,32.73198284479189,403.9867797553996,0.48392987652129377,89.60391039313865,44.51157053545666,10337.660997336005,0.5987220411674703,1.1926981162488641,36.79334821023574,15.872957026733948,6209473653.315157,585182279.2553198,9006692606.78832,165409926.5569187,329530999.01438934,9914194318.075136,275976028683.4041
9,2005-10-01,32.1692048913012,1.058957370326473,21.12839139098827,403.9867797553996,0.48392987652129377,89.60391039313865,44.51157053545666,10337.660997336005,0.8333558944216526,2.289063304611242,48.41250622344188,23.38653022797615,8886357382.03298,292591139.6276599,5813674228.336813,230197135.54854375,632340922.3319621,13045549849.458174,275976028683.4041
10,2005-11-01,17.661886655879822,0.0,12.017810352320978,403.9867797553996,0.48392987652129377,89.60391039313865,44.51157053545666,10337.660997336005,0.1724154651762942,1.5885454823240452,53.87848317771036,24.998038448260722,4879800390.100531,0.0,3306735307.9897165,47638080.28836643,438908516.53213406,14519404296.864399,275976028683.4041
11,2005-12-01,34.149459046208584,0.0,9.03519467689216,403.9867797553996,0.48392987652129377,89.60391039313865,44.51157053545666,10337.660997336005,1.9304326002270737,9.10040509076961,68.24203675972112,32.54309039366389,9434789795.376577,0.0,2486024277.9215217,533420774.6135669,2514590114.5344305,18391004998.03204,275976028683.4041
12,2006-01-01,29.786045852943786,0.0,9.306829234030332,403.9867797553996,0.48392987652129377,89.60391039313865,44.51157053545666,10337.660997336005,2.6133237573691686,11.855131649778025,75.00892762770498,35.19495257993636,8229109617.065922,0.0,2560815643.41793,722090477.7287718,3275733124.5761194,20214715844.043636,275976028683.4041
13,2006-02-01,18.897618550399695,0.0,18.488573776259074,403.9867797553996,0.48392987652129377,89.60391039313865,44.51157053545666,10337.660997336005,0.9118495515599625,7.160786574311949,70.13784445642051,31.78644348034455,5220730517.238495,0.0,5087149688.152477,251966886.76296738,1978721265.7439697,18901823750.935207,275976028683.4041
14,2006-03-01,61.51057421711002,0.0,35.05316850854405,403.9867797553996,0.48392987652129377,89.60391039313865,44.51157053545666,10337.660997336005,4.228037301022437,16.49219534895723,78.32953877351838,37.790836391517004,16991969731.511055,0.0,9644446795.39293,1168211022.776067,4556564910.923892,21109383217.079613,275976028683.4041
15,2006-04-01,32.66533663716264,1.075040686211604,69.3136640809533,403.9867797553996,0.48392987652129377,89.60391039313865,44.51157053545666,10337.660997336005,1.438874890226818,5.668233062849673,54.23749078714813,22.957571783662697,9023847615.752575,297034535.8687907,19071562189.653687,397621793.8712462,1566265699.3535602,14616623970.711603,275976028683.4041
16,2006-05-01,11.528699500328576,2.795105786935931,66.2111389233859,403.9867797553996,0.48392987652129377,89.60391039313865,44.51157053545666,10337.660997336005,0.22754177987384291,1.0043409923541682,35.80002265699105,13.359970334095841,3184529857.949672,772289794.0302544,18219708359.924023,62855344.6467191,277518560.51611006,9646737614.420729,275976028683.4041
17,2006-06-01,11.86779538468098,4.300162744846416,70.36481348173865,403.9867797553996,0.48392987652129377,89.60391039313865,44.51157053545666,10337.660997336005,0.56512415251076,0.3745703666726508,27.929105175262762,9.764494120816806,3278500705.6369514,1188138143.4751627,19362173038.996696,156116019.83476186,103486569.05382845,7525458870.867824,275976028683.4041
18,2006-07-01,29.697734435317404,5.590211573871862,70.05416594716337,403.9867797553996,0.48392987652129377,89.60391039313865,44.51157053545666,10337.660997336005,1.2805430628793082,0.7889088123507842,28.528302092921013,10.59026471984463,8203267872.757461,1544579588.0605087,19276527288.901325,353746141.7812994,217976430.02344063,7687019627.19444,275976028683.4041
