,Date,precip_and_snowmelt_input_Utah_Statewide_mean,irrigation_Utah_Statewide_mean,AET_Utah_Statewide_mean,soil_thickness_Utah_Statewide_mean,soil_porosity_Utah_Statewide_mean,field_capacity_Utah_Statewide_mean,wilting_point_Utah_Statewide_mean,Geo_K_Utah_Statewide_mean,Runoff_Utah_Statewide_mean,Recharge_Utah_Statewide_mean,Soil_Water_End_Of_Previous_Timestep_Utah_Statewide_mean,Soil_Saturation_Percent_End_Of_Timestep_Utah_Statewide_mean,precip_and_snowmelt_input_m3_Utah_Statewide_sum,irrigation_m3_Utah_Statewide_sum,AET_m3_Utah_Statewide_sum,Runoff_m3_Utah_Statewide_sum,Recharge_m3_Utah_Statewide_sum,Soil_Water_End_Of_Previous_Timestep_m3_Utah_Statewide_sum,Utah_Statewide_area_m2
0,2005-01-01,63.632895276424975,0.0,5.744551259253086,408.6436849898673,0.48387698467053547,90.27623072380466,44.887598347637095,10409.09672879218,13.383822337575635,32.41107824440942,120.67571304211451,63.00156365771556,17578807277.94169,0.0,1586835230.5671751,3697089305.3062253,8954207761.56813,32583958700.000637,275976028683.4041
1,2005-02-01,41.75379555118437,0.0,9.11282451329789,408.6436849898673,0.48387698467053547,90.27623072380466,44.887598347637095,10409.09672879218,7.603914443396163,24.221431176758117,121.13218601383502,62.631115831787056,11534179691.620804,0.0,2517271863.104485,2100358638.214988,6691534400.863651,32706908817.497158,275976028683.4041
2,2005-03-01,41.51464193385088,0.0,21.24455128055422,408.6436849898673,0.48387698467053547,90.27623072380466,44.887598347637095,10409.09672879218,5.768284235628866,18.43892748736771,117.64614580970162,57.449031278833,11468217079.204544,0.0,5868272048.362284,1593505372.7073271,5093985222.493259,31765561449.546535,275976028683.4041
3,2005-04-01,49.343169467849535,1.0905346879465803,29.18577025840349,408.6436849898673,0.48387698467053547,90.27623072380466,44.887598347637095,10409.09672879218,6.489952966541785,17.813358028155168,114.8234133278359,53.62538445980223,13629312643.675522,301314585.89587724,8062272957.870588,1792436186.8925142,4920420267.278888,31002808270.211582,275976028683.4041
4,2005-05-01,48.94893886956504,2.835390191328053,37.36460786463781,408.6436849898673,0.48387698467053547,90.27623072380466,44.887598347637095,10409.09672879218,6.701497211258104,14.571993079703372,109.40577028182139,47.96908186864198,13521506882.882118,783417924.0670223,10321777331.316414,1851066380.1235929,4025378995.7380037,29539860272.733078,275976028683.4041
5,2005-06-01,33.61495261667986,4.362138751786321,45.92842919483959,408.6436849898673,0.48387698467053547,90.27623072380466,44.887598347637095,10409.09672879218,3.2425052045778204,5.9166046012993965,99.11399949652761,42.33331139341756,9285941120.815666,1205258343.583509,12688227341.810137,895554589.4303797,1634412755.1983912,26760410604.399414,275976028683.4041
6,2005-07-01,9.301562560250543,5.670780382656106,48.483862216996734,408.6436849898673,0.48387698467053547,90.27623072380466,44.887598347637095,10409.09672879218,1.5323564717680682,1.6446014744372375,80.22652487132514,31.575892596647186,2569313252.7252326,1566835848.1340446,13394501763.973568,423231294.9679681,454296495.5007898,21659620898.614803,275976028683.4041
7,2005-08-01,24.305714355173528,4.58024568975148,42.75254648184753,408.6436849898673,0.48387698467053547,90.27623072380466,44.887598347637095,10409.09672879218,1.7886474350916575,3.3122778770685635,77.47961141571625,32.601431442047016,6714164977.545131,1265521260.8682625,11810340695.944265,494071392.9384513,915041479.2401125,20918056368.582996,275976028683.4041
8,2005-09-01,22.61155786129821,2.1810693758931605,29.055205919846593,408.6436849898673,0.48387698467053547,90.27623072380466,44.887598347637095,10409.09672879218,1.3934107384939984,4.110434936210837,78.34891286164805,35.060447948613245,6246991888.763011,602629171.7917545,8026262013.638421,384927995.80357224,1135673407.6853604,21153168917.6301,275976028683.4041
9,2005-10-01,33.32891832101552,1.0905346879465803,18.825419491730443,408.6436849898673,0.48387698467053547,90.27623072380466,44.887598347637095,10409.09672879218,2.784868024612178,6.28248902514849,87.26926257820297,41.289592639189564,9206592463.0318,301314585.89587724,5200342707.191301,769221396.0569683,1735544454.4187317,23561828558.61181,275976028683.4041
