,Date,precip_and_snowmelt_input_Utah_Statewide_mean,irrigation_Utah_Statewide_mean,AET_Utah_Statewide_mean,soil_thickness_Utah_Statewide_mean,soil_porosity_Utah_Statewide_mean,field_capacity_Utah_Statewide_mean,wilting_point_Utah_Statewide_mean,Geo_K_Utah_Statewide_mean,Runoff_Utah_Statewide_mean,Recharge_Utah_Statewide_mean,Soil_Water_End_Of_Previous_Timestep_Utah_Statewide_mean,Soil_Saturation_Percent_End_Of_Timestep_Utah_Statewide_mean,precip_and_snowmelt_input_m3_Utah_Statewide_sum,irrigation_m3_Utah_Statewide_sum,AET_m3_Utah_Statewide_sum,Runoff_m3_Utah_Statewide_sum,Recharge_m3_Utah_Statewide_sum,Soil_Water_End_Of_Previous_Timestep_m3_Utah_Statewide_sum,Utah_Statewide_area_m2
0,2005-01-01,59.16381269097502,0.0,5.739405665218257,403.9867797553996,0.48392987652129377,89.60391039313865,44.51157053545666,10337.660997336005,8.622566118804947,32.86344469808036,114.88635003486877,58.97581354020912,16344885069.662355,0.0,1579185195.0337443,2382135990.332854,9079317667.173864,30961117198.934555,275976028683.4041
1,2005-02-01,38.21995740142702,0.0,9.110527976895744,403.9867797553996,0.48392987652129377,89.60391039313865,44.51157053545666,10337.660997336005,4.445007887331063,24.022562225180046,115.00104829166075,58.36246985563398,10558243511.76068,0.0,2506750293.541805,1227876532.6268997,6636754009.109615,30991661421.504486,275976028683.4041
2,2005-03-01,39.46107434359321,0.0,21.29635214122652,403.9867797553996,0.48392987652129377,89.60391039313865,44.51157053545666,10337.660997336005,4.007567046618648,17.268071808654632,111.75942478594457,54.51371668078896,10901192167.509302,0.0,5859469142.979451,1107149077.4752243,4770792419.546685,30117948952.448402,275976028683.4041
3,2005-04-01,44.757158424760206,1.058957370326473,29.236262598720213,403.9867797553996,0.48392987652129377,89.60391039313865,44.51157053545666,10337.660997336005,4.262375553415807,15.205638348531368,108.79943891786104,50.92559772817355,12363018946.50637,292591139.6276599,8044473143.732218,1177245338.586498,4200462909.4307547,29319609947.25053,275976028683.4041
4,2005-05-01,46.83849524629302,2.7532891673902506,37.48302989463406,403.9867797553996,0.48392987652129377,89.60391039313865,44.51157053545666,10337.660997336005,5.4780884622413,13.092071449305294,103.53187789726753,46.112505776627486,12938538261.145699,760736964.2881224,10313810294.60861,1513106641.2911806,3616672603.809995,27899728836.99996,275976028683.4041
5,2005-06-01,33.75019330664245,4.235829481305892,45.9428079982799,403.9867797553996,0.48392987652129377,89.60391039313865,44.51157053545666,10337.660997336005,2.684753725465323,5.350299973033218,94.22634351237159,41.28754174656504,9323576557.622948,1170364558.5106397,12642325009.65309,741512878.0820179,1478047260.2685232,25391502895.24831,275976028683.4041
6,2005-07-01,10.555604504495443,5.506578334780501,48.548585719758414,403.9867797553996,0.48392987652129377,89.60391039313865,44.51157053545666,10337.660997336005,1.514527337898923,1.5395153473212193,76.18844680319368,31.43889525673617,2915753153.7899184,1521473928.5762448,13359666077.595911,418300277.3443401,425273023.73824847,20529515956.114044,275976028683.4041
7,2005-08-01,25.224061512718386,4.4476209549287224,42.8054264709536,403.9867797553996,0.48392987652129377,89.60391039313865,44.51157053545666,10337.660997336005,1.813978698121596,3.2921206819885134,73.50650050305102,31.500852725501343,6967840280.744262,1228882786.315931,11778474875.73121,501044316.9674543,909519111.3628701,19806804308.645775,275976028683.4041
8,2005-09-01,22.475745021113546,2.117914740652946,29.159705504100646,403.9867797553996,0.48392987652129377,89.60391039313865,44.51157053545666,10337.660997336005,1.0732011185539072,4.098080904738113,74.15094161810289,33.01853416206525,6209473653.315157,585182279.2553198,8023460434.894369,296454623.31317264,1132286018.8331974,19980830548.794853,275976028683.4041
9,2005-10-01,32.1692048913012,1.058957370326473,18.844423805903126,403.9867797553996,0.48392987652129377,89.60391039313865,44.51157053545666,10337.660997336005,2.295224100012862,6.27814275421427,82.11457570126423,38.19733171045035,8886357382.03298,292591139.6276599,5185125648.220811,633929275.8562112,1734395548.5870273,22127047692.824604,275976028683.4041
10,2005-11-01,17.661886655879822,0.0,12.160212504727253,403.9867797553996,0.48392987652129377,89.60391039313865,44.51157053545666,10337.660997336005,0.3917158461061193,2.5709049483041366,86.14902992504396,38.4668908277188,4879800390.100531,0.0,3345994090.2697396,108204218.93141446,710315059.5033377,23214990549.64074,275976028683.4041
11,2005-12-01,34.149459046208584,0.0,9.35055581438932,403.9867797553996,0.48392987652129377,89.60391039313865,44.51157053545666,10337.660997336005,2.8937126180433768,10.148788219330251,97.64816591145205,44.14571772216645,9434789795.376577,0.0,2572929089.138454,799452612.080214,2804184840.005433,26314537556.383934,275976028683.4041
12,2006-01-01,29.786045852943786,0.0,7.845339658214718,403.9867797553996,0.48392987652129377,89.60391039313865,44.51157053545666,10337.660997336005,4.083078889077404,12.92553450626023,102.56588705076635,46.327751761933435,8229109617.065922,0.0,2158660133.4130845,1128067743.4250264,3571404338.8460464,27639896285.73019,275976028683.4041
13,2006-02-01,18.897618550399695,0.0,10.63327016017601,403.9867797553996,0.48392987652129377,89.60391039313865,44.51157053545666,10337.660997336005,1.7597109289720445,9.039030273169427,100.77406849490174,44.95610227256811,5220730517.238495,0.0,2925636821.22947,486139495.9371432,2497578915.5175204,27156881363.62593,275976028683.4041
14,2006-03-01,61.51057421711002,0.0,15.128405193183198,403.9867797553996,0.48392987652129377,89.60391039313865,44.51157053545666,10337.660997336005,8.360292408638333,24.971023783109402,113.42205974082339,54.93697735820037,16991969731.511055,0.0,4162359354.9156203,2309409602.357272,6898615815.756777,30565563260.926266,275976028683.4041
15,2006-04-01,32.66533663716264,1.075040686211604,27.071579102986156,403.9867797553996,0.48392987652129377,89.60391039313865,44.51157053545666,10337.660997336005,4.023759734887909,11.309262912713981,105.29072632665934,48.41217072517212,9023847615.752575,297034535.8687907,7448710375.056259,1111556142.480942,3124584811.5185275,28374026978.598076,275976028683.4041
16,2006-05-01,11.528699500328576,2.795105786935931,35.02376676621625,403.9867797553996,0.48392987652129377,89.60391039313865,44.51157053545666,10337.660997336005,0.8394314358923702,3.0021305304839303,87.97969638737924,37.66365830555298,3184529857.949672,772289794.0302544,9637102612.397036,231830187.29425782,829447762.6363773,23708149656.423027,275976028683.4041
17,2006-06-01,11.86779538468098,4.300162744846416,45.523960763733726,403.9867797553996,0.48392987652129377,89.60391039313865,44.51157053545666,10337.660997336005,1.1229084485461556,1.2059977033918656,74.46468544842483,30.275718351403615,3278500705.6369514,1188138143.4751627,12527131842.167887,310162977.92252946,333143502.2316642,20065222951.084747,275976028683.4041
18,2006-07-01,29.697734435317404,5.590211573871862,48.78293870813298,403.9867797553996,0.48392987652129377,89.60391039313865,44.51157053545666,10337.660997336005,2.6595711633386028,3.0321090145974017,72.30602145128901,30.10059564582685,8203267872.757461,1544579588.0605087,13423196156.738544,734540745.4705831,837605078.5449549,19483350900.505215,275976028683.4041
19,2006-08-01,19.260651236409238,4.515170821484167,40.64719289426201,403.9867797553996,0.48392987652129377,89.60391039313865,44.51157053545666,10337.660997336005,1.3938834606186243,2.7122726470608907,70.16203769026937,29.481067664576244,5321719498.363201,1247545033.902252,11184911998.43881,385075513.8370299,749418625.4220165,18905814131.759266,275976028683.4041
20,2006-09-01,33.24781017103454,2.150081372423208,24.9173128905446,403.9867797553996,0.48392987652129377,89.60391039313865,44.51157053545666,10337.660997336005,1.9541398211407501,4.831645578046245,77.71856163175636,34.34240888645404,9185738261.93269,594069071.7375814,6856363140.8319025,539816766.2968305,1334924463.538012,20942899482.433018,275976028683.4041
21,2006-10-01,69.55027369552148,1.075040686211604,17.71424610417714,403.9867797553996,0.48392987652129377,89.60391039313865,44.51157053545666,10337.660997336005,9.160699024663344,19.571508596557052,102.17096150025881,52.56597415582325,19214427678.023,297034535.8687907,4874177302.321901,2530738027.9401574,5407421240.18469,27533659791.54497,275976028683.4041
22,2006-11-01,18.30846619355094,0.0,12.48319521425762,403.9867797553996,0.48392987652129377,89.60391039313865,44.51157053545666,10337.660997336005,0.759656973592539,8.44975244104113,98.96721108925026,46.303465749588426,5058434052.142529,0.0,3434784272.160565,209857464.29604623,2334846465.4859,26670358445.27887,275976028683.4041
23,2006-12-01,29.110457401112985,0.0,6.545155414248349,403.9867797553996,0.48392987652129377,89.60391039313865,44.51157053545666,10337.660997336005,3.4905138417377266,11.251592389189387,106.65054785254796,50.049472737210785,8040791815.965828,0.0,1800961123.1188028,963887568.6648976,3108310178.428004,28740506052.329746,275976028683.4041
24,2007-01-01,18.08015345553023,0.0,5.0887318573981775,403.9867797553996,0.48392987652129377,89.60391039313865,44.51157053545666,10337.660997336005,1.6671775070172732,8.997114983306716,109.08424987108963,51.0617964453996,4994672827.209351,0.0,1400211561.0574243,460414833.81000197,2485648197.6078057,29396423368.992973,275976028683.4041
25,2007-02-01,32.47525433757171,0.0,10.487670499280606,403.9867797553996,0.48392987652129377,89.60391039313865,44.51157053545666,10337.660997336005,3.69082618904396,15.998850394922579,111.30165548031255,51.86330671292206,8971349472.289188,0.0,2885660596.6140013,1019385579.3270878,4420084103.992845,29994053568.328354,275976028683.4041
26,2007-03-01,25.278719016983633,0.0,20.001848267257124,403.9867797553996,0.48392987652129377,89.60391039313865,44.51157053545666,10337.660997336005,1.8069951807553706,9.225725089316729,105.97097182142382,48.41145483877822,6983043989.987615,0.0,5503366691.341755,498990068.83068985,2548703907.6034646,28557506738.755394,275976028683.4041
