,Date,precip_and_snowmelt_input_Utah_Statewide_mean,irrigation_Utah_Statewide_mean,AET_Utah_Statewide_mean,soil_thickness_Utah_Statewide_mean,soil_porosity_Utah_Statewide_mean,field_capacity_Utah_Statewide_mean,wilting_point_Utah_Statewide_mean,Geo_K_Utah_Statewide_mean,Runoff_Utah_Statewide_mean,Recharge_Utah_Statewide_mean,Soil_Water_End_Of_Previous_Timestep_Utah_Statewide_mean,Soil_Saturation_Percent_End_Of_Timestep_Utah_Statewide_mean,precip_and_snowmelt_input_m3_Utah_Statewide_sum,irrigation_m3_Utah_Statewide_sum,AET_m3_Utah_Statewide_sum,Runoff_m3_Utah_Statewide_sum,Recharge_m3_Utah_Statewide_sum,Soil_Water_End_Of_Previous_Timestep_m3_Utah_Statewide_sum,Utah_Statewide_area_m2
0,2005-01-01,59.16381269097502,0.0,9.152271028487437,403.9867797553996,0.48392987652129377,89.60391039313865,44.51157053545666,10337.660997336005,8.021493843406045,31.46022698530504,116.66049442459543,59.483299214242905,16344885069.662355,0.0,2518320834.0343585,2215983111.3751955,8691674558.63341,31438890253.213024,275976028683.4041
1,2005-02-01,38.21995740142702,0.0,11.415162661934264,403.9867797553996,0.48392987652129377,89.60391039313865,44.51157053545666,10337.660997336005,4.549749848791731,22.367303640099795,116.40741586755333,58.682132903061486,10558243511.76068,0.0,3140972423.9221396,1256681273.3845136,6179448825.897436,31370402342.96336,275976028683.4041
2,2005-03-01,39.46107434359321,0.0,19.50206986916441,403.9867797553996,0.48392987652129377,89.60391039313865,44.51157053545666,10337.660997336005,4.832753280815564,16.82276543894038,115.1421627617378,56.012648922328296,10901192167.509302,0.0,5366030574.820077,1334919387.4176586,4647686993.70436,31029316625.634773,275976028683.4041
3,2005-04-01,44.757158424760206,1.058957370326473,26.13064636292228,403.9867797553996,0.48392987652129377,89.60391039313865,44.51157053545666,10337.660997336005,5.948664435970045,15.96429687913534,114.32574931744577,53.86173345490956,12363018946.50637,292591139.6276599,7189898838.853538,1642878287.0724447,4410123594.011385,30808866418.323334,275976028683.4041
4,2005-05-01,46.83849524629302,2.7532891673902506,40.0606164796367,403.9867797553996,0.48392987652129377,89.60391039313865,44.51157053545666,10337.660997336005,5.356606136161573,12.796064038931663,108.81753848167533,48.42525848971498,12938538261.145699,760736964.2881224,11022841991.281107,1479559203.247572,3535005185.8852506,29324245536.71623,275976028683.4041
5,2005-06-01,33.75019330664245,4.235829481305892,56.42777786808846,403.9867797553996,0.48392987652129377,89.60391039313865,44.51157053545666,10337.660997336005,2.1109197336596766,4.360171346192868,93.13426350874374,40.14953569899739,9323576557.622948,1170364558.5106397,15526814929.628052,583113793.5778576,1204659873.5176828,25097269526.068398,275976028683.4041
6,2005-07-01,10.555604504495443,5.506578334780501,60.687144114238045,403.9867797553996,0.48392987652129377,89.60391039313865,44.51157053545666,10337.660997336005,1.4307301279412072,1.223321554677336,72.55654749024193,28.783348656685618,2915753153.7899184,1521473928.5762448,16699051466.600313,395215334.2337817,337968865.6121209,19551196075.0631,275976028683.4041
7,2005-08-01,25.224061512718386,4.4476209549287224,43.77692401830357,403.9867797553996,0.48392987652129377,89.60391039313865,44.51157053545666,10337.660997336005,1.9083575039832346,3.0766179847798676,72.16305193151327,30.235748318443,6967840280.744262,1228882786.315931,12045960995.818819,527148148.2306742,849985821.3100928,19445117043.8327,275976028683.4041
8,2005-09-01,22.475745021113546,2.117914740652946,35.03846058292498,403.9867797553996,0.48392987652129377,89.60391039313865,44.51157053545666,10337.660997336005,0.9974704182827354,3.6399825597640576,71.49272312888394,30.55620999544884,6209473653.315157,585182279.2553198,9641383696.143974,275546450.417101,1005692993.4165891,19264713514.370785,275976028683.4041
9,2005-10-01,32.1692048913012,1.058957370326473,22.336676327180733,403.9867797553996,0.48392987652129377,89.60391039313865,44.51157053545666,10337.660997336005,2.213634040664739,5.21336197991253,78.629490172789,35.065562585070275,8886357382.03298,292591139.6276599,6146312083.101199,611380257.8906229,1440231743.9295902,21187954934.069378,275976028683.4041
10,2005-11-01,17.661886655879822,0.0,15.38395467236505,403.9867797553996,0.48392987652129377,89.60391039313865,44.51157053545666,10337.660997336005,0.4283811743009467,1.936390214022558,81.93022528612748,35.25595032688507,4879800390.100531,0.0,4232969290.0839815,118336718.15671577,535012124.47020775,22078175869.23697,275976028683.4041
11,2005-12-01,34.149459046208584,0.0,10.999456193520277,403.9867797553996,0.48392987652129377,89.60391039313865,44.51157053545666,10337.660997336005,2.83173100534097,9.16692291441453,94.00369423487946,41.5718642896466,9434789795.376577,0.0,3026576387.229768,782281774.3165436,2532934541.3361597,25332589848.382774,275976028683.4041
12,2006-01-01,29.786045852943786,0.0,11.277288549607091,403.9867797553996,0.48392987652129377,89.60391039313865,44.51157053545666,10337.660997336005,3.6694891625783455,11.182584510766397,98.78847779085494,43.64963624717787,8229109617.065922,0.0,3103068749.5868845,1013755265.3239248,3089863425.412357,26622125006.919086,275976028683.4041
