,Date,precip_and_snowmelt_input_White Yampa_mean,irrigation_White Yampa_mean,AET_White Yampa_mean,soil_thickness_White Yampa_mean,soil_porosity_White Yampa_mean,field_capacity_White Yampa_mean,wilting_point_White Yampa_mean,Geo_K_White Yampa_mean,Runoff_White Yampa_mean,Recharge_White Yampa_mean,Soil_Water_End_Of_Previous_Timestep_White Yampa_mean,Soil_Saturation_Percent_End_Of_Timestep_White Yampa_mean,precip_and_snowmelt_input_m3_White Yampa_sum,irrigation_m3_White Yampa_sum,AET_m3_White Yampa_sum,Runoff_m3_White Yampa_sum,Recharge_m3_White Yampa_sum,Soil_Water_End_Of_Previous_Timestep_m3_White Yampa_sum,White Yampa_area_m2
0,2005-01-01,36.43478692109657,0.0,1.6611260939548649,365.5275024831733,0.47748913836485424,78.06591991287792,40.86758995135025,8647.582540477979,1.6493303912069381,30.669833719455717,85.84854693925033,49.3545736767516,134069380.99065705,0.0,6112639.23823456,6068583.191179348,112856984.24334142,314955263.9065051,3726250605.1066284
1,2005-02-01,17.637943017873503,0.0,1.6476596561170849,365.5275024831733,0.47748913836485424,78.06591991287792,40.86758995135025,8647.582540477979,1.0702458535151467,14.738054656625284,85.87707463055979,49.3436347343947,64901577.4429973,0.0,6063126.044212256,3937800.5773273385,54231243.21762743,315059809.24068856,3726250605.1066284
2,2005-03-01,19.365057836030303,0.0,2.528826043854131,365.5275024831733,0.47748913836485424,78.06591991287792,40.86758995135025,8647.582540477979,0.6688796626591179,16.47560887389402,85.51277809478093,48.79002362498271,71257673.71061788,0.0,9305577.236640193,2461196.4445427256,60625415.756163366,313723166.24849576,3726250605.1066284
3,2005-04-01,27.290918996551348,0.0330683072206019,3.983088337188599,365.5275024831733,0.47748913836485424,78.06591991287792,40.86758995135025,8647.582540477979,1.328159537624125,22.223644277408912,85.37432157066652,48.66118831117431,100424179.67245296,121675.77965360477,14656779.830139196,4887265.252141085,81777749.85170692,313215354.55215895,3726250605.1066284
4,2005-05-01,21.831823172424134,0.08597759763305929,7.796508938184214,365.5275024831733,0.47748913836485424,78.06591991287792,40.86758995135025,8647.582540477979,1.75106444180225,17.20388859497362,81.99626683493571,47.163076754779794,80334962.53714342,316357.0229032353,28688902.93825786,6443188.509717146,63305741.470353335,300822491.1733013,3726250605.1066284
5,2005-06-01,43.794538205862565,0.1322732288824076,12.075965505111318,365.5275024831733,0.47748913836485424,78.06591991287792,40.86758995135025,8647.582540477979,2.913528329662388,34.57756154986878,80.58711318352164,46.4824503128831,161149655.4424555,486703.1186144191,44435760.8504167,10720357.483553242,127234965.87764071,295652927.40446085,3726250605.1066284
6,2005-07-01,15.686542550052044,0.17195519526611858,10.00769525961773,365.5275024831733,0.47748913836485424,78.06591991287792,40.86758995135025,8647.582540477979,0.3090554665587465,13.444843546872717,79.72234136126664,45.19724714785718,57720274.740144685,632714.0458064706,36824703.15484661,1137199.8299584328,49471758.379145496,292480510.67990667,3726250605.1066284
7,2005-08-01,23.98589906016582,0.13888689395876527,9.711967679696404,365.5275024831733,0.47748913836485424,78.06591991287792,40.86758995135025,8647.582540477979,1.1059378372775712,19.389821253883813,78.89263868968962,44.949077890288834,88260010.15842195,511038.2879101465,35737044.188023776,4069273.6890202733,71348452.90621492,289436392.86604434,3726250605.1066284
8,2005-09-01,42.96478626784999,0.0661366144412038,8.759972711089306,365.5275024831733,0.47748913836485424,78.06591991287792,40.86758995135025,8647.582540477979,3.05929123189022,33.646874232485246,79.2437186574648,45.7663773939481,158097847.31837592,243351.55930720954,32234241.086663216,11256701.96820038,123811554.22874026,290724172.3017936,3726250605.1066284
9,2005-10-01,32.72833697870776,0.0330683072206019,4.584702220421911,365.5275024831733,0.47748913836485424,78.06591991287792,40.86758995135025,8647.582540477979,2.806042514966441,25.277894028168447,79.72482061176117,45.98709295647837,120429713.0572121,121675.77965360477,16870219.059251714,10324789.492492178,93015114.94777304,292489219.15277237,3726250605.1066284
10,2005-11-01,10.605895398208887,0.0,2.174915521633921,365.5275024831733,0.47748913836485424,78.06591991287792,40.86758995135025,8647.582540477979,0.6023530385864021,8.666600196599711,79.43854552095202,45.575954176839396,39026485.23275794,0.0,8003015.628843865,2216506.544803073,31890344.097025756,291439053.70203865,3726250605.1066284
11,2005-12-01,7.003834996882922,0.0,0.8318502094637079,365.5275024831733,0.47748913836485424,78.06591991287792,40.86758995135025,8647.582540477979,0.03240108537650433,6.589861740018716,79.06727986140531,44.39144697366066,25771421.39148764,0.0,3060882.773877697,119219.38425308726,24248029.009882998,290077220.3896322,3726250605.1066284
12,2006-01-01,6.573455403748718,0.0,1.6169692253573664,365.5275024831733,0.47748913836485424,78.06591991287792,40.86758995135025,8647.582540477979,0.30597816450800097,5.48697669938187,78.64541854932057,43.798940921627725,24188042.379031546,0.0,5950159.013956374,1125907.3339011036,20190122.055368625,288529511.2497263,3726250605.1066284
13,2006-02-01,1.7897243209579348,0.0,0.3041210519022287,365.5275024831733,0.47748913836485424,78.06591991287792,40.86758995135025,8647.582540477979,0.05129276486584011,1.6500568249680148,78.51502061688551,43.5029544017686,6585632.943821786,0.0,1119067.01339902,188741.65958841037,6071674.770655083,288051175.9525283,3726250605.1066284
14,2006-03-01,36.060200369937185,0.0,3.3246634190020354,365.5275024831733,0.47748913836485424,78.06591991287792,40.86758995135025,8647.582540477979,2.0425545062441564,27.850262818141875,81.29829123822425,46.65556046630967,132691719.10464074,0.0,12234217.203473534,7516089.6641647965,102481744.07837072,298261466.15375996,3726250605.1066284
15,2006-04-01,17.00131042320539,0.0330683072206019,3.7346334651586672,365.5275024831733,0.47748913836485424,78.06591991287792,40.86758995135025,8647.582540477979,1.1643837970840716,13.588269760189908,80.23873672457027,46.05538384806935,62560252.48165181,121675.77965360477,13742327.92189976,4284526.764278852,50001267.33919482,294374473.69587475,3726250605.1066284
16,2006-05-01,7.079324836116947,0.08597759763305929,4.748251271172885,365.5275024831733,0.47748913836485424,78.06591991287792,40.86758995135025,8647.582540477979,0.4603552669894298,6.339567061929821,79.02502165072751,44.46438064965109,26050598.763382524,316357.0229032353,17471815.06834658,1693982.2869787933,23328135.687936973,289922178.37492955,3726250605.1066284
17,2006-06-01,6.173164625283636,0.1322732288824076,7.908522454722788,365.5275024831733,0.47748913836485424,78.06591991287792,40.86758995135025,8647.582540477979,0.4226725414147234,5.115373911148552,78.45107192713944,43.51550260862264,22715471.523392487,486703.1186144191,29100505.185358346,1555314.7590545688,18822952.265841078,287816660.5215709,3726250605.1066284
18,2006-07-01,30.94448155534413,0.17195519526611858,9.067574165076582,365.5275024831733,0.47748913836485424,78.06591991287792,40.86758995135025,8647.582540477979,0.9241707381622499,25.17962155281947,78.91952290953944,44.541281375396935,113866706.66264454,632714.0458064706,33365419.93480051,3400701.519483915,92654242.49326526,289535072.28792566,3726250605.1066284
19,2006-08-01,13.205173179900214,0.13888689395876527,9.180570508788938,365.5275024831733,0.47748913836485424,78.06591991287792,40.86758995135025,8647.582540477979,0.5779166495500377,10.624391658183038,78.17371683696028,43.91085058766253,48590554.96271518,511038.2879101465,33781516.85444634,2126571.0240994506,39094202.25162916,286798962.19388825,3726250605.1066284
