,Date,precip_and_snowmelt_input_Escalante Desert_mean,irrigation_Escalante Desert_mean,AET_Escalante Desert_mean,soil_thickness_Escalante Desert_mean,soil_porosity_Escalante Desert_mean,field_capacity_Escalante Desert_mean,wilting_point_Escalante Desert_mean,Geo_K_Escalante Desert_mean,Runoff_Escalante Desert_mean,Recharge_Escalante Desert_mean,Soil_Water_End_Of_Previous_Timestep_Escalante Desert_mean,Soil_Saturation_Percent_End_Of_Timestep_Escalante Desert_mean,precip_and_snowmelt_input_m3_Escalante Desert_sum,irrigation_m3_Escalante Desert_sum,AET_m3_Escalante Desert_sum,Runoff_m3_Escalante Desert_sum,Recharge_m3_Escalante Desert_sum,Soil_Water_End_Of_Previous_Timestep_m3_Escalante Desert_sum,Escalante Desert_area_m2
0,2024-01-01,40.18702359451152,0.0,12.969368308474307,526.4474590797757,0.4931117668922389,114.83445735280277,54.5590871781721,9363.425986951717,6.8800534471926715,5.770972160134053,153.2323048530566,50.843489854765124,342515410.643766,0.0,110525391.54257223,58642337.99683144,49195307.311293185,1305973925.9937885,8518533169.153062
1,2024-01-01,40.18702359451152,0.0,12.969368308474307,526.4474590797757,0.4931117668922389,114.83445735280277,54.5590871781721,9363.425986951717,6.8800534471926715,5.770972160134053,153.2323048530566,50.843489854765124,342515410.643766,0.0,110525391.54257223,58642337.99683144,49195307.311293185,1305973925.9937885,8518533169.124096
2,2024-01-01,40.18702359451152,0.0,12.969368308474307,526.4474590797757,0.4931117668922389,114.83445735280277,54.5590871781721,9363.425986951717,6.8800534471926715,5.770972160134053,153.2323048530566,50.843489854765124,342515410.643766,0.0,110525391.54257223,58642337.99683144,49195307.311293185,1305973925.9937885,8518533169.124096
3,2024-01-01,40.18702359451152,0.0,12.969368308474307,526.4474590797757,0.4931117668922389,114.83445735280277,54.5590871781721,9363.425986951717,6.8800534471926715,5.770972160134053,153.2323048530566,50.843489854765124,342515410.643766,0.0,110525391.54257223,58642337.99683144,49195307.311293185,1305973925.9937885,8518533169.124096
4,2024-01-01,40.18702359451152,0.0,12.969368308474307,526.4474590797757,0.4931117668922389,114.83445735280277,54.5590871781721,9363.425986951717,6.8800534471926715,5.770972160134053,153.2323048530566,50.843489854765124,342515410.643766,0.0,110525391.54257223,58642337.99683144,49195307.311293185,1305973925.9937885,8518533169.124096
5,2024-01-01,40.18702359451152,0.0,12.969368308474307,526.4474590797757,0.4931117668922389,114.83445735280277,54.5590871781721,9363.425986951717,6.8800534471926715,5.770972160134053,153.2323048530566,50.843489854765124,342515410.643766,0.0,110525391.54257223,58642337.99683144,49195307.311293185,1305973925.9937885,8518533169.124096
6,2024-01-01,40.18702359451152,0.0,12.969368308474307,526.4474590797757,0.4931117668922389,114.83445735280277,54.5590871781721,9363.425986951717,6.8800534471926715,5.770972160134053,153.2323048530566,50.843489854765124,342515410.643766,0.0,110525391.54257223,58642337.99683144,49195307.311293185,1305973925.9937885,8518533169.124096
7,2024-01-01,40.18702359451152,0.0,12.969368308474307,526.4474590797757,0.4931117668922389,114.83445735280277,54.5590871781721,9363.425986951717,6.8800534471926715,5.770972160134053,153.2323048530566,50.843489854765124,342515410.643766,0.0,110525391.54257223,58642337.99683144,49195307.311293185,1305973925.9937885,8518533169.124096
8,2024-01-01,40.18702359451152,0.0,12.969368308474307,526.4474590797757,0.4931117668922389,114.83445735280277,54.5590871781721,9363.425986951717,6.8800534471926715,5.770972160134053,153.2323048530566,50.843489854765124,342515410.643766,0.0,110525391.54257223,58642337.99683144,49195307.311293185,1305973925.9937885,8518533169.124096
9,2024-01-01,40.18702359451152,0.0,12.969368308474307,526.4474590797757,0.4931117668922389,114.83445735280277,54.5590871781721,9363.425986951717,6.8800534471926715,5.770972160134053,153.2323048530566,50.843489854765124,342515410.643766,0.0,110525391.54257223,58642337.99683144,49195307.311293185,1305973925.9937885,8518533169.124096
10,2024-01-01,40.18702359451152,0.0,12.969368308474307,526.4474590797757,0.4931117668922389,114.83445735280277,54.5590871781721,9363.425986951717,6.8800534471926715,5.770972160134053,153.2323048530566,50.843489854765124,342515410.643766,0.0,110525391.54257223,58642337.99683144,49195307.311293185,1305973925.9937885,8518533169.124096
11,2024-01-01,40.18702359451152,0.0,12.969368308474307,526.4474590797757,0.4931117668922389,114.83445735280277,54.5590871781721,9363.425986951717,6.8800534471926715,5.770972160134053,153.2323048530566,50.843489854765124,342515410.643766,0.0,110525391.54257223,58642337.99683144,49195307.311293185,1305973925.9937885,8518533169.153062
12,2024-01-01,40.18702359451152,0.0,12.969368308474307,526.4474590797757,0.4931117668922389,114.83445735280277,54.5590871781721,9363.425986951717,6.8800534471926715,5.770972160134053,153.2323048530566,50.843489854765124,342515410.643766,0.0,110525391.54257223,58642337.99683144,49195307.311293185,1305973925.9937885,8518533169.124096
13,2024-01-01,40.18702359451152,0.0,12.969368308474307,526.4474590797757,0.4931117668922389,114.83445735280277,54.5590871781721,9363.425986951717,6.8800534471926715,5.770972160134053,153.2323048530566,50.843489854765124,342515410.643766,0.0,110525391.54257223,58642337.99683144,49195307.311293185,1305973925.9937885,8518533169.124096
14,2024-01-01,40.18702359451152,0.0,12.969368308474307,526.4474590797757,0.4931117668922389,114.83445735280277,54.5590871781721,9363.425986951717,6.8800534471926715,5.770972160134053,153.2323048530566,50.843489854765124,342515410.643766,0.0,110525391.54257223,58642337.99683144,49195307.311293185,1305973925.9937885,8518533169.153062
15,2024-01-01,40.18702359451152,0.0,12.969368308474307,526.4474590797757,0.4931117668922389,114.83445735280277,54.5590871781721,9363.425986951717,6.8800534471926715,5.770972160134053,153.2323048530566,50.843489854765124,342515410.643766,0.0,110525391.54257223,58642337.99683144,49195307.311293185,1305973925.9937885,8518533169.124096
16,2024-01-01,40.18702359451152,0.0,12.969368308474307,526.4474590797757,0.4931117668922389,114.83445735280277,54.5590871781721,9363.425986951717,6.8800534471926715,5.770972160134053,153.2323048530566,50.843489854765124,342515410.643766,0.0,110525391.54257223,58642337.99683144,49195307.311293185,1305973925.9937885,8518533169.124096
17,2024-01-01,40.18702359451152,0.0,12.969368308474307,526.4474590797757,0.4931117668922389,114.83445735280277,54.5590871781721,9363.425986951717,6.8800534471926715,5.770972160134053,153.2323048530566,50.843489854765124,342515410.643766,0.0,110525391.54257223,58642337.99683144,49195307.311293185,1305973925.9937885,8518533169.124096
18,2024-01-01,40.18702359451152,0.0,12.969368308474307,526.4474590797757,0.4931117668922389,114.83445735280277,54.5590871781721,9363.425986951717,6.8800534471926715,5.770972160134053,153.2323048530566,50.843489854765124,342515410.643766,0.0,110525391.54257223,58642337.99683144,49195307.311293185,1305973925.9937885,8518533169.124096
19,2024-01-01,40.18702359451152,0.0,12.969368308474307,526.4474590797757,0.4931117668922389,114.83445735280277,54.5590871781721,9363.425986951717,6.8800534471926715,5.770972160134053,153.2323048530566,50.843489854765124,342515410.643766,0.0,110525391.54257223,58642337.99683144,49195307.311293185,1305973925.9937885,8518533169.124096
20,2024-02-01,69.80811251520588,0.0,17.755711443587053,526.4474590797757,0.4931117668922389,114.83445735280277,54.5590871781721,9363.425986951717,12.43339251723323,16.44619206868356,176.40553866710815,63.37680418632881,594915687.0321305,0.0,151324189.2830958,105966590.83633749,140165699.20647475,1503436689.9651835,8518533169.153062
21,2024-02-01,69.80811251520588,0.0,17.755711443587053,526.4474590797757,0.4931117668922389,114.83445735280277,54.5590871781721,9363.425986951717,12.43339251723323,16.44619206868356,176.40553866710815,63.37680418632881,594915687.0321305,0.0,151324189.2830958,105966590.83633749,140165699.20647475,1503436689.9651835,8518533169.124096
22,2024-02-01,69.80811251520588,0.0,17.755711443587053,526.4474590797757,0.4931117668922389,114.83445735280277,54.5590871781721,9363.425986951717,12.43339251723323,16.44619206868356,176.40553866710815,63.37680418632881,594915687.0321305,0.0,151324189.2830958,105966590.83633749,140165699.20647475,1503436689.9651835,8518533169.124096
23,2024-02-01,69.80811251520588,0.0,17.755711443587053,526.4474590797757,0.4931117668922389,114.83445735280277,54.5590871781721,9363.425986951717,12.43339251723323,16.44619206868356,176.40553866710815,63.37680418632881,594915687.0321305,0.0,151324189.2830958,105966590.83633749,140165699.20647475,1503436689.9651835,8518533169.124096
24,2024-02-01,69.80811251520588,0.0,17.755711443587053,526.4474590797757,0.4931117668922389,114.83445735280277,54.5590871781721,9363.425986951717,12.43339251723323,16.44619206868356,176.40553866710815,63.37680418632881,594915687.0321305,0.0,151324189.2830958,105966590.83633749,140165699.20647475,1503436689.9651835,8518533169.124096
25,2024-02-01,69.80811251520588,0.0,17.755711443587053,526.4474590797757,0.4931117668922389,114.83445735280277,54.5590871781721,9363.425986951717,12.43339251723323,16.44619206868356,176.40553866710815,63.37680418632881,594915687.0321305,0.0,151324189.2830958,105966590.83633749,140165699.20647475,1503436689.9651835,8518533169.124096
26,2024-02-01,69.80811251520588,0.0,17.755711443587053,526.4474590797757,0.4931117668922389,114.83445735280277,54.5590871781721,9363.425986951717,12.43339251723323,16.44619206868356,176.40553866710815,63.37680418632881,594915687.0321305,0.0,151324189.2830958,105966590.83633749,140165699.20647475,1503436689.9651835,8518533169.124096
27,2024-02-01,69.80811251520588,0.0,17.755711443587053,526.4474590797757,0.4931117668922389,114.83445735280277,54.5590871781721,9363.425986951717,12.43339251723323,16.44619206868356,176.40553866710815,63.37680418632881,594915687.0321305,0.0,151324189.2830958,105966590.83633749,140165699.20647475,1503436689.9651835,8518533169.124096
28,2024-02-01,69.80811251520588,0.0,17.755711443587053,526.4474590797757,0.4931117668922389,114.83445735280277,54.5590871781721,9363.425986951717,12.43339251723323,16.44619206868356,176.40553866710815,63.37680418632881,594915687.0321305,0.0,151324189.2830958,105966590.83633749,140165699.20647475,1503436689.9651835,8518533169.124096
29,2024-02-01,69.80811251520588,0.0,17.755711443587053,526.4474590797757,0.4931117668922389,114.83445735280277,54.5590871781721,9363.425986951717,12.43339251723323,16.44619206868356,176.40553866710815,63.37680418632881,594915687.0321305,0.0,151324189.2830958,105966590.83633749,140165699.20647475,1503436689.9651835,8518533169.124096
30,2024-02-01,69.80811251520588,0.0,17.755711443587053,526.4474590797757,0.4931117668922389,114.83445735280277,54.5590871781721,9363.425986951717,12.43339251723323,16.44619206868356,176.40553866710815,63.37680418632881,594915687.0321305,0.0,151324189.2830958,105966590.83633749,140165699.20647475,1503436689.9651835,8518533169.124096
31,2024-02-01,69.80811251520588,0.0,17.755711443587053,526.4474590797757,0.4931117668922389,114.83445735280277,54.5590871781721,9363.425986951717,12.43339251723323,16.44619206868356,176.40553866710815,63.37680418632881,594915687.0321305,0.0,151324189.2830958,105966590.83633749,140165699.20647475,1503436689.9651835,8518533169.124096
32,2024-02-01,69.80811251520588,0.0,17.755711443587053,526.4474590797757,0.4931117668922389,114.83445735280277,54.5590871781721,9363.425986951717,12.43339251723323,16.44619206868356,176.40553866710815,63.37680418632881,594915687.0321305,0.0,151324189.2830958,105966590.83633749,140165699.20647475,1503436689.9651835,8518533169.124096
33,2024-02-01,69.80811251520588,0.0,17.755711443587053,526.4474590797757,0.4931117668922389,114.83445735280277,54.5590871781721,9363.425986951717,12.43339251723323,16.44619206868356,176.40553866710815,63.37680418632881,594915687.0321305,0.0,151324189.2830958,105966590.83633749,140165699.20647475,1503436689.9651835,8518533169.124096
34,2024-02-01,69.80811251520588,0.0,17.755711443587053,526.4474590797757,0.4931117668922389,114.83445735280277,54.5590871781721,9363.425986951717,12.43339251723323,16.44619206868356,176.40553866710815,63.37680418632881,594915687.0321305,0.0,151324189.2830958,105966590.83633749,140165699.20647475,1503436689.9651835,8518533169.124096
35,2024-02-01,69.80811251520588,0.0,17.755711443587053,526.4474590797757,0.4931117668922389,114.83445735280277,54.5590871781721,9363.425986951717,12.43339251723323,16.44619206868356,176.40553866710815,63.37680418632881,594915687.0321305,0.0,151324189.2830958,105966590.83633749,140165699.20647475,1503436689.9651835,8518533169.124096
36,2024-02-01,69.80811251520588,0.0,17.755711443587053,526.4474590797757,0.4931117668922389,114.83445735280277,54.5590871781721,9363.425986951717,12.43339251723323,16.44619206868356,176.40553866710815,63.37680418632881,594915687.0321305,0.0,151324189.2830958,105966590.83633749,140165699.20647475,1503436689.9651835,8518533169.124096
37,2024-02-01,69.80811251520588,0.0,17.755711443587053,526.4474590797757,0.4931117668922389,114.83445735280277,54.5590871781721,9363.425986951717,12.43339251723323,16.44619206868356,176.40553866710815,63.37680418632881,594915687.0321305,0.0,151324189.2830958,105966590.83633749,140165699.20647475,1503436689.9651835,8518533169.124096
38,2024-02-01,69.80811251520588,0.0,17.755711443587053,526.4474590797757,0.4931117668922389,114.83445735280277,54.5590871781721,9363.425986951717,12.43339251723323,16.44619206868356,176.40553866710815,63.37680418632881,594915687.0321305,0.0,151324189.2830958,105966590.83633749,140165699.20647475,1503436689.9651835,8518533169.153062
39,2024-02-01,69.80811251520588,0.0,17.755711443587053,526.4474590797757,0.4931117668922389,114.83445735280277,54.5590871781721,9363.425986951717,12.43339251723323,16.44619206868356,176.40553866710815,63.37680418632881,594915687.0321305,0.0,151324189.2830958,105966590.83633749,140165699.20647475,1503436689.9651835,8518533169.153062
40,2024-03-01,62.2139169062415,0.0,21.491792035143817,526.4474590797757,0.4931117668922389,114.83445735280277,54.5590871781721,9363.425986951717,13.534099586289516,20.014712091253628,183.58157660693715,66.43051640967458,530236296.7427357,0.0,183162106.13253123,115349418.0711023,170586327.95671558,1564598360.3549562,8518533169.124096
41,2024-03-01,62.2139169062415,0.0,21.491792035143817,526.4474590797757,0.4931117668922389,114.83445735280277,54.5590871781721,9363.425986951717,13.534099586289516,20.014712091253628,183.58157660693715,66.43051640967458,530236296.7427357,0.0,183162106.13253123,115349418.0711023,170586327.95671558,1564598360.3549562,8518533169.124096
42,2024-03-01,62.2139169062415,0.0,21.491792035143817,526.4474590797757,0.4931117668922389,114.83445735280277,54.5590871781721,9363.425986951717,13.534099586289516,20.014712091253628,183.58157660693715,66.43051640967458,530236296.7427357,0.0,183162106.13253123,115349418.0711023,170586327.95671558,1564598360.3549562,8518533169.124096
43,2024-03-01,62.2139169062415,0.0,21.491792035143817,526.4474590797757,0.4931117668922389,114.83445735280277,54.5590871781721,9363.425986951717,13.534099586289516,20.014712091253628,183.58157660693715,66.43051640967458,530236296.7427357,0.0,183162106.13253123,115349418.0711023,170586327.95671558,1564598360.3549562,8518533169.153062
44,2024-03-01,62.2139169062415,0.0,21.491792035143817,526.4474590797757,0.4931117668922389,114.83445735280277,54.5590871781721,9363.425986951717,13.534099586289516,20.014712091253628,183.58157660693715,66.43051640967458,530236296.7427357,0.0,183162106.13253123,115349418.0711023,170586327.95671558,1564598360.3549562,8518533169.124096
