,Date,precip_and_snowmelt_input_Escalante Desert_mean,irrigation_Escalante Desert_mean,AET_Escalante Desert_mean,soil_thickness_Escalante Desert_mean,soil_porosity_Escalante Desert_mean,field_capacity_Escalante Desert_mean,wilting_point_Escalante Desert_mean,Geo_K_Escalante Desert_mean,Runoff_Escalante Desert_mean,Recharge_Escalante Desert_mean,Soil_Water_End_Of_Previous_Timestep_Escalante Desert_mean,Soil_Saturation_Percent_End_Of_Timestep_Escalante Desert_mean,precip_and_snowmelt_input_m3_Escalante Desert_sum,irrigation_m3_Escalante Desert_sum,AET_m3_Escalante Desert_sum,Runoff_m3_Escalante Desert_sum,Recharge_m3_Escalante Desert_sum,Soil_Water_End_Of_Previous_Timestep_m3_Escalante Desert_sum,Escalante Desert_area_m2
0,2024-01-01,34.67094343000407,0.0,14.16777367530166,523.0029519546292,0.49355282888252866,114.58771361642417,54.46437324342015,9407.401134047455,0.47384574050927636,6.484633791426943,75.14422613332643,30.304974282157687,295425354.66668016,0.0,120705639.14275302,4038064.7118562665,55268111.06161065,640303258.5920075,8518533169.124096
1,2024-01-01,34.67094343000407,0.0,14.16777367530166,523.0029519546292,0.49355282888252866,114.58771361642417,54.46437324342015,9407.401134047455,0.47384574050927636,6.484633791426943,75.14422613332643,30.304974282157687,295425354.66668016,0.0,120705639.14275302,4038064.7118562665,55268111.06161065,640303258.5920075,8518533169.124096
2,2024-01-01,34.67094343000407,0.0,14.16777367530166,523.0029519546292,0.49355282888252866,114.58771361642417,54.46437324342015,9407.401134047455,0.47384574050927636,6.484633791426943,75.14422613332643,30.304974282157687,295425354.66668016,0.0,120705639.14275302,4038064.7118562665,55268111.06161065,640303258.5920075,8518533169.124096
3,2024-01-01,34.67094343000407,0.0,14.16777367530166,523.0029519546292,0.49355282888252866,114.58771361642417,54.46437324342015,9407.401134047455,0.47384574050927636,6.484633791426943,75.14422613332643,30.304974282157687,295425354.66668016,0.0,120705639.14275302,4038064.7118562665,55268111.06161065,640303258.5920075,8518533169.124096
4,2024-01-01,34.67094343000407,0.0,14.16777367530166,523.0029519546292,0.49355282888252866,114.58771361642417,54.46437324342015,9407.401134047455,0.47384574050927636,6.484633791426943,75.14422613332643,30.304974282157687,295425354.66668016,0.0,120705639.14275302,4038064.7118562665,55268111.06161065,640303258.5920075,8518533169.124096
5,2024-01-01,34.67094343000407,0.0,14.16777367530166,523.0029519546292,0.49355282888252866,114.58771361642417,54.46437324342015,9407.401134047455,0.47384574050927636,6.484633791426943,75.14422613332643,30.304974282157687,295425354.66668016,0.0,120705639.14275302,4038064.7118562665,55268111.06161065,640303258.5920075,8518533169.124096
6,2024-01-01,34.67094343000407,0.0,14.16777367530166,523.0029519546292,0.49355282888252866,114.58771361642417,54.46437324342015,9407.401134047455,0.47384574050927636,6.484633791426943,75.14422613332643,30.304974282157687,295425354.66668016,0.0,120705639.14275302,4038064.7118562665,55268111.06161065,640303258.5920075,8518533169.124096
7,2024-01-01,34.67094343000407,0.0,14.16777367530166,523.0029519546292,0.49355282888252866,114.58771361642417,54.46437324342015,9407.401134047455,0.47384574050927636,6.484633791426943,75.14422613332643,30.304974282157687,295425354.66668016,0.0,120705639.14275302,4038064.7118562665,55268111.06161065,640303258.5920075,8518533169.124096
8,2024-01-01,34.67094343000407,0.0,14.16777367530166,523.0029519546292,0.49355282888252866,114.58771361642417,54.46437324342015,9407.401134047455,0.47384574050927636,6.484633791426943,75.14422613332643,30.304974282157687,295425354.66668016,0.0,120705639.14275302,4038064.7118562665,55268111.06161065,640303258.5920075,8518533169.124096
9,2024-01-01,34.67094343000407,0.0,14.16777367530166,523.0029519546292,0.49355282888252866,114.58771361642417,54.46437324342015,9407.401134047455,0.47384574050927636,6.484633791426943,75.14422613332643,30.304974282157687,295425354.66668016,0.0,120705639.14275302,4038064.7118562665,55268111.06161065,640303258.5920075,8518533169.124096
10,2024-01-01,34.67094343000407,0.0,14.16777367530166,523.0029519546292,0.49355282888252866,114.58771361642417,54.46437324342015,9407.401134047455,0.47384574050927636,6.484633791426943,75.14422613332643,30.304974282157687,295425354.66668016,0.0,120705639.14275302,4038064.7118562665,55268111.06161065,640303258.5920075,8518533169.124096
11,2024-01-01,34.67094343000407,0.0,14.16777367530166,523.0029519546292,0.49355282888252866,114.58771361642417,54.46437324342015,9407.401134047455,0.47384574050927636,6.484633791426943,75.14422613332643,30.304974282157687,295425354.66668016,0.0,120705639.14275302,4038064.7118562665,55268111.06161065,640303258.5920075,8518533169.153062
12,2024-01-01,34.67094343000407,0.0,14.16777367530166,523.0029519546292,0.49355282888252866,114.58771361642417,54.46437324342015,9407.401134047455,0.47384574050927636,6.484633791426943,75.14422613332643,30.304974282157687,295425354.66668016,0.0,120705639.14275302,4038064.7118562665,55268111.06161065,640303258.5920075,8518533169.124096
13,2024-01-01,34.67094343000407,0.0,14.16777367530166,523.0029519546292,0.49355282888252866,114.58771361642417,54.46437324342015,9407.401134047455,0.47384574050927636,6.484633791426943,75.14422613332643,30.304974282157687,295425354.66668016,0.0,120705639.14275302,4038064.7118562665,55268111.06161065,640303258.5920075,8518533169.124096
14,2024-01-01,34.67094343000407,0.0,14.16777367530166,523.0029519546292,0.49355282888252866,114.58771361642417,54.46437324342015,9407.401134047455,0.47384574050927636,6.484633791426943,75.14422613332643,30.304974282157687,295425354.66668016,0.0,120705639.14275302,4038064.7118562665,55268111.06161065,640303258.5920075,8518533169.124096
15,2024-01-01,34.67094343000407,0.0,14.16777367530166,523.0029519546292,0.49355282888252866,114.58771361642417,54.46437324342015,9407.401134047455,0.47384574050927636,6.484633791426943,75.14422613332643,30.304974282157687,295425354.66668016,0.0,120705639.14275302,4038064.7118562665,55268111.06161065,640303258.5920075,8518533169.124096
16,2024-01-01,34.67094343000407,0.0,14.16777367530166,523.0029519546292,0.49355282888252866,114.58771361642417,54.46437324342015,9407.401134047455,0.47384574050927636,6.484633791426943,75.14422613332643,30.304974282157687,295425354.66668016,0.0,120705639.14275302,4038064.7118562665,55268111.06161065,640303258.5920075,8518533169.124096
17,2024-01-01,34.67094343000407,0.0,14.16777367530166,523.0029519546292,0.49355282888252866,114.58771361642417,54.46437324342015,9407.401134047455,0.47384574050927636,6.484633791426943,75.14422613332643,30.304974282157687,295425354.66668016,0.0,120705639.14275302,4038064.7118562665,55268111.06161065,640303258.5920075,8518533169.153062
18,2024-01-01,34.67094343000407,0.0,14.16777367530166,523.0029519546292,0.49355282888252866,114.58771361642417,54.46437324342015,9407.401134047455,0.47384574050927636,6.484633791426943,75.14422613332643,30.304974282157687,295425354.66668016,0.0,120705639.14275302,4038064.7118562665,55268111.06161065,640303258.5920075,8518533169.124096
19,2024-01-01,34.67094343000407,0.0,14.16777367530166,523.0029519546292,0.49355282888252866,114.58771361642417,54.46437324342015,9407.401134047455,0.47384574050927636,6.484633791426943,75.14422613332643,30.304974282157687,295425354.66668016,0.0,120705639.14275302,4038064.7118562665,55268111.06161065,640303258.5920075,8518533169.124096
20,2024-02-01,64.91272382066695,0.0,23.6170179068133,523.0029519546292,0.49355282888252866,114.58771361642417,54.46437324342015,9407.401134047455,3.5895250326959705,17.175543201157183,95.71420797100032,40.75080178621638,553060924.5428128,0.0,201228862.45436883,30584381.17119458,146348774.2797127,815537364.5465528,8518533169.124096
21,2024-02-01,64.91272382066695,0.0,23.6170179068133,523.0029519546292,0.49355282888252866,114.58771361642417,54.46437324342015,9407.401134047455,3.5895250326959705,17.175543201157183,95.71420797100032,40.75080178621638,553060924.5428128,0.0,201228862.45436883,30584381.17119458,146348774.2797127,815537364.5465528,8518533169.124096
22,2024-02-01,64.91272382066695,0.0,23.6170179068133,523.0029519546292,0.49355282888252866,114.58771361642417,54.46437324342015,9407.401134047455,3.5895250326959705,17.175543201157183,95.71420797100032,40.75080178621638,553060924.5428128,0.0,201228862.45436883,30584381.17119458,146348774.2797127,815537364.5465528,8518533169.124096
23,2024-02-01,64.91272382066695,0.0,23.6170179068133,523.0029519546292,0.49355282888252866,114.58771361642417,54.46437324342015,9407.401134047455,3.5895250326959705,17.175543201157183,95.71420797100032,40.75080178621638,553060924.5428128,0.0,201228862.45436883,30584381.17119458,146348774.2797127,815537364.5465528,8518533169.153062
24,2024-02-01,64.91272382066695,0.0,23.6170179068133,523.0029519546292,0.49355282888252866,114.58771361642417,54.46437324342015,9407.401134047455,3.5895250326959705,17.175543201157183,95.71420797100032,40.75080178621638,553060924.5428128,0.0,201228862.45436883,30584381.17119458,146348774.2797127,815537364.5465528,8518533169.124096
25,2024-02-01,64.91272382066695,0.0,23.6170179068133,523.0029519546292,0.49355282888252866,114.58771361642417,54.46437324342015,9407.401134047455,3.5895250326959705,17.175543201157183,95.71420797100032,40.75080178621638,553060924.5428128,0.0,201228862.45436883,30584381.17119458,146348774.2797127,815537364.5465528,8518533169.124096
