,Date,precip_and_snowmelt_input_Spanish Fork_mean,irrigation_Spanish Fork_mean,AET_Spanish Fork_mean,soil_thickness_Spanish Fork_mean,soil_porosity_Spanish Fork_mean,field_capacity_Spanish Fork_mean,wilting_point_Spanish Fork_mean,Geo_K_Spanish Fork_mean,Runoff_Spanish Fork_mean,Recharge_Spanish Fork_mean,Soil_Water_End_Of_Previous_Timestep_Spanish Fork_mean,Soil_Saturation_Percent_End_Of_Timestep_Spanish Fork_mean,precip_and_snowmelt_input_m3_Spanish Fork_sum,irrigation_m3_Spanish Fork_sum,AET_m3_Spanish Fork_sum,Runoff_m3_Spanish Fork_sum,Recharge_m3_Spanish Fork_sum,Soil_Water_End_Of_Previous_Timestep_m3_Spanish Fork_sum,Spanish Fork_area_m2
0,2024-01-01,81.8483475112383,0.0,7.403922365613248,453.74414119923415,0.5124222436016401,111.03974788844687,59.59166881496429,10156.990070089196,1.0033056529972104,53.44951698539949,118.15149632642388,51.172901035150375,204023873.80879736,0.0,18455569.705709804,2500951.6279803733,133234253.65634511,294433296.733188,2491954679.2164187
1,2024-01-01,81.8483475112383,0.0,7.403922365613248,453.74414119923415,0.5124222436016401,111.03974788844687,59.59166881496429,10156.990070089196,1.0033056529972104,53.44951698539949,118.15149632642388,51.172901035150375,204023873.80879736,0.0,18455569.705709804,2500951.6279803733,133234253.65634511,294433296.733188,2491954679.2164187
2,2024-01-01,81.8483475112383,0.0,7.403922365613248,453.74414119923415,0.5124222436016401,111.03974788844687,59.59166881496429,10156.990070089196,1.0033056529972104,53.44951698539949,118.15149632642388,51.172901035150375,204023873.80879736,0.0,18455569.705709804,2500951.6279803733,133234253.65634511,294433296.733188,2491954679.2164187
3,2024-01-01,81.8483475112383,0.0,7.403922365613248,453.74414119923415,0.5124222436016401,111.03974788844687,59.59166881496429,10156.990070089196,1.0033056529972104,53.44951698539949,118.15149632642388,51.172901035150375,204023873.80879736,0.0,18455569.705709804,2500951.6279803733,133234253.65634511,294433296.733188,2491954679.2164187
4,2024-01-01,81.8483475112383,0.0,7.403922365613248,453.74414119923415,0.5124222436016401,111.03974788844687,59.59166881496429,10156.990070089196,1.0033056529972104,53.44951698539949,118.15149632642388,51.172901035150375,204023873.80879736,0.0,18455569.705709804,2500951.6279803733,133234253.65634511,294433296.733188,2491954679.216185
5,2024-01-01,81.8483475112383,0.0,7.403922365613248,453.74414119923415,0.5124222436016401,111.03974788844687,59.59166881496429,10156.990070089196,1.0033056529972104,53.44951698539949,118.15149632642388,51.172901035150375,204023873.80879736,0.0,18455569.705709804,2500951.6279803733,133234253.65634511,294433296.733188,2491954679.2164187
6,2024-01-01,81.8483475112383,0.0,7.403922365613248,453.74414119923415,0.5124222436016401,111.03974788844687,59.59166881496429,10156.990070089196,1.0033056529972104,53.44951698539949,118.15149632642388,51.172901035150375,204023873.80879736,0.0,18455569.705709804,2500951.6279803733,133234253.65634511,294433296.733188,2491954679.216185
7,2024-01-01,81.8483475112383,0.0,7.403922365613248,453.74414119923415,0.5124222436016401,111.03974788844687,59.59166881496429,10156.990070089196,1.0033056529972104,53.44951698539949,118.15149632642388,51.172901035150375,204023873.80879736,0.0,18455569.705709804,2500951.6279803733,133234253.65634511,294433296.733188,2491954679.216185
8,2024-01-01,81.8483475112383,0.0,7.403922365613248,453.74414119923415,0.5124222436016401,111.03974788844687,59.59166881496429,10156.990070089196,1.0033056529972104,53.44951698539949,118.15149632642388,51.172901035150375,204023873.80879736,0.0,18455569.705709804,2500951.6279803733,133234253.65634511,294433296.733188,2491954679.2164187
9,2024-01-01,81.8483475112383,0.0,7.403922365613248,453.74414119923415,0.5124222436016401,111.03974788844687,59.59166881496429,10156.990070089196,1.0033056529972104,53.44951698539949,118.15149632642388,51.172901035150375,204023873.80879736,0.0,18455569.705709804,2500951.6279803733,133234253.65634511,294433296.733188,2491954679.2164187
10,2024-01-01,81.8483475112383,0.0,7.403922365613248,453.74414119923415,0.5124222436016401,111.03974788844687,59.59166881496429,10156.990070089196,1.0033056529972104,53.44951698539949,118.15149632642388,51.172901035150375,204023873.80879736,0.0,18455569.705709804,2500951.6279803733,133234253.65634511,294433296.733188,2491954679.2164187
11,2024-01-01,81.8483475112383,0.0,7.403922365613248,453.74414119923415,0.5124222436016401,111.03974788844687,59.59166881496429,10156.990070089196,1.0033056529972104,53.44951698539949,118.15149632642388,51.172901035150375,204023873.80879736,0.0,18455569.705709804,2500951.6279803733,133234253.65634511,294433296.733188,2491954679.2164187
12,2024-01-01,81.8483475112383,0.0,7.403922365613248,453.74414119923415,0.5124222436016401,111.03974788844687,59.59166881496429,10156.990070089196,1.0033056529972104,53.44951698539949,118.15149632642388,51.172901035150375,204023873.80879736,0.0,18455569.705709804,2500951.6279803733,133234253.65634511,294433296.733188,2491954679.2164187
13,2024-01-01,81.8483475112383,0.0,7.403922365613248,453.74414119923415,0.5124222436016401,111.03974788844687,59.59166881496429,10156.990070089196,1.0033056529972104,53.44951698539949,118.15149632642388,51.172901035150375,204023873.80879736,0.0,18455569.705709804,2500951.6279803733,133234253.65634511,294433296.733188,2491954679.216185
14,2024-01-01,81.8483475112383,0.0,7.403922365613248,453.74414119923415,0.5124222436016401,111.03974788844687,59.59166881496429,10156.990070089196,1.0033056529972104,53.44951698539949,118.15149632642388,51.172901035150375,204023873.80879736,0.0,18455569.705709804,2500951.6279803733,133234253.65634511,294433296.733188,2491954679.2164187
15,2024-01-01,81.8483475112383,0.0,7.403922365613248,453.74414119923415,0.5124222436016401,111.03974788844687,59.59166881496429,10156.990070089196,1.0033056529972104,53.44951698539949,118.15149632642388,51.172901035150375,204023873.80879736,0.0,18455569.705709804,2500951.6279803733,133234253.65634511,294433296.733188,2491954679.2164187
16,2024-01-01,81.8483475112383,0.0,7.403922365613248,453.74414119923415,0.5124222436016401,111.03974788844687,59.59166881496429,10156.990070089196,1.0033056529972104,53.44951698539949,118.15149632642388,51.172901035150375,204023873.80879736,0.0,18455569.705709804,2500951.6279803733,133234253.65634511,294433296.733188,2491954679.2164187
17,2024-01-01,81.8483475112383,0.0,7.403922365613248,453.74414119923415,0.5124222436016401,111.03974788844687,59.59166881496429,10156.990070089196,1.0033056529972104,53.44951698539949,118.15149632642388,51.172901035150375,204023873.80879736,0.0,18455569.705709804,2500951.6279803733,133234253.65634511,294433296.733188,2491954679.2164187
18,2024-01-01,81.8483475112383,0.0,7.403922365613248,453.74414119923415,0.5124222436016401,111.03974788844687,59.59166881496429,10156.990070089196,1.0033056529972104,53.44951698539949,118.15149632642388,51.172901035150375,204023873.80879736,0.0,18455569.705709804,2500951.6279803733,133234253.65634511,294433296.733188,2491954679.2164187
19,2024-01-01,81.8483475112383,0.0,7.403922365613248,453.74414119923415,0.5124222436016401,111.03974788844687,59.59166881496429,10156.990070089196,1.0033056529972104,53.44951698539949,118.15149632642388,51.172901035150375,204023873.80879736,0.0,18455569.705709804,2500951.6279803733,133234253.65634511,294433296.733188,2491954679.216185
20,2024-02-01,109.12262620982793,0.0,11.8492361887342,453.74414119923415,0.5124222436016401,111.03974788844687,59.59166881496429,10156.990070089196,5.039964375966744,67.9246286673976,142.4615713126188,62.190352297546355,272009855.5329075,0.0,29536131.478415683,12562989.852324285,169316557.96744856,355014238.80430484,2491954679.2164187
21,2024-02-01,109.12262620982793,0.0,11.8492361887342,453.74414119923415,0.5124222436016401,111.03974788844687,59.59166881496429,10156.990070089196,5.039964375966744,67.9246286673976,142.4615713126188,62.190352297546355,272009855.5329075,0.0,29536131.478415683,12562989.852324285,169316557.96744856,355014238.80430484,2491954679.2164187
22,2024-02-01,109.12262620982793,0.0,11.8492361887342,453.74414119923415,0.5124222436016401,111.03974788844687,59.59166881496429,10156.990070089196,5.039964375966744,67.9246286673976,142.4615713126188,62.190352297546355,272009855.5329075,0.0,29536131.478415683,12562989.852324285,169316557.96744856,355014238.80430484,2491954679.2164187
23,2024-02-01,109.12262620982793,0.0,11.8492361887342,453.74414119923415,0.5124222436016401,111.03974788844687,59.59166881496429,10156.990070089196,5.039964375966744,67.9246286673976,142.4615713126188,62.190352297546355,272009855.5329075,0.0,29536131.478415683,12562989.852324285,169316557.96744856,355014238.80430484,2491954679.2164187
24,2024-02-01,109.12262620982793,0.0,11.8492361887342,453.74414119923415,0.5124222436016401,111.03974788844687,59.59166881496429,10156.990070089196,5.039964375966744,67.9246286673976,142.4615713126188,62.190352297546355,272009855.5329075,0.0,29536131.478415683,12562989.852324285,169316557.96744856,355014238.80430484,2491954679.2164187
25,2024-02-01,109.12262620982793,0.0,11.8492361887342,453.74414119923415,0.5124222436016401,111.03974788844687,59.59166881496429,10156.990070089196,5.039964375966744,67.9246286673976,142.4615713126188,62.190352297546355,272009855.5329075,0.0,29536131.478415683,12562989.852324285,169316557.96744856,355014238.80430484,2491954679.216185
26,2024-02-01,109.12262620982793,0.0,11.8492361887342,453.74414119923415,0.5124222436016401,111.03974788844687,59.59166881496429,10156.990070089196,5.039964375966744,67.9246286673976,142.4615713126188,62.190352297546355,272009855.5329075,0.0,29536131.478415683,12562989.852324285,169316557.96744856,355014238.80430484,2491954679.2164187
27,2024-02-01,109.12262620982793,0.0,11.8492361887342,453.74414119923415,0.5124222436016401,111.03974788844687,59.59166881496429,10156.990070089196,5.039964375966744,67.9246286673976,142.4615713126188,62.190352297546355,272009855.5329075,0.0,29536131.478415683,12562989.852324285,169316557.96744856,355014238.80430484,2491954679.2164187
28,2024-02-01,109.12262620982793,0.0,11.8492361887342,453.74414119923415,0.5124222436016401,111.03974788844687,59.59166881496429,10156.990070089196,5.039964375966744,67.9246286673976,142.4615713126188,62.190352297546355,272009855.5329075,0.0,29536131.478415683,12562989.852324285,169316557.96744856,355014238.80430484,2491954679.216185
29,2024-02-01,109.12262620982793,0.0,11.8492361887342,453.74414119923415,0.5124222436016401,111.03974788844687,59.59166881496429,10156.990070089196,5.039964375966744,67.9246286673976,142.4615713126188,62.190352297546355,272009855.5329075,0.0,29536131.478415683,12562989.852324285,169316557.96744856,355014238.80430484,2491954679.216185
30,2024-02-01,109.12262620982793,0.0,11.8492361887342,453.74414119923415,0.5124222436016401,111.03974788844687,59.59166881496429,10156.990070089196,5.039964375966744,67.9246286673976,142.4615713126188,62.190352297546355,272009855.5329075,0.0,29536131.478415683,12562989.852324285,169316557.96744856,355014238.80430484,2491954679.216185
31,2024-02-01,109.12262620982793,0.0,11.8492361887342,453.74414119923415,0.5124222436016401,111.03974788844687,59.59166881496429,10156.990070089196,5.039964375966744,67.9246286673976,142.4615713126188,62.190352297546355,272009855.5329075,0.0,29536131.478415683,12562989.852324285,169316557.96744856,355014238.80430484,2491954679.2164187
32,2024-02-01,109.12262620982793,0.0,11.8492361887342,453.74414119923415,0.5124222436016401,111.03974788844687,59.59166881496429,10156.990070089196,5.039964375966744,67.9246286673976,142.4615713126188,62.190352297546355,272009855.5329075,0.0,29536131.478415683,12562989.852324285,169316557.96744856,355014238.80430484,2491954679.216185
33,2024-02-01,109.12262620982793,0.0,11.8492361887342,453.74414119923415,0.5124222436016401,111.03974788844687,59.59166881496429,10156.990070089196,5.039964375966744,67.9246286673976,142.4615713126188,62.190352297546355,272009855.5329075,0.0,29536131.478415683,12562989.852324285,169316557.96744856,355014238.80430484,2491954679.2164187
34,2024-02-01,109.12262620982793,0.0,11.8492361887342,453.74414119923415,0.5124222436016401,111.03974788844687,59.59166881496429,10156.990070089196,5.039964375966744,67.9246286673976,142.4615713126188,62.190352297546355,272009855.5329075,0.0,29536131.478415683,12562989.852324285,169316557.96744856,355014238.80430484,2491954679.2164187
35,2024-02-01,109.12262620982793,0.0,11.8492361887342,453.74414119923415,0.5124222436016401,111.03974788844687,59.59166881496429,10156.990070089196,5.039964375966744,67.9246286673976,142.4615713126188,62.190352297546355,272009855.5329075,0.0,29536131.478415683,12562989.852324285,169316557.96744856,355014238.80430484,2491954679.2164187
36,2024-02-01,109.12262620982793,0.0,11.8492361887342,453.74414119923415,0.5124222436016401,111.03974788844687,59.59166881496429,10156.990070089196,5.039964375966744,67.9246286673976,142.4615713126188,62.190352297546355,272009855.5329075,0.0,29536131.478415683,12562989.852324285,169316557.96744856,355014238.80430484,2491954679.2164187
37,2024-02-01,109.12262620982793,0.0,11.8492361887342,453.74414119923415,0.5124222436016401,111.03974788844687,59.59166881496429,10156.990070089196,5.039964375966744,67.9246286673976,142.4615713126188,62.190352297546355,272009855.5329075,0.0,29536131.478415683,12562989.852324285,169316557.96744856,355014238.80430484,2491954679.2164187
38,2024-02-01,109.12262620982793,0.0,11.8492361887342,453.74414119923415,0.5124222436016401,111.03974788844687,59.59166881496429,10156.990070089196,5.039964375966744,67.9246286673976,142.4615713126188,62.190352297546355,272009855.5329075,0.0,29536131.478415683,12562989.852324285,169316557.96744856,355014238.80430484,2491954679.2164187
39,2024-02-01,109.12262620982793,0.0,11.8492361887342,453.74414119923415,0.5124222436016401,111.03974788844687,59.59166881496429,10156.990070089196,5.039964375966744,67.9246286673976,142.4615713126188,62.190352297546355,272009855.5329075,0.0,29536131.478415683,12562989.852324285,169316557.96744856,355014238.80430484,2491954679.2164187
40,2024-03-01,104.15739953309712,0.0,36.60420688954372,453.74414119923415,0.5124222436016401,111.03974788844687,59.59166881496429,10156.990070089196,4.455559107984283,61.61397382130327,143.9531965576976,62.222529840076284,259631914.08914647,0.0,91242816.62530982,11106129.508780412,153585235.548994,358730818.3806591,2491954679.2164187
41,2024-03-01,104.15739953309712,0.0,36.60420688954372,453.74414119923415,0.5124222436016401,111.03974788844687,59.59166881496429,10156.990070089196,4.455559107984283,61.61397382130327,143.9531965576976,62.222529840076284,259631914.08914647,0.0,91242816.62530982,11106129.508780412,153585235.548994,358730818.3806591,2491954679.2164187
42,2024-03-01,104.15739953309712,0.0,36.60420688954372,453.74414119923415,0.5124222436016401,111.03974788844687,59.59166881496429,10156.990070089196,4.455559107984283,61.61397382130327,143.9531965576976,62.222529840076284,259631914.08914647,0.0,91242816.62530982,11106129.508780412,153585235.548994,358730818.3806591,2491954679.2164187
43,2024-03-01,104.15739953309712,0.0,36.60420688954372,453.74414119923415,0.5124222436016401,111.03974788844687,59.59166881496429,10156.990070089196,4.455559107984283,61.61397382130327,143.9531965576976,62.222529840076284,259631914.08914647,0.0,91242816.62530982,11106129.508780412,153585235.548994,358730818.3806591,2491954679.2164187
44,2024-03-01,104.15739953309712,0.0,36.60420688954372,453.74414119923415,0.5124222436016401,111.03974788844687,59.59166881496429,10156.990070089196,4.455559107984283,61.61397382130327,143.9531965576976,62.222529840076284,259631914.08914647,0.0,91242816.62530982,11106129.508780412,153585235.548994,358730818.3806591,2491954679.2164187
45,2024-03-01,104.15739953309712,0.0,36.60420688954372,453.74414119923415,0.5124222436016401,111.03974788844687,59.59166881496429,10156.990070089196,4.455559107984283,61.61397382130327,143.9531965576976,62.222529840076284,259631914.08914647,0.0,91242816.62530982,11106129.508780412,153585235.548994,358730818.3806591,2491954679.2164187
46,2024-03-01,104.15739953309712,0.0,36.60420688954372,453.74414119923415,0.5124222436016401,111.03974788844687,59.59166881496429,10156.990070089196,4.455559107984283,61.61397382130327,143.9531965576976,62.222529840076284,259631914.08914647,0.0,91242816.62530982,11106129.508780412,153585235.548994,358730818.3806591,2491954679.2164187
47,2024-03-01,104.15739953309712,0.0,36.60420688954372,453.74414119923415,0.5124222436016401,111.03974788844687,59.59166881496429,10156.990070089196,4.455559107984283,61.61397382130327,143.9531965576976,62.222529840076284,259631914.08914647,0.0,91242816.62530982,11106129.508780412,153585235.548994,358730818.3806591,2491954679.216185
48,2024-03-01,104.15739953309712,0.0,36.60420688954372,453.74414119923415,0.5124222436016401,111.03974788844687,59.59166881496429,10156.990070089196,4.455559107984283,61.61397382130327,143.9531965576976,62.222529840076284,259631914.08914647,0.0,91242816.62530982,11106129.508780412,153585235.548994,358730818.3806591,2491954679.2164187
49,2024-03-01,104.15739953309712,0.0,36.60420688954372,453.74414119923415,0.5124222436016401,111.03974788844687,59.59166881496429,10156.990070089196,4.455559107984283,61.61397382130327,143.9531965576976,62.222529840076284,259631914.08914647,0.0,91242816.62530982,11106129.508780412,153585235.548994,358730818.3806591,2491954679.216185
50,2024-03-01,104.15739953309712,0.0,36.60420688954372,453.74414119923415,0.5124222436016401,111.03974788844687,59.59166881496429,10156.990070089196,4.455559107984283,61.61397382130327,143.9531965576976,62.222529840076284,259631914.08914647,0.0,91242816.62530982,11106129.508780412,153585235.548994,358730818.3806591,2491954679.216185
51,2024-03-01,104.15739953309712,0.0,36.60420688954372,453.74414119923415,0.5124222436016401,111.03974788844687,59.59166881496429,10156.990070089196,4.455559107984283,61.61397382130327,143.9531965576976,62.222529840076284,259631914.08914647,0.0,91242816.62530982,11106129.508780412,153585235.548994,358730818.3806591,2491954679.2164187
52,2024-03-01,104.15739953309712,0.0,36.60420688954372,453.74414119923415,0.5124222436016401,111.03974788844687,59.59166881496429,10156.990070089196,4.455559107984283,61.61397382130327,143.9531965576976,62.222529840076284,259631914.08914647,0.0,91242816.62530982,11106129.508780412,153585235.548994,358730818.3806591,2491954679.216185
53,2024-03-01,104.15739953309712,0.0,36.60420688954372,453.74414119923415,0.5124222436016401,111.03974788844687,59.59166881496429,10156.990070089196,4.455559107984283,61.61397382130327,143.9531965576976,62.222529840076284,259631914.08914647,0.0,91242816.62530982,11106129.508780412,153585235.548994,358730818.3806591,2491954679.2164187
54,2024-03-01,104.15739953309712,0.0,36.60420688954372,453.74414119923415,0.5124222436016401,111.03974788844687,59.59166881496429,10156.990070089196,4.455559107984283,61.61397382130327,143.9531965576976,62.222529840076284,259631914.08914647,0.0,91242816.62530982,11106129.508780412,153585235.548994,358730818.3806591,2491954679.216185
55,2024-03-01,104.15739953309712,0.0,36.60420688954372,453.74414119923415,0.5124222436016401,111.03974788844687,59.59166881496429,10156.990070089196,4.455559107984283,61.61397382130327,143.9531965576976,62.222529840076284,259631914.08914647,0.0,91242816.62530982,11106129.508780412,153585235.548994,358730818.3806591,2491954679.2164187
56,2024-03-01,104.15739953309712,0.0,36.60420688954372,453.74414119923415,0.5124222436016401,111.03974788844687,59.59166881496429,10156.990070089196,4.455559107984283,61.61397382130327,143.9531965576976,62.222529840076284,259631914.08914647,0.0,91242816.62530982,11106129.508780412,153585235.548994,358730818.3806591,2491954679.2164187
57,2024-03-01,104.15739953309712,0.0,36.60420688954372,453.74414119923415,0.5124222436016401,111.03974788844687,59.59166881496429,10156.990070089196,4.455559107984283,61.61397382130327,143.9531965576976,62.222529840076284,259631914.08914647,0.0,91242816.62530982,11106129.508780412,153585235.548994,358730818.3806591,2491954679.2164187
