,Date,precip_and_snowmelt_input_Upper Green_mean,irrigation_Upper Green_mean,AET_Upper Green_mean,soil_thickness_Upper Green_mean,soil_porosity_Upper Green_mean,field_capacity_Upper Green_mean,wilting_point_Upper Green_mean,Geo_K_Upper Green_mean,Runoff_Upper Green_mean,Recharge_Upper Green_mean,Soil_Water_End_Of_Previous_Timestep_Upper Green_mean,Soil_Saturation_Percent_End_Of_Timestep_Upper Green_mean,precip_and_snowmelt_input_m3_Upper Green_sum,irrigation_m3_Upper Green_sum,AET_m3_Upper Green_sum,Runoff_m3_Upper Green_sum,Recharge_m3_Upper Green_sum,Soil_Water_End_Of_Previous_Timestep_m3_Upper Green_sum,Upper Green_area_m2
0,2005-01-01,41.27922311317463,0.0,13.202988324176342,448.2552837903781,0.4801498506282104,98.54507298628982,48.30498429076443,16673.742656045295,5.051668325892423,11.80778524316497,62.22145616060871,33.55632550149633,635949674.5091038,0.0,203390519.47800004,77796669.45401551,181761238.7148207,953792848.9993,15464377139.676691
1,2005-02-01,24.024616087817222,0.0,21.236400725698754,448.2552837903781,0.4801498506282104,98.54507298628982,48.30498429076443,16673.742656045295,0.7920025583133272,10.0553702754265,56.09156111552017,29.376532403371286,370131047.32866484,0.0,327140296.3605733,12197182.537210623,154791438.78920153,859847896.2574332,15464377139.676691
2,2005-03-01,24.247431945959235,0.0,42.379630462129896,448.2552837903781,0.4801498506282104,98.54507298628982,48.30498429076443,16673.742656045295,3.4951818440601463,9.274546450374617,37.71978830518181,19.442963749112376,373567492.35298073,0.0,652874683.060424,53828220.497011274,142783324.07454333,578230429.7700783,15464377139.676691
3,2005-04-01,31.456104236617133,0.1425251000754176,52.717863595020745,448.2552837903781,0.4801498506282104,98.54507298628982,48.30498429076443,16673.742656045295,1.7294592707443606,4.298305081440168,27.248839984428624,13.959925786524305,484619429.9235833,2195626.2339967676,812148155.6042767,26635319.98288782,66172830.78523748,417721157.65595096,15464377139.676691
4,2005-05-01,53.672127102529636,0.3705652412457357,70.92911014284478,448.2552837903781,0.4801498506282104,98.54507298628982,48.30498429076443,16673.742656045295,2.355538724650612,1.733457962501729,22.652993301527868,10.9859399253271,826898123.2157681,5708627.916469621,1092710774.0982964,36279562.95736907,26688631.935427554,347272583.7814862,15464377139.676691
5,2005-06-01,22.83131734576426,0.5701004003016704,64.5664525551387,448.2552837903781,0.4801498506282104,98.54507298628982,48.30498429076443,16673.742656045295,0.23929057170984602,0.579844962445323,11.692195828353576,5.476798796489999,351732397.71305037,8782504.93598707,994705544.071697,3687091.0476070186,8933651.590236114,179233110.20931202,15464377139.676691
6,2005-07-01,13.494315258478874,0.7411304824914714,66.31574569164115,448.2552837903781,0.4801498506282104,98.54507298628982,48.30498429076443,16673.742656045295,0.0029188921954246346,0.13245119955716836,7.152049041385717,3.050440863015044,207904140.37734875,11417255.832939241,1021648761.4912734,44963.87393159692,2040587.6203589793,109631966.64139381,15464377139.676691
7,2005-08-01,15.05268989013862,0.5986053977520388,49.55451769890427,448.2552837903781,0.4801498506282104,98.54507298628982,48.30498429076443,16673.742656045295,0.0024785987459552896,0.09922396821365703,6.6544298384265685,2.8223511965997687,231885241.92123103,9221629.835179407,763427488.7440778,38181.403792453086,1528529.7606423912,102001844.40954171,15464377139.676691
8,2005-09-01,16.713880324610013,0.2850502001508352,35.01278250661523,448.2552837903781,0.4801498506282104,98.54507298628982,48.30498429076443,16673.742656045295,0.0008452425867831226,0.1996470001017199,7.223271546116932,3.3194343989055004,257478165.00214747,4391252.467993535,539388438.0147024,13017.948741134585,3075768.440401287,110720584.42707588,15464377139.676691
9,2005-10-01,20.824648382893674,0.1425251000754176,25.863009459401272,448.2552837903781,0.4801498506282104,98.54507298628982,48.30498429076443,16673.742656045295,0.013138657887795328,0.2847160401108357,10.76841951164762,5.378334982736921,320788645.6213644,2195626.2339967676,398430921.36698,202341.66329047404,4385668.265624917,165053887.4993934,15464377139.676691
