,Date,precip_and_snowmelt_input_Upper Green_mean,irrigation_Upper Green_mean,AET_Upper Green_mean,soil_thickness_Upper Green_mean,soil_porosity_Upper Green_mean,field_capacity_Upper Green_mean,wilting_point_Upper Green_mean,Geo_K_Upper Green_mean,Runoff_Upper Green_mean,Recharge_Upper Green_mean,Soil_Water_End_Of_Previous_Timestep_Upper Green_mean,Soil_Saturation_Percent_End_Of_Timestep_Upper Green_mean,precip_and_snowmelt_input_m3_Upper Green_sum,irrigation_m3_Upper Green_sum,AET_m3_Upper Green_sum,Runoff_m3_Upper Green_sum,Recharge_m3_Upper Green_sum,Soil_Water_End_Of_Previous_Timestep_m3_Upper Green_sum,Upper Green_area_m2
0,2005-01-01,40.156969058825545,0.0,10.285341833996076,445.544625772867,0.4801584123174225,97.5876623934374,47.927609041225544,16691.044463301365,3.4853163990087843,14.202983797197007,79.46557286677789,40.31460042142236,621496349.8649188,0.0,158520382.6676078,53945518.47162584,219818144.43605793,1223069053.7268832,15464377139.676691
1,2005-02-01,24.139463831381217,0.0,9.764884375650418,445.544625772867,0.4801584123174225,97.5876623934374,47.927609041225544,16691.044463301365,0.2832118331553274,12.298653483207397,81.05728275194126,40.20301115084505,373599256.2134936,0.0,150501570.95923907,4383727.469695862,190344565.0896367,1247570535.3047233,15464377139.676691
2,2005-03-01,25.400492710956335,0.0,16.73346697777339,445.544625772867,0.4801584123174225,97.5876623934374,47.927609041225544,16691.044463301365,2.012975641667554,9.877492575490184,78.00458013758154,38.04005319872704,393123362.4360927,0.0,257907927.3733097,31157734.086737346,152878759.10275742,1200585909.7915733,15464377139.676691
3,2005-04-01,32.31768347435737,0.10625267109688116,29.452085181898855,445.544625772867,0.4801584123174225,97.5876623934374,47.927609041225544,16691.044463301365,0.6128776685245926,6.738568549703837,74.44972273306307,35.949335648529335,500154333.16846853,1644338.0859111648,453920516.0696076,9486497.784361683,104291255.00148258,1145877582.56837,15464377139.676691
4,2005-05-01,53.956826947157005,0.2762569251377459,40.276474196764056,445.544625772867,0.4801584123174225,97.5876623934374,47.927609041225544,16691.044463301365,1.9936088236121503,13.671570742201043,75.94517376235541,36.21583954207981,835074931.4501876,4275278.7182906885,620736488.4385488,30858632.127276797,211599045.59150144,1168919620.2325554,15464377139.676691
5,2005-06-01,26.725175558896638,0.42501068438752465,47.33657037694306,445.544625772867,0.4801584123174225,97.5876623934374,47.927609041225544,16691.044463301365,0.1507769976593982,3.117530055241291,62.13703122996497,29.455620334043648,413598389.5527708,6577352.343644659,729573187.5298975,2333803.123027572,48250158.905301064,956386227.8786638,15464377139.676691
6,2005-07-01,14.711135072498795,0.5525138502754918,57.436113575865086,445.544625772867,0.4801584123174225,97.5876623934374,47.927609041225544,16691.044463301365,0.014879895052973238,0.577394264284812,43.058016806810656,19.324621654237127,227677734.2383952,8550557.436581377,885262980.9906821,230326.01277263399,8936570.101185087,662719506.907239,15464377139.676691
7,2005-08-01,15.48813081588299,0.44626120463223107,44.83713453175152,445.544625772867,0.4801584123174225,97.5876623934374,47.927609041225544,16691.044463301365,0.0,0.4329531640231223,36.921472948756744,16.442647309573257,239680731.19657037,6906219.744563921,691055195.3145882,0.0,6700343.162276188,568265484.4232384,15464377139.676691
8,2005-09-01,21.4339374665591,0.21250534219376233,27.583905703988503,445.544625772867,0.4801584123174225,97.5876623934374,47.927609041225544,16691.044463301365,0.0,1.367102480354781,39.495165330788815,18.14910425795648,331704335.60641783,3288676.1718223295,425147151.64828223,0.0,21157202.723362334,607867807.3259804,15464377139.676691
9,2005-10-01,17.800084857412095,0.10625267109688116,13.81939925728745,445.544625772867,0.4801584123174225,97.5876623934374,47.927609041225544,16691.044463301365,0.00579489881407583,2.67253476858939,44.75224117886595,20.982767519071928,275454096.3892352,1644338.0859111648,212984416.5460862,89676.97663288203,41357246.07468651,688769703.4716569,15464377139.676691
