,Date,precip_and_snowmelt_input_Upper Green_mean,irrigation_Upper Green_mean,AET_Upper Green_mean,soil_thickness_Upper Green_mean,soil_porosity_Upper Green_mean,field_capacity_Upper Green_mean,wilting_point_Upper Green_mean,Geo_K_Upper Green_mean,Runoff_Upper Green_mean,Recharge_Upper Green_mean,Soil_Water_End_Of_Previous_Timestep_Upper Green_mean,Soil_Saturation_Percent_End_Of_Timestep_Upper Green_mean,precip_and_snowmelt_input_m3_Upper Green_sum,irrigation_m3_Upper Green_sum,AET_m3_Upper Green_sum,Runoff_m3_Upper Green_sum,Recharge_m3_Upper Green_sum,Soil_Water_End_Of_Previous_Timestep_m3_Upper Green_sum,Upper Green_area_m2
0,2005-01-01,42.63050097226797,0.0,10.312695126359719,445.544625772867,0.4801584123174225,97.5876623934374,47.927609041225544,16691.044463301365,3.5750995616936687,13.59616790660186,67.00300074527313,34.67516660340586,659774038.6377256,0.0,158939908.14498058,55335131.13738113,210420864.97890493,1031255396.9197656,15464377139.676691
1,2005-02-01,24.114668538062613,0.0,13.579030968264922,445.544625772867,0.4801584123174225,97.5876623934374,47.927609041225544,16691.044463301365,0.26129985454907084,11.25100845877238,66.2168098727762,33.359679323605555,373215436.9278308,0.0,209280183.95568627,4044555.268488911,174133684.71760562,1019162145.5931218,15464377139.676691
2,2005-03-01,26.84423752752653,0.0,27.874401612496857,445.544625772867,0.4801584123174225,97.5876623934374,47.927609041225544,16691.044463301365,2.2174491897383097,10.87043486417265,53.83311175779244,26.940326494618663,415461276.60939103,0.0,429608470.20363915,34322727.83506498,168249658.16697076,828561579.5834669,15464377139.676691
3,2005-04-01,39.0669150383403,0.10625267109688116,44.95046939870954,445.544625772867,0.4801584123174225,97.5876623934374,47.927609041225544,16691.044463301365,1.3211292243962311,5.589647536146342,45.222569062483046,22.578282699685293,604617252.5549307,1644338.0859111648,692795177.1221881,20449147.01877428,86515385.42644805,696038303.4831955,15464377139.676691
4,2005-05-01,56.58664834264559,0.2762569251377459,66.44577541161394,445.544625772867,0.4801584123174225,97.5876623934374,47.927609041225544,16691.044463301365,2.4212752644527757,3.006549189442189,35.5943203114408,17.316200571255806,875765534.7890981,4275278.7182906885,1024100284.9587839,37478435.64939157,46536089.599391855,547854919.6799299,15464377139.676691
5,2005-06-01,30.638191914432564,0.42501068438752465,64.99402434081524,445.544625772867,0.4801584123174225,97.5876623934374,47.927609041225544,16691.044463301365,0.14241116353383332,1.2599907922379834,17.545699349464538,8.298568266761057,474167025.46189696,6577352.343644659,1001704378.2332706,2204366.581437006,19502803.88648368,270071116.7306858,15464377139.676691
6,2005-07-01,16.155733671156828,0.5525138502754918,52.9797780625938,445.544625772867,0.4801584123174225,97.5876623934374,47.927609041225544,16691.044463301365,0.0004714159102475021,0.2964761889822736,7.524342286702318,3.452332653639939,250029371.48971838,8550557.436581377,816550557.5917721,7296.998205398656,4588866.278146971,115814860.336025,15464377139.676691
7,2005-08-01,21.829320180837808,0.44626120463223107,43.17612036763176,445.544625772867,0.4801584123174225,97.5876623934374,47.927609041225544,16691.044463301365,0.0,0.1739284679054482,6.890329711521444,3.1625170149434148,337811257.63828444,6906219.744563921,665454904.5625875,0.0,2691844.7783680013,106050653.91273215,15464377139.676691
8,2005-09-01,21.197332820728743,0.21250534219376233,34.0483913372112,445.544625772867,0.4801584123174225,97.5876623934374,47.927609041225544,16691.044463301365,0.0,0.26542359866810106,6.6586393391663,3.2034767144040384,328042410.1142237,3288676.1718223295,524762760.707749,0.0,4108313.283506878,102485265.08039376,15464377139.676691
9,2005-10-01,19.955086970974943,0.10625267109688116,27.74857865851657,445.544625772867,0.4801584123174225,97.5876623934374,47.927609041225544,16691.044463301365,0.0,0.1350774823595001,7.392377465823691,3.6442619970247776,308806166.09480226,1644338.0859111648,427666193.7021097,0.0,2090734.5238497402,113775254.59003235,15464377139.676691
