,Date,precip_and_snowmelt_input_Northern Great Salt Lake Desert_mean,irrigation_Northern Great Salt Lake Desert_mean,AET_Northern Great Salt Lake Desert_mean,soil_thickness_Northern Great Salt Lake Desert_mean,soil_porosity_Northern Great Salt Lake Desert_mean,field_capacity_Northern Great Salt Lake Desert_mean,wilting_point_Northern Great Salt Lake Desert_mean,Geo_K_Northern Great Salt Lake Desert_mean,Runoff_Northern Great Salt Lake Desert_mean,Recharge_Northern Great Salt Lake Desert_mean,Soil_Water_End_Of_Previous_Timestep_Northern Great Salt Lake Desert_mean,Soil_Saturation_Percent_End_Of_Timestep_Northern Great Salt Lake Desert_mean,precip_and_snowmelt_input_m3_Northern Great Salt Lake Desert_sum,irrigation_m3_Northern Great Salt Lake Desert_sum,AET_m3_Northern Great Salt Lake Desert_sum,Runoff_m3_Northern Great Salt Lake Desert_sum,Recharge_m3_Northern Great Salt Lake Desert_sum,Soil_Water_End_Of_Previous_Timestep_m3_Northern Great Salt Lake Desert_sum,Northern Great Salt Lake Desert_area_m2
0,2024-01-01,18.97883670560077,0.0,5.365129288485434,418.0719807089993,0.503455658204077,93.37565755577124,42.85473998533846,2774.6296075650985,3.589382567589453,7.073491139379602,141.75486175394357,59.697135265451294,210830263.4076872,0.0,59601448.575240254,39874319.40762009,78574203.24075142,1561242183.0326831,11051979718.501883
1,2024-01-01,18.97883670560077,0.0,5.365129288485434,418.0719807089993,0.503455658204077,93.37565755577124,42.85473998533846,2774.6296075650985,3.589382567589453,7.073491139379602,141.75486175394357,59.697135265451294,210830263.4076872,0.0,59601448.575240254,39874319.40762009,78574203.24075142,1561242183.0326831,11051979718.487976
2,2024-01-01,18.97883670560077,0.0,5.365129288485434,418.0719807089993,0.503455658204077,93.37565755577124,42.85473998533846,2774.6296075650985,3.589382567589453,7.073491139379602,141.75486175394357,59.697135265451294,210830263.4076872,0.0,59601448.575240254,39874319.40762009,78574203.24075142,1561242183.0326831,11051979718.487976
3,2024-01-01,18.97883670560077,0.0,5.365129288485434,418.0719807089993,0.503455658204077,93.37565755577124,42.85473998533846,2774.6296075650985,3.589382567589453,7.073491139379602,141.75486175394357,59.697135265451294,210830263.4076872,0.0,59601448.575240254,39874319.40762009,78574203.24075142,1561242183.0326831,11051979718.487976
4,2024-01-01,18.97883670560077,0.0,5.365129288485434,418.0719807089993,0.503455658204077,93.37565755577124,42.85473998533846,2774.6296075650985,3.589382567589453,7.073491139379602,141.75486175394357,59.697135265451294,210830263.4076872,0.0,59601448.575240254,39874319.40762009,78574203.24075142,1561242183.0326831,11051979718.487976
5,2024-01-01,18.97883670560077,0.0,5.365129288485434,418.0719807089993,0.503455658204077,93.37565755577124,42.85473998533846,2774.6296075650985,3.589382567589453,7.073491139379602,141.75486175394357,59.697135265451294,210830263.4076872,0.0,59601448.575240254,39874319.40762009,78574203.24075142,1561242183.0326831,11051979718.487976
6,2024-01-01,18.97883670560077,0.0,5.365129288485434,418.0719807089993,0.503455658204077,93.37565755577124,42.85473998533846,2774.6296075650985,3.589382567589453,7.073491139379602,141.75486175394357,59.697135265451294,210830263.4076872,0.0,59601448.575240254,39874319.40762009,78574203.24075142,1561242183.0326831,11051979718.487976
7,2024-01-01,18.97883670560077,0.0,5.365129288485434,418.0719807089993,0.503455658204077,93.37565755577124,42.85473998533846,2774.6296075650985,3.589382567589453,7.073491139379602,141.75486175394357,59.697135265451294,210830263.4076872,0.0,59601448.575240254,39874319.40762009,78574203.24075142,1561242183.0326831,11051979718.487976
8,2024-01-01,18.97883670560077,0.0,5.365129288485434,418.0719807089993,0.503455658204077,93.37565755577124,42.85473998533846,2774.6296075650985,3.589382567589453,7.073491139379602,141.75486175394357,59.697135265451294,210830263.4076872,0.0,59601448.575240254,39874319.40762009,78574203.24075142,1561242183.0326831,11051979718.487976
9,2024-01-01,18.97883670560077,0.0,5.365129288485434,418.0719807089993,0.503455658204077,93.37565755577124,42.85473998533846,2774.6296075650985,3.589382567589453,7.073491139379602,141.75486175394357,59.697135265451294,210830263.4076872,0.0,59601448.575240254,39874319.40762009,78574203.24075142,1561242183.0326831,11051979718.487976
10,2024-01-01,18.97883670560077,0.0,5.365129288485434,418.0719807089993,0.503455658204077,93.37565755577124,42.85473998533846,2774.6296075650985,3.589382567589453,7.073491139379602,141.75486175394357,59.697135265451294,210830263.4076872,0.0,59601448.575240254,39874319.40762009,78574203.24075142,1561242183.0326831,11051979718.487976
