,Date,precip_and_snowmelt_input_Northern Great Salt Lake Desert_mean,irrigation_Northern Great Salt Lake Desert_mean,AET_Northern Great Salt Lake Desert_mean,soil_thickness_Northern Great Salt Lake Desert_mean,soil_porosity_Northern Great Salt Lake Desert_mean,field_capacity_Northern Great Salt Lake Desert_mean,wilting_point_Northern Great Salt Lake Desert_mean,Geo_K_Northern Great Salt Lake Desert_mean,Runoff_Northern Great Salt Lake Desert_mean,Recharge_Northern Great Salt Lake Desert_mean,Soil_Water_End_Of_Previous_Timestep_Northern Great Salt Lake Desert_mean,Soil_Saturation_Percent_End_Of_Timestep_Northern Great Salt Lake Desert_mean,precip_and_snowmelt_input_m3_Northern Great Salt Lake Desert_sum,irrigation_m3_Northern Great Salt Lake Desert_sum,AET_m3_Northern Great Salt Lake Desert_sum,Runoff_m3_Northern Great Salt Lake Desert_sum,Recharge_m3_Northern Great Salt Lake Desert_sum,Soil_Water_End_Of_Previous_Timestep_m3_Northern Great Salt Lake Desert_sum,Northern Great Salt Lake Desert_area_m2
0,2024-01-01,18.97883670560077,0.0,14.046981045311776,418.0719807089993,0.503455658204077,93.37565755577124,42.85473998533846,2774.6296075650985,1.2438617270565315,5.058742741929128,94.41198820567654,35.83589002106866,210830263.4076872,0.0,156053469.47340065,13817336.30826538,56188449.22308043,1039779383.7994455,11051979718.487976
1,2024-01-01,18.97883670560077,0.0,14.046981045311776,418.0719807089993,0.503455658204077,93.37565755577124,42.85473998533846,2774.6296075650985,1.2438617270565315,5.058742741929128,94.41198820567654,35.83589002106866,210830263.4076872,0.0,156053469.47340065,13817336.30826538,56188449.22308043,1039779383.7994455,11051979718.487976
2,2024-01-01,18.97883670560077,0.0,14.046981045311776,418.0719807089993,0.503455658204077,93.37565755577124,42.85473998533846,2774.6296075650985,1.2438617270565315,5.058742741929128,94.41198820567654,35.83589002106866,210830263.4076872,0.0,156053469.47340065,13817336.30826538,56188449.22308043,1039779383.7994455,11051979718.487976
3,2024-01-01,18.97883670560077,0.0,14.046981045311776,418.0719807089993,0.503455658204077,93.37565755577124,42.85473998533846,2774.6296075650985,1.2438617270565315,5.058742741929128,94.41198820567654,35.83589002106866,210830263.4076872,0.0,156053469.47340065,13817336.30826538,56188449.22308043,1039779383.7994455,11051979718.487976
4,2024-01-01,18.97883670560077,0.0,14.046981045311776,418.0719807089993,0.503455658204077,93.37565755577124,42.85473998533846,2774.6296075650985,1.2438617270565315,5.058742741929128,94.41198820567654,35.83589002106866,210830263.4076872,0.0,156053469.47340065,13817336.30826538,56188449.22308043,1039779383.7994455,11051979718.487976
5,2024-01-01,18.97883670560077,0.0,14.046981045311776,418.0719807089993,0.503455658204077,93.37565755577124,42.85473998533846,2774.6296075650985,1.2438617270565315,5.058742741929128,94.41198820567654,35.83589002106866,210830263.4076872,0.0,156053469.47340065,13817336.30826538,56188449.22308043,1039779383.7994455,11051979718.487976
6,2024-01-01,18.97883670560077,0.0,14.046981045311776,418.0719807089993,0.503455658204077,93.37565755577124,42.85473998533846,2774.6296075650985,1.2438617270565315,5.058742741929128,94.41198820567654,35.83589002106866,210830263.4076872,0.0,156053469.47340065,13817336.30826538,56188449.22308043,1039779383.7994455,11051979718.487976
7,2024-01-01,18.97883670560077,0.0,14.046981045311776,418.0719807089993,0.503455658204077,93.37565755577124,42.85473998533846,2774.6296075650985,1.2438617270565315,5.058742741929128,94.41198820567654,35.83589002106866,210830263.4076872,0.0,156053469.47340065,13817336.30826538,56188449.22308043,1039779383.7994455,11051979718.487976
8,2024-01-01,18.97883670560077,0.0,14.046981045311776,418.0719807089993,0.503455658204077,93.37565755577124,42.85473998533846,2774.6296075650985,1.2438617270565315,5.058742741929128,94.41198820567654,35.83589002106866,210830263.4076872,0.0,156053469.47340065,13817336.30826538,56188449.22308043,1039779383.7994455,11051979718.487976
9,2024-01-01,18.97883670560077,0.0,14.046981045311776,418.0719807089993,0.503455658204077,93.37565755577124,42.85473998533846,2774.6296075650985,1.2438617270565315,5.058742741929128,94.41198820567654,35.83589002106866,210830263.4076872,0.0,156053469.47340065,13817336.30826538,56188449.22308043,1039779383.7994455,11051979718.487976
10,2024-01-01,18.97883670560077,0.0,14.046981045311776,418.0719807089993,0.503455658204077,93.37565755577124,42.85473998533846,2774.6296075650985,1.2438617270565315,5.058742741929128,94.41198820567654,35.83589002106866,210830263.4076872,0.0,156053469.47340065,13817336.30826538,56188449.22308043,1039779383.7994455,11051979718.501883
11,2024-01-01,18.97883670560077,0.0,14.046981045311776,418.0719807089993,0.503455658204077,93.37565755577124,42.85473998533846,2774.6296075650985,1.2438617270565315,5.058742741929128,94.41198820567654,35.83589002106866,210830263.4076872,0.0,156053469.47340065,13817336.30826538,56188449.22308043,1039779383.7994455,11051979718.487976
12,2024-01-01,18.97883670560077,0.0,14.046981045311776,418.0719807089993,0.503455658204077,93.37565755577124,42.85473998533846,2774.6296075650985,1.2438617270565315,5.058742741929128,94.41198820567654,35.83589002106866,210830263.4076872,0.0,156053469.47340065,13817336.30826538,56188449.22308043,1039779383.7994455,11051979718.487976
13,2024-01-01,18.97883670560077,0.0,14.046981045311776,418.0719807089993,0.503455658204077,93.37565755577124,42.85473998533846,2774.6296075650985,1.2438617270565315,5.058742741929128,94.41198820567654,35.83589002106866,210830263.4076872,0.0,156053469.47340065,13817336.30826538,56188449.22308043,1039779383.7994455,11051979718.487976
14,2024-01-01,18.97883670560077,0.0,14.046981045311776,418.0719807089993,0.503455658204077,93.37565755577124,42.85473998533846,2774.6296075650985,1.2438617270565315,5.058742741929128,94.41198820567654,35.83589002106866,210830263.4076872,0.0,156053469.47340065,13817336.30826538,56188449.22308043,1039779383.7994455,11051979718.487976
15,2024-01-01,18.97883670560077,0.0,14.046981045311776,418.0719807089993,0.503455658204077,93.37565755577124,42.85473998533846,2774.6296075650985,1.2438617270565315,5.058742741929128,94.41198820567654,35.83589002106866,210830263.4076872,0.0,156053469.47340065,13817336.30826538,56188449.22308043,1039779383.7994455,11051979718.487976
16,2024-01-01,18.97883670560077,0.0,14.046981045311776,418.0719807089993,0.503455658204077,93.37565755577124,42.85473998533846,2774.6296075650985,1.2438617270565315,5.058742741929128,94.41198820567654,35.83589002106866,210830263.4076872,0.0,156053469.47340065,13817336.30826538,56188449.22308043,1039779383.7994455,11051979718.487976
17,2024-01-01,18.97883670560077,0.0,14.046981045311776,418.0719807089993,0.503455658204077,93.37565755577124,42.85473998533846,2774.6296075650985,1.2438617270565315,5.058742741929128,94.41198820567654,35.83589002106866,210830263.4076872,0.0,156053469.47340065,13817336.30826538,56188449.22308043,1039779383.7994455,11051979718.487976
18,2024-01-01,18.97883670560077,0.0,14.046981045311776,418.0719807089993,0.503455658204077,93.37565755577124,42.85473998533846,2774.6296075650985,1.2438617270565315,5.058742741929128,94.41198820567654,35.83589002106866,210830263.4076872,0.0,156053469.47340065,13817336.30826538,56188449.22308043,1039779383.7994455,11051979718.487976
19,2024-01-01,18.97883670560077,0.0,14.046981045311776,418.0719807089993,0.503455658204077,93.37565755577124,42.85473998533846,2774.6296075650985,1.2438617270565315,5.058742741929128,94.41198820567654,35.83589002106866,210830263.4076872,0.0,156053469.47340065,13817336.30826538,56188449.22308043,1039779383.7994455,11051979718.487976
20,2024-02-01,49.49666720242729,0.0,24.74776102178651,418.0719807089993,0.503455658204077,93.37565755577124,42.85473998533846,2774.6296075650985,3.306631806576645,10.143593813876363,105.8325680291283,43.304570801723855,549884742.6515571,0.0,274932598.2962819,36733246.000541076,112681044.79224259,1165580460.635714,11051979718.487976
21,2024-02-01,49.49666720242729,0.0,24.74776102178651,418.0719807089993,0.503455658204077,93.37565755577124,42.85473998533846,2774.6296075650985,3.306631806576645,10.143593813876363,105.8325680291283,43.304570801723855,549884742.6515571,0.0,274932598.2962819,36733246.000541076,112681044.79224259,1165580460.635714,11051979718.487976
22,2024-02-01,49.49666720242729,0.0,24.74776102178651,418.0719807089993,0.503455658204077,93.37565755577124,42.85473998533846,2774.6296075650985,3.306631806576645,10.143593813876363,105.8325680291283,43.304570801723855,549884742.6515571,0.0,274932598.2962819,36733246.000541076,112681044.79224259,1165580460.635714,11051979718.487976
