,Date,precip_and_snowmelt_input_Lower Green-Desolation Canyon_mean,irrigation_Lower Green-Desolation Canyon_mean,AET_Lower Green-Desolation Canyon_mean,soil_thickness_Lower Green-Desolation Canyon_mean,soil_porosity_Lower Green-Desolation Canyon_mean,field_capacity_Lower Green-Desolation Canyon_mean,wilting_point_Lower Green-Desolation Canyon_mean,Geo_K_Lower Green-Desolation Canyon_mean,Runoff_Lower Green-Desolation Canyon_mean,Recharge_Lower Green-Desolation Canyon_mean,Soil_Water_End_Of_Previous_Timestep_Lower Green-Desolation Canyon_mean,Soil_Saturation_Percent_End_Of_Timestep_Lower Green-Desolation Canyon_mean,precip_and_snowmelt_input_m3_Lower Green-Desolation Canyon_sum,irrigation_m3_Lower Green-Desolation Canyon_sum,AET_m3_Lower Green-Desolation Canyon_sum,Runoff_m3_Lower Green-Desolation Canyon_sum,Recharge_m3_Lower Green-Desolation Canyon_sum,Soil_Water_End_Of_Previous_Timestep_m3_Lower Green-Desolation Canyon_sum,Lower Green-Desolation Canyon_area_m2
0,2024-01-01,10.622679215587539,0.0,17.70201704018976,329.2962306678255,0.4797544545652808,71.99189501453485,35.96136179360314,9588.310140081214,0.0,0.7009870673421519,19.674140414913367,9.630729142768898,53536773.120682046,0.0,89209104.95955172,0.0,3533070.719022887,99150465.51715651,5035045090.524174
1,2024-01-01,10.622679215587539,0.0,17.70201704018976,329.2962306678255,0.4797544545652808,71.99189501453485,35.96136179360314,9588.310140081214,0.0,0.7009870673421519,19.674140414913367,9.630729142768898,53536773.120682046,0.0,89209104.95955172,0.0,3533070.719022887,99150465.51715651,5035045090.525365
2,2024-01-01,10.622679215587539,0.0,17.70201704018976,329.2962306678255,0.4797544545652808,71.99189501453485,35.96136179360314,9588.310140081214,0.0,0.7009870673421519,19.674140414913367,9.630729142768898,53536773.120682046,0.0,89209104.95955172,0.0,3533070.719022887,99150465.51715651,5035045090.524174
3,2024-01-01,10.622679215587539,0.0,17.70201704018976,329.2962306678255,0.4797544545652808,71.99189501453485,35.96136179360314,9588.310140081214,0.0,0.7009870673421519,19.674140414913367,9.630729142768898,53536773.120682046,0.0,89209104.95955172,0.0,3533070.719022887,99150465.51715651,5035045090.525365
4,2024-01-01,10.622679215587539,0.0,17.70201704018976,329.2962306678255,0.4797544545652808,71.99189501453485,35.96136179360314,9588.310140081214,0.0,0.7009870673421519,19.674140414913367,9.630729142768898,53536773.120682046,0.0,89209104.95955172,0.0,3533070.719022887,99150465.51715651,5035045090.525365
5,2024-01-01,10.622679215587539,0.0,17.70201704018976,329.2962306678255,0.4797544545652808,71.99189501453485,35.96136179360314,9588.310140081214,0.0,0.7009870673421519,19.674140414913367,9.630729142768898,53536773.120682046,0.0,89209104.95955172,0.0,3533070.719022887,99150465.51715651,5035045090.525365
6,2024-01-01,10.622679215587539,0.0,17.70201704018976,329.2962306678255,0.4797544545652808,71.99189501453485,35.96136179360314,9588.310140081214,0.0,0.7009870673421519,19.674140414913367,9.630729142768898,53536773.120682046,0.0,89209104.95955172,0.0,3533070.719022887,99150465.51715651,5035045090.524174
7,2024-01-01,10.622679215587539,0.0,17.70201704018976,329.2962306678255,0.4797544545652808,71.99189501453485,35.96136179360314,9588.310140081214,0.0,0.7009870673421519,19.674140414913367,9.630729142768898,53536773.120682046,0.0,89209104.95955172,0.0,3533070.719022887,99150465.51715651,5035045090.525365
8,2024-01-01,10.622679215587539,0.0,17.70201704018976,329.2962306678255,0.4797544545652808,71.99189501453485,35.96136179360314,9588.310140081214,0.0,0.7009870673421519,19.674140414913367,9.630729142768898,53536773.120682046,0.0,89209104.95955172,0.0,3533070.719022887,99150465.51715651,5035045090.525365
9,2024-01-01,10.622679215587539,0.0,17.70201704018976,329.2962306678255,0.4797544545652808,71.99189501453485,35.96136179360314,9588.310140081214,0.0,0.7009870673421519,19.674140414913367,9.630729142768898,53536773.120682046,0.0,89209104.95955172,0.0,3533070.719022887,99150465.51715651,5035045090.525365
10,2024-01-01,10.622679215587539,0.0,17.70201704018976,329.2962306678255,0.4797544545652808,71.99189501453485,35.96136179360314,9588.310140081214,0.0,0.7009870673421519,19.674140414913367,9.630729142768898,53536773.120682046,0.0,89209104.95955172,0.0,3533070.719022887,99150465.51715651,5035045090.525365
11,2024-01-01,10.622679215587539,0.0,17.70201704018976,329.2962306678255,0.4797544545652808,71.99189501453485,35.96136179360314,9588.310140081214,0.0,0.7009870673421519,19.674140414913367,9.630729142768898,53536773.120682046,0.0,89209104.95955172,0.0,3533070.719022887,99150465.51715651,5035045090.525365
12,2024-01-01,10.622679215587539,0.0,17.70201704018976,329.2962306678255,0.4797544545652808,71.99189501453485,35.96136179360314,9588.310140081214,0.0,0.7009870673421519,19.674140414913367,9.630729142768898,53536773.120682046,0.0,89209104.95955172,0.0,3533070.719022887,99150465.51715651,5035045090.525365
13,2024-01-01,10.622679215587539,0.0,17.70201704018976,329.2962306678255,0.4797544545652808,71.99189501453485,35.96136179360314,9588.310140081214,0.0,0.7009870673421519,19.674140414913367,9.630729142768898,53536773.120682046,0.0,89209104.95955172,0.0,3533070.719022887,99150465.51715651,5035045090.525365
14,2024-01-01,10.622679215587539,0.0,17.70201704018976,329.2962306678255,0.4797544545652808,71.99189501453485,35.96136179360314,9588.310140081214,0.0,0.7009870673421519,19.674140414913367,9.630729142768898,53536773.120682046,0.0,89209104.95955172,0.0,3533070.719022887,99150465.51715651,5035045090.525365
15,2024-01-01,10.622679215587539,0.0,17.70201704018976,329.2962306678255,0.4797544545652808,71.99189501453485,35.96136179360314,9588.310140081214,0.0,0.7009870673421519,19.674140414913367,9.630729142768898,53536773.120682046,0.0,89209104.95955172,0.0,3533070.719022887,99150465.51715651,5035045090.525365
16,2024-01-01,10.622679215587539,0.0,17.70201704018976,329.2962306678255,0.4797544545652808,71.99189501453485,35.96136179360314,9588.310140081214,0.0,0.7009870673421519,19.674140414913367,9.630729142768898,53536773.120682046,0.0,89209104.95955172,0.0,3533070.719022887,99150465.51715651,5035045090.525365
17,2024-01-01,10.622679215587539,0.0,17.70201704018976,329.2962306678255,0.4797544545652808,71.99189501453485,35.96136179360314,9588.310140081214,0.0,0.7009870673421519,19.674140414913367,9.630729142768898,53536773.120682046,0.0,89209104.95955172,0.0,3533070.719022887,99150465.51715651,5035045090.525365
18,2024-01-01,10.622679215587539,0.0,17.70201704018976,329.2962306678255,0.4797544545652808,71.99189501453485,35.96136179360314,9588.310140081214,0.0,0.7009870673421519,19.674140414913367,9.630729142768898,53536773.120682046,0.0,89209104.95955172,0.0,3533070.719022887,99150465.51715651,5035045090.525365
19,2024-01-01,10.622679215587539,0.0,17.70201704018976,329.2962306678255,0.4797544545652808,71.99189501453485,35.96136179360314,9588.310140081214,0.0,0.7009870673421519,19.674140414913367,9.630729142768898,53536773.120682046,0.0,89209104.95955172,0.0,3533070.719022887,99150465.51715651,5035045090.525365
20,2024-02-01,40.4487003773922,0.0,28.237039597962372,329.2962306678255,0.4797544545652808,71.99189501453485,35.96136179360314,9588.310140081214,0.0,7.3974529691693425,29.867934689059474,15.892028397357866,203848245.2153451,0.0,142300158.09937185,0.0,37283420.73453865,150525243.74314708,5035045090.524174
21,2024-02-01,40.4487003773922,0.0,28.237039597962372,329.2962306678255,0.4797544545652808,71.99189501453485,35.96136179360314,9588.310140081214,0.0,7.3974529691693425,29.867934689059474,15.892028397357866,203848245.2153451,0.0,142300158.09937185,0.0,37283420.73453865,150525243.74314708,5035045090.524174
22,2024-02-01,40.4487003773922,0.0,28.237039597962372,329.2962306678255,0.4797544545652808,71.99189501453485,35.96136179360314,9588.310140081214,0.0,7.3974529691693425,29.867934689059474,15.892028397357866,203848245.2153451,0.0,142300158.09937185,0.0,37283420.73453865,150525243.74314708,5035045090.525365
23,2024-02-01,40.4487003773922,0.0,28.237039597962372,329.2962306678255,0.4797544545652808,71.99189501453485,35.96136179360314,9588.310140081214,0.0,7.3974529691693425,29.867934689059474,15.892028397357866,203848245.2153451,0.0,142300158.09937185,0.0,37283420.73453865,150525243.74314708,5035045090.525365
24,2024-02-01,40.4487003773922,0.0,28.237039597962372,329.2962306678255,0.4797544545652808,71.99189501453485,35.96136179360314,9588.310140081214,0.0,7.3974529691693425,29.867934689059474,15.892028397357866,203848245.2153451,0.0,142300158.09937185,0.0,37283420.73453865,150525243.74314708,5035045090.525365
25,2024-02-01,40.4487003773922,0.0,28.237039597962372,329.2962306678255,0.4797544545652808,71.99189501453485,35.96136179360314,9588.310140081214,0.0,7.3974529691693425,29.867934689059474,15.892028397357866,203848245.2153451,0.0,142300158.09937185,0.0,37283420.73453865,150525243.74314708,5035045090.525365
26,2024-02-01,40.4487003773922,0.0,28.237039597962372,329.2962306678255,0.4797544545652808,71.99189501453485,35.96136179360314,9588.310140081214,0.0,7.3974529691693425,29.867934689059474,15.892028397357866,203848245.2153451,0.0,142300158.09937185,0.0,37283420.73453865,150525243.74314708,5035045090.525365
27,2024-02-01,40.4487003773922,0.0,28.237039597962372,329.2962306678255,0.4797544545652808,71.99189501453485,35.96136179360314,9588.310140081214,0.0,7.3974529691693425,29.867934689059474,15.892028397357866,203848245.2153451,0.0,142300158.09937185,0.0,37283420.73453865,150525243.74314708,5035045090.525365
28,2024-02-01,40.4487003773922,0.0,28.237039597962372,329.2962306678255,0.4797544545652808,71.99189501453485,35.96136179360314,9588.310140081214,0.0,7.3974529691693425,29.867934689059474,15.892028397357866,203848245.2153451,0.0,142300158.09937185,0.0,37283420.73453865,150525243.74314708,5035045090.525365
29,2024-02-01,40.4487003773922,0.0,28.237039597962372,329.2962306678255,0.4797544545652808,71.99189501453485,35.96136179360314,9588.310140081214,0.0,7.3974529691693425,29.867934689059474,15.892028397357866,203848245.2153451,0.0,142300158.09937185,0.0,37283420.73453865,150525243.74314708,5035045090.525365
30,2024-02-01,40.4487003773922,0.0,28.237039597962372,329.2962306678255,0.4797544545652808,71.99189501453485,35.96136179360314,9588.310140081214,0.0,7.3974529691693425,29.867934689059474,15.892028397357866,203848245.2153451,0.0,142300158.09937185,0.0,37283420.73453865,150525243.74314708,5035045090.525365
31,2024-02-01,40.4487003773922,0.0,28.237039597962372,329.2962306678255,0.4797544545652808,71.99189501453485,35.96136179360314,9588.310140081214,0.0,7.3974529691693425,29.867934689059474,15.892028397357866,203848245.2153451,0.0,142300158.09937185,0.0,37283420.73453865,150525243.74314708,5035045090.525365
32,2024-02-01,40.4487003773922,0.0,28.237039597962372,329.2962306678255,0.4797544545652808,71.99189501453485,35.96136179360314,9588.310140081214,0.0,7.3974529691693425,29.867934689059474,15.892028397357866,203848245.2153451,0.0,142300158.09937185,0.0,37283420.73453865,150525243.74314708,5035045090.524174
33,2024-02-01,40.4487003773922,0.0,28.237039597962372,329.2962306678255,0.4797544545652808,71.99189501453485,35.96136179360314,9588.310140081214,0.0,7.3974529691693425,29.867934689059474,15.892028397357866,203848245.2153451,0.0,142300158.09937185,0.0,37283420.73453865,150525243.74314708,5035045090.525365
34,2024-02-01,40.4487003773922,0.0,28.237039597962372,329.2962306678255,0.4797544545652808,71.99189501453485,35.96136179360314,9588.310140081214,0.0,7.3974529691693425,29.867934689059474,15.892028397357866,203848245.2153451,0.0,142300158.09937185,0.0,37283420.73453865,150525243.74314708,5035045090.525365
35,2024-02-01,40.4487003773922,0.0,28.237039597962372,329.2962306678255,0.4797544545652808,71.99189501453485,35.96136179360314,9588.310140081214,0.0,7.3974529691693425,29.867934689059474,15.892028397357866,203848245.2153451,0.0,142300158.09937185,0.0,37283420.73453865,150525243.74314708,5035045090.525365
36,2024-02-01,40.4487003773922,0.0,28.237039597962372,329.2962306678255,0.4797544545652808,71.99189501453485,35.96136179360314,9588.310140081214,0.0,7.3974529691693425,29.867934689059474,15.892028397357866,203848245.2153451,0.0,142300158.09937185,0.0,37283420.73453865,150525243.74314708,5035045090.525365
37,2024-02-01,40.4487003773922,0.0,28.237039597962372,329.2962306678255,0.4797544545652808,71.99189501453485,35.96136179360314,9588.310140081214,0.0,7.3974529691693425,29.867934689059474,15.892028397357866,203848245.2153451,0.0,142300158.09937185,0.0,37283420.73453865,150525243.74314708,5035045090.525365
38,2024-02-01,40.4487003773922,0.0,28.237039597962372,329.2962306678255,0.4797544545652808,71.99189501453485,35.96136179360314,9588.310140081214,0.0,7.3974529691693425,29.867934689059474,15.892028397357866,203848245.2153451,0.0,142300158.09937185,0.0,37283420.73453865,150525243.74314708,5035045090.525365
39,2024-02-01,40.4487003773922,0.0,28.237039597962372,329.2962306678255,0.4797544545652808,71.99189501453485,35.96136179360314,9588.310140081214,0.0,7.3974529691693425,29.867934689059474,15.892028397357866,203848245.2153451,0.0,142300158.09937185,0.0,37283420.73453865,150525243.74314708,5035045090.525365
