,Date,precip_and_snowmelt_input_San Pitch_mean,irrigation_San Pitch_mean,AET_San Pitch_mean,soil_thickness_San Pitch_mean,soil_porosity_San Pitch_mean,field_capacity_San Pitch_mean,wilting_point_San Pitch_mean,Geo_K_San Pitch_mean,Runoff_San Pitch_mean,Recharge_San Pitch_mean,Soil_Water_End_Of_Previous_Timestep_San Pitch_mean,Soil_Saturation_Percent_End_Of_Timestep_San Pitch_mean,precip_and_snowmelt_input_m3_San Pitch_sum,irrigation_m3_San Pitch_sum,AET_m3_San Pitch_sum,Runoff_m3_San Pitch_sum,Recharge_m3_San Pitch_sum,Soil_Water_End_Of_Previous_Timestep_m3_San Pitch_sum,San Pitch_area_m2
0,2024-01-01,53.78873864972161,0.0,8.133219632366874,468.630507449782,0.5266698599211845,110.75486627026388,65.32576035273178,11767.243643347565,0.8102959517400532,27.163538774580232,103.08277784037396,42.787293467389446,119826638.30804527,0.0,18118356.63386668,1805066.8107092462,60513361.716592625,229638885.43704042,2227751045.987718
1,2024-01-01,53.78873864972161,0.0,8.133219632366874,468.630507449782,0.5266698599211845,110.75486627026388,65.32576035273178,11767.243643347565,0.8102959517400532,27.163538774580232,103.08277784037396,42.787293467389446,119826638.30804527,0.0,18118356.63386668,1805066.8107092462,60513361.716592625,229638885.43704042,2227751045.987718
2,2024-01-01,53.78873864972161,0.0,8.133219632366874,468.630507449782,0.5266698599211845,110.75486627026388,65.32576035273178,11767.243643347565,0.8102959517400532,27.163538774580232,103.08277784037396,42.787293467389446,119826638.30804527,0.0,18118356.63386668,1805066.8107092462,60513361.716592625,229638885.43704042,2227751045.987718
3,2024-01-01,53.78873864972161,0.0,8.133219632366874,468.630507449782,0.5266698599211845,110.75486627026388,65.32576035273178,11767.243643347565,0.8102959517400532,27.163538774580232,103.08277784037396,42.787293467389446,119826638.30804527,0.0,18118356.63386668,1805066.8107092462,60513361.716592625,229638885.43704042,2227751045.987718
4,2024-01-01,53.78873864972161,0.0,8.133219632366874,468.630507449782,0.5266698599211845,110.75486627026388,65.32576035273178,11767.243643347565,0.8102959517400532,27.163538774580232,103.08277784037396,42.787293467389446,119826638.30804527,0.0,18118356.63386668,1805066.8107092462,60513361.716592625,229638885.43704042,2227751045.987718
5,2024-01-01,53.78873864972161,0.0,8.133219632366874,468.630507449782,0.5266698599211845,110.75486627026388,65.32576035273178,11767.243643347565,0.8102959517400532,27.163538774580232,103.08277784037396,42.787293467389446,119826638.30804527,0.0,18118356.63386668,1805066.8107092462,60513361.716592625,229638885.43704042,2227751045.987718
6,2024-01-01,53.78873864972161,0.0,8.133219632366874,468.630507449782,0.5266698599211845,110.75486627026388,65.32576035273178,11767.243643347565,0.8102959517400532,27.163538774580232,103.08277784037396,42.787293467389446,119826638.30804527,0.0,18118356.63386668,1805066.8107092462,60513361.716592625,229638885.43704042,2227751045.987718
7,2024-01-01,53.78873864972161,0.0,8.133219632366874,468.630507449782,0.5266698599211845,110.75486627026388,65.32576035273178,11767.243643347565,0.8102959517400532,27.163538774580232,103.08277784037396,42.787293467389446,119826638.30804527,0.0,18118356.63386668,1805066.8107092462,60513361.716592625,229638885.43704042,2227751045.987718
8,2024-01-01,53.78873864972161,0.0,8.133219632366874,468.630507449782,0.5266698599211845,110.75486627026388,65.32576035273178,11767.243643347565,0.8102959517400532,27.163538774580232,103.08277784037396,42.787293467389446,119826638.30804527,0.0,18118356.63386668,1805066.8107092462,60513361.716592625,229638885.43704042,2227751045.986012
9,2024-01-01,53.78873864972161,0.0,8.133219632366874,468.630507449782,0.5266698599211845,110.75486627026388,65.32576035273178,11767.243643347565,0.8102959517400532,27.163538774580232,103.08277784037396,42.787293467389446,119826638.30804527,0.0,18118356.63386668,1805066.8107092462,60513361.716592625,229638885.43704042,2227751045.987718
