,Date,precip_and_snowmelt_input_Fremont_mean,irrigation_Fremont_mean,AET_Fremont_mean,soil_thickness_Fremont_mean,soil_porosity_Fremont_mean,field_capacity_Fremont_mean,wilting_point_Fremont_mean,Geo_K_Fremont_mean,Runoff_Fremont_mean,Recharge_Fremont_mean,Soil_Water_End_Of_Previous_Timestep_Fremont_mean,Soil_Saturation_Percent_End_Of_Timestep_Fremont_mean,precip_and_snowmelt_input_m3_Fremont_sum,irrigation_m3_Fremont_sum,AET_m3_Fremont_sum,Runoff_m3_Fremont_sum,Recharge_m3_Fremont_sum,Soil_Water_End_Of_Previous_Timestep_m3_Fremont_sum,Fremont_area_m2
0,2024-01-01,28.67482492593064,0.0,3.085085815969233,324.62030276226903,0.4833900553410144,72.53917424244973,32.50482433788382,18827.900431136317,0.09110175561528516,23.088242100447214,62.0434935198836,39.367779689031046,147032194.5236643,0.0,15819645.27933898,467153.7268135847,118386206.49556124,317888504.7757981,5124879115.6746025
1,2024-01-01,28.67482492593064,0.0,3.085085815969233,324.62030276226903,0.4833900553410144,72.53917424244973,32.50482433788382,18827.900431136317,0.09110175561528516,23.088242100447214,62.0434935198836,39.367779689031046,147032194.5236643,0.0,15819645.27933898,467153.7268135847,118386206.49556124,317888504.7757981,5124879115.6746025
2,2024-01-01,28.67482492593064,0.0,3.085085815969233,324.62030276226903,0.4833900553410144,72.53917424244973,32.50482433788382,18827.900431136317,0.09110175561528516,23.088242100447214,62.0434935198836,39.367779689031046,147032194.5236643,0.0,15819645.27933898,467153.7268135847,118386206.49556124,317888504.7757981,5124879115.6746025
3,2024-01-01,28.67482492593064,0.0,3.085085815969233,324.62030276226903,0.4833900553410144,72.53917424244973,32.50482433788382,18827.900431136317,0.09110175561528516,23.088242100447214,62.0434935198836,39.367779689031046,147032194.5236643,0.0,15819645.27933898,467153.7268135847,118386206.49556124,317888504.7757981,5124879115.6746025
4,2024-01-01,28.67482492593064,0.0,3.085085815969233,324.62030276226903,0.4833900553410144,72.53917424244973,32.50482433788382,18827.900431136317,0.09110175561528516,23.088242100447214,62.0434935198836,39.367779689031046,147032194.5236643,0.0,15819645.27933898,467153.7268135847,118386206.49556124,317888504.7757981,5124879115.6746025
5,2024-01-01,28.67482492593064,0.0,3.085085815969233,324.62030276226903,0.4833900553410144,72.53917424244973,32.50482433788382,18827.900431136317,0.09110175561528516,23.088242100447214,62.0434935198836,39.367779689031046,147032194.5236643,0.0,15819645.27933898,467153.7268135847,118386206.49556124,317888504.7757981,5124879115.6746025
6,2024-01-01,28.67482492593064,0.0,3.085085815969233,324.62030276226903,0.4833900553410144,72.53917424244973,32.50482433788382,18827.900431136317,0.09110175561528516,23.088242100447214,62.0434935198836,39.367779689031046,147032194.5236643,0.0,15819645.27933898,467153.7268135847,118386206.49556124,317888504.7757981,5124879115.6746025
7,2024-01-01,28.67482492593064,0.0,3.085085815969233,324.62030276226903,0.4833900553410144,72.53917424244973,32.50482433788382,18827.900431136317,0.09110175561528516,23.088242100447214,62.0434935198836,39.367779689031046,147032194.5236643,0.0,15819645.27933898,467153.7268135847,118386206.49556124,317888504.7757981,5124879115.6746025
8,2024-01-01,28.67482492593064,0.0,3.085085815969233,324.62030276226903,0.4833900553410144,72.53917424244973,32.50482433788382,18827.900431136317,0.09110175561528516,23.088242100447214,62.0434935198836,39.367779689031046,147032194.5236643,0.0,15819645.27933898,467153.7268135847,118386206.49556124,317888504.7757981,5124879115.6746025
9,2024-01-01,28.67482492593064,0.0,3.085085815969233,324.62030276226903,0.4833900553410144,72.53917424244973,32.50482433788382,18827.900431136317,0.09110175561528516,23.088242100447214,62.0434935198836,39.367779689031046,147032194.5236643,0.0,15819645.27933898,467153.7268135847,118386206.49556124,317888504.7757981,5124879115.6746025
10,2024-01-01,28.67482492593064,0.0,3.085085815969233,324.62030276226903,0.4833900553410144,72.53917424244973,32.50482433788382,18827.900431136317,0.09110175561528516,23.088242100447214,62.0434935198836,39.367779689031046,147032194.5236643,0.0,15819645.27933898,467153.7268135847,118386206.49556124,317888504.7757981,5124879115.6746025
11,2024-01-01,28.67482492593064,0.0,3.085085815969233,324.62030276226903,0.4833900553410144,72.53917424244973,32.50482433788382,18827.900431136317,0.09110175561528516,23.088242100447214,62.0434935198836,39.367779689031046,147032194.5236643,0.0,15819645.27933898,467153.7268135847,118386206.49556124,317888504.7757981,5124879115.6746025
12,2024-01-01,28.67482492593064,0.0,3.085085815969233,324.62030276226903,0.4833900553410144,72.53917424244973,32.50482433788382,18827.900431136317,0.09110175561528516,23.088242100447214,62.0434935198836,39.367779689031046,147032194.5236643,0.0,15819645.27933898,467153.7268135847,118386206.49556124,317888504.7757981,5124879115.6746025
13,2024-01-01,28.67482492593064,0.0,3.085085815969233,324.62030276226903,0.4833900553410144,72.53917424244973,32.50482433788382,18827.900431136317,0.09110175561528516,23.088242100447214,62.0434935198836,39.367779689031046,147032194.5236643,0.0,15819645.27933898,467153.7268135847,118386206.49556124,317888504.7757981,5124879115.6746025
14,2024-01-01,28.67482492593064,0.0,3.085085815969233,324.62030276226903,0.4833900553410144,72.53917424244973,32.50482433788382,18827.900431136317,0.09110175561528516,23.088242100447214,62.0434935198836,39.367779689031046,147032194.5236643,0.0,15819645.27933898,467153.7268135847,118386206.49556124,317888504.7757981,5124879115.6746025
15,2024-01-01,28.67482492593064,0.0,3.085085815969233,324.62030276226903,0.4833900553410144,72.53917424244973,32.50482433788382,18827.900431136317,0.09110175561528516,23.088242100447214,62.0434935198836,39.367779689031046,147032194.5236643,0.0,15819645.27933898,467153.7268135847,118386206.49556124,317888504.7757981,5124879115.6746025
16,2024-01-01,28.67482492593064,0.0,3.085085815969233,324.62030276226903,0.4833900553410144,72.53917424244973,32.50482433788382,18827.900431136317,0.09110175561528516,23.088242100447214,62.0434935198836,39.367779689031046,147032194.5236643,0.0,15819645.27933898,467153.7268135847,118386206.49556124,317888504.7757981,5124879115.6746025
17,2024-01-01,28.67482492593064,0.0,3.085085815969233,324.62030276226903,0.4833900553410144,72.53917424244973,32.50482433788382,18827.900431136317,0.09110175561528516,23.088242100447214,62.0434935198836,39.367779689031046,147032194.5236643,0.0,15819645.27933898,467153.7268135847,118386206.49556124,317888504.7757981,5124879115.6746025
18,2024-01-01,28.67482492593064,0.0,3.085085815969233,324.62030276226903,0.4833900553410144,72.53917424244973,32.50482433788382,18827.900431136317,0.09110175561528516,23.088242100447214,62.0434935198836,39.367779689031046,147032194.5236643,0.0,15819645.27933898,467153.7268135847,118386206.49556124,317888504.7757981,5124879115.6746025
19,2024-01-01,28.67482492593064,0.0,3.085085815969233,324.62030276226903,0.4833900553410144,72.53917424244973,32.50482433788382,18827.900431136317,0.09110175561528516,23.088242100447214,62.0434935198836,39.367779689031046,147032194.5236643,0.0,15819645.27933898,467153.7268135847,118386206.49556124,317888504.7757981,5124879115.6746025
20,2024-02-01,46.56901934825544,0.0,3.7880718672866083,324.62030276226903,0.4833900553410144,72.53917424244973,32.50482433788382,18827.900431136317,1.0304571924843062,34.57167307956164,70.01174472858152,49.55179522175148,238789348.50981978,0.0,19424425.011331346,5284002.042036054,177270277.80523872,358715274.8396747,5124879115.6746025
21,2024-02-01,46.56901934825544,0.0,3.7880718672866083,324.62030276226903,0.4833900553410144,72.53917424244973,32.50482433788382,18827.900431136317,1.0304571924843062,34.57167307956164,70.01174472858152,49.55179522175148,238789348.50981978,0.0,19424425.011331346,5284002.042036054,177270277.80523872,358715274.8396747,5124879115.6746025
22,2024-02-01,46.56901934825544,0.0,3.7880718672866083,324.62030276226903,0.4833900553410144,72.53917424244973,32.50482433788382,18827.900431136317,1.0304571924843062,34.57167307956164,70.01174472858152,49.55179522175148,238789348.50981978,0.0,19424425.011331346,5284002.042036054,177270277.80523872,358715274.8396747,5124879115.6746025
23,2024-02-01,46.56901934825544,0.0,3.7880718672866083,324.62030276226903,0.4833900553410144,72.53917424244973,32.50482433788382,18827.900431136317,1.0304571924843062,34.57167307956164,70.01174472858152,49.55179522175148,238789348.50981978,0.0,19424425.011331346,5284002.042036054,177270277.80523872,358715274.8396747,5124879115.6746025
24,2024-02-01,46.56901934825544,0.0,3.7880718672866083,324.62030276226903,0.4833900553410144,72.53917424244973,32.50482433788382,18827.900431136317,1.0304571924843062,34.57167307956164,70.01174472858152,49.55179522175148,238789348.50981978,0.0,19424425.011331346,5284002.042036054,177270277.80523872,358715274.8396747,5124879115.6746025
