,Date,precip_and_snowmelt_input_Fremont_mean,irrigation_Fremont_mean,AET_Fremont_mean,soil_thickness_Fremont_mean,soil_porosity_Fremont_mean,field_capacity_Fremont_mean,wilting_point_Fremont_mean,Geo_K_Fremont_mean,Runoff_Fremont_mean,Recharge_Fremont_mean,Soil_Water_End_Of_Previous_Timestep_Fremont_mean,Soil_Saturation_Percent_End_Of_Timestep_Fremont_mean,precip_and_snowmelt_input_m3_Fremont_sum,irrigation_m3_Fremont_sum,AET_m3_Fremont_sum,Runoff_m3_Fremont_sum,Recharge_m3_Fremont_sum,Soil_Water_End_Of_Previous_Timestep_m3_Fremont_sum,Fremont_area_m2
0,2024-01-01,28.67482492593064,0.0,10.804054876298725,324.62030276226903,0.4833900553410144,72.53917424244973,32.50482433788382,18827.900431136317,0.01590321470242038,11.301224266993106,44.861842139291205,24.844201959283616,147032194.5236643,0.0,55400411.63484154,81548.00514268815,57946343.35608124,229852448.6602236,5124879115.6746025
1,2024-01-01,28.67482492593064,0.0,10.804054876298725,324.62030276226903,0.4833900553410144,72.53917424244973,32.50482433788382,18827.900431136317,0.01590321470242038,11.301224266993106,44.861842139291205,24.844201959283616,147032194.5236643,0.0,55400411.63484154,81548.00514268815,57946343.35608124,229852448.6602236,5124879115.6746025
2,2024-01-01,28.67482492593064,0.0,10.804054876298725,324.62030276226903,0.4833900553410144,72.53917424244973,32.50482433788382,18827.900431136317,0.01590321470242038,11.301224266993106,44.861842139291205,24.844201959283616,147032194.5236643,0.0,55400411.63484154,81548.00514268815,57946343.35608124,229852448.6602236,5124879115.6746025
3,2024-01-01,28.67482492593064,0.0,10.804054876298725,324.62030276226903,0.4833900553410144,72.53917424244973,32.50482433788382,18827.900431136317,0.01590321470242038,11.301224266993106,44.861842139291205,24.844201959283616,147032194.5236643,0.0,55400411.63484154,81548.00514268815,57946343.35608124,229852448.6602236,5124879115.6746025
4,2024-01-01,28.67482492593064,0.0,10.804054876298725,324.62030276226903,0.4833900553410144,72.53917424244973,32.50482433788382,18827.900431136317,0.01590321470242038,11.301224266993106,44.861842139291205,24.844201959283616,147032194.5236643,0.0,55400411.63484154,81548.00514268815,57946343.35608124,229852448.6602236,5124879115.670146
5,2024-01-01,28.67482492593064,0.0,10.804054876298725,324.62030276226903,0.4833900553410144,72.53917424244973,32.50482433788382,18827.900431136317,0.01590321470242038,11.301224266993106,44.861842139291205,24.844201959283616,147032194.5236643,0.0,55400411.63484154,81548.00514268815,57946343.35608124,229852448.6602236,5124879115.6746025
6,2024-01-01,28.67482492593064,0.0,10.804054876298725,324.62030276226903,0.4833900553410144,72.53917424244973,32.50482433788382,18827.900431136317,0.01590321470242038,11.301224266993106,44.861842139291205,24.844201959283616,147032194.5236643,0.0,55400411.63484154,81548.00514268815,57946343.35608124,229852448.6602236,5124879115.6746025
7,2024-01-01,28.67482492593064,0.0,10.804054876298725,324.62030276226903,0.4833900553410144,72.53917424244973,32.50482433788382,18827.900431136317,0.01590321470242038,11.301224266993106,44.861842139291205,24.844201959283616,147032194.5236643,0.0,55400411.63484154,81548.00514268815,57946343.35608124,229852448.6602236,5124879115.6746025
8,2024-01-01,28.67482492593064,0.0,10.804054876298725,324.62030276226903,0.4833900553410144,72.53917424244973,32.50482433788382,18827.900431136317,0.01590321470242038,11.301224266993106,44.861842139291205,24.844201959283616,147032194.5236643,0.0,55400411.63484154,81548.00514268815,57946343.35608124,229852448.6602236,5124879115.6746025
9,2024-01-01,28.67482492593064,0.0,10.804054876298725,324.62030276226903,0.4833900553410144,72.53917424244973,32.50482433788382,18827.900431136317,0.01590321470242038,11.301224266993106,44.861842139291205,24.844201959283616,147032194.5236643,0.0,55400411.63484154,81548.00514268815,57946343.35608124,229852448.6602236,5124879115.6746025
