,Date,precip_and_snowmelt_input_Central Bear_mean,irrigation_Central Bear_mean,AET_Central Bear_mean,soil_thickness_Central Bear_mean,soil_porosity_Central Bear_mean,field_capacity_Central Bear_mean,wilting_point_Central Bear_mean,Geo_K_Central Bear_mean,Runoff_Central Bear_mean,Recharge_Central Bear_mean,Soil_Water_End_Of_Previous_Timestep_Central Bear_mean,Soil_Saturation_Percent_End_Of_Timestep_Central Bear_mean,precip_and_snowmelt_input_m3_Central Bear_sum,irrigation_m3_Central Bear_sum,AET_m3_Central Bear_sum,Runoff_m3_Central Bear_sum,Recharge_m3_Central Bear_sum,Soil_Water_End_Of_Previous_Timestep_m3_Central Bear_sum,Central Bear_area_m2
0,2024-01-01,49.05911780534991,0.0,2.509751637970441,414.97066909405623,0.4980942473525093,108.18234520803158,55.667921156372415,7852.695332904778,3.216941535776696,19.552655027999883,109.39595543181244,51.23300905338393,61327382.7344567,0.0,2781569.182580392,4021411.804459128,24442197.09030605,121243996.88421144,2119436591.4576964
1,2024-01-01,49.05911780534991,0.0,2.509751637970441,414.97066909405623,0.4980942473525093,108.18234520803158,55.667921156372415,7852.695332904778,3.216941535776696,19.552655027999883,109.39595543181244,51.23300905338393,61327382.7344567,0.0,2781569.182580392,4021411.804459128,24442197.09030605,121243996.88421144,2119436591.4576964
2,2024-01-01,49.05911780534991,0.0,2.509751637970441,414.97066909405623,0.4980942473525093,108.18234520803158,55.667921156372415,7852.695332904778,3.216941535776696,19.552655027999883,109.39595543181244,51.23300905338393,61327382.7344567,0.0,2781569.182580392,4021411.804459128,24442197.09030605,121243996.88421144,2119436591.4576964
3,2024-01-01,49.05911780534991,0.0,2.509751637970441,414.97066909405623,0.4980942473525093,108.18234520803158,55.667921156372415,7852.695332904778,3.216941535776696,19.552655027999883,109.39595543181244,51.23300905338393,61327382.7344567,0.0,2781569.182580392,4021411.804459128,24442197.09030605,121243996.88421144,2119436591.4576964
4,2024-01-01,49.05911780534991,0.0,2.509751637970441,414.97066909405623,0.4980942473525093,108.18234520803158,55.667921156372415,7852.695332904778,3.216941535776696,19.552655027999883,109.39595543181244,51.23300905338393,61327382.7344567,0.0,2781569.182580392,4021411.804459128,24442197.09030605,121243996.88421144,2119436591.4576964
5,2024-01-01,49.05911780534991,0.0,2.509751637970441,414.97066909405623,0.4980942473525093,108.18234520803158,55.667921156372415,7852.695332904778,3.216941535776696,19.552655027999883,109.39595543181244,51.23300905338393,61327382.7344567,0.0,2781569.182580392,4021411.804459128,24442197.09030605,121243996.88421144,2119436591.4576964
6,2024-01-01,49.05911780534991,0.0,2.509751637970441,414.97066909405623,0.4980942473525093,108.18234520803158,55.667921156372415,7852.695332904778,3.216941535776696,19.552655027999883,109.39595543181244,51.23300905338393,61327382.7344567,0.0,2781569.182580392,4021411.804459128,24442197.09030605,121243996.88421144,2119436591.4576964
7,2024-01-01,49.05911780534991,0.0,2.509751637970441,414.97066909405623,0.4980942473525093,108.18234520803158,55.667921156372415,7852.695332904778,3.216941535776696,19.552655027999883,109.39595543181244,51.23300905338393,61327382.7344567,0.0,2781569.182580392,4021411.804459128,24442197.09030605,121243996.88421144,2119436591.4576964
8,2024-01-01,49.05911780534991,0.0,2.509751637970441,414.97066909405623,0.4980942473525093,108.18234520803158,55.667921156372415,7852.695332904778,3.216941535776696,19.552655027999883,109.39595543181244,51.23300905338393,61327382.7344567,0.0,2781569.182580392,4021411.804459128,24442197.09030605,121243996.88421144,2119436591.4576964
9,2024-01-01,49.05911780534991,0.0,2.509751637970441,414.97066909405623,0.4980942473525093,108.18234520803158,55.667921156372415,7852.695332904778,3.216941535776696,19.552655027999883,109.39595543181244,51.23300905338393,61327382.7344567,0.0,2781569.182580392,4021411.804459128,24442197.09030605,121243996.88421144,2119436591.4576964
10,2024-01-01,49.05911780534991,0.0,2.509751637970441,414.97066909405623,0.4980942473525093,108.18234520803158,55.667921156372415,7852.695332904778,3.216941535776696,19.552655027999883,109.39595543181244,51.23300905338393,61327382.7344567,0.0,2781569.182580392,4021411.804459128,24442197.09030605,121243996.88421144,2119436591.4576964
11,2024-01-01,49.05911780534991,0.0,2.509751637970441,414.97066909405623,0.4980942473525093,108.18234520803158,55.667921156372415,7852.695332904778,3.216941535776696,19.552655027999883,109.39595543181244,51.23300905338393,61327382.7344567,0.0,2781569.182580392,4021411.804459128,24442197.09030605,121243996.88421144,2119436591.4576964
12,2024-01-01,49.05911780534991,0.0,2.509751637970441,414.97066909405623,0.4980942473525093,108.18234520803158,55.667921156372415,7852.695332904778,3.216941535776696,19.552655027999883,109.39595543181244,51.23300905338393,61327382.7344567,0.0,2781569.182580392,4021411.804459128,24442197.09030605,121243996.88421144,2119436591.4576964
13,2024-01-01,49.05911780534991,0.0,2.509751637970441,414.97066909405623,0.4980942473525093,108.18234520803158,55.667921156372415,7852.695332904778,3.216941535776696,19.552655027999883,109.39595543181244,51.23300905338393,61327382.7344567,0.0,2781569.182580392,4021411.804459128,24442197.09030605,121243996.88421144,2119436591.4576964
14,2024-01-01,49.05911780534991,0.0,2.509751637970441,414.97066909405623,0.4980942473525093,108.18234520803158,55.667921156372415,7852.695332904778,3.216941535776696,19.552655027999883,109.39595543181244,51.23300905338393,61327382.7344567,0.0,2781569.182580392,4021411.804459128,24442197.09030605,121243996.88421144,2119436591.4576964
15,2024-01-01,49.05911780534991,0.0,2.509751637970441,414.97066909405623,0.4980942473525093,108.18234520803158,55.667921156372415,7852.695332904778,3.216941535776696,19.552655027999883,109.39595543181244,51.23300905338393,61327382.7344567,0.0,2781569.182580392,4021411.804459128,24442197.09030605,121243996.88421144,2119436591.4576964
16,2024-01-01,49.05911780534991,0.0,2.509751637970441,414.97066909405623,0.4980942473525093,108.18234520803158,55.667921156372415,7852.695332904778,3.216941535776696,19.552655027999883,109.39595543181244,51.23300905338393,61327382.7344567,0.0,2781569.182580392,4021411.804459128,24442197.09030605,121243996.88421144,2119436591.4576964
17,2024-01-01,49.05911780534991,0.0,2.509751637970441,414.97066909405623,0.4980942473525093,108.18234520803158,55.667921156372415,7852.695332904778,3.216941535776696,19.552655027999883,109.39595543181244,51.23300905338393,61327382.7344567,0.0,2781569.182580392,4021411.804459128,24442197.09030605,121243996.88421144,2119436591.4576964
18,2024-01-01,49.05911780534991,0.0,2.509751637970441,414.97066909405623,0.4980942473525093,108.18234520803158,55.667921156372415,7852.695332904778,3.216941535776696,19.552655027999883,109.39595543181244,51.23300905338393,61327382.7344567,0.0,2781569.182580392,4021411.804459128,24442197.09030605,121243996.88421144,2119436591.4576964
19,2024-01-01,49.05911780534991,0.0,2.509751637970441,414.97066909405623,0.4980942473525093,108.18234520803158,55.667921156372415,7852.695332904778,3.216941535776696,19.552655027999883,109.39595543181244,51.23300905338393,61327382.7344567,0.0,2781569.182580392,4021411.804459128,24442197.09030605,121243996.88421144,2119436591.4576964
20,2024-02-01,64.9466102664403,0.0,1.1604449184824017,414.97066909405623,0.4980942473525093,108.18234520803158,55.667921156372415,7852.695332904778,5.15213826508861,35.95434949495094,125.31175240556236,59.31933946839844,81187876.27027841,0.0,1286126.1428549022,6440549.662518957,44945470.89533754,138883536.0255962,2119436591.4576964
21,2024-02-01,64.9466102664403,0.0,1.1604449184824017,414.97066909405623,0.4980942473525093,108.18234520803158,55.667921156372415,7852.695332904778,5.15213826508861,35.95434949495094,125.31175240556236,59.31933946839844,81187876.27027841,0.0,1286126.1428549022,6440549.662518957,44945470.89533754,138883536.0255962,2119436591.4576964
