,Date,precip_and_snowmelt_input_Lower Green_mean,irrigation_Lower Green_mean,AET_Lower Green_mean,soil_thickness_Lower Green_mean,soil_porosity_Lower Green_mean,field_capacity_Lower Green_mean,wilting_point_Lower Green_mean,Geo_K_Lower Green_mean,Runoff_Lower Green_mean,Recharge_Lower Green_mean,Soil_Water_End_Of_Previous_Timestep_Lower Green_mean,Soil_Saturation_Percent_End_Of_Timestep_Lower Green_mean,precip_and_snowmelt_input_m3_Lower Green_sum,irrigation_m3_Lower Green_sum,AET_m3_Lower Green_sum,Runoff_m3_Lower Green_sum,Recharge_m3_Lower Green_sum,Soil_Water_End_Of_Previous_Timestep_m3_Lower Green_sum,Lower Green_area_m2
0,2005-01-01,79.05963583442951,0.0,7.332459085421706,342.4623129468294,0.47844790275119503,72.18610164980531,37.087803687761614,12066.804626770949,13.659833067759507,45.33019183271398,95.59852469651892,61.50936859797893,2980098058.4146633,0.0,276381613.45337284,514916561.9447971,1708682245.5308447,3599304005.902892,37664117295.12642
1,2005-02-01,34.35633232555717,0.0,9.870869626566975,342.4623129468294,0.47844790275119503,72.18610164980531,37.087803687761614,12066.804626770949,3.1889932876930165,28.65935687996508,88.1972885425213,56.47489417473299,1295057326.551438,0.0,372063868.88747394,120215320.28380722,1080312279.9908097,3320642854.145291,37664117295.12642
2,2005-03-01,36.95940193681252,0.0,21.58029828950518,342.4623129468294,0.47844790275119503,72.18610164980531,37.087803687761614,12066.804626770949,4.36902954541772,17.8189056229284,81.52542088636837,51.013656959520034,1393146962.9738557,0.0,813425720.2347983,164694067.1380393,671675745.7065513,3069443526.4461737,37664117295.12642
3,2005-04-01,31.35779001785837,1.657074957686031,32.33201337576909,342.4623129468294,0.47844790275119503,72.18610164980531,37.087803687761614,12066.804626770949,1.4589948064130942,8.53873678614644,72.80389696595674,43.26828859001532,1182004813.1889608,62458727.18883112,1218699980.984782,54998296.52136554,321872618.6490991,2741076039.654166,37664117295.12642
4,2005-05-01,31.669625142172496,4.30839494494625,42.57159015317626,342.4623129468294,0.47844790275119503,72.18610164980531,37.087803687761614,12066.804626770949,2.0585668740725973,6.434738410720228,60.91686754335204,34.50568948306739,1193763271.6982496,162392692.76276097,1604643931.4538674,77597747.29794483,242564233.60552284,2293543324.617067,37664117295.12642
5,2005-06-01,36.51641484507926,6.628299830744124,51.026464850530445,342.4623129468294,0.47844790275119503,72.18610164980531,37.087803687761614,12066.804626770949,2.168350357019908,5.516726187120801,52.75433974187106,29.250535850561928,1376441994.794912,249834908.75532448,1923379003.30121,81728763.26705931,207950079.08229443,1986204254.9148386,37664117295.12642
6,2005-07-01,13.889590506827007,8.6167898898925,52.854745687927036,342.4623129468294,0.47844790275119503,72.18610164980531,37.087803687761614,12066.804626770949,2.198855006316508,2.1255192697258094,41.333735750185625,21.29293466180456,523552970.13323814,324785385.52552193,1992309491.9969778,82875496.28457782,80120172.76411435,1556198561.7601202,37664117295.12642
7,2005-08-01,29.49917537856988,6.959714835640925,48.30890142649485,342.4623129468294,0.47844790275119503,72.18610164980531,37.087803687761614,12066.804626770949,2.478348222196664,4.136571433749141,40.667661971878466,21.52528271923358,1111919432.6118636,262326654.69704646,1820944724.5514648,93411515.18247077,155921154.3995918,1531113297.5262077,37664117295.12642
8,2005-09-01,37.62836206362507,3.314149915372062,25.6463909836745,342.4623129468294,0.47844790275119503,72.18610164980531,37.087803687761614,12066.804626770949,1.9787628427843231,7.704518804158145,48.935195666308026,28.443083915419027,1418335244.0694475,124917454.37766224,966699216.0227276,74583535.41061603,290405321.7474041,1842387477.7419496,37664117295.12642
9,2005-10-01,30.763832994993866,1.657074957686031,16.243693432389865,342.4623129468294,0.47844790275119503,72.18610164980531,37.087803687761614,12066.804626770949,1.7765789290764575,8.787943176194773,55.842415180875506,34.45232627398381,1159597273.4565203,62458727.18883112,612281636.2281544,66964499.1165858,331246940.84781486,2102449055.3216867,37664117295.12642
10,2005-11-01,21.65383845636879,0.0,11.350238197093255,342.4623129468294,0.47844790275119503,72.18610164980531,37.087803687761614,12066.804626770949,0.19009458429961612,4.83737700614253,61.85298860468594,37.33877647219771,816248910.8393388,0.0,427832291.4273641,7165792.111811779,182348240.67000395,2328774283.841733,37664117295.12642
11,2005-12-01,35.45577603742062,0.0,12.704371314216345,342.4623129468294,0.47844790275119503,72.18610164980531,37.087803687761614,12066.804626770949,3.412760631164832,12.737592997483999,68.87837216702458,41.36903431197072,1336555303.8872056,0.0,478878693.82650137,128654879.34138592,480176568.77222943,2593310347.737446,37664117295.12642
12,2006-01-01,22.477159021615606,0.0,9.315625146983395,342.4623129468294,0.47844790275119503,72.18610164980531,37.087803687761614,12066.804626770949,2.4516835283516523,11.58987273369184,68.43952091868628,40.68659483462636,847297296.603789,0.0,351137065.52302724,92423230.40734848,436908780.5164572,2576785195.434263,37664117295.12642
13,2006-02-01,19.182071958784867,0.0,10.676560375739955,342.4623129468294,0.47844790275119503,72.18610164980531,37.087803687761614,12066.804626770949,2.0829527294908474,10.45603849975005,65.3417685949966,38.218203895893076,723104076.9438663,0.0,402440579.1801951,78522895.11809987,394167429.98635393,2460160326.7666535,37664117295.12642
14,2006-03-01,60.98739365633803,0.0,12.503620551022548,342.4623129468294,0.47844790275119503,72.18610164980531,37.087803687761614,12066.804626770949,6.824212047751996,26.43509129739451,80.58593269256954,50.61501041237481,2298869019.589414,0.0,471307936.02748996,257251621.99686405,996472931.1944453,3034082768.5034156,37664117295.12642
15,2006-04-01,31.71075669305691,1.5424772421993682,27.586632294016038,342.4623129468294,0.47844790275119503,72.18610164980531,37.087803687761614,12066.804626770949,3.1081961995165432,12.03434356950995,72.37668647591165,43.73303608183957,1195341133.9007015,58139282.10670558,1039816097.2915446,117169562.03729716,453653637.5021433,2725018686.417214,37664117295.12642
16,2006-05-01,8.552528166354113,4.0104409075640355,33.24590182293007,342.4623129468294,0.47844790275119503,72.18610164980531,37.087803687761614,12066.804626770949,0.816739107067286,2.8205766011060462,54.1749954057443,29.264243451967765,322373289.61398107,151162136.41151392,1253145864.326639,30783973.55292113,106324724.9198776,2039695882.7351925,37664117295.12642
17,2006-06-01,12.569116249996414,6.169908968797473,48.688439993818236,342.4623129468294,0.47844790275119503,72.18610164980531,37.087803687761614,12066.804626770949,1.6287930490938476,1.607435494254737,41.03248463268107,20.658888430645472,473782803.32142025,232557128.42682233,1835283075.0899625,61390323.26479872,60589926.1935429,1544843438.852801,37664117295.12642
18,2006-07-01,29.47435661645324,8.020881815128071,54.039173174998155,342.4623129468294,0.47844790275119503,72.18610164980531,37.087803687761614,12066.804626770949,2.5867894128102042,3.0103121802737784,39.17280697132219,19.41633506165325,1110991463.5879552,302324272.82302785,2036966064.147262,97498361.6117704,113468906.01358427,1474817023.8993995,37664117295.12642
19,2006-08-01,30.04217073909842,6.478404483753988,45.10507325092556,342.4623129468294,0.47844790275119503,72.18610164980531,37.087803687761614,12066.804626770949,2.355385872110213,3.512127665998355,39.81711284168754,20.405348746175207,1132398455.0585155,244184987.3547971,1700188977.5252593,88776855.88387631,132383489.86541015,1499074365.2537415,37664117295.12642
20,2006-09-01,35.96883836504494,3.0849544843987364,26.829756830668398,342.4623129468294,0.47844790275119503,72.18610164980531,37.087803687761614,12066.804626770949,1.888489683226293,6.55498109841939,47.096802832824864,26.3571336832731,1355773364.1127458,116278564.21341117,1011331383.2266592,71178379.59454659,247067324.21104568,1773139318.5136874,37664117295.12642
21,2006-10-01,96.58528008776598,1.5424772421993682,18.14199100069654,342.4623129468294,0.47844790275119503,72.18610164980531,37.087803687761614,12066.804626770949,11.517284430881455,32.53039564512051,83.0690192831973,55.47143459776489,3640622106.9954314,58139282.10670558,683842908.2482171,434125534.277057,1226149799.1627536,3127520089.2687197,37664117295.12642
