,Date,precip_and_snowmelt_input_Weber_mean,irrigation_Weber_mean,AET_Weber_mean,soil_thickness_Weber_mean,soil_porosity_Weber_mean,field_capacity_Weber_mean,wilting_point_Weber_mean,Geo_K_Weber_mean,Runoff_Weber_mean,Recharge_Weber_mean,Soil_Water_End_Of_Previous_Timestep_Weber_mean,Soil_Saturation_Percent_End_Of_Timestep_Weber_mean,precip_and_snowmelt_input_m3_Weber_sum,irrigation_m3_Weber_sum,AET_m3_Weber_sum,Runoff_m3_Weber_sum,Recharge_m3_Weber_sum,Soil_Water_End_Of_Previous_Timestep_m3_Weber_sum,Weber_area_m2
0,2005-01-01,92.41147441700039,0.0,12.904158254896304,458.875633041707,0.50963070559877,116.39721644292966,58.194468675097035,15762.90476783766,6.307886818917316,69.25286899212901,148.93581694405194,64.02064247950798,595179795.4061912,0.0,83106917.75368625,40625413.17486376,446031046.1596195,935135985.1621184,6433707809.892397
1,2005-02-01,66.61052486520275,0.0,18.11349990823523,458.875633041707,0.50963070559877,116.39721644292966,58.194468675097035,15762.90476783766,3.782710472727489,49.480131287290256,143.93725591087798,61.20746286908028,429003010.5733627,0.0,116658335.58432949,24361116.793900542,318679457.98688084,903749066.0465552,6433707809.892397
2,2005-03-01,102.52130748649509,0.0,33.74874806638526,458.875633041707,0.50963070559877,116.39721644292966,58.194468675097035,15762.90476783766,10.726565101009625,52.3165276958428,149.3226476621528,63.26053006891656,660280001.0624242,0.0,217355418.04195312,69080966.9172804,336946688.18747854,937560282.0313028,6433707809.892397
3,2005-04-01,77.73610941469606,2.7284496820539035,70.35552292808268,458.875633041707,0.50963070559877,116.39721644292966,58.194468675097035,15762.90476783766,3.5054099458921537,26.034531259464526,130.68252014259267,54.16704357839724,500649258.4268306,17571549.148588207,453114587.45293325,22575529.125319924,167674933.28968415,820520202.4989129,6433707809.892397
4,2005-05-01,113.96405850118508,7.093969093806752,100.62226999816465,458.875633041707,0.50963070559877,116.39721644292966,58.194468675097035,15762.90476783766,7.057952141258141,19.701653914649256,125.88482307111431,51.39599331291705,733973796.3859344,45686027.2741189,648048908.535546,45453369.54385074,126887590.18444943,790393770.538985,6433707809.892397
5,2005-06-01,59.96455886892424,10.913798728215614,105.13549723394769,458.875633041707,0.50963070559877,116.39721644292966,58.194468675097035,15762.90476783766,4.944262599173693,5.425658404648316,87.77460829958181,33.24699958870192,386195501.7979744,70286196.59435283,677118219.3892003,31840127.200002443,34943298.11829337,551102603.4739494,6433707809.892397
6,2005-07-01,3.6033323739855327,14.187938187613504,139.12544243727214,458.875633041707,0.50963070559877,116.39721644292966,58.194468675097035,15762.90476783766,1.418898030887732,1.278220386061962,38.52889979523238,12.011520913301649,23208304.22604529,91372054.5482378,896028512.9064938,9137644.128106669,8232328.122225079,241901082.38458383,6433707809.892397
7,2005-08-01,18.29135053260226,11.459488825716804,98.56679164154058,458.875633041707,0.50963070559877,116.39721644292966,58.194468675097035,15762.90476783766,1.7840733888827722,1.2382643148740509,31.403493088391215,9.605629646011876,117805251.939964,73800507.46134593,634810641.3879845,11489385.133621994,7975070.062816869,197164925.4998636,6433707809.892397
8,2005-09-01,19.72696561170099,5.456899364107807,45.91842112162763,458.875633041707,0.50963070559877,116.39721644292966,58.194468675097035,15762.90476783766,0.9198166621485673,0.6839573938089077,30.47242145808918,9.634202092621033,127052658.66921511,35143098.29717641,295733479.459749,5923600.918048711,4405013.166637323,191320257.17254648,6433707809.892397
9,2005-10-01,34.909159316131294,2.7284496820539035,24.546354316876844,458.875633041707,0.50963070559877,116.39721644292966,58.194468675097035,15762.90476783766,1.6135115034382734,0.6316777856679929,44.28776699579305,15.642642573507068,224826112.79147583,17571549.148588207,158089780.38885513,10390633.38852055,4068244.2604064806,278061561.88036287,6433707809.892397
10,2005-11-01,69.85826854808604,0.0,10.83821871476888,458.875633041707,0.50963070559877,116.39721644292966,58.194468675097035,15762.90476783766,1.1697760252099223,6.025473494527375,97.15684016903516,40.86936943736191,449925444.67003715,0.0,69802132.20861956,7533366.4791033715,38808248.8031885,610025595.3934208,6433707809.892397
11,2005-12-01,120.99912829160233,0.0,7.5482289399858375,458.875633041707,0.50963070559877,116.39721644292966,58.194468675097035,15762.90476783766,9.607641930213655,57.081365798911904,143.35119469821706,61.8831996377632,779292474.9194571,0.0,48613273.967074536,61877077.27985697,367636827.852859,900072655.5840462,6433707809.892397
12,2006-01-01,106.70067915074631,0.0,7.512624210167529,458.875633041707,0.50963070559877,116.39721644292966,58.194468675097035,15762.90476783766,13.295376885687777,71.29531244298573,157.15337138553807,67.37910289684939,687203349.9802357,0.0,48383366.729803964,85626002.85395539,459184055.3580931,986731980.0745007,6433707809.892397
13,2006-02-01,51.941046091762544,0.0,10.8594950315933,458.875633041707,0.50963070559877,116.39721644292966,58.194468675097035,15762.90476783766,3.9045374241571045,45.967024515062526,148.18671970221877,63.01318033518641,334526424.67594284,0.0,69939990.44862746,25146353.746517036,296053106.02117056,930430337.7421279,6433707809.892397
14,2006-03-01,177.71105089366506,0.0,25.771820350803594,458.875633041707,0.50963070559877,116.39721644292966,58.194468675097035,15762.90476783766,34.6907946863374,84.63833507084694,181.03880078064142,78.03500401498482,1144547119.4933786,0.0,165981116.68582734,223418778.46831858,545122778.7286106,1136705150.642108,6433707809.892397
15,2006-04-01,107.6290829653906,2.3913956001641803,81.60250124537899,458.875633041707,0.50963070559877,116.39721644292966,58.194468675097035,15762.90476783766,11.158370280098039,47.85848241460233,151.2997695533784,63.95997787074897,693179813.3181063,15400820.355923092,525555770.76279217,71863135.4944526,308235181.0527711,949973885.0130839,6433707809.892397
16,2006-05-01,37.50679918105757,6.217628619919913,112.6080988962009,458.875633041707,0.50963070559877,116.39721644292966,58.194468675097035,15762.90476783766,0.25775532512986865,8.423612510781735,79.69273328054656,30.334795281311738,241560036.25077996,40042133.30856208,725247900.4974116,1659838.0748139455,54251312.19141172,500358787.69609123,6433707809.892397
17,2006-06-01,34.37601952875371,9.565582400656721,146.6550693479458,458.875633041707,0.50963070559877,116.39721644292966,58.194468675097035,15762.90476783766,0.5400229512674126,0.3587853526801117,32.57667463692077,10.12695281986441,221397808.20732957,61603281.42369237,944525424.625514,3477538.5462844316,2310637.4416377367,204528383.45355517,6433707809.892397
18,2006-07-01,19.715401961564428,12.435257239839826,131.60729923179775,458.875633041707,0.50963070559877,116.39721644292966,58.194468675097035,15762.90476783766,1.0157426163670409,0.7241116134427532,23.85506744075341,7.233667358952013,126978719.44095238,80084266.61712416,847608910.6405884,6541115.318668512,4663628.797729393,149770813.6426007,6433707809.892397
19,2006-08-01,35.46481955559597,10.043861404900898,99.81944626517398,458.875633041707,0.50963070559877,116.39721644292966,58.194468675097035,15762.90476783766,1.0408296877416423,0.8958001111866696,22.243800620313408,6.816549094518007,228412422.4497488,64683444.749265105,642879340.2144395,6702664.705316396,5769392.577728065,139655458.73570675,6433707809.892397
20,2006-09-01,78.39527206519865,4.782791200328361,58.570593324768616,458.875633041707,0.50963070559877,116.39721644292966,58.194468675097035,15762.90476783766,1.212248083569432,1.3527474394448986,46.537914928489606,18.601360562033936,504901376.66342884,30801640.711846184,377217465.14975697,7806555.697034452,8712491.315265417,292196749.97967386,6433707809.892397
21,2006-10-01,70.93215416809966,2.3913956001641803,27.632757400173052,458.875633041707,0.50963070559877,116.39721644292966,58.194468675097035,15762.90476783766,1.666456646831857,6.131825019120431,85.34484787590328,36.50164170468592,456835600.3434925,15400820.355923092,177966006.0729805,10731549.428466802,39492864.90143448,535861112.411243,6433707809.892397
22,2006-11-01,71.74714540185013,0.0,15.145840434178435,458.875633041707,0.50963070559877,116.39721644292966,58.194468675097035,15762.90476783766,1.789456632154764,25.743964009190385,114.6327351272836,49.703152520414946,462089746.86889994,0.0,97544200.76296474,11524502.767248483,165807817.42421302,719758942.8650652,6433707809.892397
23,2006-12-01,48.60303987402448,0.0,7.53452977111245,458.875633041707,0.50963070559877,116.39721644292966,58.194468675097035,15762.90476783766,1.241360531804658,34.11605680052739,120.43009497422197,51.84577862431327,313027577.7836093,0.0,48523851.37431373,7994539.637082641,219727833.63190377,756159167.6282339,6433707809.892397
24,2007-01-01,28.69647961155146,0.0,8.138735219317796,458.875633041707,0.50963070559877,116.39721644292966,58.194468675097035,15762.90476783766,0.9104066176382846,19.571881794224755,120.8745083535787,51.68887476570864,184822090.388621,0.0,52416005.77472943,5863579.226927907,126055971.62479003,758949819.1302392,6433707809.892397
25,2007-02-01,122.42097023161364,0.0,13.5637765134632,458.875633041707,0.50963070559877,116.39721644292966,58.194468675097035,15762.90476783766,6.837949278164864,77.41796509537892,145.7463911410794,63.00694083524401,788453118.7368795,0.0,87356252.79383539,44038501.59480121,498618958.68435967,915113202.191819,6433707809.892397
26,2007-03-01,45.42269135090036,0.0,50.23106368474868,458.875633041707,0.50963070559877,116.39721644292966,58.194468675097035,15762.90476783766,0.26995523188198134,22.028041894146707,119.56594886644102,50.42525259436978,292543643.78622854,0.0,323510262.2151688,1738642.7407500595,141871857.41918653,750728771.9399849,6433707809.892397
27,2007-04-01,45.1633048004439,2.921792279890146,78.53918355575365,458.875633041707,0.50963070559877,116.39721644292966,58.194468675097035,15762.90476783766,0.5577302929130677,5.994358735260855,85.2709837033417,35.040321929858656,290873272.8134941,18816625.332309254,505826504.2976,3592301.8683015723,38607072.35693302,535393846.1365974,6433707809.892397
