,Date,precip_and_snowmelt_input_Weber_mean,irrigation_Weber_mean,AET_Weber_mean,soil_thickness_Weber_mean,soil_porosity_Weber_mean,field_capacity_Weber_mean,wilting_point_Weber_mean,Geo_K_Weber_mean,Runoff_Weber_mean,Recharge_Weber_mean,Soil_Water_End_Of_Previous_Timestep_Weber_mean,Soil_Saturation_Percent_End_Of_Timestep_Weber_mean,precip_and_snowmelt_input_m3_Weber_sum,irrigation_m3_Weber_sum,AET_m3_Weber_sum,Runoff_m3_Weber_sum,Recharge_m3_Weber_sum,Soil_Water_End_Of_Previous_Timestep_m3_Weber_sum,Weber_area_m2
0,2005-01-01,92.41147441700039,0.0,11.916939776093967,458.875633041707,0.50963070559877,116.39721644292966,58.194468675097035,15762.90476783766,8.013376147325758,69.00686243282361,153.8080720277853,65.01197488676793,595179795.4061912,0.0,76751433.94489413,51607397.254947394,444446133.15647984,965723777.9699993,6433707809.892397
1,2005-02-01,66.61052486520275,0.0,15.690438111218903,458.875633041707,0.50963070559877,116.39721644292966,58.194468675097035,15762.90476783766,5.873321854267347,49.67004997576069,148.77697825471614,62.195584590027714,429003010.5733627,0.0,101054558.20250979,37824092.63376053,319902091.5139975,934132918.2276477,6433707809.892397
2,2005-03-01,102.52130748649509,0.0,24.739715791405573,458.875633041707,0.50963070559877,116.39721644292966,58.194468675097035,15762.90476783766,15.011352119198344,56.78449545188993,154.12593444649946,64.69341510761515,660280001.0624242,0.0,159334832.9113412,96673757.71011385,365722652.0992472,967716847.9689071,6433707809.892397
3,2005-04-01,77.73610941469606,2.7284496820539035,35.44006449752236,458.875633041707,0.50963070559877,116.39721644292966,58.194468675097035,15762.90476783766,9.798822662739756,40.055495121491234,149.37949246581368,61.82616234531143,500649258.4268306,17571549.148588207,228247610.7522039,63103770.520574,257976484.60842395,937913606.7539716,6433707809.892397
4,2005-05-01,113.96405850118508,7.093969093806752,66.56797147426653,458.875633041707,0.50963070559877,116.39721644292966,58.194468675097035,15762.90476783766,14.654704056103903,41.32195460472446,148.13636944244732,61.19752611228597,733973796.3859344,45686027.2741189,428725109.2887061,94375176.97157922,266133943.86625656,930107867.8714612,6433707809.892397
5,2005-06-01,59.96455886892424,10.913798728215614,122.38373403948508,458.875633041707,0.50963070559877,116.39721644292966,58.194468675097035,15762.90476783766,3.516064019634135,4.688143290897213,92.15983618225073,34.46407747856133,386195501.7979744,70286196.59435283,788206953.1015766,22642656.60167835,30192935.764058962,578632690.4038258,6433707809.892397
6,2005-07-01,3.6033323739855327,14.187938187613504,134.43791458011054,458.875633041707,0.50963070559877,116.39721644292966,58.194468675097035,15762.90476783766,1.9810300572427781,1.0444540906717823,43.51489731519738,13.555075323260768,23208304.22604529,91372054.5482378,865842541.2832074,12757549.08721035,6726691.663615016,273202475.99334586,6433707809.892397
7,2005-08-01,18.29135053260226,11.459488825716804,96.75093731155448,458.875633041707,0.50963070559877,116.39721644292966,58.194468675097035,15762.90476783766,2.1155152175804273,1.1845035841761828,37.871498407662806,11.580339093728298,117805251.939964,73800507.46134593,623119190.3222194,13623782.922166122,7628739.076018091,237771110.98969108,6433707809.892397
8,2005-09-01,19.72696561170099,5.456899364107807,68.31411079940221,458.875633041707,0.50963070559877,116.39721644292966,58.194468675097035,15762.90476783766,0.3419017959321705,0.3801823518867972,34.30717943182055,10.583589889536572,127052658.66921511,35143098.29717641,439972696.61676896,2201855.0921311807,2448491.7722104634,215393503.01593718,6433707809.892397
9,2005-10-01,34.909159316131294,2.7284496820539035,31.248394116567482,458.875633041707,0.50963070559877,116.39721644292966,58.194468675097035,15762.90476783766,1.7221990354036556,0.6995966399596708,45.0733719930091,15.207183998418653,224826112.79147583,17571549.148588207,201253979.743898,11090631.861345146,4505617.421570416,282989932.927857,6433707809.892397
10,2005-11-01,69.85826854808604,0.0,17.952138119084445,458.875633041707,0.50963070559877,116.39721644292966,58.194468675097035,15762.90476783766,1.6441892993266967,3.8080461726421544,92.76612257894709,37.94629628659638,449925444.67003715,0.0,115620109.507098,10588425.817298112,24526416.47020599,582452089.1437616,6433707809.892397
11,2005-12-01,120.99912829160233,0.0,12.503382187147691,458.875633041707,0.50963070559877,116.39721644292966,58.194468675097035,15762.90476783766,8.955566396072898,49.461108725775574,142.3380598849726,60.68957030106724,779292474.9194571,0.0,80528500.2021961,57676336.588056885,318557019.9899514,893707696.061895,6433707809.892397
12,2006-01-01,106.70067915074631,0.0,14.832765265724543,458.875633041707,0.50963070559877,116.39721644292966,58.194468675097035,15762.90476783766,12.389067316580892,65.39413401063563,155.59914093609456,66.02633142440754,687203349.9802357,0.0,95531020.26745881,79788145.0037487,421175745.2396643,976969790.0501839,6433707809.89141
13,2006-02-01,51.941046091762544,0.0,18.19342702079127,458.875633041707,0.50963070559877,116.39721644292966,58.194468675097035,15762.90476783766,3.980627834113003,36.64639733987919,148.7106109385147,62.61033131639182,334526424.67594284,0.0,117175577.58181177,25635756.367834367,236021868.7882616,933717255.0536151,6433707809.89141
14,2006-03-01,177.71105089366506,0.0,19.701187698277444,458.875633041707,0.50963070559877,116.39721644292966,58.194468675097035,15762.90476783766,34.346907344680986,86.4737868261407,186.1614004644464,80.07377544655655,1144547119.4933786,0.0,126884046.97555308,221201896.6216291,556944236.5565668,1168867861.9555407,6433707809.89141
15,2006-04-01,107.6290829653906,2.3913956001641803,37.346320232820304,458.875633041707,0.50963070559877,116.39721644292966,58.194468675097035,15762.90476783766,18.759041488697108,68.46110669826516,171.9411586653309,73.22474413033278,693179813.3181063,15400820.355923092,240524463.38666677,120811248.18914507,440929600.4572938,1079578403.5985749,6433707809.89141
16,2006-05-01,37.50679918105757,6.217628619919913,82.3274953462154,458.875633041707,0.50963070559877,116.39721644292966,58.194468675097035,15762.90476783766,0.9704974329025892,15.800995742049523,118.83163341244541,47.491195585599776,241560036.25077996,40042133.30856208,530224404.6899842,6249717.428758041,101765303.73851106,746107987.1094308,6433707809.89141
17,2006-06-01,34.37601952875371,9.565582400656721,122.13402899766645,458.875633041707,0.50963070559877,116.39721644292966,58.194468675097035,15762.90476783766,1.0777069937472825,0.7337193728037205,59.52688132971419,20.430276033450973,221397808.20732957,61603281.42369237,786598494.0950351,6940144.913655294,4725389.712475307,373739478.3219225,6433707809.89141
18,2006-07-01,19.715401961564428,12.435257239839826,117.45219055609448,458.875633041707,0.50963070559877,116.39721644292966,58.194468675097035,15762.90476783766,1.4436438530321645,1.0014172646837458,40.60046169530403,12.842564216051839,126978719.44095238,80084266.61712416,756443896.9317644,9296722.292726118,6449552.51932315,254906225.31701487,6433707809.89141
19,2006-08-01,35.46481955559597,10.043861404900898,100.13448782150438,458.875633041707,0.50963070559877,116.39721644292966,58.194468675097035,15762.90476783766,1.460778475237062,1.215054396281827,36.61041104205349,11.613324307066476,228412422.4497488,64683444.749265105,644909808.043247,9407166.55800347,7825480.258918589,229855246.85764715,6433707809.89141
20,2006-09-01,78.39527206519865,4.782791200328361,53.129401431530376,458.875633041707,0.50963070559877,116.39721644292966,58.194468675097035,15762.90476783766,3.2145785996681395,2.069930389338863,63.58487175383623,24.351627374522234,504901376.66342884,30801640.711846184,342176994.7115844,20701327.076388206,13331446.172439108,399224318.0683394,6433707809.89141
21,2006-10-01,70.93215416809966,2.3913956001641803,29.736477806035502,458.875633041707,0.50963070559877,116.39721644292966,58.194468675097035,15762.90476783766,3.239774939038571,6.39623005318008,98.35638222247812,40.31010070207178,456835600.3434925,15400820.355923092,191516578.09575683,20863590.082098767,41195120.44948591,617550598.5473838,6433707809.89141
22,2006-11-01,71.74714540185013,0.0,23.83533467921659,458.875633041707,0.50963070559877,116.39721644292966,58.194468675097035,15762.90476783766,2.174734660144069,22.824459688641817,121.6763792345174,50.604646323840434,462089746.86889994,0.0,153510117.72389808,14005307.10066083,147003559.65116,763976755.0235695,6433707809.89141
23,2006-12-01,48.60303987402448,0.0,12.459439972732751,458.875633041707,0.50963070559877,116.39721644292966,58.194468675097035,15762.90476783766,1.9346101471885104,28.65687659329563,127.21999949465571,52.41682839417713,313027577.7836093,0.0,80245333.27649413,12458774.962577578,184566264.6084274,798783590.2863728,6433707809.89141
