,Date,precip_and_snowmelt_input_Weber_mean,irrigation_Weber_mean,AET_Weber_mean,soil_thickness_Weber_mean,soil_porosity_Weber_mean,field_capacity_Weber_mean,wilting_point_Weber_mean,Geo_K_Weber_mean,Runoff_Weber_mean,Recharge_Weber_mean,Soil_Water_End_Of_Previous_Timestep_Weber_mean,Soil_Saturation_Percent_End_Of_Timestep_Weber_mean,precip_and_snowmelt_input_m3_Weber_sum,irrigation_m3_Weber_sum,AET_m3_Weber_sum,Runoff_m3_Weber_sum,Recharge_m3_Weber_sum,Soil_Water_End_Of_Previous_Timestep_m3_Weber_sum,Weber_area_m2
0,2005-01-01,95.87592577269848,0.0,11.496334457802526,467.3207122910223,0.5087340841563485,117.38491588224721,58.85133922806033,15226.613517968311,11.550990729257457,69.09621243126976,155.13897005516586,67.53505267965572,617586301.4464738,0.0,74053382.05386354,74403394.39296429,445086974.4601386,980627041.8970561,6433707809.892397
1,2005-02-01,72.30318738476845,0.0,15.236362739107088,467.3207122910223,0.5087340841563485,117.38491588224721,58.85133922806033,15226.613517968311,9.531829815495987,50.55131005559895,151.70035314461927,65.28560388267132,465733272.93645227,0.0,98144534.43670063,61394394.29734911,325625712.353037,958889641.9190408,6433707809.892397
2,2005-03-01,108.57543784247984,0.0,24.387774946127198,467.3207122910223,0.5087340841563485,117.38491588224721,58.85133922806033,15226.613517968311,18.457326232656566,59.30286845422005,157.6176774210246,68.06476333907139,699374968.2163146,0.0,157091191.46546787,118885361.47383475,381998786.64676726,996291689.0791764,6433707809.892397
3,2005-04-01,83.99280665036912,2.961791120548165,35.66209263376195,467.3207122910223,0.5087340841563485,117.38491588224721,58.85133922806033,15226.613517968311,13.606534427213534,42.82776658223729,152.22126846757067,64.2201082998667,541022950.1080011,19077049.47488954,229711349.6612,87638710.20579417,275872004.078899,962179058.4424984,6433707809.892397
4,2005-05-01,123.55121463260792,7.700656770240155,66.19130578353295,467.3207122910223,0.5087340841563485,117.38491588224721,58.85133922806033,15226.613517968311,18.891176462205294,46.73626147613421,151.25854432373393,63.98485029634348,795834778.0699651,49600327.71241035,426361684.7652082,121675479.42995375,301050133.2529423,956093230.0555959,6433707809.892397
5,2005-06-01,66.03580008340107,11.84716448219266,121.3020799126581,467.3207122910223,0.5087340841563485,117.38491588224721,58.85133922806033,15226.613517968311,5.124283720987252,6.243090944752649,99.90936990671388,36.28585024113369,425357357.8090412,76308197.89955816,781355128.9340944,33003915.07424228,40212857.130498275,631506081.316242,6433707809.892397
6,2005-07-01,0.6571165755530358,15.40131354048031,132.7775543190523,467.3207122910223,0.5087340841563485,117.38491588224721,58.85133922806033,15226.613517968311,2.279629212876595,1.1946821413512665,46.85233451163033,13.534507610379361,4232846.626710818,99200655.4248207,855274744.6667088,14682582.0594267,7695362.7969385795,296133564.9778813,6433707809.892397
7,2005-08-01,12.801755435884564,12.43952283542228,95.31686575884623,467.3207122910223,0.5087340841563485,117.38491588224721,58.85133922806033,15226.613517968311,2.347323625144215,1.347953492959214,39.84697958410415,11.246417193762316,82461326.46103843,80123608.6260634,613973501.2296472,15118699.861058202,8682729.328229971,251855280.0691586,6433707809.892397
8,2005-09-01,16.305762648154083,5.92358224109633,66.56979639532172,467.3207122910223,0.5087340841563485,117.38491588224721,58.85133922806033,15226.613517968311,0.3932544579553636,0.5963579481815702,35.42288110281884,9.919497434083016,105034177.67119926,38154098.94977908,428801512.261598,2532895.738548755,3841345.1642250773,223892661.99293983,6433707809.892397
9,2005-10-01,39.702864115815586,2.961791120548165,29.869350973913814,467.3207122910223,0.5087340841563485,117.38491588224721,58.85133922806033,15226.613517968311,2.345254986442091,1.0382490400864606,50.15509558312324,17.142821232712766,255735260.77878535,19077049.47488954,192400406.55372283,15105023.249499481,6687653.676019378,317011755.0687139,6433707809.892397
10,2005-11-01,70.31619972017238,0.0,17.124657678630054,467.3207122910223,0.5087340841563485,117.38491588224721,58.85133922806033,15226.613517968311,1.2824209856204583,6.439844448853452,97.03300988709383,41.326938089814966,452943878.2913882,0.0,110306819.71536233,8260137.641081684,41482670.79670854,613337608.6731522,6433707809.892397
11,2005-12-01,123.48494964633814,0.0,12.286504480716381,467.3207122910223,0.5087340841563485,117.38491588224721,58.85133922806033,15226.613517968311,14.949938299744927,49.07270319216023,143.8747684590026,63.134483056494716,795417801.1790718,0.0,79143287.90050317,96295941.8814144,316102095.7086782,909426494.4096081,6433707809.892397
12,2006-01-01,106.85066479300644,0.0,14.675905510467798,467.3207122910223,0.5087340841563485,117.38491588224721,58.85133922806033,15226.613517968311,19.40836559544314,61.4036635502175,154.53089252731147,67.18250723409601,688268145.3136547,0.0,94534632.66443858,125011810.49264115,395532827.58777314,976782369.2084095,6433707809.892397
13,2006-02-01,54.0242683600779,0.0,17.686756222100225,467.3207122910223,0.5087340841563485,117.38491588224721,58.85133922806033,15226.613517968311,5.774221471847369,36.86616222281267,148.1204350030215,63.518600305169734,347994099.2737049,0.0,113929129.28453612,37192091.628065564,237472802.69621393,936260871.4465474,6433707809.892397
14,2006-03-01,185.15687054801214,0.0,18.79091878903375,467.3207122910223,0.5087340841563485,117.38491588224721,58.85133922806033,15226.613517968311,45.51123237668367,85.4748176480207,183.5824575406721,80.39797443430488,1192675481.7050352,0.0,121039088.6059391,293147891.46279645,550590482.4835755,1160420790.0433888,6433707809.892397
15,2006-04-01,119.59374777642896,2.59505585899639,37.02656809842038,467.3207122910223,0.5087340841563485,117.38491588224721,58.85133922806033,15226.613517968311,25.68248722730504,70.15110717903329,172.99744317049203,75.27366703113321,770348901.2476131,16714816.914700203,238500382.14669234,165424193.28261,451879735.7474317,1093509833.2594635,6433707809.892397
16,2006-05-01,40.311640298161485,6.747145342207958,80.99671919808308,467.3207122910223,0.5087340841563485,117.38491588224721,58.85133922806033,15226.613517968311,1.772620065729978,17.012418178804957,122.18223535735999,47.75448335479144,259662142.1397979,43458524.67915526,521730220.7995949,11416862.947999343,109583589.5821465,772301327.3752595,6433707809.892397
17,2006-06-01,30.431011455416417,10.38022343598556,120.31228543037604,467.3207122910223,0.5087340841563485,117.38491588224721,58.85133922806033,15226.613517968311,1.1854056618027902,0.8861137988546031,61.30373747176827,19.594435457317182,196019962.93691272,66859267.65880081,774979607.9339273,7634872.542787243,5707700.124830071,387482843.58681005,6433707809.892397
