,Date,precip_and_snowmelt_input_Weber_mean,irrigation_Weber_mean,AET_Weber_mean,soil_thickness_Weber_mean,soil_porosity_Weber_mean,field_capacity_Weber_mean,wilting_point_Weber_mean,Geo_K_Weber_mean,Runoff_Weber_mean,Recharge_Weber_mean,Soil_Water_End_Of_Previous_Timestep_Weber_mean,Soil_Saturation_Percent_End_Of_Timestep_Weber_mean,precip_and_snowmelt_input_m3_Weber_sum,irrigation_m3_Weber_sum,AET_m3_Weber_sum,Runoff_m3_Weber_sum,Recharge_m3_Weber_sum,Soil_Water_End_Of_Previous_Timestep_m3_Weber_sum,Weber_area_m2
0,2005-01-01,92.41147441700039,0.0,4.097834351485279,458.875633041707,0.50963070559877,116.39721644292966,58.194468675097035,15762.90476783766,9.616387167571569,72.83851888266894,156.72589343975656,66.64521193136099,595179795.4061912,0.0,26391836.5611451,61931934.91267647,469124589.5457427,984045303.6734365,6433707809.892397
1,2005-02-01,66.61052486520275,0.0,7.9329330641566775,458.875633041707,0.50963070559877,116.39721644292966,58.194468675097035,15762.90476783766,7.287396284635978,55.175801752307976,152.23423621579522,64.19740582776063,429003010.5733627,0.0,51092358.676635295,46931224.65828574,355362546.14446586,955841422.6894329,6433707809.892397
2,2005-03-01,102.52130748649509,0.0,25.219658635064626,458.875633041707,0.50963070559877,116.39721644292966,58.194468675097035,15762.90476783766,15.8694234430688,56.656169181021234,156.2908030447735,65.99357591120632,660280001.0624242,0.0,162425724.06058818,102201036.42169942,364895885.7539543,981310244.8375365,6433707809.892397
3,2005-04-01,77.73610941469606,2.7284496820539035,33.50414252379329,458.875633041707,0.50963070559877,116.39721644292966,58.194468675097035,15762.90476783766,9.36159996543121,42.14316043815301,150.9194274382069,62.54941410737496,500649258.4268306,17571549.148588207,215780162.90682355,60288609.01557509,271421872.65560126,947582679.4482807,6433707809.892397
4,2005-05-01,113.96405850118508,7.093969093806752,52.013319000550595,458.875633041707,0.50963070559877,116.39721644292966,58.194468675097035,15762.90476783766,15.466813115750659,50.9493555070237,151.947389900854,63.041563044273445,733973796.3859344,45686027.2741189,334988368.08948267,99605152.23321727,328139661.30181646,954036403.6410792,6433707809.892397
5,2005-06-01,59.96455886892424,10.913798728215614,96.40671455913579,458.875633041707,0.50963070559877,116.39721644292966,58.194468675097035,15762.90476783766,4.26557003878331,9.716463973672276,113.70256968343034,44.64311015537509,386195501.7979744,70286196.59435283,620900495.8793334,27469438.973478366,62577108.039979,713900583.857322,6433707809.892397
6,2005-07-01,3.6033323739855327,14.187938187613504,116.05197818620383,458.875633041707,0.50963070559877,116.39721644292966,58.194468675097035,15762.90476783766,1.576544071033712,1.1452125622398983,48.98585963345921,16.071005205832577,23208304.22604529,91372054.5482378,747427713.9619138,10152716.251210349,7375582.590222105,307554636.4681775,6433707809.892397
7,2005-08-01,18.29135053260226,11.459488825716804,73.88639521774468,458.875633041707,0.50963070559877,116.39721644292966,58.194468675097035,15762.90476783766,1.961317470051844,1.4190220866511012,42.02119595068515,13.493616492702017,117805251.939964,73800507.46134593,475859373.6495293,12630716.350288376,9139173.22345148,263826508.0177807,6433707809.892397
8,2005-09-01,19.72696561170099,5.456899364107807,51.374531344222746,458.875633041707,0.50963070559877,116.39721644292966,58.194468675097035,15762.90476783766,0.17735984986637104,0.4656604036961735,37.87563132994011,12.226912544552702,127052658.66921511,35143098.29717641,330871259.2846199,1142204.965931504,2999028.8293389897,237799485.39509004,6433707809.892397
9,2005-10-01,34.909159316131294,2.7284496820539035,23.635759418997928,458.875633041707,0.50963070559877,116.39721644292966,58.194468675097035,15762.90476783766,1.2852621953915284,0.8571683638523528,52.895126928776875,18.905436787387753,224826112.79147583,17571549.148588207,152223801.03737262,8276813.363118805,5520350.746094284,332102050.5223321,6433707809.892397
10,2005-11-01,69.85826854808604,0.0,12.60327469127711,458.875633041707,0.50963070559877,116.39721644292966,58.194468675097035,15762.90476783766,1.3095107525966512,6.834543868052684,103.01078102982396,42.84214939557114,449925444.67003715,0.0,81169604.65493338,8433223.847764656,44018718.064227685,646778501.9621601,6433707809.892397
