,Date,precip_and_snowmelt_input_Paria_mean,irrigation_Paria_mean,AET_Paria_mean,soil_thickness_Paria_mean,soil_porosity_Paria_mean,field_capacity_Paria_mean,wilting_point_Paria_mean,Geo_K_Paria_mean,Runoff_Paria_mean,Recharge_Paria_mean,Soil_Water_End_Of_Previous_Timestep_Paria_mean,Soil_Saturation_Percent_End_Of_Timestep_Paria_mean,precip_and_snowmelt_input_m3_Paria_sum,irrigation_m3_Paria_sum,AET_m3_Paria_sum,Runoff_m3_Paria_sum,Recharge_m3_Paria_sum,Soil_Water_End_Of_Previous_Timestep_m3_Paria_sum,Paria_area_m2
0,2024-01-01,21.923624802045456,0.0,9.788536987547618,270.4140943861232,0.4569771569030481,55.520599157486224,24.07685987981032,10636.888680735208,0.09321096018683478,2.0859131919426805,28.14704535491241,25.2936002065615,66885919.56557038,0.0,29065235.532658815,284386.0077998359,6363916.017106468,83578388.56621523,3075737005.0359783
1,2024-01-01,21.923624802045456,0.0,9.788536987547618,270.4140943861232,0.4569771569030481,55.520599157486224,24.07685987981032,10636.888680735208,0.09321096018683478,2.0859131919426805,28.14704535491241,25.2936002065615,66885919.56557038,0.0,29065235.532658815,284386.0077998359,6363916.017106468,83578388.56621523,3075737005.0361032
2,2024-01-01,21.923624802045456,0.0,9.788536987547618,270.4140943861232,0.4569771569030481,55.520599157486224,24.07685987981032,10636.888680735208,0.09321096018683478,2.0859131919426805,28.14704535491241,25.2936002065615,66885919.56557038,0.0,29065235.532658815,284386.0077998359,6363916.017106468,83578388.56621523,3075737005.0361032
3,2024-01-01,21.923624802045456,0.0,9.788536987547618,270.4140943861232,0.4569771569030481,55.520599157486224,24.07685987981032,10636.888680735208,0.09321096018683478,2.0859131919426805,28.14704535491241,25.2936002065615,66885919.56557038,0.0,29065235.532658815,284386.0077998359,6363916.017106468,83578388.56621523,3075737005.0359783
4,2024-01-01,21.923624802045456,0.0,9.788536987547618,270.4140943861232,0.4569771569030481,55.520599157486224,24.07685987981032,10636.888680735208,0.09321096018683478,2.0859131919426805,28.14704535491241,25.2936002065615,66885919.56557038,0.0,29065235.532658815,284386.0077998359,6363916.017106468,83578388.56621523,3075737005.0361032
5,2024-01-01,21.923624802045456,0.0,9.788536987547618,270.4140943861232,0.4569771569030481,55.520599157486224,24.07685987981032,10636.888680735208,0.09321096018683478,2.0859131919426805,28.14704535491241,25.2936002065615,66885919.56557038,0.0,29065235.532658815,284386.0077998359,6363916.017106468,83578388.56621523,3075737005.0361032
6,2024-01-01,21.923624802045456,0.0,9.788536987547618,270.4140943861232,0.4569771569030481,55.520599157486224,24.07685987981032,10636.888680735208,0.09321096018683478,2.0859131919426805,28.14704535491241,25.2936002065615,66885919.56557038,0.0,29065235.532658815,284386.0077998359,6363916.017106468,83578388.56621523,3075737005.0361032
7,2024-01-01,21.923624802045456,0.0,9.788536987547618,270.4140943861232,0.4569771569030481,55.520599157486224,24.07685987981032,10636.888680735208,0.09321096018683478,2.0859131919426805,28.14704535491241,25.2936002065615,66885919.56557038,0.0,29065235.532658815,284386.0077998359,6363916.017106468,83578388.56621523,3075737005.0361032
8,2024-01-01,21.923624802045456,0.0,9.788536987547618,270.4140943861232,0.4569771569030481,55.520599157486224,24.07685987981032,10636.888680735208,0.09321096018683478,2.0859131919426805,28.14704535491241,25.2936002065615,66885919.56557038,0.0,29065235.532658815,284386.0077998359,6363916.017106468,83578388.56621523,3075737005.0361032
9,2024-01-01,21.923624802045456,0.0,9.788536987547618,270.4140943861232,0.4569771569030481,55.520599157486224,24.07685987981032,10636.888680735208,0.09321096018683478,2.0859131919426805,28.14704535491241,25.2936002065615,66885919.56557038,0.0,29065235.532658815,284386.0077998359,6363916.017106468,83578388.56621523,3075737005.0361032
10,2024-01-01,21.923624802045456,0.0,9.788536987547618,270.4140943861232,0.4569771569030481,55.520599157486224,24.07685987981032,10636.888680735208,0.09321096018683478,2.0859131919426805,28.14704535491241,25.2936002065615,66885919.56557038,0.0,29065235.532658815,284386.0077998359,6363916.017106468,83578388.56621523,3075737005.0361032
11,2024-01-01,21.923624802045456,0.0,9.788536987547618,270.4140943861232,0.4569771569030481,55.520599157486224,24.07685987981032,10636.888680735208,0.09321096018683478,2.0859131919426805,28.14704535491241,25.2936002065615,66885919.56557038,0.0,29065235.532658815,284386.0077998359,6363916.017106468,83578388.56621523,3075737005.0361032
12,2024-01-01,21.923624802045456,0.0,9.788536987547618,270.4140943861232,0.4569771569030481,55.520599157486224,24.07685987981032,10636.888680735208,0.09321096018683478,2.0859131919426805,28.14704535491241,25.2936002065615,66885919.56557038,0.0,29065235.532658815,284386.0077998359,6363916.017106468,83578388.56621523,3075737005.0361032
13,2024-01-01,21.923624802045456,0.0,9.788536987547618,270.4140943861232,0.4569771569030481,55.520599157486224,24.07685987981032,10636.888680735208,0.09321096018683478,2.0859131919426805,28.14704535491241,25.2936002065615,66885919.56557038,0.0,29065235.532658815,284386.0077998359,6363916.017106468,83578388.56621523,3075737005.0361032
14,2024-01-01,21.923624802045456,0.0,9.788536987547618,270.4140943861232,0.4569771569030481,55.520599157486224,24.07685987981032,10636.888680735208,0.09321096018683478,2.0859131919426805,28.14704535491241,25.2936002065615,66885919.56557038,0.0,29065235.532658815,284386.0077998359,6363916.017106468,83578388.56621523,3075737005.0361032
15,2024-01-01,21.923624802045456,0.0,9.788536987547618,270.4140943861232,0.4569771569030481,55.520599157486224,24.07685987981032,10636.888680735208,0.09321096018683478,2.0859131919426805,28.14704535491241,25.2936002065615,66885919.56557038,0.0,29065235.532658815,284386.0077998359,6363916.017106468,83578388.56621523,3075737005.0361032
16,2024-01-01,21.923624802045456,0.0,9.788536987547618,270.4140943861232,0.4569771569030481,55.520599157486224,24.07685987981032,10636.888680735208,0.09321096018683478,2.0859131919426805,28.14704535491241,25.2936002065615,66885919.56557038,0.0,29065235.532658815,284386.0077998359,6363916.017106468,83578388.56621523,3075737005.0361032
17,2024-01-01,21.923624802045456,0.0,9.788536987547618,270.4140943861232,0.4569771569030481,55.520599157486224,24.07685987981032,10636.888680735208,0.09321096018683478,2.0859131919426805,28.14704535491241,25.2936002065615,66885919.56557038,0.0,29065235.532658815,284386.0077998359,6363916.017106468,83578388.56621523,3075737005.0361032
18,2024-01-01,21.923624802045456,0.0,9.788536987547618,270.4140943861232,0.4569771569030481,55.520599157486224,24.07685987981032,10636.888680735208,0.09321096018683478,2.0859131919426805,28.14704535491241,25.2936002065615,66885919.56557038,0.0,29065235.532658815,284386.0077998359,6363916.017106468,83578388.56621523,3075737005.0361032
19,2024-01-01,21.923624802045456,0.0,9.788536987547618,270.4140943861232,0.4569771569030481,55.520599157486224,24.07685987981032,10636.888680735208,0.09321096018683478,2.0859131919426805,28.14704535491241,25.2936002065615,66885919.56557038,0.0,29065235.532658815,284386.0077998359,6363916.017106468,83578388.56621523,3075737005.0361032
20,2024-02-01,47.63852515231352,0.0,16.076363222835038,270.4140943861232,0.4569771569030481,55.520599157486224,24.07685987981032,10636.888680735208,1.9693544889022614,13.032833657850587,45.01159820072629,46.42181968112724,145338163.89094064,0.0,47735452.27763135,6007997.194740774,39761462.54714813,133654478.27339959,3075737005.0359783
21,2024-02-01,47.63852515231352,0.0,16.076363222835038,270.4140943861232,0.4569771569030481,55.520599157486224,24.07685987981032,10636.888680735208,1.9693544889022614,13.032833657850587,45.01159820072629,46.42181968112724,145338163.89094064,0.0,47735452.27763135,6007997.194740774,39761462.54714813,133654478.27339959,3075737005.0361032
22,2024-02-01,47.63852515231352,0.0,16.076363222835038,270.4140943861232,0.4569771569030481,55.520599157486224,24.07685987981032,10636.888680735208,1.9693544889022614,13.032833657850587,45.01159820072629,46.42181968112724,145338163.89094064,0.0,47735452.27763135,6007997.194740774,39761462.54714813,133654478.27339959,3075737005.0361032
23,2024-02-01,47.63852515231352,0.0,16.076363222835038,270.4140943861232,0.4569771569030481,55.520599157486224,24.07685987981032,10636.888680735208,1.9693544889022614,13.032833657850587,45.01159820072629,46.42181968112724,145338163.89094064,0.0,47735452.27763135,6007997.194740774,39761462.54714813,133654478.27339959,3075737005.0361032
24,2024-02-01,47.63852515231352,0.0,16.076363222835038,270.4140943861232,0.4569771569030481,55.520599157486224,24.07685987981032,10636.888680735208,1.9693544889022614,13.032833657850587,45.01159820072629,46.42181968112724,145338163.89094064,0.0,47735452.27763135,6007997.194740774,39761462.54714813,133654478.27339959,3075737005.0359783
25,2024-02-01,47.63852515231352,0.0,16.076363222835038,270.4140943861232,0.4569771569030481,55.520599157486224,24.07685987981032,10636.888680735208,1.9693544889022614,13.032833657850587,45.01159820072629,46.42181968112724,145338163.89094064,0.0,47735452.27763135,6007997.194740774,39761462.54714813,133654478.27339959,3075737005.0361032
26,2024-02-01,47.63852515231352,0.0,16.076363222835038,270.4140943861232,0.4569771569030481,55.520599157486224,24.07685987981032,10636.888680735208,1.9693544889022614,13.032833657850587,45.01159820072629,46.42181968112724,145338163.89094064,0.0,47735452.27763135,6007997.194740774,39761462.54714813,133654478.27339959,3075737005.0361032
27,2024-02-01,47.63852515231352,0.0,16.076363222835038,270.4140943861232,0.4569771569030481,55.520599157486224,24.07685987981032,10636.888680735208,1.9693544889022614,13.032833657850587,45.01159820072629,46.42181968112724,145338163.89094064,0.0,47735452.27763135,6007997.194740774,39761462.54714813,133654478.27339959,3075737005.0361032
28,2024-02-01,47.63852515231352,0.0,16.076363222835038,270.4140943861232,0.4569771569030481,55.520599157486224,24.07685987981032,10636.888680735208,1.9693544889022614,13.032833657850587,45.01159820072629,46.42181968112724,145338163.89094064,0.0,47735452.27763135,6007997.194740774,39761462.54714813,133654478.27339959,3075737005.0361032
29,2024-02-01,47.63852515231352,0.0,16.076363222835038,270.4140943861232,0.4569771569030481,55.520599157486224,24.07685987981032,10636.888680735208,1.9693544889022614,13.032833657850587,45.01159820072629,46.42181968112724,145338163.89094064,0.0,47735452.27763135,6007997.194740774,39761462.54714813,133654478.27339959,3075737005.0361032
30,2024-02-01,47.63852515231352,0.0,16.076363222835038,270.4140943861232,0.4569771569030481,55.520599157486224,24.07685987981032,10636.888680735208,1.9693544889022614,13.032833657850587,45.01159820072629,46.42181968112724,145338163.89094064,0.0,47735452.27763135,6007997.194740774,39761462.54714813,133654478.27339959,3075737005.0361032
31,2024-02-01,47.63852515231352,0.0,16.076363222835038,270.4140943861232,0.4569771569030481,55.520599157486224,24.07685987981032,10636.888680735208,1.9693544889022614,13.032833657850587,45.01159820072629,46.42181968112724,145338163.89094064,0.0,47735452.27763135,6007997.194740774,39761462.54714813,133654478.27339959,3075737005.0361032
32,2024-02-01,47.63852515231352,0.0,16.076363222835038,270.4140943861232,0.4569771569030481,55.520599157486224,24.07685987981032,10636.888680735208,1.9693544889022614,13.032833657850587,45.01159820072629,46.42181968112724,145338163.89094064,0.0,47735452.27763135,6007997.194740774,39761462.54714813,133654478.27339959,3075737005.0361032
33,2024-02-01,47.63852515231352,0.0,16.076363222835038,270.4140943861232,0.4569771569030481,55.520599157486224,24.07685987981032,10636.888680735208,1.9693544889022614,13.032833657850587,45.01159820072629,46.42181968112724,145338163.89094064,0.0,47735452.27763135,6007997.194740774,39761462.54714813,133654478.27339959,3075737005.0361032
34,2024-02-01,47.63852515231352,0.0,16.076363222835038,270.4140943861232,0.4569771569030481,55.520599157486224,24.07685987981032,10636.888680735208,1.9693544889022614,13.032833657850587,45.01159820072629,46.42181968112724,145338163.89094064,0.0,47735452.27763135,6007997.194740774,39761462.54714813,133654478.27339959,3075737005.0361032
35,2024-02-01,47.63852515231352,0.0,16.076363222835038,270.4140943861232,0.4569771569030481,55.520599157486224,24.07685987981032,10636.888680735208,1.9693544889022614,13.032833657850587,45.01159820072629,46.42181968112724,145338163.89094064,0.0,47735452.27763135,6007997.194740774,39761462.54714813,133654478.27339959,3075737005.0361032
36,2024-02-01,47.63852515231352,0.0,16.076363222835038,270.4140943861232,0.4569771569030481,55.520599157486224,24.07685987981032,10636.888680735208,1.9693544889022614,13.032833657850587,45.01159820072629,46.42181968112724,145338163.89094064,0.0,47735452.27763135,6007997.194740774,39761462.54714813,133654478.27339959,3075737005.0361032
37,2024-02-01,47.63852515231352,0.0,16.076363222835038,270.4140943861232,0.4569771569030481,55.520599157486224,24.07685987981032,10636.888680735208,1.9693544889022614,13.032833657850587,45.01159820072629,46.42181968112724,145338163.89094064,0.0,47735452.27763135,6007997.194740774,39761462.54714813,133654478.27339959,3075737005.0361032
38,2024-02-01,47.63852515231352,0.0,16.076363222835038,270.4140943861232,0.4569771569030481,55.520599157486224,24.07685987981032,10636.888680735208,1.9693544889022614,13.032833657850587,45.01159820072629,46.42181968112724,145338163.89094064,0.0,47735452.27763135,6007997.194740774,39761462.54714813,133654478.27339959,3075737005.0361032
39,2024-02-01,47.63852515231352,0.0,16.076363222835038,270.4140943861232,0.4569771569030481,55.520599157486224,24.07685987981032,10636.888680735208,1.9693544889022614,13.032833657850587,45.01159820072629,46.42181968112724,145338163.89094064,0.0,47735452.27763135,6007997.194740774,39761462.54714813,133654478.27339959,3075737005.0361032
40,2024-03-01,42.07952544794777,0.0,21.55811110479331,270.4140943861232,0.4569771569030481,55.520599157486224,24.07685987981032,10636.888680735208,1.7510418340708735,16.34505425653448,47.37374936024314,48.5384780426711,128379761.0879894,0.0,64011826.93101176,5342315.414456722,49867274.30083999,140669147.33788127,3075737005.0361032
41,2024-03-01,42.07952544794777,0.0,21.55811110479331,270.4140943861232,0.4569771569030481,55.520599157486224,24.07685987981032,10636.888680735208,1.7510418340708735,16.34505425653448,47.37374936024314,48.5384780426711,128379761.0879894,0.0,64011826.93101176,5342315.414456722,49867274.30083999,140669147.33788127,3075737005.0361032
42,2024-03-01,42.07952544794777,0.0,21.55811110479331,270.4140943861232,0.4569771569030481,55.520599157486224,24.07685987981032,10636.888680735208,1.7510418340708735,16.34505425653448,47.37374936024314,48.5384780426711,128379761.0879894,0.0,64011826.93101176,5342315.414456722,49867274.30083999,140669147.33788127,3075737005.0361032
43,2024-03-01,42.07952544794777,0.0,21.55811110479331,270.4140943861232,0.4569771569030481,55.520599157486224,24.07685987981032,10636.888680735208,1.7510418340708735,16.34505425653448,47.37374936024314,48.5384780426711,128379761.0879894,0.0,64011826.93101176,5342315.414456722,49867274.30083999,140669147.33788127,3075737005.0361032
44,2024-03-01,42.07952544794777,0.0,21.55811110479331,270.4140943861232,0.4569771569030481,55.520599157486224,24.07685987981032,10636.888680735208,1.7510418340708735,16.34505425653448,47.37374936024314,48.5384780426711,128379761.0879894,0.0,64011826.93101176,5342315.414456722,49867274.30083999,140669147.33788127,3075737005.0361032
45,2024-03-01,42.07952544794777,0.0,21.55811110479331,270.4140943861232,0.4569771569030481,55.520599157486224,24.07685987981032,10636.888680735208,1.7510418340708735,16.34505425653448,47.37374936024314,48.5384780426711,128379761.0879894,0.0,64011826.93101176,5342315.414456722,49867274.30083999,140669147.33788127,3075737005.0361032
46,2024-03-01,42.07952544794777,0.0,21.55811110479331,270.4140943861232,0.4569771569030481,55.520599157486224,24.07685987981032,10636.888680735208,1.7510418340708735,16.34505425653448,47.37374936024314,48.5384780426711,128379761.0879894,0.0,64011826.93101176,5342315.414456722,49867274.30083999,140669147.33788127,3075737005.0359783
47,2024-03-01,42.07952544794777,0.0,21.55811110479331,270.4140943861232,0.4569771569030481,55.520599157486224,24.07685987981032,10636.888680735208,1.7510418340708735,16.34505425653448,47.37374936024314,48.5384780426711,128379761.0879894,0.0,64011826.93101176,5342315.414456722,49867274.30083999,140669147.33788127,3075737005.0361032
48,2024-03-01,42.07952544794777,0.0,21.55811110479331,270.4140943861232,0.4569771569030481,55.520599157486224,24.07685987981032,10636.888680735208,1.7510418340708735,16.34505425653448,47.37374936024314,48.5384780426711,128379761.0879894,0.0,64011826.93101176,5342315.414456722,49867274.30083999,140669147.33788127,3075737005.0361032
49,2024-03-01,42.07952544794777,0.0,21.55811110479331,270.4140943861232,0.4569771569030481,55.520599157486224,24.07685987981032,10636.888680735208,1.7510418340708735,16.34505425653448,47.37374936024314,48.5384780426711,128379761.0879894,0.0,64011826.93101176,5342315.414456722,49867274.30083999,140669147.33788127,3075737005.0361032
50,2024-03-01,42.07952544794777,0.0,21.55811110479331,270.4140943861232,0.4569771569030481,55.520599157486224,24.07685987981032,10636.888680735208,1.7510418340708735,16.34505425653448,47.37374936024314,48.5384780426711,128379761.0879894,0.0,64011826.93101176,5342315.414456722,49867274.30083999,140669147.33788127,3075737005.0361032
51,2024-03-01,42.07952544794777,0.0,21.55811110479331,270.4140943861232,0.4569771569030481,55.520599157486224,24.07685987981032,10636.888680735208,1.7510418340708735,16.34505425653448,47.37374936024314,48.5384780426711,128379761.0879894,0.0,64011826.93101176,5342315.414456722,49867274.30083999,140669147.33788127,3075737005.0361032
