,Date,precip_and_snowmelt_input_West Desert_mean,irrigation_West Desert_mean,AET_West Desert_mean,soil_thickness_West Desert_mean,soil_porosity_West Desert_mean,field_capacity_West Desert_mean,wilting_point_West Desert_mean,Geo_K_West Desert_mean,Runoff_West Desert_mean,Recharge_West Desert_mean,Soil_Water_End_Of_Previous_Timestep_West Desert_mean,Soil_Saturation_Percent_End_Of_Timestep_West Desert_mean,precip_and_snowmelt_input_m3_West Desert_sum,irrigation_m3_West Desert_sum,AET_m3_West Desert_sum,Runoff_m3_West Desert_sum,Recharge_m3_West Desert_sum,Soil_Water_End_Of_Previous_Timestep_m3_West Desert_sum,West Desert_area_m2
0,2005-01-01,37.274184886938116,0.0,5.242591087133249,442.8429368921502,0.4978265347017087,101.4620455879071,49.68759830374168,3900.7147842918544,10.212389544388238,14.291853247115373,149.05556752767131,68.71047467875968,1957609874.251845,0.0,275266444.49647063,536270836.8715799,750526846.4578391,7176888433.1734085,52468342745.01062
1,2005-02-01,27.14826439472595,0.0,6.722307551419766,442.8429368921502,0.4978265347017087,101.4620455879071,49.68759830374168,3900.7147842918544,7.646955199255193,10.55914491384735,150.3034518585382,69.04768063159908,1425684677.3000777,0.0,352993400.06058836,401533937.3138975,554452675.0019931,7236972737.550491,52468342745.01062
2,2005-03-01,35.638318512917294,0.0,10.67372828255889,442.8429368921502,0.4978265347017087,101.4620455879071,49.68759830374168,3900.7147842918544,9.480176553206256,11.492371775746967,150.6021018860852,69.08691267812593,1871772547.9830253,0.0,560516428.1081885,497839072.5574962,603479372.4689732,7251371756.902158,52468342745.01062
3,2005-04-01,63.93188632355694,0.2477232546879471,20.095283616044313,442.8429368921502,0.4978265347017087,101.4620455879071,49.68759830374168,3900.7147842918544,19.491696491047204,18.69317156338935,151.6306777972132,69.74795305303948,3357473905.825078,13011489.724191912,1055337670.1486255,1023500654.9529665,981455565.7496704,7300835218.810218,52468342745.01062
4,2005-05-01,68.54134358827702,0.6440804755786109,28.613083322354782,442.8429368921502,0.4978265347017087,101.4620455879071,49.68759830374168,3900.7147842918544,19.864462214228816,15.850018727853126,149.54071318062233,69.00522202124161,3599954849.1299763,33829873.98644082,1502637469.561339,1043137668.3981878,832254384.55362,7200209232.205716,52468342745.01062
5,2005-06-01,30.511765403372543,0.9908930187517884,22.37839518272051,442.8429368921502,0.4978265347017087,101.4620455879071,49.68759830374168,3900.7147842918544,8.436149224678072,8.102065044012004,138.78075695679735,64.40034434573094,1602483422.59228,52045958.896767646,1175196312.4952066,442987699.75665003,425396428.8229171,6681952233.368438,52468342745.01062
6,2005-07-01,5.640658403147721,1.2881609511572218,12.692389135415288,442.8429368921502,0.4978265347017087,101.4620455879071,49.68759830374168,3900.7147842918544,1.1732409253990213,3.255366962899345,131.4190400137751,61.23921479742189,296150289.0284465,67659747.97288164,666483436.5980865,61593478.62954037,170909666.87884462,6327354635.536471,52468342745.01062
7,2005-08-01,15.204701445838651,1.040437693308477,13.651894361739378,442.8429368921502,0.4978265347017087,101.4620455879071,49.68759830374168,3900.7147842918544,3.9549671810405758,5.072977464190777,127.46751003353369,59.73886336653182,798418603.7599132,54648258.08245172,716826129.553624,207660419.25693613,266329207.54195133,6137037351.826194,52468342745.01062
8,2005-09-01,10.523295197538769,0.4954465093758942,8.674483392403266,442.8429368921502,0.4978265347017087,101.4620455879071,49.68759830374168,3900.7147842918544,2.017190988604548,3.603217440910594,125.86538753466768,59.15652149140166,552624695.093542,26022979.448383823,455488243.45100296,105916054.19404465,189175813.76790425,6059871585.619678,52468342745.01062
9,2005-10-01,26.817921529263238,0.2477232546879471,8.221966948681443,442.8429368921502,0.4978265347017087,101.4620455879071,49.68759830374168,3900.7147842918544,7.121165829804787,7.849492394039256,128.54542471285444,60.345520318668434,1408363252.1853433,13011489.724191912,431746124.952855,373914173.9700822,412121127.3523913,6188947652.858445,52468342745.01062
