,Date,precip_and_snowmelt_input_West Desert_mean,irrigation_West Desert_mean,AET_West Desert_mean,soil_thickness_West Desert_mean,soil_porosity_West Desert_mean,field_capacity_West Desert_mean,wilting_point_West Desert_mean,Geo_K_West Desert_mean,Runoff_West Desert_mean,Recharge_West Desert_mean,Soil_Water_End_Of_Previous_Timestep_West Desert_mean,Soil_Saturation_Percent_End_Of_Timestep_West Desert_mean,precip_and_snowmelt_input_m3_West Desert_sum,irrigation_m3_West Desert_sum,AET_m3_West Desert_sum,Runoff_m3_West Desert_sum,Recharge_m3_West Desert_sum,Soil_Water_End_Of_Previous_Timestep_m3_West Desert_sum,West Desert_area_m2
0,2005-01-01,28.397143034293954,0.0,5.242591087133249,442.8429368921502,0.4978265347017087,101.4620455879071,49.68759830374168,3900.7147842918544,6.716222153345229,10.178565894996481,144.86751172480837,66.95219522247146,1491370271.6412137,0.0,275266444.49647063,352679915.38611096,534460869.0296456,6975190405.904044,52468342745.01062
1,2005-02-01,26.158119450919152,0.0,6.722307551419766,442.8429368921502,0.4978265347017087,101.4620455879071,49.68759830374168,3900.7147842918544,7.185036896228913,8.23931597731697,146.36209474983232,67.38206362825525,1373774442.3947496,0.0,352993400.06058836,377289008.600061,432640268.99192846,7047167544.954217,52468342745.01062
2,2005-03-01,37.01830753698177,0.0,10.67372828255889,442.8429368921502,0.4978265347017087,101.4620455879071,49.68759830374168,3900.7147842918544,10.292430508748248,9.964205718332673,146.88431303671035,67.58133970429044,1944287289.2988305,0.0,560516428.1081885,540480224.2982318,523229438.2449865,7072322834.114805,52468342745.01062
3,2005-04-01,58.17197666635537,0.2477232546879471,20.095283616044313,442.8429368921502,0.4978265347017087,101.4620455879071,49.68759830374168,3900.7147842918544,17.666099355236266,15.495480954369016,145.89753275532055,67.3448363034663,3055063349.8166723,13011489.724191912,1055337670.1486255,927627467.1935129,813579947.7801051,7024726869.743422,52468342745.01062
4,2005-05-01,71.93106462036883,0.6440804755786109,28.613083322354782,442.8429368921502,0.4978265347017087,101.4620455879071,49.68759830374168,3900.7147842918544,21.306651568858044,14.767543350329584,144.77235059504886,67.14828739245979,3778126720.1251025,33829873.98644082,1502637469.561339,1118906842.1143904,775448522.5631567,6970572027.78468,52468342745.01062
5,2005-06-01,30.45469275152839,0.9908930187517884,22.37839518272051,442.8429368921502,0.4978265347017087,101.4620455879071,49.68759830374168,3900.7147842918544,7.805700666414749,7.8307844838149006,134.04737330229452,62.69161155408624,1599541732.0981476,52045958.896767646,1175196312.4952066,409893902.31339896,411161771.1546556,6453988580.641738,52468342745.01062
6,2005-07-01,6.324072933996921,1.2881609511572218,12.692389135415288,442.8429368921502,0.4978265347017087,101.4620455879071,49.68759830374168,3900.7147842918544,1.3882307520703796,3.489749482866094,127.36947776430999,59.78355640584341,332024725.6943787,67659747.97288164,666483436.5980865,72880296.37359338,183210867.2140856,6132311068.417475,52468342745.01062
7,2005-08-01,14.59517354858553,1.040437693308477,13.651894361739378,442.8429368921502,0.4978265347017087,101.4620455879071,49.68759830374168,3900.7147842918544,4.117655534581339,5.106603898084757,123.0247254867835,58.18672521659197,766389604.218072,54648258.08245172,716826129.553624,216198957.9409809,268088506.9433352,5923057645.668839,52468342745.01062
8,2005-09-01,11.074810347846096,0.4954465093758942,8.674483392403266,442.8429368921502,0.4978265347017087,101.4620455879071,49.68759830374168,3900.7147842918544,2.3460429793166573,3.7543973978444143,121.47330293380533,57.607942604084506,581574886.3398466,26022979.448383823,455488243.45100296,123182536.74997896,197107753.31367624,5848330914.558533,52468342745.01062
9,2005-10-01,26.566049383157672,0.2477232546879471,8.221966948681443,442.8429368921502,0.4978265347017087,101.4620455879071,49.68759830374168,3900.7147842918544,6.952129060617159,7.377400197726823,123.1555844548682,58.409405929253204,1395179329.7158685,13011489.724191912,431746124.952855,365045214.79058576,387329479.03792346,5929354410.696676,52468342745.01062
10,2005-11-01,11.28695872402383,0.0,3.796353301436635,442.8429368921502,0.4978265347017087,101.4620455879071,49.68759830374168,3900.7147842918544,1.969225929314787,2.9855235632400765,124.08442937762969,58.77731671766252,592868248.5636698,0.0,199363881.17225108,103417598.28094803,156763635.81428635,5974107848.594314,52468342745.01062
11,2005-12-01,29.36342924480699,0.0,4.304482781888932,442.8429368921502,0.4978265347017087,101.4620455879071,49.68759830374168,3900.7147842918544,8.420636200347404,6.092663967560504,131.1685226191821,61.50109569280853,1542326320.0965672,0.0,226037446.17309794,442192264.94996554,319925159.91466516,6315378876.910972,52468342745.01062
