,Date,precip_and_snowmelt_input_West Desert_mean,irrigation_West Desert_mean,AET_West Desert_mean,soil_thickness_West Desert_mean,soil_porosity_West Desert_mean,field_capacity_West Desert_mean,wilting_point_West Desert_mean,Geo_K_West Desert_mean,Runoff_West Desert_mean,Recharge_West Desert_mean,Soil_Water_End_Of_Previous_Timestep_West Desert_mean,Soil_Saturation_Percent_End_Of_Timestep_West Desert_mean,precip_and_snowmelt_input_m3_West Desert_sum,irrigation_m3_West Desert_sum,AET_m3_West Desert_sum,Runoff_m3_West Desert_sum,Recharge_m3_West Desert_sum,Soil_Water_End_Of_Previous_Timestep_m3_West Desert_sum,West Desert_area_m2
0,2005-01-01,28.397143034293954,0.0,12.009364968687041,442.8429368921502,0.4978265347017087,101.4620455879071,49.68759830374168,3900.7147842918544,1.0191776564163222,7.346364654249393,95.43919149267089,40.795891829630754,1491370271.6412137,0.0,630543337.6287625,53521554.7681267,385753745.8168691,4595530074.164113,52468342745.01062
1,2005-02-01,26.158119450919152,0.0,23.832198526411158,442.8429368921502,0.4978265347017087,101.4620455879071,49.68759830374168,3900.7147842918544,0.4577075388072651,4.118921325924449,93.56832329101445,39.31045404018391,1373774442.3947496,0.0,1251230489.48048,24034054.392622553,216299005.54738846,4505501510.721668,52468342745.01062
2,2005-03-01,37.01830753698177,0.0,47.995265300614044,442.8429368921502,0.4978265347017087,101.4620455879071,49.68759830374168,3900.7147842918544,0.7156302751689736,3.0892556918267573,84.56395836713163,33.40377777132828,1944287289.2988305,0.0,2519889963.9601755,37592650.83264864,162275565.01267642,4072000000.72515,52468342745.01062
3,2005-04-01,58.17197666635537,0.2477232546879471,69.2551371568668,442.8429368921502,0.4978265347017087,101.4620455879071,49.68759830374168,3900.7147842918544,0.8764111878262117,3.5369590858678466,82.66545557464808,31.716073217278268,3055063349.8166723,13011489.724191912,3636209953.834117,46025858.48652234,185772733.72651327,3980571609.8891797,52468342745.01062
4,2005-05-01,71.93106462036883,0.6440804755786109,68.01111778749602,442.8429368921502,0.4978265347017087,101.4620455879071,49.68759830374168,3900.7147842918544,2.4131219632309,6.1726949891948175,89.82287754271171,36.374028829456954,3778126720.1251025,33829873.98644082,3570956027.4660835,126769697.68778707,324263696.9181218,4325457898.637439,52468342745.01062
5,2005-06-01,30.45469275152839,0.9908930187517884,61.12914145617305,442.8429368921502,0.4978265347017087,101.4620455879071,49.68759830374168,3900.7147842918544,0.7750855089423916,1.6268114830894589,79.51780404559251,30.364703239907165,1599541732.0981476,52045958.896767646,3209903652.600798,40705993.15670296,85446831.05326055,3829129158.1121497,52468342745.01062
6,2005-07-01,6.324072933996921,1.2881609511572218,49.80547406438679,442.8429368921502,0.4978265347017087,101.4620455879071,49.68759830374168,3900.7147842918544,0.4943182938304138,0.552942319134159,68.99418566992082,24.862132615425647,332024725.6943787,67659747.97288164,2615507014.6369505,25953325.052428376,29034878.551566772,3322181679.641095,52468342745.01062
7,2005-08-01,14.59517354858553,1.040437693308477,41.462186669580035,442.8429368921502,0.4978265347017087,101.4620455879071,49.68759830374168,3900.7147842918544,0.4944862239378765,0.5795066867368965,67.14996199587405,24.083032111370212,766389604.218072,54648258.08245172,2177200454.6057715,25964812.306811377,30428951.585369237,3233298162.1823335,52468342745.01062
8,2005-09-01,11.074810347846096,0.4954465093758942,32.30797877980671,442.8429368921502,0.4978265347017087,101.4620455879071,49.68759830374168,3900.7147842918544,0.2641940475881709,0.4404646829150649,65.66901941113109,23.224903901143758,581574886.3398466,26022979.448383823,1696400729.1792731,13872122.147105427,23129496.110898152,3161973726.0144796,52468342745.01062
9,2005-10-01,26.566049383157672,0.2477232546879471,20.736071436604504,442.8429368921502,0.4978265347017087,101.4620455879071,49.68759830374168,3900.7147842918544,0.6098432796394453,1.3880692084259945,74.15948789377225,27.33818231192994,1395179329.7158685,13011489.724191912,1088733927.426532,32024842.83799039,72884132.42543732,3570829115.6111484,52468342745.01062
