,Date,precip_and_snowmelt_input_West Desert_mean,irrigation_West Desert_mean,AET_West Desert_mean,soil_thickness_West Desert_mean,soil_porosity_West Desert_mean,field_capacity_West Desert_mean,wilting_point_West Desert_mean,Geo_K_West Desert_mean,Runoff_West Desert_mean,Recharge_West Desert_mean,Soil_Water_End_Of_Previous_Timestep_West Desert_mean,Soil_Saturation_Percent_End_Of_Timestep_West Desert_mean,precip_and_snowmelt_input_m3_West Desert_sum,irrigation_m3_West Desert_sum,AET_m3_West Desert_sum,Runoff_m3_West Desert_sum,Recharge_m3_West Desert_sum,Soil_Water_End_Of_Previous_Timestep_m3_West Desert_sum,West Desert_area_m2
0,2005-01-01,37.274184886938116,0.0,6.591459868321688,442.8429368921502,0.4978265347017087,101.4620455879071,49.68759830374168,3900.7147842918544,4.212478384170706,13.242225050030036,147.32669895277078,62.23526729155317,1957609874.251845,0.0,346071175.9859057,221218192.0031278,695437565.5936409,7093770416.297199,52468342745.046745
1,2005-02-01,27.14826439472595,0.0,9.94489947399369,442.8429368921502,0.4978265347017087,101.4620455879071,49.68759830374168,3900.7147842918544,4.303552309983528,9.605986412224341,152.11996214071127,64.72634412648296,1425684677.3000777,0.0,522176137.0039449,225973269.585673,504440298.5058783,7324581961.899552,52468342745.046745
2,2005-03-01,35.638318512917294,0.0,21.716538190885345,442.8429368921502,0.4978265347017087,101.4620455879071,49.68759830374168,3900.7147842918544,5.564714311024741,9.560886393870204,153.83940635412034,65.05158571571555,1871772547.9830253,0.0,1140332195.6234982,292226224.8364657,502115878.09103924,7407420977.236533,52468342745.046745
3,2005-04-01,63.93188632355694,0.2477232546879471,32.01468608316494,442.8429368921502,0.4978265347017087,101.4620455879071,49.68759830374168,3900.7147842918544,13.035433697229816,18.347234820376414,160.7679945798011,68.58132462235145,3357473905.825078,13011489.724191912,1681161187.8219197,684500944.5435637,963423410.9767705,7741012234.117185,52468342745.046745
4,2005-05-01,68.54134358827702,0.6440804755786109,48.9397084954677,442.8429368921502,0.4978265347017087,101.4620455879071,49.68759830374168,3900.7147842918544,12.619424599536389,15.461171021474874,162.3561222848136,68.55520172494737,3599954849.1299763,33829873.98644082,2569884496.173279,662751333.8647379,811999533.7833395,7817529034.434556,52468342745.046745
5,2005-06-01,30.511765403372543,0.9908930187517884,63.718911163736685,442.8429368921502,0.4978265347017087,101.4620455879071,49.68759830374168,3900.7147842918544,2.1379226752980682,2.583943200227039,147.05322496553856,59.35406676449111,1602483422.59228,52045958.896767646,3345991106.836397,112253371.46235408,135693609.055254,7080606942.609314,52468342745.046745
6,2005-07-01,5.640658403147721,1.2881609511572218,71.44917950085625,442.8429368921502,0.4978265347017087,101.4620455879071,49.68759830374168,3900.7147842918544,0.5383590129254464,0.7899259548960785,120.71036926891587,44.026871644310354,296150289.0284465,67659747.97288164,3751824262.640629,28264264.072093528,41481177.18600843,5812047774.07618,52468342745.046745
7,2005-08-01,15.204701445838651,1.040437693308477,50.47763910890609,442.8429368921502,0.4978265347017087,101.4620455879071,49.68759830374168,3900.7147842918544,1.4332159454691333,1.3105885973043037,116.01574579544213,41.82504942698047,798418603.7599132,54648258.08245172,2650647318.7028785,75246976.1909069,68816767.07896197,5585942898.730416,52468342745.046745
8,2005-09-01,10.523295197538769,0.4954465093758942,36.071266303142906,442.8429368921502,0.4978265347017087,101.4620455879071,49.68759830374168,3900.7147842918544,0.8042776358163071,1.0769886739811378,112.79765751823035,40.39908445428618,552624695.093542,26022979.448383823,1894144831.0906315,42226643.28017006,56552794.96908083,5430985871.984036,52468342745.046745
9,2005-10-01,26.817921529263238,0.2477232546879471,19.410172454235504,442.8429368921502,0.4978265347017087,101.4620455879071,49.68759830374168,3900.7147842918544,3.2063489116443806,3.0493038527967435,121.59760831268622,44.81600008251391,1408363252.1853433,13011489.724191912,1019228736.5301014,168344224.7632412,160107765.29311058,5854755425.334195,52468342745.046745
10,2005-11-01,8.307010053539829,0.0,13.140991860879854,442.8429368921502,0.4978265347017087,101.4620455879071,49.68759830374168,3900.7147842918544,0.37201588358073046,1.035982121739746,120.51320058387275,44.03394005243038,436327564.0133894,0.0,689985654.0802835,19539589.41134938,54413565.03598994,5802599996.298845,52468342745.046745
11,2005-12-01,23.336222100897206,0.0,7.624618830190257,442.8429368921502,0.4978265347017087,101.4620455879071,49.68759830374168,3900.7147842918544,2.558448549309767,3.7079455534907466,131.49784746473827,49.86167567182772,1225667649.5897152,0.0,400323525.4692227,134364852.80772957,194750856.85332793,6331633968.506384,52468342745.046745
12,2006-01-01,23.21587651874951,0.0,7.585197276463375,442.8429368921502,0.4978265347017087,101.4620455879071,49.68759830374168,3900.7147842918544,3.5800030565806376,5.13226756503931,139.33881535183374,54.39681205523724,1219360133.9036164,0.0,398255578.90436894,188033320.43395793,269570651.00356823,6709257125.6152,52468342745.01062
13,2006-02-01,17.70904133793096,0.0,11.314938643308606,442.8429368921502,0.4978265347017087,101.4620455879071,49.68759830374168,3900.7147842918544,2.7357369672245078,3.77908151461276,142.0156661653552,56.158246014327766,929981737.0554148,0.0,594111304.3886205,143654812.98679313,198454620.62902415,6838143455.533582,52468342745.01062
14,2006-03-01,54.61236274763891,0.0,16.203678830897164,442.8429368921502,0.4978265347017087,101.4620455879071,49.68759830374168,3900.7147842918544,11.296662595726612,16.27287366001021,155.81756844838637,64.47386627853624,2868051613.290808,0.0,850893929.0800848,593226587.453676,854569388.9314231,7502689499.880794,52468342745.01062
15,2006-04-01,41.26605159100938,0.28021124450062396,29.652294409295216,442.8429368921502,0.4978265347017087,101.4620455879071,49.68759830374168,3900.7147842918544,7.619040503818456,10.35880349643643,157.03076235290987,65.1719113211321,2167371488.092714,14717789.921879888,1557143261.9002695,400150198.87091464,544033920.8180586,7561121478.203896,52468342745.01062
16,2006-05-01,15.715929452170183,0.7285492283337823,48.10819438776654,442.8429368921502,0.4978265347017087,101.4620455879071,49.68759830374168,3900.7147842918544,1.1210571807047673,1.8828550297126012,142.10838429788691,56.18902302158442,825402306.2961876,38266253.409927435,2526311530.11681,58863099.79981867,98879241.43544728,6842534208.52435,52468342745.01062
17,2006-06-01,11.553928094906269,1.1208449780024958,59.09245436405294,442.8429368921502,0.4978265347017087,101.4620455879071,49.68759830374168,3900.7147842918544,0.9040143843795911,0.9535722935177151,126.58008577787962,46.979852550874,606807563.0976528,58871159.68751955,3103090344.4084225,47467367.95533528,50075168.19191254,6094781774.335685,52468342745.01062
18,2006-07-01,19.381822367894724,1.4570984566675647,52.4990745887864,442.8429368921502,0.4978265347017087,101.4620455879071,49.68759830374168,3900.7147842918544,2.8652081848446747,2.475007333134005,123.96640541608716,45.77610581905339,1017633431.2173216,76532506.81985487,2756934652.981255,150422971.45690697,129935405.32679398,5968823716.256231,52468342745.01062
19,2006-08-01,9.727605069267394,1.1768871912834888,49.55220861596396,442.8429368921502,0.4978265347017087,101.4620455879071,49.68759830374168,3900.7147842918544,0.9896973744952658,0.9647689187612507,118.63063218049402,42.82996943501065,510958850.1541058,61814715.800450936,2602090753.99685,51975807.33652235,50669146.44326774,5711936738.29918,52468342745.01062
20,2006-09-01,22.499734374061028,0.5604224890012479,27.006689951897883,442.8429368921502,0.4978265347017087,101.4620455879071,49.68759830374168,3900.7147842918544,2.3064383240644304,2.6590280915790743,122.62806107100958,44.48975416289035,1181904639.4663193,29435579.843759775,1418173250.4812894,121143612.40171109,139670599.68513888,5904530631.959253,52468342745.01062
21,2006-10-01,36.27795041253188,0.28021124450062396,17.27813266155334,442.8429368921502,0.4978265347017087,101.4620455879071,49.68759830374168,3900.7147842918544,6.7825796010408315,6.520627139186373,133.8519999814868,50.725443841634636,1905111990.0286527,14717789.921879888,907289077.8531841,356145882.9216557,342403718.0970226,6444951089.366247,52468342745.01062
22,2006-11-01,11.791295280919735,0.0,12.750678795551597,442.8429368921502,0.4978265347017087,101.4620455879071,49.68759830374168,3900.7147842918544,0.8424131394015262,1.6416974178738766,132.28490343283892,50.05194331057725,619387056.1669192,0.0,669502988.7254361,44252029.1330491,86235091.68387422,6369567002.842405,52468342745.01062
23,2006-12-01,36.49835272159173,0.0,7.643398572681733,442.8429368921502,0.4978265347017087,101.4620455879071,49.68759830374168,3900.7147842918544,7.540997133922351,8.951498069601863,146.39378573715774,58.844618351966446,1916621772.1041133,0.0,401320274.26644784,395989327.7501352,470059567.06089544,7048876116.02676,52468342745.01062
24,2007-01-01,14.760328497277802,0.0,6.207608615321338,442.8429368921502,0.4978265347017087,101.4620455879071,49.68759830374168,3900.7147842918544,3.3078301318252508,4.711609820979113,148.10592170356466,59.855452060095594,775094488.9532084,0.0,325928047.48638505,173698203.21771452,247399950.80733314,7131323411.418622,52468342745.01062
25,2007-02-01,33.32879344456297,0.0,11.127812784170326,442.8429368921502,0.4978265347017087,101.4620455879071,49.68759830374168,3900.7147842918544,7.231474350239009,10.278434193896594,154.0784401699423,63.42983974000196,1750299487.6751518,0.0,584301880.1201879,379749492.30820316,539756977.8915612,7418913380.793937,52468342745.01062
26,2007-03-01,32.617025698935066,0.0,25.376587738944064,442.8429368921502,0.4978265347017087,101.4620455879071,49.68759830374168,3900.7147842918544,6.145185782243538,9.02007773036587,152.33392053176317,61.790675988819466,1712827728.4961898,0.0,1332481950.4278417,322688959.14220554,473621919.73695296,7334920867.186921,52468342745.01062
27,2007-04-01,19.303050494217047,0.285574414890523,31.86123651646943,442.8429368921502,0.4978265347017087,101.4620455879071,49.68759830374168,3900.7147842918544,1.931891178290484,3.8368139444009928,147.09831294646784,58.615199576424764,1013633020.3350289,14999641.30247342,1673104675.6561391,101432363.0649445,201443917.53821662,7082755039.478663,52468342745.01062
28,2007-05-01,11.522083083956243,0.7424934627956983,47.02241872929472,442.8429368921502,0.4978265347017087,101.4620455879071,49.68759830374168,3900.7147842918544,0.8696961886160044,1.3653681505946107,132.90766439443823,50.22317693851721,605115561.5528196,38999066.55030679,2469265783.1231904,45664420.26790614,71687875.67347544,6399437535.065456,52468342745.01062
29,2007-06-01,17.511023135370028,1.142297659562092,55.14037010022077,442.8429368921502,0.4978265347017087,101.4620455879071,49.68759830374168,3900.7147842918544,2.0259251382860892,1.7552287428631432,125.72758408883433,45.81303060781248,919698588.3497827,59998565.20989368,2895548978.767652,106387169.78604198,92172336.74743946,6053730470.051718,52468342745.01062
30,2007-07-01,16.20222447452373,1.4849869255913966,53.99407479764657,442.8429368921502,0.4978265347017087,101.4620455879071,49.68759830374168,3900.7147842918544,2.0730373573972374,1.5511237616761224,122.19065836498729,44.1044185491418,850894323.067505,77998133.10061358,2835392174.263804,108860542.70093897,81456600.93738402,5883407112.321145,52468342745.01062
31,2007-08-01,12.511457606975457,1.1994124969311208,45.684801084787594,442.8429368921502,0.4978265347017087,101.4620455879071,49.68759830374168,3900.7147842918544,1.568433902469077,1.4012778901330407,119.98569266186153,43.16024434316095,656999754.2640581,62998491.07491065,2399058941.766576,82357406.5625331,73582980.94486107,5777202875.138127,52468342745.01062
32,2007-09-01,22.711284989695393,0.571148829781046,34.80173868058212,442.8429368921502,0.4978265347017087,101.4620455879071,49.68759830374168,3900.7147842918544,2.7122907784425463,2.5512418585557426,121.80681147351699,43.96457160103528,1192752830.0163112,29999282.60494684,1827480683.75291,142424705.0584263,133970127.6493869,5864903600.845696,52468342745.01062
33,2007-10-01,22.672209566351068,0.285574414890523,21.477500939870755,442.8429368921502,0.4978265347017087,101.4620455879071,49.68759830374168,3900.7147842918544,2.7407992557571834,2.861138596673568,124.99607468914331,45.85322383808862,1190845511.9996147,14999641.30247342,1127747845.2561424,143950019.5133897,150266654.19935054,6018543796.117494,52468342745.01062
34,2007-11-01,5.186500162653644,0.0,11.4477929906527,442.8429368921502,0.4978265347017087,101.4620455879071,49.68759830374168,3900.7147842918544,0.1972654743476465,0.7631460754264309,123.13083586394339,44.89662172609481,272387559.3097816,0.0,601091346.5414116,10359211.40809379,40081313.51084977,5928724525.323303,52468342745.01062
