,Date,precip_and_snowmelt_input_West Desert_mean,irrigation_West Desert_mean,AET_West Desert_mean,soil_thickness_West Desert_mean,soil_porosity_West Desert_mean,field_capacity_West Desert_mean,wilting_point_West Desert_mean,Geo_K_West Desert_mean,Runoff_West Desert_mean,Recharge_West Desert_mean,Soil_Water_End_Of_Previous_Timestep_West Desert_mean,Soil_Saturation_Percent_End_Of_Timestep_West Desert_mean,precip_and_snowmelt_input_m3_West Desert_sum,irrigation_m3_West Desert_sum,AET_m3_West Desert_sum,Runoff_m3_West Desert_sum,Recharge_m3_West Desert_sum,Soil_Water_End_Of_Previous_Timestep_m3_West Desert_sum,West Desert_area_m2
0,2005-01-01,37.274184886938116,0.0,12.009364968687041,442.8429368921502,0.4978265347017087,101.4620455879071,49.68759830374168,3900.7147842918544,1.2079273132407382,10.89864759749628,100.35692627943203,42.9043814055139,1957609874.251845,0.0,630543337.6287625,63448496.58419955,572352622.8009237,4832307341.074778,52468342745.01062
1,2005-02-01,27.14826439472595,0.0,23.832198526411158,442.8429368921502,0.4978265347017087,101.4620455879071,49.68759830374168,3900.7147842918544,0.5294605387809946,5.926551076216294,98.73662131647292,41.38844667178491,1425684677.3000777,0.0,1251230489.48048,27805644.198922224,311217025.22028697,4754313548.858629,52468342745.01062
2,2005-03-01,35.638318512917294,0.0,47.995265300614044,442.8429368921502,0.4978265347017087,101.4620455879071,49.68759830374168,3900.7147842918544,0.6995371752789425,4.184603692543682,89.17037135150976,34.97509191812362,1871772547.9830253,0.0,2519889963.9601755,36746851.270026565,219808689.49431092,4293765702.7350893,52468342745.01062
3,2005-04-01,63.93188632355694,0.2477232546879471,69.2551371568668,442.8429368921502,0.4978265347017087,101.4620455879071,49.68759830374168,3900.7147842918544,1.4604143054607466,5.609322453297603,91.03994038837074,35.24816153368765,3357473905.825078,13011489.724191912,3636209953.834117,76696797.69150695,294572234.79915845,4383779699.941417,52468342745.01062
4,2005-05-01,68.54134358827702,0.6440804755786109,68.01111778749602,442.8429368921502,0.4978265347017087,101.4620455879071,49.68759830374168,3900.7147842918544,2.4691933258992917,6.914664155835005,95.47871004743963,38.06582919193464,3599954849.1299763,33829873.98644082,3570956027.4660835,129715258.634867,363221990.5243407,4597718337.944715,52468342745.01062
5,2005-06-01,30.511765403372543,0.9908930187517884,61.12914145617305,442.8429368921502,0.4978265347017087,101.4620455879071,49.68759830374168,3900.7147842918544,0.8474525113979126,1.757650519072949,85.4025165503061,32.34831714341511,1602483422.59228,52045958.896767646,3209903652.600798,44505073.4945237,92317358.05566692,4112436312.273187,52468342745.01062
6,2005-07-01,5.640658403147721,1.2881609511572218,49.80547406438679,442.8429368921502,0.4978265347017087,101.4620455879071,49.68759830374168,3900.7147842918544,0.4684768293392542,0.5195575571932208,74.06288442873768,26.612404972744912,296150289.0284465,67659747.97288164,2615507014.6369505,24596813.841990143,27282986.732127268,3566221060.597289,52468342745.01062
7,2005-08-01,15.204701445838651,1.040437693308477,41.462186669580035,442.8429368921502,0.4978265347017087,101.4620455879071,49.68759830374168,3900.7147842918544,0.5440099903247377,0.6230987612080164,72.42510385284483,25.809700082829156,798418603.7599132,54648258.08245172,2177200454.6057715,28565187.876513597,32717828.19902179,3487298837.7732444,52468342745.01062
8,2005-09-01,10.523295197538769,0.4954465093758942,32.30797877980671,442.8429368921502,0.4978265347017087,101.4620455879071,49.68759830374168,3900.7147842918544,0.2547268779426625,0.49166420602100225,70.65625534471054,24.875587150994658,552624695.093542,26022979.448383823,1696400729.1792731,13375292.534608051,25817299.507510338,3402126672.2006097,52468342745.01062
9,2005-10-01,26.817921529263238,0.2477232546879471,20.736071436604504,442.8429368921502,0.4978265347017087,101.4620455879071,49.68759830374168,3900.7147842918544,0.7282274841240814,1.4740521121100951,80.76372885720234,29.60459470261783,1408363252.1853433,13011489.724191912,1088733927.426532,38243463.09018099,77397894.71528184,3888850575.568366,52468342745.01062
10,2005-11-01,8.307010053539829,0.0,10.567270647434382,442.8429368921502,0.4978265347017087,101.4620455879071,49.68759830374168,3900.7147842918544,0.16147814065743057,0.7460506337271354,81.26277881294138,29.869523516741324,436327564.0133894,0.0,554826871.2599684,8483303.610223847,39184847.03170209,3912958436.492861,52468342745.01062
11,2005-12-01,23.336222100897206,0.0,9.014790513249764,442.8429368921502,0.4978265347017087,101.4620455879071,49.68759830374168,3900.7147842918544,0.9826195242068526,3.8628873553615364,92.16225433113696,35.6056221086217,1225667649.5897152,0.0,473328714.7123532,51618742.30698158,202898487.84743184,4437851243.510999,52468342745.01062
12,2006-01-01,23.21587651874951,0.0,8.194101788807027,442.8429368921502,0.4978265347017087,101.4620455879071,49.68759830374168,3900.7147842918544,1.4846121451798362,4.954672245961244,101.59546655202372,40.60724081841844,1219360133.9036164,0.0,430234971.4299066,77992883.36770816,260261191.3112274,4892113833.15168,52468342745.01062
13,2006-02-01,17.70904133793096,0.0,18.458300263806482,442.8429368921502,0.4978265347017087,101.4620455879071,49.68759830374168,3900.7147842918544,0.32101479181564274,2.0584085021699208,100.16216574897432,39.96021238341513,929981737.0554148,0.0,969146071.0485044,16858686.519600604,108102407.4121645,4823053763.744572,52468342745.01062
14,2006-03-01,54.61236274763891,0.0,43.70691616352786,442.8429368921502,0.4978265347017087,101.4620455879071,49.68759830374168,3900.7147842918544,2.224586773594059,9.656226822216782,104.00623651763085,41.55716046013443,2868051613.290808,0.0,2294848419.918051,116832990.64312303,507095533.74776757,5008107332.647757,52468342745.01062
15,2006-04-01,41.26605159100938,0.28021124450062396,82.73107807193128,442.8429368921502,0.4978265347017087,101.4620455879071,49.68759830374168,3900.7147842918544,0.705194447627452,2.054290989505198,81.49062457772375,30.233825271142063,2167371488.092714,14717789.921879888,4343809305.458059,37046695.994055286,107910642.34815547,3924028974.391251,52468342745.01062
