,Date,precip_and_snowmelt_input_West Desert_mean,irrigation_West Desert_mean,AET_West Desert_mean,soil_thickness_West Desert_mean,soil_porosity_West Desert_mean,field_capacity_West Desert_mean,wilting_point_West Desert_mean,Geo_K_West Desert_mean,Runoff_West Desert_mean,Recharge_West Desert_mean,Soil_Water_End_Of_Previous_Timestep_West Desert_mean,Soil_Saturation_Percent_End_Of_Timestep_West Desert_mean,precip_and_snowmelt_input_m3_West Desert_sum,irrigation_m3_West Desert_sum,AET_m3_West Desert_sum,Runoff_m3_West Desert_sum,Recharge_m3_West Desert_sum,Soil_Water_End_Of_Previous_Timestep_m3_West Desert_sum,West Desert_area_m2
0,2005-01-01,28.397143034293954,0.0,5.5472698762583805,442.8429368921502,0.4978265347017087,101.4620455879071,49.68759830374168,3900.7147842918544,2.2637825371355755,9.854407170173975,136.0603806597687,55.525893226693334,1491370271.6412137,0.0,291239795.68383646,118903813.48547047,517493510.9915473,6551515524.693796,52468342745.01062
1,2005-02-01,26.158119450919152,0.0,6.523144920038683,442.8429368921502,0.4978265347017087,101.4620455879071,49.68759830374168,3900.7147842918544,2.626387801644102,8.816735668300991,142.91672863254638,58.98876826956592,1373774442.3947496,0.0,342494270.42615783,137944386.991002,463013246.59988743,6881633416.928283,52468342745.01062
2,2005-03-01,37.01830753698177,0.0,24.417574137327165,442.8429368921502,0.4978265347017087,101.4620455879071,49.68759830374168,3900.7147842918544,3.290877398248264,8.840011148184727,142.5613510121061,56.97241618518246,1944287289.2988305,0.0,1282092442.6548653,172847690.8697364,464266466.68484074,6864514152.609006,52468342745.01062
3,2005-04-01,58.17197666635537,0.2477232546879471,23.274235009462966,442.8429368921502,0.4978265347017087,101.4620455879071,49.68759830374168,3900.7147842918544,7.8532860890482015,15.281232513223786,152.7794235304391,62.431914766928315,3055063349.8166723,13011489.724191912,1221960029.632085,412449525.92363197,802508194.969484,7356478824.720395,52468342745.01062
4,2005-05-01,71.93106462036883,0.6440804755786109,27.18770424114671,442.8429368921502,0.4978265347017087,101.4620455879071,49.68759830374168,3900.7147842918544,14.398486385909742,17.36342371855908,161.31198185974984,67.82635293905962,3778126720.1251025,33829873.98644082,1427491285.0505881,756287543.6570892,911975359.7819194,7767390094.548156,52468342745.01062
5,2005-06-01,30.45469275152839,0.9908930187517884,41.467106129885295,442.8429368921502,0.4978265347017087,101.4620455879071,49.68759830374168,3900.7147842918544,3.956625817975907,5.127061591790969,152.11521015657445,61.868851198844276,1599541732.0981476,52045958.896767646,2177501238.7770452,207775231.71023867,269268720.0468574,7324500333.323683,52468342745.01062
6,2005-07-01,6.324072933996921,1.2881609511572218,32.88918361379508,442.8429368921502,0.4978265347017087,101.4620455879071,49.68759830374168,3900.7147842918544,1.2673380181199787,1.5089534131319207,138.0016752263579,53.309138936884764,332024725.6943787,67659747.97288164,1726896569.1024432,66535622.393671826,79240637.20886523,6644852128.655611,52468342745.01062
7,2005-08-01,14.59517354858553,1.040437693308477,35.10837432883588,442.8429368921502,0.4978265347017087,101.4620455879071,49.68759830374168,3900.7147842918544,1.695197012638813,1.5998714551247706,132.54698093833943,50.21966046841973,766389604.218072,54648258.08245172,1843385917.5835087,89013471.76332337,84019524.61177514,6382196672.300762,52468342745.01062
8,2005-09-01,11.074810347846096,0.4954465093758942,34.67420544771583,442.8429368921502,0.4978265347017087,101.4620455879071,49.68759830374168,3900.7147842918544,1.0772939442938916,1.4747549648198472,128.06522128548056,47.544846852310485,581574886.3398466,26022979.448383823,1820719313.338889,56562833.94561082,77441376.20985098,6166365914.840166,52468342745.01062
9,2005-10-01,26.566049383157672,0.2477232546879471,18.61202295533927,442.8429368921502,0.4978265347017087,101.4620455879071,49.68759830374168,3900.7147842918544,3.2370647302086732,3.7486007243313986,133.6305409509304,50.38588631620458,1395179329.7158685,13011489.724191912,977265663.9930042,169987096.72108448,196856865.67431328,6434333217.527243,52468342745.01062
10,2005-11-01,11.28695872402383,0.0,9.545126649593687,442.8429368921502,0.4978265347017087,101.4620455879071,49.68759830374168,3900.7147842918544,0.787738800427242,1.7372560158968584,134.1801992019572,50.81813675687235,592868248.5636698,0.0,501177583.5703625,41378870.90264426,91248224.77911526,6460841744.281456,52468342745.01062
11,2005-12-01,29.36342924480699,0.0,8.63756173424632,442.8429368921502,0.4978265347017087,101.4620455879071,49.68759830374168,3900.7147842918544,3.8032757097504173,4.447193070113173,143.9224518785635,56.89851824799978,1542326320.0965672,0.0,453491054.88527054,199764818.03504205,233588494.57499614,6930039422.984101,52468342745.01062
12,2006-01-01,27.84415886610029,0.0,8.826800294332175,442.8429368921502,0.4978265347017087,101.4620455879071,49.68759830374168,3900.7147842918544,5.119451729090127,6.068133955838711,150.4459850558942,60.80201012892317,1462538490.786189,0.0,463433376.10981107,268932286.4572039,318756356.48694676,7244201023.053452,52468342745.01062
13,2006-02-01,17.458937032386867,0.0,11.612575631480688,442.8429368921502,0.4978265347017087,101.4620455879071,49.68759830374168,3900.7147842918544,1.9901953207507068,3.934921680041901,150.8796402590305,60.65333055955224,916883248.2321491,0.0,609714500.0886195,104510142.55160923,206658204.87667134,7265061616.401311,52468342745.01062
14,2006-03-01,53.80837923120467,0.0,13.268701821582004,442.8429368921502,0.4978265347017087,101.4620455879071,49.68759830374168,3900.7147842918544,10.865497779478089,17.02865315390852,160.95576733871795,67.19813266370113,2825904772.7378025,0.0,696699328.2061971,570603152.9690464,894273620.4082512,7750191992.441342,52468342745.01062
15,2006-04-01,41.97596149599331,0.28021124450062396,22.144123156808973,442.8429368921502,0.4978265347017087,101.4620455879071,49.68759830374168,3900.7147842918544,7.3681885852621285,8.969125373581699,161.15414555691785,67.96689281022559,2204741021.8685064,14717789.921879888,1162667640.9933243,386998941.16162753,471081705.69778883,7759778953.850216,52468342745.01062
16,2006-05-01,18.14974267162648,0.7285492283337823,34.584289538033424,442.8429368921502,0.4978265347017087,101.4620455879071,49.68759830374168,3900.7147842918544,2.0356063268185105,2.7742010135838053,149.299594746945,60.265370657457495,953218229.1043425,38266253.409927435,1815977303.0889273,106893987.67662883,145696430.563708,7188960957.511413,52468342745.01062
17,2006-06-01,13.302399480233829,1.1208449780024958,38.10738304633802,442.8429368921502,0.4978265347017087,101.4620455879071,49.68759830374168,3900.7147842918544,1.6377330046519734,1.9019020637151196,140.22204678964061,54.76638194327455,698623805.7713357,58871159.68751955,2001038032.5849802,86006616.33668382,99885250.012982,6751849068.6937275,52468342745.01062
18,2006-07-01,22.201825273172382,1.4570984566675647,43.429475953768005,442.8429368921502,0.4978265347017087,101.4620455879071,49.68759830374168,3900.7147842918544,3.03197687038649,2.647938105325735,134.22154028557074,51.053281139972974,1165703525.9474552,76532506.81985487,2280195183.2927837,159191705.03252056,139041412.2029655,6462877570.774239,52468342745.01062
19,2006-08-01,7.65709971936406,1.1768871912834888,41.74065190078818,442.8429368921502,0.4978265347017087,101.4620455879071,49.68759830374168,3900.7147842918544,1.0061174194090794,1.1234554093163105,128.39618430940325,47.68332577454023,402230055.0629186,61814715.800450936,2191775013.160384,52847758.202244036,59011278.688833326,6182400266.035095,52468342745.01062
20,2006-09-01,23.290318008389896,0.5604224890012479,22.312323071336998,442.8429368921502,0.4978265347017087,101.4620455879071,49.68759830374168,3900.7147842918544,2.5232191421795442,3.0446295654673063,130.5407633650787,49.03015850792349,1223452947.8503783,29435579.843759775,1171519692.2870958,132540332.11759701,159939968.67419606,6285739269.194939,52468342745.01062
21,2006-10-01,40.92425003519738,0.28021124450062396,16.35842333064492,442.8429368921502,0.4978265347017087,101.4620455879071,49.68759830374168,3900.7147842918544,6.52323779488263,6.725211110450845,141.61363947122584,55.617152140346434,2149225383.9305973,14717789.921879888,858885932.1950881,342570502.68323576,353198578.12633866,6818855766.580488,52468342745.01062
22,2006-11-01,14.595415514817336,0.0,12.150204200981312,442.8429368921502,0.4978265347017087,101.4620455879071,49.68759830374168,3900.7147842918544,1.460132435525865,2.2224371785822927,140.63645746059737,55.03247262093701,766646705.7222922,0.0,637976294.31007,76694340.78512587,116736848.31432089,6771819892.628186,52468342745.01062
23,2006-12-01,37.27514399500937,0.0,5.9789967000093105,442.8429368921502,0.4978265347017087,101.4620455879071,49.68759830374168,3900.7147842918544,8.89256499895999,9.806720007881957,153.19911778742335,62.854303978442104,1957437841.8247097,0.0,313895425.229907,466983186.357751,514981859.0227222,7376661051.684348,52468342745.01062
24,2007-01-01,13.711124053283017,0.0,4.643358407264474,442.8429368921502,0.4978265347017087,101.4620455879071,49.68759830374168,3900.7147842918544,3.3327249605567806,4.611676652914157,154.79292222867755,63.755914997364776,719980381.5972213,0.0,243783804.17153743,175005625.5062687,242151462.61211425,7453394822.090265,52468342745.01062
