,Date,precip_and_snowmelt_input_West Desert_mean,irrigation_West Desert_mean,AET_West Desert_mean,soil_thickness_West Desert_mean,soil_porosity_West Desert_mean,field_capacity_West Desert_mean,wilting_point_West Desert_mean,Geo_K_West Desert_mean,Runoff_West Desert_mean,Recharge_West Desert_mean,Soil_Water_End_Of_Previous_Timestep_West Desert_mean,Soil_Saturation_Percent_End_Of_Timestep_West Desert_mean,precip_and_snowmelt_input_m3_West Desert_sum,irrigation_m3_West Desert_sum,AET_m3_West Desert_sum,Runoff_m3_West Desert_sum,Recharge_m3_West Desert_sum,Soil_Water_End_Of_Previous_Timestep_m3_West Desert_sum,West Desert_area_m2
0,2005-01-01,26.50794089787693,0.0,14.56869978210782,450.86981734667165,0.49773037830910694,101.65940112594429,49.732457552917076,3994.2367227050604,0.29704886124207003,4.145325109657686,95.99634200325264,41.112941809894714,1392383353.5586045,0.0,765217962.2096605,15609651.152256262,217716441.0033681,4636214345.809955,52468342745.01062
1,2005-02-01,25.17488117388494,0.0,22.34789784543443,450.86981734667165,0.49773037830910694,101.65940112594429,49.732457552917076,3994.2367227050604,0.1998071704212555,2.6860761840292873,97.45079220676621,41.08618522579171,1322364342.3353162,0.0,1173860906.2058434,10500867.536963496,141105710.64588547,4706481595.890172,52468342745.01062
2,2005-03-01,34.099001156743405,0.0,41.015076741474665,450.86981734667165,0.49773037830910694,101.65940112594429,49.732457552917076,3994.2367227050604,0.2496394225861489,2.2657186341356987,92.10783320078441,37.03668187047501,1791228472.0060575,0.0,2154508181.4466133,13121029.57328255,119038292.01201782,4448454531.902085,52468342745.01062
3,2005-04-01,60.909373407864656,0.24518249984455665,58.777785208964325,450.86981734667165,0.49773037830910694,101.65940112594429,49.732457552917076,3994.2367227050604,0.341979868932397,5.327608984980632,96.69277332009415,39.304117525780924,3199270693.7878127,12880995.839023279,3087645122.863037,17969859.58397449,279798402.4896926,4669759974.278809,52468342745.01062
4,2005-05-01,70.8957600652649,0.6374745104760694,79.56305567973328,450.86981734667165,0.49773037830910694,101.65940112594429,49.732457552917076,3994.2367227050604,0.776288205312072,3.885354398190186,91.97027358569537,37.23322907947491,3724480448.7287188,33490589.753279585,4179473484.0043335,40797585.73011721,204162141.0648623,4441984394.8913965,52468342745.01062
5,2005-06-01,30.604256333780473,0.9807299993782266,58.34292971564573,450.86981734667165,0.49773037830910694,101.65940112594429,49.732457552917076,3994.2367227050604,0.35863539455388443,0.5978102255541908,77.58234610420797,31.33159345194228,1607666320.179939,51523983.356093116,3064994537.35812,18843283.436311163,31404093.364245206,3747041513.8638525,52468342745.01062
6,2005-07-01,5.698340353697736,1.2749490209521388,43.02533180393525,450.86981734667165,0.49773037830910694,101.65940112594429,49.732457552917076,3994.2367227050604,0.2554283581630224,0.3692743894746076,63.490307793927144,25.328076316863463,299180864.9830436,66981179.50655917,2260471717.6881995,13418593.967133768,19396452.38126392,3066273536.417349,52468342745.01062
7,2005-08-01,12.1691779986431,1.0297665288914128,33.22253247426494,450.86981734667165,0.49773037830910694,101.65940112594429,49.732457552917076,3994.2367227050604,0.42905120356846965,0.4547799436039638,60.858733076231665,24.965662829342385,639179421.9443363,54100184.076189294,1745428238.9368298,22540535.122884136,23887719.17070527,2939152447.9586473,52468342745.01062
8,2005-09-01,10.669457874172295,0.4903649996891133,32.05472757953964,450.86981734667165,0.49773037830910694,101.65940112594429,49.732457552917076,3994.2367227050604,0.10825377183799569,0.3197573923923562,54.55344976594594,22.011024460427816,560424606.3562081,25761991.678046558,1683860761.477091,5687842.283947736,16796218.443267528,2634669444.446016,52468342745.01062
9,2005-10-01,25.469564033115898,0.24518249984455665,28.681671103358838,450.86981734667165,0.49773037830910694,101.65940112594429,49.732457552917076,3994.2367227050604,0.25701527390067724,0.33417995193997846,56.14078856203604,22.719103620637874,1337821650.6567636,12880995.839023279,1506593697.8068352,13504979.46810467,17553870.881566145,2711358231.6827874,52468342745.01062
