,Date,precip_and_snowmelt_input_McElmo_mean,irrigation_McElmo_mean,AET_McElmo_mean,soil_thickness_McElmo_mean,soil_porosity_McElmo_mean,field_capacity_McElmo_mean,wilting_point_McElmo_mean,Geo_K_McElmo_mean,Runoff_McElmo_mean,Recharge_McElmo_mean,Soil_Water_End_Of_Previous_Timestep_McElmo_mean,Soil_Saturation_Percent_End_Of_Timestep_McElmo_mean,precip_and_snowmelt_input_m3_McElmo_sum,irrigation_m3_McElmo_sum,AET_m3_McElmo_sum,Runoff_m3_McElmo_sum,Recharge_m3_McElmo_sum,Soil_Water_End_Of_Previous_Timestep_m3_McElmo_sum,McElmo_area_m2
0,2024-01-01,16.733356928960948,0.0,19.514362685211285,147.18600858642742,0.4607972223352237,26.198788205348176,12.960019946835967,9621.268806478764,0.0,0.0,0.8913062493782412,1.1018301725452826,6284816.997346826,0.0,7329361.632925488,0.0,0.0,325939.11500522436,408361142.9415456
1,2024-01-01,16.733356928960948,0.0,19.514362685211285,147.18600858642742,0.4607972223352237,26.198788205348176,12.960019946835967,9621.268806478764,0.0,0.0,0.8913062493782412,1.1018301725452826,6284816.997346826,0.0,7329361.632925488,0.0,0.0,325939.11500522436,408361142.9415456
2,2024-01-01,16.733356928960948,0.0,19.514362685211285,147.18600858642742,0.4607972223352237,26.198788205348176,12.960019946835967,9621.268806478764,0.0,0.0,0.8913062493782412,1.1018301725452826,6284816.997346826,0.0,7329361.632925488,0.0,0.0,325939.11500522436,408361142.9415456
3,2024-01-01,16.733356928960948,0.0,19.514362685211285,147.18600858642742,0.4607972223352237,26.198788205348176,12.960019946835967,9621.268806478764,0.0,0.0,0.8913062493782412,1.1018301725452826,6284816.997346826,0.0,7329361.632925488,0.0,0.0,325939.11500522436,408361142.9415456
4,2024-01-01,16.733356928960948,0.0,19.514362685211285,147.18600858642742,0.4607972223352237,26.198788205348176,12.960019946835967,9621.268806478764,0.0,0.0,0.8913062493782412,1.1018301725452826,6284816.997346826,0.0,7329361.632925488,0.0,0.0,325939.11500522436,408361142.9415456
5,2024-01-01,16.733356928960948,0.0,19.514362685211285,147.18600858642742,0.4607972223352237,26.198788205348176,12.960019946835967,9621.268806478764,0.0,0.0,0.8913062493782412,1.1018301725452826,6284816.997346826,0.0,7329361.632925488,0.0,0.0,325939.11500522436,408361142.9415456
6,2024-01-01,16.733356928960948,0.0,19.514362685211285,147.18600858642742,0.4607972223352237,26.198788205348176,12.960019946835967,9621.268806478764,0.0,0.0,0.8913062493782412,1.1018301725452826,6284816.997346826,0.0,7329361.632925488,0.0,0.0,325939.11500522436,408361142.9415456
7,2024-01-01,16.733356928960948,0.0,19.514362685211285,147.18600858642742,0.4607972223352237,26.198788205348176,12.960019946835967,9621.268806478764,0.0,0.0,0.8913062493782412,1.1018301725452826,6284816.997346826,0.0,7329361.632925488,0.0,0.0,325939.11500522436,408361142.9415456
8,2024-01-01,16.733356928960948,0.0,19.514362685211285,147.18600858642742,0.4607972223352237,26.198788205348176,12.960019946835967,9621.268806478764,0.0,0.0,0.8913062493782412,1.1018301725452826,6284816.997346826,0.0,7329361.632925488,0.0,0.0,325939.11500522436,408361142.9415456
9,2024-01-01,16.733356928960948,0.0,19.514362685211285,147.18600858642742,0.4607972223352237,26.198788205348176,12.960019946835967,9621.268806478764,0.0,0.0,0.8913062493782412,1.1018301725452826,6284816.997346826,0.0,7329361.632925488,0.0,0.0,325939.11500522436,408361142.9415456
10,2024-01-01,16.733356928960948,0.0,19.514362685211285,147.18600858642742,0.4607972223352237,26.198788205348176,12.960019946835967,9621.268806478764,0.0,0.0,0.8913062493782412,1.1018301725452826,6284816.997346826,0.0,7329361.632925488,0.0,0.0,325939.11500522436,408361142.9415456
11,2024-01-01,16.733356928960948,0.0,19.514362685211285,147.18600858642742,0.4607972223352237,26.198788205348176,12.960019946835967,9621.268806478764,0.0,0.0,0.8913062493782412,1.1018301725452826,6284816.997346826,0.0,7329361.632925488,0.0,0.0,325939.11500522436,408361142.9415456
12,2024-01-01,16.733356928960948,0.0,19.514362685211285,147.18600858642742,0.4607972223352237,26.198788205348176,12.960019946835967,9621.268806478764,0.0,0.0,0.8913062493782412,1.1018301725452826,6284816.997346826,0.0,7329361.632925488,0.0,0.0,325939.11500522436,408361142.9415456
13,2024-01-01,16.733356928960948,0.0,19.514362685211285,147.18600858642742,0.4607972223352237,26.198788205348176,12.960019946835967,9621.268806478764,0.0,0.0,0.8913062493782412,1.1018301725452826,6284816.997346826,0.0,7329361.632925488,0.0,0.0,325939.11500522436,408361142.9415456
14,2024-01-01,16.733356928960948,0.0,19.514362685211285,147.18600858642742,0.4607972223352237,26.198788205348176,12.960019946835967,9621.268806478764,0.0,0.0,0.8913062493782412,1.1018301725452826,6284816.997346826,0.0,7329361.632925488,0.0,0.0,325939.11500522436,408361142.9415456
15,2024-01-01,16.733356928960948,0.0,19.514362685211285,147.18600858642742,0.4607972223352237,26.198788205348176,12.960019946835967,9621.268806478764,0.0,0.0,0.8913062493782412,1.1018301725452826,6284816.997346826,0.0,7329361.632925488,0.0,0.0,325939.11500522436,408361142.9415456
16,2024-01-01,16.733356928960948,0.0,19.514362685211285,147.18600858642742,0.4607972223352237,26.198788205348176,12.960019946835967,9621.268806478764,0.0,0.0,0.8913062493782412,1.1018301725452826,6284816.997346826,0.0,7329361.632925488,0.0,0.0,325939.11500522436,408361142.9415456
17,2024-01-01,16.733356928960948,0.0,19.514362685211285,147.18600858642742,0.4607972223352237,26.198788205348176,12.960019946835967,9621.268806478764,0.0,0.0,0.8913062493782412,1.1018301725452826,6284816.997346826,0.0,7329361.632925488,0.0,0.0,325939.11500522436,408361142.9415456
18,2024-01-01,16.733356928960948,0.0,19.514362685211285,147.18600858642742,0.4607972223352237,26.198788205348176,12.960019946835967,9621.268806478764,0.0,0.0,0.8913062493782412,1.1018301725452826,6284816.997346826,0.0,7329361.632925488,0.0,0.0,325939.11500522436,408361142.9415456
19,2024-01-01,16.733356928960948,0.0,19.514362685211285,147.18600858642742,0.4607972223352237,26.198788205348176,12.960019946835967,9621.268806478764,0.0,0.0,0.8913062493782412,1.1018301725452826,6284816.997346826,0.0,7329361.632925488,0.0,0.0,325939.11500522436,408361142.9415456
20,2024-02-01,21.302213436653815,0.0,28.405862022157496,147.18600858642742,0.4607972223352237,26.198788205348176,12.960019946835967,9621.268806478764,0.0,0.0,0.867074130913454,1.28440467900584,8000773.786910124,0.0,10668892.528775735,0.0,0.0,317076.2301019309,408361142.9415456
21,2024-02-01,21.302213436653815,0.0,28.405862022157496,147.18600858642742,0.4607972223352237,26.198788205348176,12.960019946835967,9621.268806478764,0.0,0.0,0.867074130913454,1.28440467900584,8000773.786910124,0.0,10668892.528775735,0.0,0.0,317076.2301019309,408361142.9415456
22,2024-02-01,21.302213436653815,0.0,28.405862022157496,147.18600858642742,0.4607972223352237,26.198788205348176,12.960019946835967,9621.268806478764,0.0,0.0,0.867074130913454,1.28440467900584,8000773.786910124,0.0,10668892.528775735,0.0,0.0,317076.2301019309,408361142.9415456
23,2024-02-01,21.302213436653815,0.0,28.405862022157496,147.18600858642742,0.4607972223352237,26.198788205348176,12.960019946835967,9621.268806478764,0.0,0.0,0.867074130913454,1.28440467900584,8000773.786910124,0.0,10668892.528775735,0.0,0.0,317076.2301019309,408361142.9415456
24,2024-02-01,21.302213436653815,0.0,28.405862022157496,147.18600858642742,0.4607972223352237,26.198788205348176,12.960019946835967,9621.268806478764,0.0,0.0,0.867074130913454,1.28440467900584,8000773.786910124,0.0,10668892.528775735,0.0,0.0,317076.2301019309,408361142.9415456
25,2024-02-01,21.302213436653815,0.0,28.405862022157496,147.18600858642742,0.4607972223352237,26.198788205348176,12.960019946835967,9621.268806478764,0.0,0.0,0.867074130913454,1.28440467900584,8000773.786910124,0.0,10668892.528775735,0.0,0.0,317076.2301019309,408361142.9415456
26,2024-02-01,21.302213436653815,0.0,28.405862022157496,147.18600858642742,0.4607972223352237,26.198788205348176,12.960019946835967,9621.268806478764,0.0,0.0,0.867074130913454,1.28440467900584,8000773.786910124,0.0,10668892.528775735,0.0,0.0,317076.2301019309,408361142.9415456
27,2024-02-01,21.302213436653815,0.0,28.405862022157496,147.18600858642742,0.4607972223352237,26.198788205348176,12.960019946835967,9621.268806478764,0.0,0.0,0.867074130913454,1.28440467900584,8000773.786910124,0.0,10668892.528775735,0.0,0.0,317076.2301019309,408361142.9415456
28,2024-02-01,21.302213436653815,0.0,28.405862022157496,147.18600858642742,0.4607972223352237,26.198788205348176,12.960019946835967,9621.268806478764,0.0,0.0,0.867074130913454,1.28440467900584,8000773.786910124,0.0,10668892.528775735,0.0,0.0,317076.2301019309,408361142.9415456
29,2024-02-01,21.302213436653815,0.0,28.405862022157496,147.18600858642742,0.4607972223352237,26.198788205348176,12.960019946835967,9621.268806478764,0.0,0.0,0.867074130913454,1.28440467900584,8000773.786910124,0.0,10668892.528775735,0.0,0.0,317076.2301019309,408361142.9415456
30,2024-02-01,21.302213436653815,0.0,28.405862022157496,147.18600858642742,0.4607972223352237,26.198788205348176,12.960019946835967,9621.268806478764,0.0,0.0,0.867074130913454,1.28440467900584,8000773.786910124,0.0,10668892.528775735,0.0,0.0,317076.2301019309,408361142.9415456
31,2024-02-01,21.302213436653815,0.0,28.405862022157496,147.18600858642742,0.4607972223352237,26.198788205348176,12.960019946835967,9621.268806478764,0.0,0.0,0.867074130913454,1.28440467900584,8000773.786910124,0.0,10668892.528775735,0.0,0.0,317076.2301019309,408361142.9415456
