,Date,precip_and_snowmelt_input_McElmo_mean,irrigation_McElmo_mean,AET_McElmo_mean,soil_thickness_McElmo_mean,soil_porosity_McElmo_mean,field_capacity_McElmo_mean,wilting_point_McElmo_mean,Geo_K_McElmo_mean,Runoff_McElmo_mean,Recharge_McElmo_mean,Soil_Water_End_Of_Previous_Timestep_McElmo_mean,Soil_Saturation_Percent_End_Of_Timestep_McElmo_mean,precip_and_snowmelt_input_m3_McElmo_sum,irrigation_m3_McElmo_sum,AET_m3_McElmo_sum,Runoff_m3_McElmo_sum,Recharge_m3_McElmo_sum,Soil_Water_End_Of_Previous_Timestep_m3_McElmo_sum,McElmo_area_m2
0,2024-01-01,15.019946153273459,0.0,12.83698531182278,183.69569266105827,0.4623361976453974,32.022965273669975,16.505489598069335,9696.007721213913,0.0,0.0,5.662253741884092,9.652260361564304,5919472.187105136,0.0,4498141.584698039,0.0,0.0,1984094.2611178034,408361142.9415456
1,2024-01-01,15.019946153273459,0.0,12.83698531182278,183.69569266105827,0.4623361976453974,32.022965273669975,16.505489598069335,9696.007721213913,0.0,0.0,5.662253741884092,9.652260361564304,5919472.187105136,0.0,4498141.584698039,0.0,0.0,1984094.2611178034,408361142.9415456
2,2024-01-01,15.019946153273459,0.0,12.83698531182278,183.69569266105827,0.4623361976453974,32.022965273669975,16.505489598069335,9696.007721213913,0.0,0.0,5.662253741884092,9.652260361564304,5919472.187105136,0.0,4498141.584698039,0.0,0.0,1984094.2611178034,408361142.94479996
3,2024-01-01,15.019946153273459,0.0,12.83698531182278,183.69569266105827,0.4623361976453974,32.022965273669975,16.505489598069335,9696.007721213913,0.0,0.0,5.662253741884092,9.652260361564304,5919472.187105136,0.0,4498141.584698039,0.0,0.0,1984094.2611178034,408361142.9415456
4,2024-01-01,15.019946153273459,0.0,12.83698531182278,183.69569266105827,0.4623361976453974,32.022965273669975,16.505489598069335,9696.007721213913,0.0,0.0,5.662253741884092,9.652260361564304,5919472.187105136,0.0,4498141.584698039,0.0,0.0,1984094.2611178034,408361142.9415456
5,2024-01-01,15.019946153273459,0.0,12.83698531182278,183.69569266105827,0.4623361976453974,32.022965273669975,16.505489598069335,9696.007721213913,0.0,0.0,5.662253741884092,9.652260361564304,5919472.187105136,0.0,4498141.584698039,0.0,0.0,1984094.2611178034,408361142.9415456
6,2024-01-01,15.019946153273459,0.0,12.83698531182278,183.69569266105827,0.4623361976453974,32.022965273669975,16.505489598069335,9696.007721213913,0.0,0.0,5.662253741884092,9.652260361564304,5919472.187105136,0.0,4498141.584698039,0.0,0.0,1984094.2611178034,408361142.9415456
7,2024-01-01,15.019946153273459,0.0,12.83698531182278,183.69569266105827,0.4623361976453974,32.022965273669975,16.505489598069335,9696.007721213913,0.0,0.0,5.662253741884092,9.652260361564304,5919472.187105136,0.0,4498141.584698039,0.0,0.0,1984094.2611178034,408361142.9415456
8,2024-01-01,15.019946153273459,0.0,12.83698531182278,183.69569266105827,0.4623361976453974,32.022965273669975,16.505489598069335,9696.007721213913,0.0,0.0,5.662253741884092,9.652260361564304,5919472.187105136,0.0,4498141.584698039,0.0,0.0,1984094.2611178034,408361142.9415456
9,2024-01-01,15.019946153273459,0.0,12.83698531182278,183.69569266105827,0.4623361976453974,32.022965273669975,16.505489598069335,9696.007721213913,0.0,0.0,5.662253741884092,9.652260361564304,5919472.187105136,0.0,4498141.584698039,0.0,0.0,1984094.2611178034,408361142.9415456
10,2024-01-01,15.019946153273459,0.0,12.83698531182278,183.69569266105827,0.4623361976453974,32.022965273669975,16.505489598069335,9696.007721213913,0.0,0.0,5.662253741884092,9.652260361564304,5919472.187105136,0.0,4498141.584698039,0.0,0.0,1984094.2611178034,408361142.94479996
11,2024-01-01,15.019946153273459,0.0,12.83698531182278,183.69569266105827,0.4623361976453974,32.022965273669975,16.505489598069335,9696.007721213913,0.0,0.0,5.662253741884092,9.652260361564304,5919472.187105136,0.0,4498141.584698039,0.0,0.0,1984094.2611178034,408361142.9415456
12,2024-01-01,15.019946153273459,0.0,12.83698531182278,183.69569266105827,0.4623361976453974,32.022965273669975,16.505489598069335,9696.007721213913,0.0,0.0,5.662253741884092,9.652260361564304,5919472.187105136,0.0,4498141.584698039,0.0,0.0,1984094.2611178034,408361142.9415456
13,2024-01-01,15.019946153273459,0.0,12.83698531182278,183.69569266105827,0.4623361976453974,32.022965273669975,16.505489598069335,9696.007721213913,0.0,0.0,5.662253741884092,9.652260361564304,5919472.187105136,0.0,4498141.584698039,0.0,0.0,1984094.2611178034,408361142.9415456
14,2024-01-01,15.019946153273459,0.0,12.83698531182278,183.69569266105827,0.4623361976453974,32.022965273669975,16.505489598069335,9696.007721213913,0.0,0.0,5.662253741884092,9.652260361564304,5919472.187105136,0.0,4498141.584698039,0.0,0.0,1984094.2611178034,408361142.9415456
15,2024-01-01,15.019946153273459,0.0,12.83698531182278,183.69569266105827,0.4623361976453974,32.022965273669975,16.505489598069335,9696.007721213913,0.0,0.0,5.662253741884092,9.652260361564304,5919472.187105136,0.0,4498141.584698039,0.0,0.0,1984094.2611178034,408361142.9415456
16,2024-01-01,15.019946153273459,0.0,12.83698531182278,183.69569266105827,0.4623361976453974,32.022965273669975,16.505489598069335,9696.007721213913,0.0,0.0,5.662253741884092,9.652260361564304,5919472.187105136,0.0,4498141.584698039,0.0,0.0,1984094.2611178034,408361142.94479996
17,2024-01-01,15.019946153273459,0.0,12.83698531182278,183.69569266105827,0.4623361976453974,32.022965273669975,16.505489598069335,9696.007721213913,0.0,0.0,5.662253741884092,9.652260361564304,5919472.187105136,0.0,4498141.584698039,0.0,0.0,1984094.2611178034,408361142.94479996
18,2024-01-01,15.019946153273459,0.0,12.83698531182278,183.69569266105827,0.4623361976453974,32.022965273669975,16.505489598069335,9696.007721213913,0.0,0.0,5.662253741884092,9.652260361564304,5919472.187105136,0.0,4498141.584698039,0.0,0.0,1984094.2611178034,408361142.9415456
19,2024-01-01,15.019946153273459,0.0,12.83698531182278,183.69569266105827,0.4623361976453974,32.022965273669975,16.505489598069335,9696.007721213913,0.0,0.0,5.662253741884092,9.652260361564304,5919472.187105136,0.0,4498141.584698039,0.0,0.0,1984094.2611178034,408361142.9415456
20,2024-02-01,18.210372153091804,0.0,22.04165663375873,183.69569266105827,0.4623361976453974,32.022965273669975,16.505489598069335,9696.007721213913,0.0,0.07345092351176867,3.37087124371803,6.68696108430147,7176796.871601683,0.0,7723516.007058824,0.0,28948.375934707066,1181172.1781576306,408361142.9415456
21,2024-02-01,18.210372153091804,0.0,22.04165663375873,183.69569266105827,0.4623361976453974,32.022965273669975,16.505489598069335,9696.007721213913,0.0,0.07345092351176867,3.37087124371803,6.68696108430147,7176796.871601683,0.0,7723516.007058824,0.0,28948.375934707066,1181172.1781576306,408361142.94479996
22,2024-02-01,18.210372153091804,0.0,22.04165663375873,183.69569266105827,0.4623361976453974,32.022965273669975,16.505489598069335,9696.007721213913,0.0,0.07345092351176867,3.37087124371803,6.68696108430147,7176796.871601683,0.0,7723516.007058824,0.0,28948.375934707066,1181172.1781576306,408361142.9415456
23,2024-02-01,18.210372153091804,0.0,22.04165663375873,183.69569266105827,0.4623361976453974,32.022965273669975,16.505489598069335,9696.007721213913,0.0,0.07345092351176867,3.37087124371803,6.68696108430147,7176796.871601683,0.0,7723516.007058824,0.0,28948.375934707066,1181172.1781576306,408361142.94479996
24,2024-02-01,18.210372153091804,0.0,22.04165663375873,183.69569266105827,0.4623361976453974,32.022965273669975,16.505489598069335,9696.007721213913,0.0,0.07345092351176867,3.37087124371803,6.68696108430147,7176796.871601683,0.0,7723516.007058824,0.0,28948.375934707066,1181172.1781576306,408361142.9415456
25,2024-02-01,18.210372153091804,0.0,22.04165663375873,183.69569266105827,0.4623361976453974,32.022965273669975,16.505489598069335,9696.007721213913,0.0,0.07345092351176867,3.37087124371803,6.68696108430147,7176796.871601683,0.0,7723516.007058824,0.0,28948.375934707066,1181172.1781576306,408361142.9415456
26,2024-02-01,18.210372153091804,0.0,22.04165663375873,183.69569266105827,0.4623361976453974,32.022965273669975,16.505489598069335,9696.007721213913,0.0,0.07345092351176867,3.37087124371803,6.68696108430147,7176796.871601683,0.0,7723516.007058824,0.0,28948.375934707066,1181172.1781576306,408361142.9415456
27,2024-02-01,18.210372153091804,0.0,22.04165663375873,183.69569266105827,0.4623361976453974,32.022965273669975,16.505489598069335,9696.007721213913,0.0,0.07345092351176867,3.37087124371803,6.68696108430147,7176796.871601683,0.0,7723516.007058824,0.0,28948.375934707066,1181172.1781576306,408361142.9415456
28,2024-02-01,18.210372153091804,0.0,22.04165663375873,183.69569266105827,0.4623361976453974,32.022965273669975,16.505489598069335,9696.007721213913,0.0,0.07345092351176867,3.37087124371803,6.68696108430147,7176796.871601683,0.0,7723516.007058824,0.0,28948.375934707066,1181172.1781576306,408361142.9415456
29,2024-02-01,18.210372153091804,0.0,22.04165663375873,183.69569266105827,0.4623361976453974,32.022965273669975,16.505489598069335,9696.007721213913,0.0,0.07345092351176867,3.37087124371803,6.68696108430147,7176796.871601683,0.0,7723516.007058824,0.0,28948.375934707066,1181172.1781576306,408361142.9415456
