,Date,precip_and_snowmelt_input_Upper Snake_mean,irrigation_Upper Snake_mean,AET_Upper Snake_mean,soil_thickness_Upper Snake_mean,soil_porosity_Upper Snake_mean,field_capacity_Upper Snake_mean,wilting_point_Upper Snake_mean,Geo_K_Upper Snake_mean,Runoff_Upper Snake_mean,Recharge_Upper Snake_mean,Soil_Water_End_Of_Previous_Timestep_Upper Snake_mean,Soil_Saturation_Percent_End_Of_Timestep_Upper Snake_mean,precip_and_snowmelt_input_m3_Upper Snake_sum,irrigation_m3_Upper Snake_sum,AET_m3_Upper Snake_sum,Runoff_m3_Upper Snake_sum,Recharge_m3_Upper Snake_sum,Soil_Water_End_Of_Previous_Timestep_m3_Upper Snake_sum,Upper Snake_area_m2
0,2005-01-01,28.837239420596465,0.0,3.3766263559794183,520.0376110694622,0.5003379194941121,130.44448595370352,57.3876821145274,9390.32558443017,3.4275346618738523,11.96465942489324,152.17929174726186,56.82948877164196,74209675.77698636,0.0,8688767.16218824,8822237.673951644,30787797.22360691,391644103.92194116,2550114889.2902493
1,2005-02-01,18.649828747730762,0.0,6.863828532101072,520.0376110694622,0.5003379194941121,130.44448595370352,57.3876821145274,9390.32558443017,2.416074566679153,6.786481310091638,154.7627360861208,57.72607515480672,47993790.816580966,0.0,17662815.035709806,6219019.267503269,17463444.86220191,398292615.57310736,2550114889.2902493
2,2005-03-01,29.3000063339238,0.0,23.00140923540786,520.0376110694622,0.5003379194941121,130.44448595370352,57.3876821145274,9390.32558443017,1.3727126884391587,9.048460816554966,150.64015967964252,56.219594364474084,75400381.53689256,0.0,59188401.78731763,3533553.535400086,23285279.59481476,387685762.19246703,2550114889.2902493
3,2005-04-01,75.93702139405495,0.45443099935683473,29.061547537115327,520.0376110694622,0.5003379194941121,130.44448595370352,57.3876821145274,9390.32558443017,7.829956664420336,30.35480429752432,159.78530357399444,59.56300488636851,195412942.52342057,1169425.0730341426,74785271.45970978,20154085.76526683,78109405.86096896,411219366.70297635,2550114889.2902493
4,2005-05-01,117.07836875416456,1.1815206171248283,40.30645954183461,520.0376110694622,0.5003379194941121,130.44448595370352,57.3876821145274,9390.32558443017,15.821206341173644,50.121242612909796,171.79628444936566,65.47094274280714,301286137.9558422,3040505.238276102,103725856.70568627,40721293.49846367,128971717.51996233,442127142.17298245,2550114889.2902493
5,2005-06-01,39.379965089030925,1.817723997427339,70.69835807688526,520.0376110694622,0.5003379194941121,130.44448595370352,57.3876821145274,9390.32558443017,0.043621181618610796,3.692231305289555,138.90704162513623,50.97067000743605,101339346.9689927,4677700.29213657,181933744.9203686,112288.86470266787,9501346.30035187,357490727.9898234,2550114889.2902493
6,2005-07-01,9.03174602389972,2.3630412342496565,59.80470619080393,520.0376110694622,0.5003379194941121,130.44448595370352,57.3876821145274,9390.32558443017,0.008581688989751193,0.4364977346368172,101.81490099962609,34.51986250506763,23242174.082659382,6081010.476552204,153901324.81681567,22084.723355751903,1123440.4625191865,262039294.1904701,2550114889.2902493
7,2005-08-01,18.475161913784273,1.9086101152542692,43.432340313964545,520.0376110694622,0.5003379194941121,130.44448595370352,57.3876821145274,9390.32558443017,0.23219178771055096,0.3412463136102979,92.40201098054878,30.592777166453185,47542763.652404286,4911585.095643653,111766811.58345102,597554.9932891558,878281.0530424232,237816724.48163933,2550114889.2902493
8,2005-09-01,11.944713424132377,0.9088619987136695,30.80038016583096,520.0376110694622,0.5003379194941121,130.44448595370352,57.3876821145274,9390.32558443017,0.20909003840187249,0.21997438704532188,85.66323260173242,27.955562252344656,30740192.11891126,2338850.146068285,79262266.33047844,538191.4342069007,566145.3719747909,220475712.16788694,2550114889.2902493
9,2005-10-01,29.55100060911997,0.45443099935683473,19.72854193294661,520.0376110694622,0.5003379194941121,130.44448595370352,57.3876821145274,9390.32558443017,1.046664922267542,0.8293560659454161,95.4057240963734,32.821369993392025,76046262.44958822,1169425.0730341426,50769405.69111371,2694242.6339689735,2133979.090600377,245546725.94097105,2550114889.2902493
10,2005-11-01,25.768268989690227,0.0,10.294661291908367,520.0376110694622,0.5003379194941121,130.44448595370352,57.3876821145274,9390.32558443017,0.6656101740552809,1.6561071821727487,109.04880535605498,39.77701699021841,66308462.055342436,0.0,26491713.915898025,1713334.5254272264,4261097.354299377,280653255.57956874,2550114889.2902493
11,2005-12-01,63.35198343213299,0.0,4.978337102218727,520.0376110694622,0.5003379194941121,130.44448595370352,57.3876821145274,9390.32558443017,5.383944458596417,16.850910533227243,145.18759669414558,54.88108626511916,163021767.90854016,0.0,12810888.709521577,13857998.586624628,43356826.38432015,373649309.80764276,2550114889.2902493
12,2006-01-01,43.62914962277468,0.0,7.551633729885623,520.0376110694622,0.5003379194941121,130.44448595370352,57.3876821145274,9390.32558443017,5.401852470365228,20.40143756003342,155.46182255663612,58.40430264694255,112268500.98669404,0.0,19433198.50095686,13903467.326282494,52491652.18347303,400089492.78362435,2550114889.2902493
13,2006-02-01,28.394071554547075,0.0,11.048110641365975,520.0376110694622,0.5003379194941121,130.44448595370352,57.3876821145274,9390.32558443017,2.5313677369159917,12.554644737020809,157.7217709958804,59.15445294391239,73065544.59097005,0.0,28430447.835882355,6515264.917996945,32303583.911251634,405905740.70946336,2550114889.2902493
14,2006-03-01,80.37690000876184,0.0,21.125061449218382,520.0376110694622,0.5003379194941121,130.44448595370352,57.3876821145274,9390.32558443017,9.00775064897276,43.63535377695188,164.3305051294992,62.22610845781428,206836445.0555425,0.0,54362515.86844703,23184429.901057377,112282136.45785841,422913103.53764296,2550114889.2902493
15,2006-04-01,61.57614529191292,0.4192150567452496,34.673450660374286,520.0376110694622,0.5003379194941121,130.44448595370352,57.3876821145274,9390.32558443017,4.993413059660103,24.003918816972455,162.65508294115054,61.37079906604522,158458582.44571218,1078794.6413516446,89226774.37583528,12852451.211649988,61768597.45832051,418602657.578901,2550114889.2902493
16,2006-05-01,39.00522159137842,1.0899591560695931,53.49247861567198,520.0376110694622,0.5003379194941121,130.44448595370352,57.3876821145274,9390.32558443017,0.9078859303607335,4.560835732859713,143.93071851963558,53.70838412662826,100373667.49711591,2804866.089472222,137657125.27504307,2336381.7087099142,11736352.986875724,370415956.5088528,2550114889.2902493
17,2006-06-01,25.210539414898523,1.6768602269809985,51.77684921181136,520.0376110694622,0.5003379194941121,130.44448595370352,57.3876821145274,9390.32558443017,0.8179854413668489,1.203952796381116,120.9484514643476,43.01506144519464,64875256.1228024,4315178.565406579,133240049.43327852,2105337.0476240395,3097776.988421188,311275850.2332212,2550114889.2902493
18,2006-07-01,21.572198285019226,2.1799183121391863,54.24097925474387,520.0376110694622,0.5003379194941121,130.44448595370352,57.3876821145274,9390.32558443017,0.23678445595983463,0.6813997352591319,102.49686509999728,35.114175996418844,55511894.82836655,5609732.178944444,139583534.15531772,609364.2892978971,1753274.4702069128,263792389.6132364,2550114889.2902493
19,2006-08-01,9.188473975815008,1.760703134848509,38.23947170058663,520.0376110694622,0.5003379194941121,130.44448595370352,57.3876821145274,9390.32558443017,0.08409562361287723,0.29146328371475916,92.01593404741907,30.485099619607805,23646659.115997564,4530937.227362964,98405225.3405177,216458.0880225501,750042.7990111015,236823302.1231765,2550114889.2902493
20,2006-09-01,27.701402421593293,0.8384301134904992,26.554845475698887,520.0376110694622,0.5003379194941121,130.44448595370352,57.3876821145274,9390.32558443017,1.4097059130066945,0.7357420346819802,97.19548141636739,32.94110452048092,71289555.78617588,2157589.2827032893,68332452.19319998,3628694.09197119,1893249.7226474162,250156736.82910478,2550114889.2902493
21,2006-10-01,45.53947106452508,0.4192150567452496,18.274997542031272,520.0376110694622,0.5003379194941121,130.44448595370352,57.3876821145274,9390.32558443017,2.987365801719148,3.85472504763142,118.33885507099356,43.04610937362799,117188631.46314444,1078794.6413516446,47026813.96956075,7689321.216407947,9919175.108338494,304565592.14346796,2550114889.2902493
22,2006-11-01,22.84074447315401,0.0,9.730672172516636,520.0376110694622,0.5003379194941121,130.44448595370352,57.3876821145274,9390.32558443017,1.2784551846094288,3.76446095837387,126.50159043804406,46.83612954067164,58775594.73485759,0.0,25039461.364101972,3290529.7667317376,9687157.85883506,325570009.3896704,2550114889.2902493
23,2006-12-01,62.69452663544737,0.0,6.006882312456985,520.0376110694622,0.5003379194941121,130.44448595370352,57.3876821145274,9390.32558443017,8.474055302735328,24.083362740254692,150.6318167180445,56.78673866348757,161334494.12414083,0.0,15457807.100980403,21811271.12943519,61972277.581210524,387663147.70218515,2550114889.2902493
24,2007-01-01,9.860676857342817,0.0,6.488644184445975,520.0376110694622,0.5003379194941121,130.44448595370352,57.3876821145274,9390.32558443017,0.19051469168523055,4.305644417281644,149.50769028197442,56.10863480061322,25371868.747716874,0.0,16698540.33740393,490277.40627938946,11077792.097953066,384768406.6082658,2550114889.2902493
25,2007-02-01,50.109364959352554,0.0,8.171041851014323,520.0376110694622,0.5003379194941121,130.44448595370352,57.3876821145274,9390.32558443017,6.1172152916653575,26.6833201919063,158.64547790674098,59.5275891550086,128945474.37801026,0.0,21026525.15861961,15744827.525587734,68659128.26419006,408283400.03787863,2550114889.2902493
26,2007-03-01,45.052541392608084,0.0,19.104152328515724,520.0376110694622,0.5003379194941121,130.44448595370352,57.3876821145274,9390.32558443017,3.345413952958577,21.201632177630486,160.04682084024432,59.97477433318765,115932209.88428311,0.0,49160932.48879998,8610103.151100602,54554824.897106476,411889749.38515466,2550114889.2902493
27,2007-04-01,50.327468930773634,0.38173981520609457,37.054337495493755,520.0376110694622,0.5003379194941121,130.44448595370352,57.3876821145274,9390.32558443017,2.3489400242530056,13.753694987770174,157.59905707870715,59.00928936221713,129510996.26927973,982349.5999662362,95352615.59478432,6045446.251019788,35393407.58505805,405591625.8235383,2550114889.2902493
28,2007-05-01,14.97232692228555,0.9925234640093519,39.03165863730215,520.0376110694622,0.5003379194941121,130.44448595370352,57.3876821145274,9390.32558443017,0.40047645234993245,0.4411291300369207,135.0671071894554,48.77833168303803,38529237.537074514,2554108.817015094,100442087.98733331,1030737.6118253345,1135121.561674978,347610063.25066376,2550114889.2902493
29,2007-06-01,26.861894924808375,1.5269592608243783,42.48379379280962,520.0376110694622,0.5003379194941121,130.44448595370352,57.3876821145274,9390.32558443017,2.058845192944728,1.4035254894860445,121.25884508631165,42.19131472050477,69126219.2105495,3929398.3998649446,109328365.08636865,5299310.651836125,3611239.462466232,312076072.9710519,2550114889.2902493
30,2007-07-01,20.506977127916283,1.9850469280187037,55.45862419296694,520.0376110694622,0.5003379194941121,130.44448595370352,57.3876821145274,9390.32558443017,0.760312170115221,0.5063162572103082,105.31002834244954,35.1595537336744,52770997.34575839,5108217.634030188,142714951.9199686,1956936.918302047,1302873.1752102496,271035060.92440146,2550114889.2902493
31,2007-08-01,16.628408317697435,1.603307166718157,41.99845967292629,520.0376110694622,0.5003379194941121,130.44448595370352,57.3876821145274,9390.32558443017,0.9525288440544167,0.5033287157344918,98.68774378448734,32.50795282680524,42792500.37697686,4125868.1727835336,108079042.74449414,2451781.7241456225,1295199.7512393524,253994264.66482922,2550114889.2902493
