,Date,precip_and_snowmelt_input_Upper Snake_mean,irrigation_Upper Snake_mean,AET_Upper Snake_mean,soil_thickness_Upper Snake_mean,soil_porosity_Upper Snake_mean,field_capacity_Upper Snake_mean,wilting_point_Upper Snake_mean,Geo_K_Upper Snake_mean,Runoff_Upper Snake_mean,Recharge_Upper Snake_mean,Soil_Water_End_Of_Previous_Timestep_Upper Snake_mean,Soil_Saturation_Percent_End_Of_Timestep_Upper Snake_mean,precip_and_snowmelt_input_m3_Upper Snake_sum,irrigation_m3_Upper Snake_sum,AET_m3_Upper Snake_sum,Runoff_m3_Upper Snake_sum,Recharge_m3_Upper Snake_sum,Soil_Water_End_Of_Previous_Timestep_m3_Upper Snake_sum,Upper Snake_area_m2
0,2005-01-01,29.41361433066762,0.0,3.1561301740241867,520.0376110694622,0.5003379194941121,130.44448595370352,57.3876821145274,9390.32558443017,0.6128550109424488,11.07060816395326,112.06297890600905,42.78195672929538,75692737.75633223,0.0,8120980.926799999,1577248.7779128444,28487304.830103908,288398597.6382412,2550114889.2902493
1,2005-02-01,13.03809082305656,0.0,4.985842100088488,520.0376110694622,0.5003379194941121,130.44448595370352,57.3876821145274,9390.32558443017,0.2940911701453198,4.521410042531594,115.31287286005052,43.902698985313016,33553303.260099657,0.0,12831258.582776472,756877.4356383664,11634946.061165413,296762654.05063283,2550114889.2902493
2,2005-03-01,18.239784889922515,0.0,14.628420673155707,520.0376110694622,0.5003379194941121,130.44448595370352,57.3876821145274,9390.32558443017,0.19763463912120457,6.446143052815439,112.28045938488069,43.01280096826485,46937463.325143844,0.0,37646105.6134745,508686.58755825344,16587318.574856639,288958006.5998873,2550114889.2902493
3,2005-04-01,50.08064157430012,0.45443099935683473,36.81208009700784,520.0376110694622,0.5003379194941121,130.44448595370352,57.3876821145274,9390.32558443017,0.706024992262029,17.940157586924848,107.63868139396713,41.66200492975478,128875850.41711217,1169425.0730341426,94736046.69543527,1817226.576210724,46163355.016852096,277010924.5216546,2550114889.2902493
4,2005-05-01,132.92483753929028,1.1815206171248283,58.8058532428801,520.0376110694622,0.5003379194941121,130.44448595370352,57.3876821145274,9390.32558443017,5.434264143457786,41.40570531171602,136.09921685232842,55.24462931090273,342066426.3871324,3040505.238276102,151334657.43410194,13986128.750705771,106545693.27786967,350251376.6843858,2550114889.2902493
5,2005-06-01,38.02665207744685,1.817723997427339,59.97034051060206,520.0376110694622,0.5003379194941121,130.44448595370352,57.3876821145274,9390.32558443017,0.5535006219164071,24.433344432002638,101.00060872497463,40.19083894699126,97856972.36308067,4677700.29213657,154328181.44273722,1424596.330945818,62874690.047219194,259928938.3239203,2550114889.2902493
6,2005-07-01,8.163241721759933,2.3630412342496565,48.3706289122669,520.0376110694622,0.5003379194941121,130.44448595370352,57.3876821145274,9390.32558443017,0.12174028388589204,7.968400286774874,85.41748744747464,33.00717989194238,21006491.601922117,6081010.476552204,124475748.3773412,313343.25064929517,20505581.858911887,219825402.65415147,2550114889.2902493
7,2005-08-01,18.340949293678946,1.9086101152542692,40.27827483367747,520.0376110694622,0.5003379194941121,130.44448595370352,57.3876821145274,9390.32558443017,0.14599057032600474,8.162064814682084,79.94374032143119,31.086813920083323,47196168.449088074,4911585.095643653,103651554.64929414,375761.3453982605,21002688.07672245,205737627.40232244,2550114889.2902493
8,2005-09-01,12.752822364968967,0.9088619987136695,23.90692491724839,520.0376110694622,0.5003379194941121,130.44448595370352,57.3876821145274,9390.32558443017,0.17141709155389287,5.209403818436012,78.58834152365692,30.65682608206669,32818567.863244716,2338850.146068285,61523331.58148234,441206.428156047,13405479.733293366,202249030.39796576,2550114889.2902493
9,2005-10-01,31.669319083053715,0.45443099935683473,18.694884147740314,520.0376110694622,0.5003379194941121,130.44448595370352,57.3876821145274,9390.32558443017,0.42428537886621154,12.187755209584356,81.17365152530904,31.594046505866434,81497727.33913602,1169425.0730341426,48110803.62061961,1092059.5019590543,31362288.61070086,208902429.66931638,2550114889.2902493
