,Date,precip_and_snowmelt_input_Upper Snake_mean,irrigation_Upper Snake_mean,AET_Upper Snake_mean,soil_thickness_Upper Snake_mean,soil_porosity_Upper Snake_mean,field_capacity_Upper Snake_mean,wilting_point_Upper Snake_mean,Geo_K_Upper Snake_mean,Runoff_Upper Snake_mean,Recharge_Upper Snake_mean,Soil_Water_End_Of_Previous_Timestep_Upper Snake_mean,Soil_Saturation_Percent_End_Of_Timestep_Upper Snake_mean,precip_and_snowmelt_input_m3_Upper Snake_sum,irrigation_m3_Upper Snake_sum,AET_m3_Upper Snake_sum,Runoff_m3_Upper Snake_sum,Recharge_m3_Upper Snake_sum,Soil_Water_End_Of_Previous_Timestep_m3_Upper Snake_sum,Upper Snake_area_m2
0,2005-01-01,29.41361433066762,0.0,6.426670599416643,520.0376110694622,0.5003379194941121,130.44448595370352,57.3876821145274,9390.32558443017,0.29569468248384195,1.0872463858685397,84.34143454598176,30.658766936368924,75692737.75633223,0.0,16538057.725803927,760961.5389489755,2798037.0129679465,217059535.0329209,2550114889.2894907
1,2005-02-01,13.03809082305656,0.0,13.800445711663883,520.0376110694622,0.5003379194941121,130.44448595370352,57.3876821145274,9390.32558443017,0.06926874507205336,0.12182482657508677,83.40299454994722,30.12278632742966,33553303.260099657,0.0,35513954.78275296,178261.07121143225,313552.6216642514,214645702.61506322,2550114889.2894907
2,2005-03-01,18.239784889922515,0.0,29.97463376265854,520.0376110694622,0.5003379194941121,130.44448595370352,57.3876821145274,9390.32558443017,0.0,0.09766607854777386,71.71503361445745,25.50027604276779,46937463.325143844,0.0,77135168.11213335,0.0,251378.8203517803,184568528.4691372,2550114889.2894907
3,2005-04-01,50.08064157430012,0.45443099935683473,58.00383443122604,520.0376110694622,0.5003379194941121,130.44448595370352,57.3876821145274,9390.32558443017,0.0,0.3725533311776733,65.83287735083306,23.741463349101824,128875850.41711217,1169425.0730341426,149265479.84494114,0.0,958838.3004046386,169430493.10514617,2550114889.2894907
4,2005-05-01,132.92483753929028,1.1815206171248283,91.11254219512998,520.0376110694622,0.5003379194941121,130.44448595370352,57.3876821145274,9390.32558443017,1.8567003785842866,7.361963562104365,99.61452426049087,38.8201191982685,342066426.3871324,3040505.238276102,234466987.43409398,4778263.8868584465,18946323.627994213,256362568.06346032,2550114889.2894907
5,2005-06-01,38.02665207744685,1.817723997427339,97.03447710811787,520.0376110694622,0.5003379194941121,130.44448595370352,57.3876821145274,9390.32558443017,0.0,1.629618345490043,51.23983798751837,18.056617021506888,97856972.36308067,4677700.29213657,249705350.16307443,0.0,4194321.097950622,131875399.55354454,2550114889.2894907
6,2005-07-01,8.163241721759933,2.3630412342496565,69.28437059613934,520.0376110694622,0.5003379194941121,130.44448595370352,57.3876821145274,9390.32558443017,0.0,0.012090174009218265,28.544634581892748,8.815058308919227,21006491.601922117,6081010.476552204,178292845.73075297,0.0,31116.877811639897,73466882.74769574,2550114889.2894907
7,2005-08-01,18.340949293678946,1.9086101152542692,48.283321862812585,520.0376110694622,0.5003379194941121,130.44448595370352,57.3876821145274,9390.32558443017,0.056536560570712775,0.007694315981512382,23.695813109563097,7.2142141673492475,47196168.449088074,4911585.095643653,124249704.82404712,145495.17014436837,19803.718810808183,60986858.22668182,2550114889.2894907
8,2005-09-01,12.752822364968967,0.9088619987136695,42.065808016255374,520.0376110694622,0.5003379194941121,130.44448595370352,57.3876821145274,9390.32558443017,0.0,0.007694315981512382,18.870227397033087,5.677602486941411,32818567.863244716,2338850.146068285,108250495.28640783,0.0,19803.718810808183,48566877.4770346,2550114889.2894907
9,2005-10-01,31.669319083053715,0.45443099935683473,26.111886736800717,520.0376110694622,0.5003379194941121,130.44448595370352,57.3876821145274,9390.32558443017,0.11451258114504549,0.007694315981512382,25.548049933308015,8.305753918633114,81497727.33913602,1169425.0730341426,67193663.1716863,294694.7481272848,19803.718810808183,65753906.83364243,2550114889.2894907
10,2005-11-01,23.03232245675731,0.0,20.706977353914723,520.0376110694622,0.5003379194941121,130.44448595370352,57.3876821145274,9390.32558443017,0.021083122457148787,0.007694315981512382,28.73264299165912,9.965234464339723,59267547.82713553,0.0,53286636.339011796,54256.793446795695,19803.718810808183,73946326.46823817,2550114889.2894907
11,2005-12-01,49.54093201929409,0.0,11.16406121980795,520.0376110694622,0.5003379194941121,130.44448595370352,57.3876821145274,9390.32558443017,0.31862874142459635,0.22984314688471247,66.56104190283594,25.97347385510146,127484949.3395597,0.0,28729094.958705883,819981.6628122332,591303.4319392724,171290895.75434044,2550114889.2894907
