,Date,precip_and_snowmelt_input_Upper Snake_mean,irrigation_Upper Snake_mean,AET_Upper Snake_mean,soil_thickness_Upper Snake_mean,soil_porosity_Upper Snake_mean,field_capacity_Upper Snake_mean,wilting_point_Upper Snake_mean,Geo_K_Upper Snake_mean,Runoff_Upper Snake_mean,Recharge_Upper Snake_mean,Soil_Water_End_Of_Previous_Timestep_Upper Snake_mean,Soil_Saturation_Percent_End_Of_Timestep_Upper Snake_mean,precip_and_snowmelt_input_m3_Upper Snake_sum,irrigation_m3_Upper Snake_sum,AET_m3_Upper Snake_sum,Runoff_m3_Upper Snake_sum,Recharge_m3_Upper Snake_sum,Soil_Water_End_Of_Previous_Timestep_m3_Upper Snake_sum,Upper Snake_area_m2
0,2005-01-01,28.837239420596465,0.0,8.177793071805462,520.0376110694622,0.5003379194941121,130.44448595370352,57.3876821145274,9390.32558443017,1.800589221119548,10.2768858842327,150.7643360233044,56.21204345357147,74209675.77698636,0.0,21044738.17810981,4634332.203554053,26444047.738208976,387999966.73750466,2550114889.2902493
1,2005-02-01,18.649828747730762,0.0,22.19709631960149,520.0376110694622,0.5003379194941121,130.44448595370352,57.3876821145274,9390.32558443017,0.35417486652423213,2.047387893418292,144.81550569149115,53.58438090416392,47993790.816580966,0.0,57118610.006180406,911710.6000590053,5269708.364635653,372693728.5832105,2550114889.2902493
2,2005-03-01,29.3000063339238,0.0,43.45206960967457,520.0376110694622,0.5003379194941121,130.44448595370352,57.3876821145274,9390.32558443017,0.4749837720736962,3.3203016642620415,126.90379443298872,45.722057561462485,75400381.53689256,0.0,111811260.34870587,1222705.030696908,8545727.313702034,326606127.9133133,2550114889.2902493
3,2005-04-01,75.93702139405495,0.45443099935683473,41.53642709664734,520.0376110694622,0.5003379194941121,130.44448595370352,57.3876821145274,9390.32558443017,1.7256335953280972,13.175815313354276,146.85998630945954,53.88881905544109,195412942.52342057,1169425.0730341426,106890144.01296465,4441723.367747898,33904753.87586276,377958606.6964495,2550114889.2902493
4,2005-05-01,117.07836875416456,1.1815206171248283,44.04447284763871,520.0376110694622,0.5003379194941121,130.44448595370352,57.3876821145274,9390.32558443017,13.41000558087059,39.61877348574302,168.04812562819632,63.23350513409677,301286137.9558422,3040505.238276102,113346382.00272937,34515636.583501376,101945412.03478692,432481685.16271067,2550114889.2902493
5,2005-06-01,39.379965089030925,1.817723997427339,80.43315963687611,520.0376110694622,0.5003379194941121,130.44448595370352,57.3876821145274,9390.32558443017,0.009474115813999082,1.6735532705593965,128.64453477351552,45.69649570887027,101339346.9689927,4677700.29213657,206987496.37280002,24380.14896779564,4306675.273669121,331078985.6588012,2550114889.2902493
6,2005-07-01,9.03174602389972,2.3630412342496565,55.59486120669881,520.0376110694622,0.5003379194941121,130.44448595370352,57.3876821145274,9390.32558443017,0.06708134487412835,0.4921647314253358,97.30894360346154,32.166878782728375,23242174.082659382,6081010.476552204,143071444.30763134,172631.8613557519,1266596.054490833,250438920.54068047,2550114889.2902493
7,2005-08-01,18.475161913784273,1.9086101152542692,32.92458951922132,520.0376110694622,0.5003379194941121,130.44448595370352,57.3876821145274,9390.32558443017,0.2713299319340832,0.4166723432591419,96.05604862600136,31.47820428325409,47542763.652404286,4911585.095643653,84725789.60578825,698259.5724519439,1072263.1037100859,247216363.73767102,2550114889.2902493
8,2005-09-01,11.944713424132377,0.9088619987136695,19.454232622161047,520.0376110694622,0.5003379194941121,130.44448595370352,57.3876821145274,9390.32558443017,0.1683270280853213,0.4741651980827858,95.8658131561219,31.427286098721154,30740192.11891126,2338850.146068285,50064090.393545076,433184.63917765225,1220189.7881282524,246727922.13139063,2550114889.2902493
9,2005-10-01,29.55100060911997,0.45443099935683473,7.822895159440238,520.0376110694622,0.5003379194941121,130.44448595370352,57.3876821145274,9390.32558443017,0.6783214493445291,1.9059165468076564,115.46411160900625,40.13421385753343,76046262.44958822,1169425.0730341426,20131088.700666673,1745938.3394129989,4904050.752174726,297162531.8617589,2550114889.2902493
