,Date,precip_and_snowmelt_input_Upper Weber_mean,irrigation_Upper Weber_mean,AET_Upper Weber_mean,soil_thickness_Upper Weber_mean,soil_porosity_Upper Weber_mean,field_capacity_Upper Weber_mean,wilting_point_Upper Weber_mean,Geo_K_Upper Weber_mean,Runoff_Upper Weber_mean,Recharge_Upper Weber_mean,Soil_Water_End_Of_Previous_Timestep_Upper Weber_mean,Soil_Saturation_Percent_End_Of_Timestep_Upper Weber_mean,precip_and_snowmelt_input_m3_Upper Weber_sum,irrigation_m3_Upper Weber_sum,AET_m3_Upper Weber_sum,Runoff_m3_Upper Weber_sum,Recharge_m3_Upper Weber_sum,Soil_Water_End_Of_Previous_Timestep_m3_Upper Weber_sum,Upper Weber_area_m2
0,2024-01-01,107.13796015358014,0.0,4.842540090167953,420.94427875386936,0.5085043070792337,100.9033465998226,52.002674643075714,15493.42717886482,10.894152000630564,67.26434620081594,108.22392946337654,56.171363147303005,323538163.20706266,0.0,14623612.538383564,32898775.29278939,203126483.5705991,326709139.61061954,3016627290.2777414
1,2024-01-01,107.13796015358014,0.0,4.842540090167953,420.94427875386936,0.5085043070792337,100.9033465998226,52.002674643075714,15493.42717886482,10.894152000630564,67.26434620081594,108.22392946337654,56.171363147303005,323538163.20706266,0.0,14623612.538383564,32898775.29278939,203126483.5705991,326709139.61061954,3016627290.2777414
2,2024-01-01,107.13796015358014,0.0,4.842540090167953,420.94427875386936,0.5085043070792337,100.9033465998226,52.002674643075714,15493.42717886482,10.894152000630564,67.26434620081594,108.22392946337654,56.171363147303005,323538163.20706266,0.0,14623612.538383564,32898775.29278939,203126483.5705991,326709139.61061954,3016627290.2777324
3,2024-01-01,107.13796015358014,0.0,4.842540090167953,420.94427875386936,0.5085043070792337,100.9033465998226,52.002674643075714,15493.42717886482,10.894152000630564,67.26434620081594,108.22392946337654,56.171363147303005,323538163.20706266,0.0,14623612.538383564,32898775.29278939,203126483.5705991,326709139.61061954,3016627290.2777414
4,2024-01-01,107.13796015358014,0.0,4.842540090167953,420.94427875386936,0.5085043070792337,100.9033465998226,52.002674643075714,15493.42717886482,10.894152000630564,67.26434620081594,108.22392946337654,56.171363147303005,323538163.20706266,0.0,14623612.538383564,32898775.29278939,203126483.5705991,326709139.61061954,3016627290.2777324
5,2024-01-01,107.13796015358014,0.0,4.842540090167953,420.94427875386936,0.5085043070792337,100.9033465998226,52.002674643075714,15493.42717886482,10.894152000630564,67.26434620081594,108.22392946337654,56.171363147303005,323538163.20706266,0.0,14623612.538383564,32898775.29278939,203126483.5705991,326709139.61061954,3016627290.2777324
6,2024-01-01,107.13796015358014,0.0,4.842540090167953,420.94427875386936,0.5085043070792337,100.9033465998226,52.002674643075714,15493.42717886482,10.894152000630564,67.26434620081594,108.22392946337654,56.171363147303005,323538163.20706266,0.0,14623612.538383564,32898775.29278939,203126483.5705991,326709139.61061954,3016627290.2777414
7,2024-01-01,107.13796015358014,0.0,4.842540090167953,420.94427875386936,0.5085043070792337,100.9033465998226,52.002674643075714,15493.42717886482,10.894152000630564,67.26434620081594,108.22392946337654,56.171363147303005,323538163.20706266,0.0,14623612.538383564,32898775.29278939,203126483.5705991,326709139.61061954,3016627290.2777414
8,2024-01-01,107.13796015358014,0.0,4.842540090167953,420.94427875386936,0.5085043070792337,100.9033465998226,52.002674643075714,15493.42717886482,10.894152000630564,67.26434620081594,108.22392946337654,56.171363147303005,323538163.20706266,0.0,14623612.538383564,32898775.29278939,203126483.5705991,326709139.61061954,3016627290.2777414
9,2024-01-01,107.13796015358014,0.0,4.842540090167953,420.94427875386936,0.5085043070792337,100.9033465998226,52.002674643075714,15493.42717886482,10.894152000630564,67.26434620081594,108.22392946337654,56.171363147303005,323538163.20706266,0.0,14623612.538383564,32898775.29278939,203126483.5705991,326709139.61061954,3016627290.2777414
10,2024-01-01,107.13796015358014,0.0,4.842540090167953,420.94427875386936,0.5085043070792337,100.9033465998226,52.002674643075714,15493.42717886482,10.894152000630564,67.26434620081594,108.22392946337654,56.171363147303005,323538163.20706266,0.0,14623612.538383564,32898775.29278939,203126483.5705991,326709139.61061954,3016627290.2777414
11,2024-01-01,107.13796015358014,0.0,4.842540090167953,420.94427875386936,0.5085043070792337,100.9033465998226,52.002674643075714,15493.42717886482,10.894152000630564,67.26434620081594,108.22392946337654,56.171363147303005,323538163.20706266,0.0,14623612.538383564,32898775.29278939,203126483.5705991,326709139.61061954,3016627290.2777414
12,2024-01-01,107.13796015358014,0.0,4.842540090167953,420.94427875386936,0.5085043070792337,100.9033465998226,52.002674643075714,15493.42717886482,10.894152000630564,67.26434620081594,108.22392946337654,56.171363147303005,323538163.20706266,0.0,14623612.538383564,32898775.29278939,203126483.5705991,326709139.61061954,3016627290.2777414
13,2024-01-01,107.13796015358014,0.0,4.842540090167953,420.94427875386936,0.5085043070792337,100.9033465998226,52.002674643075714,15493.42717886482,10.894152000630564,67.26434620081594,108.22392946337654,56.171363147303005,323538163.20706266,0.0,14623612.538383564,32898775.29278939,203126483.5705991,326709139.61061954,3016627290.2777414
14,2024-01-01,107.13796015358014,0.0,4.842540090167953,420.94427875386936,0.5085043070792337,100.9033465998226,52.002674643075714,15493.42717886482,10.894152000630564,67.26434620081594,108.22392946337654,56.171363147303005,323538163.20706266,0.0,14623612.538383564,32898775.29278939,203126483.5705991,326709139.61061954,3016627290.2777414
15,2024-01-01,107.13796015358014,0.0,4.842540090167953,420.94427875386936,0.5085043070792337,100.9033465998226,52.002674643075714,15493.42717886482,10.894152000630564,67.26434620081594,108.22392946337654,56.171363147303005,323538163.20706266,0.0,14623612.538383564,32898775.29278939,203126483.5705991,326709139.61061954,3016627290.2777414
16,2024-01-01,107.13796015358014,0.0,4.842540090167953,420.94427875386936,0.5085043070792337,100.9033465998226,52.002674643075714,15493.42717886482,10.894152000630564,67.26434620081594,108.22392946337654,56.171363147303005,323538163.20706266,0.0,14623612.538383564,32898775.29278939,203126483.5705991,326709139.61061954,3016627290.2777414
17,2024-01-01,107.13796015358014,0.0,4.842540090167953,420.94427875386936,0.5085043070792337,100.9033465998226,52.002674643075714,15493.42717886482,10.894152000630564,67.26434620081594,108.22392946337654,56.171363147303005,323538163.20706266,0.0,14623612.538383564,32898775.29278939,203126483.5705991,326709139.61061954,3016627290.2777414
18,2024-01-01,107.13796015358014,0.0,4.842540090167953,420.94427875386936,0.5085043070792337,100.9033465998226,52.002674643075714,15493.42717886482,10.894152000630564,67.26434620081594,108.22392946337654,56.171363147303005,323538163.20706266,0.0,14623612.538383564,32898775.29278939,203126483.5705991,326709139.61061954,3016627290.2777414
19,2024-01-01,107.13796015358014,0.0,4.842540090167953,420.94427875386936,0.5085043070792337,100.9033465998226,52.002674643075714,15493.42717886482,10.894152000630564,67.26434620081594,108.22392946337654,56.171363147303005,323538163.20706266,0.0,14623612.538383564,32898775.29278939,203126483.5705991,326709139.61061954,3016627290.2777414
20,2024-02-01,131.6692596491394,0.0,2.651900765868742,420.94427875386936,0.5085043070792337,100.9033465998226,52.002674643075714,15493.42717886482,19.229165143587267,90.1992424609603,127.78750615885743,65.19537080453867,397618829.00236714,0.0,8008204.722349267,58069317.152892925,272386036.8390409,385768205.17159945,3016627290.2777414
21,2024-02-01,131.6692596491394,0.0,2.651900765868742,420.94427875386936,0.5085043070792337,100.9033465998226,52.002674643075714,15493.42717886482,19.229165143587267,90.1992424609603,127.78750615885743,65.19537080453867,397618829.00236714,0.0,8008204.722349267,58069317.152892925,272386036.8390409,385768205.17159945,3016627290.2777324
22,2024-02-01,131.6692596491394,0.0,2.651900765868742,420.94427875386936,0.5085043070792337,100.9033465998226,52.002674643075714,15493.42717886482,19.229165143587267,90.1992424609603,127.78750615885743,65.19537080453867,397618829.00236714,0.0,8008204.722349267,58069317.152892925,272386036.8390409,385768205.17159945,3016627290.2777414
23,2024-02-01,131.6692596491394,0.0,2.651900765868742,420.94427875386936,0.5085043070792337,100.9033465998226,52.002674643075714,15493.42717886482,19.229165143587267,90.1992424609603,127.78750615885743,65.19537080453867,397618829.00236714,0.0,8008204.722349267,58069317.152892925,272386036.8390409,385768205.17159945,3016627290.2777414
24,2024-02-01,131.6692596491394,0.0,2.651900765868742,420.94427875386936,0.5085043070792337,100.9033465998226,52.002674643075714,15493.42717886482,19.229165143587267,90.1992424609603,127.78750615885743,65.19537080453867,397618829.00236714,0.0,8008204.722349267,58069317.152892925,272386036.8390409,385768205.17159945,3016627290.2777414
25,2024-02-01,131.6692596491394,0.0,2.651900765868742,420.94427875386936,0.5085043070792337,100.9033465998226,52.002674643075714,15493.42717886482,19.229165143587267,90.1992424609603,127.78750615885743,65.19537080453867,397618829.00236714,0.0,8008204.722349267,58069317.152892925,272386036.8390409,385768205.17159945,3016627290.2777324
26,2024-02-01,131.6692596491394,0.0,2.651900765868742,420.94427875386936,0.5085043070792337,100.9033465998226,52.002674643075714,15493.42717886482,19.229165143587267,90.1992424609603,127.78750615885743,65.19537080453867,397618829.00236714,0.0,8008204.722349267,58069317.152892925,272386036.8390409,385768205.17159945,3016627290.2777414
27,2024-02-01,131.6692596491394,0.0,2.651900765868742,420.94427875386936,0.5085043070792337,100.9033465998226,52.002674643075714,15493.42717886482,19.229165143587267,90.1992424609603,127.78750615885743,65.19537080453867,397618829.00236714,0.0,8008204.722349267,58069317.152892925,272386036.8390409,385768205.17159945,3016627290.2777324
28,2024-02-01,131.6692596491394,0.0,2.651900765868742,420.94427875386936,0.5085043070792337,100.9033465998226,52.002674643075714,15493.42717886482,19.229165143587267,90.1992424609603,127.78750615885743,65.19537080453867,397618829.00236714,0.0,8008204.722349267,58069317.152892925,272386036.8390409,385768205.17159945,3016627290.2777414
29,2024-02-01,131.6692596491394,0.0,2.651900765868742,420.94427875386936,0.5085043070792337,100.9033465998226,52.002674643075714,15493.42717886482,19.229165143587267,90.1992424609603,127.78750615885743,65.19537080453867,397618829.00236714,0.0,8008204.722349267,58069317.152892925,272386036.8390409,385768205.17159945,3016627290.2777414
30,2024-02-01,131.6692596491394,0.0,2.651900765868742,420.94427875386936,0.5085043070792337,100.9033465998226,52.002674643075714,15493.42717886482,19.229165143587267,90.1992424609603,127.78750615885743,65.19537080453867,397618829.00236714,0.0,8008204.722349267,58069317.152892925,272386036.8390409,385768205.17159945,3016627290.2777414
