,Date,precip_and_snowmelt_input_Upper Lake Powell_mean,irrigation_Upper Lake Powell_mean,AET_Upper Lake Powell_mean,soil_thickness_Upper Lake Powell_mean,soil_porosity_Upper Lake Powell_mean,field_capacity_Upper Lake Powell_mean,wilting_point_Upper Lake Powell_mean,Geo_K_Upper Lake Powell_mean,Runoff_Upper Lake Powell_mean,Recharge_Upper Lake Powell_mean,Soil_Water_End_Of_Previous_Timestep_Upper Lake Powell_mean,Soil_Saturation_Percent_End_Of_Timestep_Upper Lake Powell_mean,precip_and_snowmelt_input_m3_Upper Lake Powell_sum,irrigation_m3_Upper Lake Powell_sum,AET_m3_Upper Lake Powell_sum,Runoff_m3_Upper Lake Powell_sum,Recharge_m3_Upper Lake Powell_sum,Soil_Water_End_Of_Previous_Timestep_m3_Upper Lake Powell_sum,Upper Lake Powell_area_m2
0,2024-01-01,13.30626401380244,0,16.19272134213799,260.6794488258575,0.4470379939347094,48.58187120095158,22.63975350470351,10754.712922487755,0.0,0.0,2.1594673899705072,1.2844378767233078,98502112.46705517,0,119872822.47454119,0.0,0.0,15705540.9007803,7402242815.990761
1,2024-01-01,13.30626401380244,0,16.19272134213799,260.6794488258575,0.4470379939347094,48.58187120095158,22.63975350470351,10754.712922487755,0.0,0.0,2.1594673899705072,1.2844378767233078,98502112.46705517,0,119872822.47454119,0.0,0.0,15705540.9007803,7402242815.990761
2,2024-01-01,13.30626401380244,0,16.19272134213799,260.6794488258575,0.4470379939347094,48.58187120095158,22.63975350470351,10754.712922487755,0.0,0.0,2.1594673899705072,1.2844378767233078,98502112.46705517,0,119872822.47454119,0.0,0.0,15705540.9007803,7402242815.993721
3,2024-01-01,13.30626401380244,0,16.19272134213799,260.6794488258575,0.4470379939347094,48.58187120095158,22.63975350470351,10754.712922487755,0.0,0.0,2.1594673899705072,1.2844378767233078,98502112.46705517,0,119872822.47454119,0.0,0.0,15705540.9007803,7402242815.990761
4,2024-01-01,13.30626401380244,0,16.19272134213799,260.6794488258575,0.4470379939347094,48.58187120095158,22.63975350470351,10754.712922487755,0.0,0.0,2.1594673899705072,1.2844378767233078,98502112.46705517,0,119872822.47454119,0.0,0.0,15705540.9007803,7402242815.993721
5,2024-01-01,13.30626401380244,0,16.19272134213799,260.6794488258575,0.4470379939347094,48.58187120095158,22.63975350470351,10754.712922487755,0.0,0.0,2.1594673899705072,1.2844378767233078,98502112.46705517,0,119872822.47454119,0.0,0.0,15705540.9007803,7402242815.990761
6,2024-01-01,13.30626401380244,0,16.19272134213799,260.6794488258575,0.4470379939347094,48.58187120095158,22.63975350470351,10754.712922487755,0.0,0.0,2.1594673899705072,1.2844378767233078,98502112.46705517,0,119872822.47454119,0.0,0.0,15705540.9007803,7402242815.993721
7,2024-01-01,13.30626401380244,0,16.19272134213799,260.6794488258575,0.4470379939347094,48.58187120095158,22.63975350470351,10754.712922487755,0.0,0.0,2.1594673899705072,1.2844378767233078,98502112.46705517,0,119872822.47454119,0.0,0.0,15705540.9007803,7402242815.990761
8,2024-01-01,13.30626401380244,0,16.19272134213799,260.6794488258575,0.4470379939347094,48.58187120095158,22.63975350470351,10754.712922487755,0.0,0.0,2.1594673899705072,1.2844378767233078,98502112.46705517,0,119872822.47454119,0.0,0.0,15705540.9007803,7402242815.990761
9,2024-01-01,13.30626401380244,0,16.19272134213799,260.6794488258575,0.4470379939347094,48.58187120095158,22.63975350470351,10754.712922487755,0.0,0.0,2.1594673899705072,1.2844378767233078,98502112.46705517,0,119872822.47454119,0.0,0.0,15705540.9007803,7402242815.990761
