,Date,precip_and_snowmelt_input_Southern Great Salt Lake Desert_mean,irrigation_Southern Great Salt Lake Desert_mean,AET_Southern Great Salt Lake Desert_mean,soil_thickness_Southern Great Salt Lake Desert_mean,soil_porosity_Southern Great Salt Lake Desert_mean,field_capacity_Southern Great Salt Lake Desert_mean,wilting_point_Southern Great Salt Lake Desert_mean,Geo_K_Southern Great Salt Lake Desert_mean,Runoff_Southern Great Salt Lake Desert_mean,Recharge_Southern Great Salt Lake Desert_mean,Soil_Water_End_Of_Previous_Timestep_Southern Great Salt Lake Desert_mean,Soil_Saturation_Percent_End_Of_Timestep_Southern Great Salt Lake Desert_mean,precip_and_snowmelt_input_m3_Southern Great Salt Lake Desert_sum,irrigation_m3_Southern Great Salt Lake Desert_sum,AET_m3_Southern Great Salt Lake Desert_sum,Runoff_m3_Southern Great Salt Lake Desert_sum,Recharge_m3_Southern Great Salt Lake Desert_sum,Soil_Water_End_Of_Previous_Timestep_m3_Southern Great Salt Lake Desert_sum,Southern Great Salt Lake Desert_area_m2
0,2024-01-01,8.766700568859614,0.0,10.53199807208269,383.96158657293375,0.495215420731807,79.81283946092803,42.10382106087982,3220.9480308493926,0.13069963898155643,0.9773672167168324,28.62137790272415,12.698738926869355,124232159.8816721,0.0,149269395.3230352,1851845.1538764082,13848400.989900908,405624669.15201515,14161305700.140097
1,2024-01-01,8.766700568859614,0.0,10.53199807208269,383.96158657293375,0.495215420731807,79.81283946092803,42.10382106087982,3220.9480308493926,0.13069963898155643,0.9773672167168324,28.62137790272415,12.698738926869355,124232159.8816721,0.0,149269395.3230352,1851845.1538764082,13848400.989900908,405624669.15201515,14161305700.140097
2,2024-01-01,8.766700568859614,0.0,10.53199807208269,383.96158657293375,0.495215420731807,79.81283946092803,42.10382106087982,3220.9480308493926,0.13069963898155643,0.9773672167168324,28.62137790272415,12.698738926869355,124232159.8816721,0.0,149269395.3230352,1851845.1538764082,13848400.989900908,405624669.15201515,14161305700.140097
3,2024-01-01,8.766700568859614,0.0,10.53199807208269,383.96158657293375,0.495215420731807,79.81283946092803,42.10382106087982,3220.9480308493926,0.13069963898155643,0.9773672167168324,28.62137790272415,12.698738926869355,124232159.8816721,0.0,149269395.3230352,1851845.1538764082,13848400.989900908,405624669.15201515,14161305700.140097
4,2024-01-01,8.766700568859614,0.0,10.53199807208269,383.96158657293375,0.495215420731807,79.81283946092803,42.10382106087982,3220.9480308493926,0.13069963898155643,0.9773672167168324,28.62137790272415,12.698738926869355,124232159.8816721,0.0,149269395.3230352,1851845.1538764082,13848400.989900908,405624669.15201515,14161305700.140097
5,2024-01-01,8.766700568859614,0.0,10.53199807208269,383.96158657293375,0.495215420731807,79.81283946092803,42.10382106087982,3220.9480308493926,0.13069963898155643,0.9773672167168324,28.62137790272415,12.698738926869355,124232159.8816721,0.0,149269395.3230352,1851845.1538764082,13848400.989900908,405624669.15201515,14161305700.140097
6,2024-01-01,8.766700568859614,0.0,10.53199807208269,383.96158657293375,0.495215420731807,79.81283946092803,42.10382106087982,3220.9480308493926,0.13069963898155643,0.9773672167168324,28.62137790272415,12.698738926869355,124232159.8816721,0.0,149269395.3230352,1851845.1538764082,13848400.989900908,405624669.15201515,14161305700.122343
7,2024-01-01,8.766700568859614,0.0,10.53199807208269,383.96158657293375,0.495215420731807,79.81283946092803,42.10382106087982,3220.9480308493926,0.13069963898155643,0.9773672167168324,28.62137790272415,12.698738926869355,124232159.8816721,0.0,149269395.3230352,1851845.1538764082,13848400.989900908,405624669.15201515,14161305700.140097
8,2024-01-01,8.766700568859614,0.0,10.53199807208269,383.96158657293375,0.495215420731807,79.81283946092803,42.10382106087982,3220.9480308493926,0.13069963898155643,0.9773672167168324,28.62137790272415,12.698738926869355,124232159.8816721,0.0,149269395.3230352,1851845.1538764082,13848400.989900908,405624669.15201515,14161305700.122343
9,2024-01-01,8.766700568859614,0.0,10.53199807208269,383.96158657293375,0.495215420731807,79.81283946092803,42.10382106087982,3220.9480308493926,0.13069963898155643,0.9773672167168324,28.62137790272415,12.698738926869355,124232159.8816721,0.0,149269395.3230352,1851845.1538764082,13848400.989900908,405624669.15201515,14161305700.140097
10,2024-01-01,8.766700568859614,0.0,10.53199807208269,383.96158657293375,0.495215420731807,79.81283946092803,42.10382106087982,3220.9480308493926,0.13069963898155643,0.9773672167168324,28.62137790272415,12.698738926869355,124232159.8816721,0.0,149269395.3230352,1851845.1538764082,13848400.989900908,405624669.15201515,14161305700.140097
11,2024-01-01,8.766700568859614,0.0,10.53199807208269,383.96158657293375,0.495215420731807,79.81283946092803,42.10382106087982,3220.9480308493926,0.13069963898155643,0.9773672167168324,28.62137790272415,12.698738926869355,124232159.8816721,0.0,149269395.3230352,1851845.1538764082,13848400.989900908,405624669.15201515,14161305700.140097
12,2024-01-01,8.766700568859614,0.0,10.53199807208269,383.96158657293375,0.495215420731807,79.81283946092803,42.10382106087982,3220.9480308493926,0.13069963898155643,0.9773672167168324,28.62137790272415,12.698738926869355,124232159.8816721,0.0,149269395.3230352,1851845.1538764082,13848400.989900908,405624669.15201515,14161305700.140097
13,2024-01-01,8.766700568859614,0.0,10.53199807208269,383.96158657293375,0.495215420731807,79.81283946092803,42.10382106087982,3220.9480308493926,0.13069963898155643,0.9773672167168324,28.62137790272415,12.698738926869355,124232159.8816721,0.0,149269395.3230352,1851845.1538764082,13848400.989900908,405624669.15201515,14161305700.140097
14,2024-01-01,8.766700568859614,0.0,10.53199807208269,383.96158657293375,0.495215420731807,79.81283946092803,42.10382106087982,3220.9480308493926,0.13069963898155643,0.9773672167168324,28.62137790272415,12.698738926869355,124232159.8816721,0.0,149269395.3230352,1851845.1538764082,13848400.989900908,405624669.15201515,14161305700.140097
15,2024-01-01,8.766700568859614,0.0,10.53199807208269,383.96158657293375,0.495215420731807,79.81283946092803,42.10382106087982,3220.9480308493926,0.13069963898155643,0.9773672167168324,28.62137790272415,12.698738926869355,124232159.8816721,0.0,149269395.3230352,1851845.1538764082,13848400.989900908,405624669.15201515,14161305700.140097
16,2024-01-01,8.766700568859614,0.0,10.53199807208269,383.96158657293375,0.495215420731807,79.81283946092803,42.10382106087982,3220.9480308493926,0.13069963898155643,0.9773672167168324,28.62137790272415,12.698738926869355,124232159.8816721,0.0,149269395.3230352,1851845.1538764082,13848400.989900908,405624669.15201515,14161305700.140097
17,2024-01-01,8.766700568859614,0.0,10.53199807208269,383.96158657293375,0.495215420731807,79.81283946092803,42.10382106087982,3220.9480308493926,0.13069963898155643,0.9773672167168324,28.62137790272415,12.698738926869355,124232159.8816721,0.0,149269395.3230352,1851845.1538764082,13848400.989900908,405624669.15201515,14161305700.140097
18,2024-01-01,8.766700568859614,0.0,10.53199807208269,383.96158657293375,0.495215420731807,79.81283946092803,42.10382106087982,3220.9480308493926,0.13069963898155643,0.9773672167168324,28.62137790272415,12.698738926869355,124232159.8816721,0.0,149269395.3230352,1851845.1538764082,13848400.989900908,405624669.15201515,14161305700.140097
19,2024-01-01,8.766700568859614,0.0,10.53199807208269,383.96158657293375,0.495215420731807,79.81283946092803,42.10382106087982,3220.9480308493926,0.13069963898155643,0.9773672167168324,28.62137790272415,12.698738926869355,124232159.8816721,0.0,149269395.3230352,1851845.1538764082,13848400.989900908,405624669.15201515,14161305700.140097
20,2024-02-01,22.30799949832748,0.0,15.708967790690057,383.96158657293375,0.495215420731807,79.81283946092803,42.10382106087982,3220.9480308493926,0.7313834219593236,2.3472783406141975,35.141486091004545,16.498579740844875,316189849.7469859,0.0,222651708.03080022,10363713.057779705,33264426.341981053,498047785.1601688,14161305700.140097
21,2024-02-01,22.30799949832748,0.0,15.708967790690057,383.96158657293375,0.495215420731807,79.81283946092803,42.10382106087982,3220.9480308493926,0.7313834219593236,2.3472783406141975,35.141486091004545,16.498579740844875,316189849.7469859,0.0,222651708.03080022,10363713.057779705,33264426.341981053,498047785.1601688,14161305700.140097
22,2024-02-01,22.30799949832748,0.0,15.708967790690057,383.96158657293375,0.495215420731807,79.81283946092803,42.10382106087982,3220.9480308493926,0.7313834219593236,2.3472783406141975,35.141486091004545,16.498579740844875,316189849.7469859,0.0,222651708.03080022,10363713.057779705,33264426.341981053,498047785.1601688,14161305700.140097
23,2024-02-01,22.30799949832748,0.0,15.708967790690057,383.96158657293375,0.495215420731807,79.81283946092803,42.10382106087982,3220.9480308493926,0.7313834219593236,2.3472783406141975,35.141486091004545,16.498579740844875,316189849.7469859,0.0,222651708.03080022,10363713.057779705,33264426.341981053,498047785.1601688,14161305700.140097
24,2024-02-01,22.30799949832748,0.0,15.708967790690057,383.96158657293375,0.495215420731807,79.81283946092803,42.10382106087982,3220.9480308493926,0.7313834219593236,2.3472783406141975,35.141486091004545,16.498579740844875,316189849.7469859,0.0,222651708.03080022,10363713.057779705,33264426.341981053,498047785.1601688,14161305700.140097
25,2024-02-01,22.30799949832748,0.0,15.708967790690057,383.96158657293375,0.495215420731807,79.81283946092803,42.10382106087982,3220.9480308493926,0.7313834219593236,2.3472783406141975,35.141486091004545,16.498579740844875,316189849.7469859,0.0,222651708.03080022,10363713.057779705,33264426.341981053,498047785.1601688,14161305700.140097
26,2024-02-01,22.30799949832748,0.0,15.708967790690057,383.96158657293375,0.495215420731807,79.81283946092803,42.10382106087982,3220.9480308493926,0.7313834219593236,2.3472783406141975,35.141486091004545,16.498579740844875,316189849.7469859,0.0,222651708.03080022,10363713.057779705,33264426.341981053,498047785.1601688,14161305700.122343
27,2024-02-01,22.30799949832748,0.0,15.708967790690057,383.96158657293375,0.495215420731807,79.81283946092803,42.10382106087982,3220.9480308493926,0.7313834219593236,2.3472783406141975,35.141486091004545,16.498579740844875,316189849.7469859,0.0,222651708.03080022,10363713.057779705,33264426.341981053,498047785.1601688,14161305700.140097
28,2024-02-01,22.30799949832748,0.0,15.708967790690057,383.96158657293375,0.495215420731807,79.81283946092803,42.10382106087982,3220.9480308493926,0.7313834219593236,2.3472783406141975,35.141486091004545,16.498579740844875,316189849.7469859,0.0,222651708.03080022,10363713.057779705,33264426.341981053,498047785.1601688,14161305700.140097
29,2024-02-01,22.30799949832748,0.0,15.708967790690057,383.96158657293375,0.495215420731807,79.81283946092803,42.10382106087982,3220.9480308493926,0.7313834219593236,2.3472783406141975,35.141486091004545,16.498579740844875,316189849.7469859,0.0,222651708.03080022,10363713.057779705,33264426.341981053,498047785.1601688,14161305700.140097
