,Date,precip_and_snowmelt_input_Southern Great Salt Lake Desert_mean,irrigation_Southern Great Salt Lake Desert_mean,AET_Southern Great Salt Lake Desert_mean,soil_thickness_Southern Great Salt Lake Desert_mean,soil_porosity_Southern Great Salt Lake Desert_mean,field_capacity_Southern Great Salt Lake Desert_mean,wilting_point_Southern Great Salt Lake Desert_mean,Geo_K_Southern Great Salt Lake Desert_mean,Runoff_Southern Great Salt Lake Desert_mean,Recharge_Southern Great Salt Lake Desert_mean,Soil_Water_End_Of_Previous_Timestep_Southern Great Salt Lake Desert_mean,Soil_Saturation_Percent_End_Of_Timestep_Southern Great Salt Lake Desert_mean,precip_and_snowmelt_input_m3_Southern Great Salt Lake Desert_sum,irrigation_m3_Southern Great Salt Lake Desert_sum,AET_m3_Southern Great Salt Lake Desert_sum,Runoff_m3_Southern Great Salt Lake Desert_sum,Recharge_m3_Southern Great Salt Lake Desert_sum,Soil_Water_End_Of_Previous_Timestep_m3_Southern Great Salt Lake Desert_sum,Southern Great Salt Lake Desert_area_m2
0,2024-01-01,8.766700568859614,0.0,20.878570961042996,383.96158657293375,0.495215420731807,79.81283946092803,42.10382106087982,3220.9480308493926,0.14061353590347542,0.5360228524093226,21.494164024128263,12.995187438945582,124232159.8816721,0.0,295913528.71710575,1992179.7595381094,7595250.765810857,304596987.81470793,14161305700.140097
1,2024-01-01,8.766700568859614,0.0,20.878570961042996,383.96158657293375,0.495215420731807,79.81283946092803,42.10382106087982,3220.9480308493926,0.14061353590347542,0.5360228524093226,21.494164024128263,12.995187438945582,124232159.8816721,0.0,295913528.71710575,1992179.7595381094,7595250.765810857,304596987.81470793,14161305700.140097
2,2024-01-01,8.766700568859614,0.0,20.878570961042996,383.96158657293375,0.495215420731807,79.81283946092803,42.10382106087982,3220.9480308493926,0.14061353590347542,0.5360228524093226,21.494164024128263,12.995187438945582,124232159.8816721,0.0,295913528.71710575,1992179.7595381094,7595250.765810857,304596987.81470793,14161305700.122343
3,2024-01-01,8.766700568859614,0.0,20.878570961042996,383.96158657293375,0.495215420731807,79.81283946092803,42.10382106087982,3220.9480308493926,0.14061353590347542,0.5360228524093226,21.494164024128263,12.995187438945582,124232159.8816721,0.0,295913528.71710575,1992179.7595381094,7595250.765810857,304596987.81470793,14161305700.140097
4,2024-01-01,8.766700568859614,0.0,20.878570961042996,383.96158657293375,0.495215420731807,79.81283946092803,42.10382106087982,3220.9480308493926,0.14061353590347542,0.5360228524093226,21.494164024128263,12.995187438945582,124232159.8816721,0.0,295913528.71710575,1992179.7595381094,7595250.765810857,304596987.81470793,14161305700.122343
5,2024-01-01,8.766700568859614,0.0,20.878570961042996,383.96158657293375,0.495215420731807,79.81283946092803,42.10382106087982,3220.9480308493926,0.14061353590347542,0.5360228524093226,21.494164024128263,12.995187438945582,124232159.8816721,0.0,295913528.71710575,1992179.7595381094,7595250.765810857,304596987.81470793,14161305700.140097
6,2024-01-01,8.766700568859614,0.0,20.878570961042996,383.96158657293375,0.495215420731807,79.81283946092803,42.10382106087982,3220.9480308493926,0.14061353590347542,0.5360228524093226,21.494164024128263,12.995187438945582,124232159.8816721,0.0,295913528.71710575,1992179.7595381094,7595250.765810857,304596987.81470793,14161305700.140097
7,2024-01-01,8.766700568859614,0.0,20.878570961042996,383.96158657293375,0.495215420731807,79.81283946092803,42.10382106087982,3220.9480308493926,0.14061353590347542,0.5360228524093226,21.494164024128263,12.995187438945582,124232159.8816721,0.0,295913528.71710575,1992179.7595381094,7595250.765810857,304596987.81470793,14161305700.140097
8,2024-01-01,8.766700568859614,0.0,20.878570961042996,383.96158657293375,0.495215420731807,79.81283946092803,42.10382106087982,3220.9480308493926,0.14061353590347542,0.5360228524093226,21.494164024128263,12.995187438945582,124232159.8816721,0.0,295913528.71710575,1992179.7595381094,7595250.765810857,304596987.81470793,14161305700.140097
9,2024-01-01,8.766700568859614,0.0,20.878570961042996,383.96158657293375,0.495215420731807,79.81283946092803,42.10382106087982,3220.9480308493926,0.14061353590347542,0.5360228524093226,21.494164024128263,12.995187438945582,124232159.8816721,0.0,295913528.71710575,1992179.7595381094,7595250.765810857,304596987.81470793,14161305700.140097
10,2024-01-01,8.766700568859614,0.0,20.878570961042996,383.96158657293375,0.495215420731807,79.81283946092803,42.10382106087982,3220.9480308493926,0.14061353590347542,0.5360228524093226,21.494164024128263,12.995187438945582,124232159.8816721,0.0,295913528.71710575,1992179.7595381094,7595250.765810857,304596987.81470793,14161305700.140097
11,2024-01-01,8.766700568859614,0.0,20.878570961042996,383.96158657293375,0.495215420731807,79.81283946092803,42.10382106087982,3220.9480308493926,0.14061353590347542,0.5360228524093226,21.494164024128263,12.995187438945582,124232159.8816721,0.0,295913528.71710575,1992179.7595381094,7595250.765810857,304596987.81470793,14161305700.140097
12,2024-01-01,8.766700568859614,0.0,20.878570961042996,383.96158657293375,0.495215420731807,79.81283946092803,42.10382106087982,3220.9480308493926,0.14061353590347542,0.5360228524093226,21.494164024128263,12.995187438945582,124232159.8816721,0.0,295913528.71710575,1992179.7595381094,7595250.765810857,304596987.81470793,14161305700.140097
13,2024-01-01,8.766700568859614,0.0,20.878570961042996,383.96158657293375,0.495215420731807,79.81283946092803,42.10382106087982,3220.9480308493926,0.14061353590347542,0.5360228524093226,21.494164024128263,12.995187438945582,124232159.8816721,0.0,295913528.71710575,1992179.7595381094,7595250.765810857,304596987.81470793,14161305700.140097
14,2024-01-01,8.766700568859614,0.0,20.878570961042996,383.96158657293375,0.495215420731807,79.81283946092803,42.10382106087982,3220.9480308493926,0.14061353590347542,0.5360228524093226,21.494164024128263,12.995187438945582,124232159.8816721,0.0,295913528.71710575,1992179.7595381094,7595250.765810857,304596987.81470793,14161305700.140097
15,2024-01-01,8.766700568859614,0.0,20.878570961042996,383.96158657293375,0.495215420731807,79.81283946092803,42.10382106087982,3220.9480308493926,0.14061353590347542,0.5360228524093226,21.494164024128263,12.995187438945582,124232159.8816721,0.0,295913528.71710575,1992179.7595381094,7595250.765810857,304596987.81470793,14161305700.140097
16,2024-01-01,8.766700568859614,0.0,20.878570961042996,383.96158657293375,0.495215420731807,79.81283946092803,42.10382106087982,3220.9480308493926,0.14061353590347542,0.5360228524093226,21.494164024128263,12.995187438945582,124232159.8816721,0.0,295913528.71710575,1992179.7595381094,7595250.765810857,304596987.81470793,14161305700.140097
17,2024-01-01,8.766700568859614,0.0,20.878570961042996,383.96158657293375,0.495215420731807,79.81283946092803,42.10382106087982,3220.9480308493926,0.14061353590347542,0.5360228524093226,21.494164024128263,12.995187438945582,124232159.8816721,0.0,295913528.71710575,1992179.7595381094,7595250.765810857,304596987.81470793,14161305700.140097
18,2024-01-01,8.766700568859614,0.0,20.878570961042996,383.96158657293375,0.495215420731807,79.81283946092803,42.10382106087982,3220.9480308493926,0.14061353590347542,0.5360228524093226,21.494164024128263,12.995187438945582,124232159.8816721,0.0,295913528.71710575,1992179.7595381094,7595250.765810857,304596987.81470793,14161305700.140097
19,2024-01-01,8.766700568859614,0.0,20.878570961042996,383.96158657293375,0.495215420731807,79.81283946092803,42.10382106087982,3220.9480308493926,0.14061353590347542,0.5360228524093226,21.494164024128263,12.995187438945582,124232159.8816721,0.0,295913528.71710575,1992179.7595381094,7595250.765810857,304596987.81470793,14161305700.140097
20,2024-02-01,22.30799949832748,0.0,34.2616850235337,383.96158657293375,0.495215420731807,79.81283946092803,42.10382106087982,3220.9480308493926,0.3491209270087221,0.9768516674610042,17.206206337452812,9.792508726552775,316189849.7469859,0.0,485602470.91965514,4946194.69038707,13842349.090828441,243837034.9336716,14161305700.140097
21,2024-02-01,22.30799949832748,0.0,34.2616850235337,383.96158657293375,0.495215420731807,79.81283946092803,42.10382106087982,3220.9480308493926,0.3491209270087221,0.9768516674610042,17.206206337452812,9.792508726552775,316189849.7469859,0.0,485602470.91965514,4946194.69038707,13842349.090828441,243837034.9336716,14161305700.122343
22,2024-02-01,22.30799949832748,0.0,34.2616850235337,383.96158657293375,0.495215420731807,79.81283946092803,42.10382106087982,3220.9480308493926,0.3491209270087221,0.9768516674610042,17.206206337452812,9.792508726552775,316189849.7469859,0.0,485602470.91965514,4946194.69038707,13842349.090828441,243837034.9336716,14161305700.140097
