,Date,precip_and_snowmelt_input_Dirty Devil_mean,irrigation_Dirty Devil_mean,AET_Dirty Devil_mean,soil_thickness_Dirty Devil_mean,soil_porosity_Dirty Devil_mean,field_capacity_Dirty Devil_mean,wilting_point_Dirty Devil_mean,Geo_K_Dirty Devil_mean,Runoff_Dirty Devil_mean,Recharge_Dirty Devil_mean,Soil_Water_End_Of_Previous_Timestep_Dirty Devil_mean,Soil_Saturation_Percent_End_Of_Timestep_Dirty Devil_mean,precip_and_snowmelt_input_m3_Dirty Devil_sum,irrigation_m3_Dirty Devil_sum,AET_m3_Dirty Devil_sum,Runoff_m3_Dirty Devil_sum,Recharge_m3_Dirty Devil_sum,Soil_Water_End_Of_Previous_Timestep_m3_Dirty Devil_sum,Dirty Devil_area_m2
0,2024-01-01,3.041136691585897,0.0,12.882221099873641,257.4002302322362,0.44705117530901617,38.72243307014939,21.050717040401874,9521.121192475546,0.0,0.0005976760275234809,0.5698813795723717,0.21592866875280162,6640256.118021467,0.0,28127961.34079726,0.0,1305.0673061781768,1244367.3320498536,2182180205.8083053
1,2024-01-01,3.041136691585897,0.0,12.882221099873641,257.4002302322362,0.44705117530901617,38.72243307014939,21.050717040401874,9521.121192475546,0.0,0.0005976760275234809,0.5698813795723717,0.21592866875280162,6640256.118021467,0.0,28127961.34079726,0.0,1305.0673061781768,1244367.3320498536,2182180205.807995
2,2024-01-01,3.041136691585897,0.0,12.882221099873641,257.4002302322362,0.44705117530901617,38.72243307014939,21.050717040401874,9521.121192475546,0.0,0.0005976760275234809,0.5698813795723717,0.21592866875280162,6640256.118021467,0.0,28127961.34079726,0.0,1305.0673061781768,1244367.3320498536,2182180205.807995
3,2024-01-01,3.041136691585897,0.0,12.882221099873641,257.4002302322362,0.44705117530901617,38.72243307014939,21.050717040401874,9521.121192475546,0.0,0.0005976760275234809,0.5698813795723717,0.21592866875280162,6640256.118021467,0.0,28127961.34079726,0.0,1305.0673061781768,1244367.3320498536,2182180205.807995
4,2024-01-01,3.041136691585897,0.0,12.882221099873641,257.4002302322362,0.44705117530901617,38.72243307014939,21.050717040401874,9521.121192475546,0.0,0.0005976760275234809,0.5698813795723717,0.21592866875280162,6640256.118021467,0.0,28127961.34079726,0.0,1305.0673061781768,1244367.3320498536,2182180205.807995
5,2024-01-01,3.041136691585897,0.0,12.882221099873641,257.4002302322362,0.44705117530901617,38.72243307014939,21.050717040401874,9521.121192475546,0.0,0.0005976760275234809,0.5698813795723717,0.21592866875280162,6640256.118021467,0.0,28127961.34079726,0.0,1305.0673061781768,1244367.3320498536,2182180205.807995
6,2024-01-01,3.041136691585897,0.0,12.882221099873641,257.4002302322362,0.44705117530901617,38.72243307014939,21.050717040401874,9521.121192475546,0.0,0.0005976760275234809,0.5698813795723717,0.21592866875280162,6640256.118021467,0.0,28127961.34079726,0.0,1305.0673061781768,1244367.3320498536,2182180205.807995
7,2024-01-01,3.041136691585897,0.0,12.882221099873641,257.4002302322362,0.44705117530901617,38.72243307014939,21.050717040401874,9521.121192475546,0.0,0.0005976760275234809,0.5698813795723717,0.21592866875280162,6640256.118021467,0.0,28127961.34079726,0.0,1305.0673061781768,1244367.3320498536,2182180205.807995
8,2024-01-01,3.041136691585897,0.0,12.882221099873641,257.4002302322362,0.44705117530901617,38.72243307014939,21.050717040401874,9521.121192475546,0.0,0.0005976760275234809,0.5698813795723717,0.21592866875280162,6640256.118021467,0.0,28127961.34079726,0.0,1305.0673061781768,1244367.3320498536,2182180205.807995
9,2024-01-01,3.041136691585897,0.0,12.882221099873641,257.4002302322362,0.44705117530901617,38.72243307014939,21.050717040401874,9521.121192475546,0.0,0.0005976760275234809,0.5698813795723717,0.21592866875280162,6640256.118021467,0.0,28127961.34079726,0.0,1305.0673061781768,1244367.3320498536,2182180205.807995
10,2024-01-01,3.041136691585897,0.0,12.882221099873641,257.4002302322362,0.44705117530901617,38.72243307014939,21.050717040401874,9521.121192475546,0.0,0.0005976760275234809,0.5698813795723717,0.21592866875280162,6640256.118021467,0.0,28127961.34079726,0.0,1305.0673061781768,1244367.3320498536,2182180205.807995
11,2024-01-01,3.041136691585897,0.0,12.882221099873641,257.4002302322362,0.44705117530901617,38.72243307014939,21.050717040401874,9521.121192475546,0.0,0.0005976760275234809,0.5698813795723717,0.21592866875280162,6640256.118021467,0.0,28127961.34079726,0.0,1305.0673061781768,1244367.3320498536,2182180205.807995
12,2024-01-01,3.041136691585897,0.0,12.882221099873641,257.4002302322362,0.44705117530901617,38.72243307014939,21.050717040401874,9521.121192475546,0.0,0.0005976760275234809,0.5698813795723717,0.21592866875280162,6640256.118021467,0.0,28127961.34079726,0.0,1305.0673061781768,1244367.3320498536,2182180205.807995
13,2024-01-01,3.041136691585897,0.0,12.882221099873641,257.4002302322362,0.44705117530901617,38.72243307014939,21.050717040401874,9521.121192475546,0.0,0.0005976760275234809,0.5698813795723717,0.21592866875280162,6640256.118021467,0.0,28127961.34079726,0.0,1305.0673061781768,1244367.3320498536,2182180205.807995
14,2024-01-01,3.041136691585897,0.0,12.882221099873641,257.4002302322362,0.44705117530901617,38.72243307014939,21.050717040401874,9521.121192475546,0.0,0.0005976760275234809,0.5698813795723717,0.21592866875280162,6640256.118021467,0.0,28127961.34079726,0.0,1305.0673061781768,1244367.3320498536,2182180205.807995
15,2024-01-01,3.041136691585897,0.0,12.882221099873641,257.4002302322362,0.44705117530901617,38.72243307014939,21.050717040401874,9521.121192475546,0.0,0.0005976760275234809,0.5698813795723717,0.21592866875280162,6640256.118021467,0.0,28127961.34079726,0.0,1305.0673061781768,1244367.3320498536,2182180205.807995
16,2024-01-01,3.041136691585897,0.0,12.882221099873641,257.4002302322362,0.44705117530901617,38.72243307014939,21.050717040401874,9521.121192475546,0.0,0.0005976760275234809,0.5698813795723717,0.21592866875280162,6640256.118021467,0.0,28127961.34079726,0.0,1305.0673061781768,1244367.3320498536,2182180205.807995
17,2024-01-01,3.041136691585897,0.0,12.882221099873641,257.4002302322362,0.44705117530901617,38.72243307014939,21.050717040401874,9521.121192475546,0.0,0.0005976760275234809,0.5698813795723717,0.21592866875280162,6640256.118021467,0.0,28127961.34079726,0.0,1305.0673061781768,1244367.3320498536,2182180205.807995
18,2024-01-01,3.041136691585897,0.0,12.882221099873641,257.4002302322362,0.44705117530901617,38.72243307014939,21.050717040401874,9521.121192475546,0.0,0.0005976760275234809,0.5698813795723717,0.21592866875280162,6640256.118021467,0.0,28127961.34079726,0.0,1305.0673061781768,1244367.3320498536,2182180205.807995
19,2024-01-01,3.041136691585897,0.0,12.882221099873641,257.4002302322362,0.44705117530901617,38.72243307014939,21.050717040401874,9521.121192475546,0.0,0.0005976760275234809,0.5698813795723717,0.21592866875280162,6640256.118021467,0.0,28127961.34079726,0.0,1305.0673061781768,1244367.3320498536,2182180205.807995
20,2024-02-01,24.642859334707126,0.0,20.134445776484487,257.4002302322362,0.44705117530901617,38.72243307014939,21.050717040401874,9521.121192475546,0.0,1.4006342812245445,6.390560411363521,9.976472806493721,53807387.739184685,0.0,43962824.7217757,0.0,3058283.447792494,13953948.843494767,2182180205.8083053
21,2024-02-01,24.642859334707126,0.0,20.134445776484487,257.4002302322362,0.44705117530901617,38.72243307014939,21.050717040401874,9521.121192475546,0.0,1.4006342812245445,6.390560411363521,9.976472806493721,53807387.739184685,0.0,43962824.7217757,0.0,3058283.447792494,13953948.843494767,2182180205.807995
