,Date,precip_and_snowmelt_input_Dirty Devil_mean,irrigation_Dirty Devil_mean,AET_Dirty Devil_mean,soil_thickness_Dirty Devil_mean,soil_porosity_Dirty Devil_mean,field_capacity_Dirty Devil_mean,wilting_point_Dirty Devil_mean,Geo_K_Dirty Devil_mean,Runoff_Dirty Devil_mean,Recharge_Dirty Devil_mean,Soil_Water_End_Of_Previous_Timestep_Dirty Devil_mean,Soil_Saturation_Percent_End_Of_Timestep_Dirty Devil_mean,precip_and_snowmelt_input_m3_Dirty Devil_sum,irrigation_m3_Dirty Devil_sum,AET_m3_Dirty Devil_sum,Runoff_m3_Dirty Devil_sum,Recharge_m3_Dirty Devil_sum,Soil_Water_End_Of_Previous_Timestep_m3_Dirty Devil_sum,Dirty Devil_area_m2
0,2024-01-01,3.041136691585897,0.0,17.066753778490337,257.4002302322362,0.44705117530901617,38.72243307014939,21.050717040401874,9521.121192475546,0.0,0.07520909914973713,12.47177673120579,7.063715242432565,6640256.118021467,0.0,37264586.775351636,0.0,164218.8924945731,27232339.661989354,2182180205.807995
1,2024-01-01,3.041136691585897,0.0,17.066753778490337,257.4002302322362,0.44705117530901617,38.72243307014939,21.050717040401874,9521.121192475546,0.0,0.07520909914973713,12.47177673120579,7.063715242432565,6640256.118021467,0.0,37264586.775351636,0.0,164218.8924945731,27232339.661989354,2182180205.807995
2,2024-01-01,3.041136691585897,0.0,17.066753778490337,257.4002302322362,0.44705117530901617,38.72243307014939,21.050717040401874,9521.121192475546,0.0,0.07520909914973713,12.47177673120579,7.063715242432565,6640256.118021467,0.0,37264586.775351636,0.0,164218.8924945731,27232339.661989354,2182180205.807995
3,2024-01-01,3.041136691585897,0.0,17.066753778490337,257.4002302322362,0.44705117530901617,38.72243307014939,21.050717040401874,9521.121192475546,0.0,0.07520909914973713,12.47177673120579,7.063715242432565,6640256.118021467,0.0,37264586.775351636,0.0,164218.8924945731,27232339.661989354,2182180205.807995
4,2024-01-01,3.041136691585897,0.0,17.066753778490337,257.4002302322362,0.44705117530901617,38.72243307014939,21.050717040401874,9521.121192475546,0.0,0.07520909914973713,12.47177673120579,7.063715242432565,6640256.118021467,0.0,37264586.775351636,0.0,164218.8924945731,27232339.661989354,2182180205.807995
5,2024-01-01,3.041136691585897,0.0,17.066753778490337,257.4002302322362,0.44705117530901617,38.72243307014939,21.050717040401874,9521.121192475546,0.0,0.07520909914973713,12.47177673120579,7.063715242432565,6640256.118021467,0.0,37264586.775351636,0.0,164218.8924945731,27232339.661989354,2182180205.807995
6,2024-01-01,3.041136691585897,0.0,17.066753778490337,257.4002302322362,0.44705117530901617,38.72243307014939,21.050717040401874,9521.121192475546,0.0,0.07520909914973713,12.47177673120579,7.063715242432565,6640256.118021467,0.0,37264586.775351636,0.0,164218.8924945731,27232339.661989354,2182180205.807995
7,2024-01-01,3.041136691585897,0.0,17.066753778490337,257.4002302322362,0.44705117530901617,38.72243307014939,21.050717040401874,9521.121192475546,0.0,0.07520909914973713,12.47177673120579,7.063715242432565,6640256.118021467,0.0,37264586.775351636,0.0,164218.8924945731,27232339.661989354,2182180205.807995
8,2024-01-01,3.041136691585897,0.0,17.066753778490337,257.4002302322362,0.44705117530901617,38.72243307014939,21.050717040401874,9521.121192475546,0.0,0.07520909914973713,12.47177673120579,7.063715242432565,6640256.118021467,0.0,37264586.775351636,0.0,164218.8924945731,27232339.661989354,2182180205.807995
9,2024-01-01,3.041136691585897,0.0,17.066753778490337,257.4002302322362,0.44705117530901617,38.72243307014939,21.050717040401874,9521.121192475546,0.0,0.07520909914973713,12.47177673120579,7.063715242432565,6640256.118021467,0.0,37264586.775351636,0.0,164218.8924945731,27232339.661989354,2182180205.8083053
10,2024-01-01,3.041136691585897,0.0,17.066753778490337,257.4002302322362,0.44705117530901617,38.72243307014939,21.050717040401874,9521.121192475546,0.0,0.07520909914973713,12.47177673120579,7.063715242432565,6640256.118021467,0.0,37264586.775351636,0.0,164218.8924945731,27232339.661989354,2182180205.807995
11,2024-01-01,3.041136691585897,0.0,17.066753778490337,257.4002302322362,0.44705117530901617,38.72243307014939,21.050717040401874,9521.121192475546,0.0,0.07520909914973713,12.47177673120579,7.063715242432565,6640256.118021467,0.0,37264586.775351636,0.0,164218.8924945731,27232339.661989354,2182180205.807995
12,2024-01-01,3.041136691585897,0.0,17.066753778490337,257.4002302322362,0.44705117530901617,38.72243307014939,21.050717040401874,9521.121192475546,0.0,0.07520909914973713,12.47177673120579,7.063715242432565,6640256.118021467,0.0,37264586.775351636,0.0,164218.8924945731,27232339.661989354,2182180205.807995
13,2024-01-01,3.041136691585897,0.0,17.066753778490337,257.4002302322362,0.44705117530901617,38.72243307014939,21.050717040401874,9521.121192475546,0.0,0.07520909914973713,12.47177673120579,7.063715242432565,6640256.118021467,0.0,37264586.775351636,0.0,164218.8924945731,27232339.661989354,2182180205.807995
14,2024-01-01,3.041136691585897,0.0,17.066753778490337,257.4002302322362,0.44705117530901617,38.72243307014939,21.050717040401874,9521.121192475546,0.0,0.07520909914973713,12.47177673120579,7.063715242432565,6640256.118021467,0.0,37264586.775351636,0.0,164218.8924945731,27232339.661989354,2182180205.807995
15,2024-01-01,3.041136691585897,0.0,17.066753778490337,257.4002302322362,0.44705117530901617,38.72243307014939,21.050717040401874,9521.121192475546,0.0,0.07520909914973713,12.47177673120579,7.063715242432565,6640256.118021467,0.0,37264586.775351636,0.0,164218.8924945731,27232339.661989354,2182180205.807995
16,2024-01-01,3.041136691585897,0.0,17.066753778490337,257.4002302322362,0.44705117530901617,38.72243307014939,21.050717040401874,9521.121192475546,0.0,0.07520909914973713,12.47177673120579,7.063715242432565,6640256.118021467,0.0,37264586.775351636,0.0,164218.8924945731,27232339.661989354,2182180205.807995
17,2024-01-01,3.041136691585897,0.0,17.066753778490337,257.4002302322362,0.44705117530901617,38.72243307014939,21.050717040401874,9521.121192475546,0.0,0.07520909914973713,12.47177673120579,7.063715242432565,6640256.118021467,0.0,37264586.775351636,0.0,164218.8924945731,27232339.661989354,2182180205.8083053
18,2024-01-01,3.041136691585897,0.0,17.066753778490337,257.4002302322362,0.44705117530901617,38.72243307014939,21.050717040401874,9521.121192475546,0.0,0.07520909914973713,12.47177673120579,7.063715242432565,6640256.118021467,0.0,37264586.775351636,0.0,164218.8924945731,27232339.661989354,2182180205.8083053
19,2024-01-01,3.041136691585897,0.0,17.066753778490337,257.4002302322362,0.44705117530901617,38.72243307014939,21.050717040401874,9521.121192475546,0.0,0.07520909914973713,12.47177673120579,7.063715242432565,6640256.118021467,0.0,37264586.775351636,0.0,164218.8924945731,27232339.661989354,2182180205.807995
20,2024-02-01,24.642859334707126,0.0,28.720717935629516,257.4002302322362,0.44705117530901617,38.72243307014939,21.050717040401874,9521.121192475546,0.07859062387342639,0.9570512953308813,14.902680717002516,11.691313920726735,53807387.739184685,0.0,62710573.20006021,171607.22768576682,2089717.7881163792,32540293.959230788,2182180205.807995
21,2024-02-01,24.642859334707126,0.0,28.720717935629516,257.4002302322362,0.44705117530901617,38.72243307014939,21.050717040401874,9521.121192475546,0.07859062387342639,0.9570512953308813,14.902680717002516,11.691313920726735,53807387.739184685,0.0,62710573.20006021,171607.22768576682,2089717.7881163792,32540293.959230788,2182180205.807995
22,2024-02-01,24.642859334707126,0.0,28.720717935629516,257.4002302322362,0.44705117530901617,38.72243307014939,21.050717040401874,9521.121192475546,0.07859062387342639,0.9570512953308813,14.902680717002516,11.691313920726735,53807387.739184685,0.0,62710573.20006021,171607.22768576682,2089717.7881163792,32540293.959230788,2182180205.807995
23,2024-02-01,24.642859334707126,0.0,28.720717935629516,257.4002302322362,0.44705117530901617,38.72243307014939,21.050717040401874,9521.121192475546,0.07859062387342639,0.9570512953308813,14.902680717002516,11.691313920726735,53807387.739184685,0.0,62710573.20006021,171607.22768576682,2089717.7881163792,32540293.959230788,2182180205.8083053
24,2024-02-01,24.642859334707126,0.0,28.720717935629516,257.4002302322362,0.44705117530901617,38.72243307014939,21.050717040401874,9521.121192475546,0.07859062387342639,0.9570512953308813,14.902680717002516,11.691313920726735,53807387.739184685,0.0,62710573.20006021,171607.22768576682,2089717.7881163792,32540293.959230788,2182180205.807995
25,2024-02-01,24.642859334707126,0.0,28.720717935629516,257.4002302322362,0.44705117530901617,38.72243307014939,21.050717040401874,9521.121192475546,0.07859062387342639,0.9570512953308813,14.902680717002516,11.691313920726735,53807387.739184685,0.0,62710573.20006021,171607.22768576682,2089717.7881163792,32540293.959230788,2182180205.807995
