,Date,precip_and_snowmelt_input_Upper Virgin_mean,irrigation_Upper Virgin_mean,AET_Upper Virgin_mean,soil_thickness_Upper Virgin_mean,soil_porosity_Upper Virgin_mean,field_capacity_Upper Virgin_mean,wilting_point_Upper Virgin_mean,Geo_K_Upper Virgin_mean,Runoff_Upper Virgin_mean,Recharge_Upper Virgin_mean,Soil_Water_End_Of_Previous_Timestep_Upper Virgin_mean,Soil_Saturation_Percent_End_Of_Timestep_Upper Virgin_mean,precip_and_snowmelt_input_m3_Upper Virgin_sum,irrigation_m3_Upper Virgin_sum,AET_m3_Upper Virgin_sum,Runoff_m3_Upper Virgin_sum,Recharge_m3_Upper Virgin_sum,Soil_Water_End_Of_Previous_Timestep_m3_Upper Virgin_sum,Upper Virgin_area_m2
0,2024-01-01,49.613281580593075,0.0,17.348486657512986,268.0988968662319,0.4697536018267689,57.90239771684571,24.839245586296215,12052.362886479263,1.4527625668504776,8.430451151866917,36.89300082416857,36.84774500437153,280421490.12771916,0.0,98055058.08470586,8212220.218383432,47651592.0630534,208519318.63058937,5651799584.983792
1,2024-01-01,49.613281580593075,0.0,17.348486657512986,268.0988968662319,0.4697536018267689,57.90239771684571,24.839245586296215,12052.362886479263,1.4527625668504776,8.430451151866917,36.89300082416857,36.84774500437153,280421490.12771916,0.0,98055058.08470586,8212220.218383432,47651592.0630534,208519318.63058937,5651799584.983792
2,2024-01-01,49.613281580593075,0.0,17.348486657512986,268.0988968662319,0.4697536018267689,57.90239771684571,24.839245586296215,12052.362886479263,1.4527625668504776,8.430451151866917,36.89300082416857,36.84774500437153,280421490.12771916,0.0,98055058.08470586,8212220.218383432,47651592.0630534,208519318.63058937,5651799584.983792
3,2024-01-01,49.613281580593075,0.0,17.348486657512986,268.0988968662319,0.4697536018267689,57.90239771684571,24.839245586296215,12052.362886479263,1.4527625668504776,8.430451151866917,36.89300082416857,36.84774500437153,280421490.12771916,0.0,98055058.08470586,8212220.218383432,47651592.0630534,208519318.63058937,5651799584.983792
4,2024-01-01,49.613281580593075,0.0,17.348486657512986,268.0988968662319,0.4697536018267689,57.90239771684571,24.839245586296215,12052.362886479263,1.4527625668504776,8.430451151866917,36.89300082416857,36.84774500437153,280421490.12771916,0.0,98055058.08470586,8212220.218383432,47651592.0630534,208519318.63058937,5651799584.945543
5,2024-01-01,49.613281580593075,0.0,17.348486657512986,268.0988968662319,0.4697536018267689,57.90239771684571,24.839245586296215,12052.362886479263,1.4527625668504776,8.430451151866917,36.89300082416857,36.84774500437153,280421490.12771916,0.0,98055058.08470586,8212220.218383432,47651592.0630534,208519318.63058937,5651799584.983792
6,2024-01-01,49.613281580593075,0.0,17.348486657512986,268.0988968662319,0.4697536018267689,57.90239771684571,24.839245586296215,12052.362886479263,1.4527625668504776,8.430451151866917,36.89300082416857,36.84774500437153,280421490.12771916,0.0,98055058.08470586,8212220.218383432,47651592.0630534,208519318.63058937,5651799584.945543
7,2024-01-01,49.613281580593075,0.0,17.348486657512986,268.0988968662319,0.4697536018267689,57.90239771684571,24.839245586296215,12052.362886479263,1.4527625668504776,8.430451151866917,36.89300082416857,36.84774500437153,280421490.12771916,0.0,98055058.08470586,8212220.218383432,47651592.0630534,208519318.63058937,5651799584.983792
8,2024-01-01,49.613281580593075,0.0,17.348486657512986,268.0988968662319,0.4697536018267689,57.90239771684571,24.839245586296215,12052.362886479263,1.4527625668504776,8.430451151866917,36.89300082416857,36.84774500437153,280421490.12771916,0.0,98055058.08470586,8212220.218383432,47651592.0630534,208519318.63058937,5651799584.983792
9,2024-01-01,49.613281580593075,0.0,17.348486657512986,268.0988968662319,0.4697536018267689,57.90239771684571,24.839245586296215,12052.362886479263,1.4527625668504776,8.430451151866917,36.89300082416857,36.84774500437153,280421490.12771916,0.0,98055058.08470586,8212220.218383432,47651592.0630534,208519318.63058937,5651799584.983792
10,2024-01-01,49.613281580593075,0.0,17.348486657512986,268.0988968662319,0.4697536018267689,57.90239771684571,24.839245586296215,12052.362886479263,1.4527625668504776,8.430451151866917,36.89300082416857,36.84774500437153,280421490.12771916,0.0,98055058.08470586,8212220.218383432,47651592.0630534,208519318.63058937,5651799584.983792
11,2024-01-01,49.613281580593075,0.0,17.348486657512986,268.0988968662319,0.4697536018267689,57.90239771684571,24.839245586296215,12052.362886479263,1.4527625668504776,8.430451151866917,36.89300082416857,36.84774500437153,280421490.12771916,0.0,98055058.08470586,8212220.218383432,47651592.0630534,208519318.63058937,5651799584.945543
12,2024-01-01,49.613281580593075,0.0,17.348486657512986,268.0988968662319,0.4697536018267689,57.90239771684571,24.839245586296215,12052.362886479263,1.4527625668504776,8.430451151866917,36.89300082416857,36.84774500437153,280421490.12771916,0.0,98055058.08470586,8212220.218383432,47651592.0630534,208519318.63058937,5651799584.983792
13,2024-01-01,49.613281580593075,0.0,17.348486657512986,268.0988968662319,0.4697536018267689,57.90239771684571,24.839245586296215,12052.362886479263,1.4527625668504776,8.430451151866917,36.89300082416857,36.84774500437153,280421490.12771916,0.0,98055058.08470586,8212220.218383432,47651592.0630534,208519318.63058937,5651799584.983792
