,Date,precip_and_snowmelt_input_Upper Virgin_mean,irrigation_Upper Virgin_mean,AET_Upper Virgin_mean,soil_thickness_Upper Virgin_mean,soil_porosity_Upper Virgin_mean,field_capacity_Upper Virgin_mean,wilting_point_Upper Virgin_mean,Geo_K_Upper Virgin_mean,Runoff_Upper Virgin_mean,Recharge_Upper Virgin_mean,Soil_Water_End_Of_Previous_Timestep_Upper Virgin_mean,Soil_Saturation_Percent_End_Of_Timestep_Upper Virgin_mean,precip_and_snowmelt_input_m3_Upper Virgin_sum,irrigation_m3_Upper Virgin_sum,AET_m3_Upper Virgin_sum,Runoff_m3_Upper Virgin_sum,Recharge_m3_Upper Virgin_sum,Soil_Water_End_Of_Previous_Timestep_m3_Upper Virgin_sum,Upper Virgin_area_m2
0,2024-01-01,49.613281580593075,0.0,17.16248283684557,268.0988968662319,0.4697536018267689,57.90239771684571,24.839245586296215,12052.362886479263,1.3838129640482704,6.430664912250898,30.595385404852788,32.93583889846364,280421490.12771916,0.0,97003399.08316861,7822955.690178988,36350685.29489529,172926172.19989762,5651799584.983792
1,2024-01-01,49.613281580593075,0.0,17.16248283684557,268.0988968662319,0.4697536018267689,57.90239771684571,24.839245586296215,12052.362886479263,1.3838129640482704,6.430664912250898,30.595385404852788,32.93583889846364,280421490.12771916,0.0,97003399.08316861,7822955.690178988,36350685.29489529,172926172.19989762,5651799584.945543
2,2024-01-01,49.613281580593075,0.0,17.16248283684557,268.0988968662319,0.4697536018267689,57.90239771684571,24.839245586296215,12052.362886479263,1.3838129640482704,6.430664912250898,30.595385404852788,32.93583889846364,280421490.12771916,0.0,97003399.08316861,7822955.690178988,36350685.29489529,172926172.19989762,5651799584.983792
3,2024-01-01,49.613281580593075,0.0,17.16248283684557,268.0988968662319,0.4697536018267689,57.90239771684571,24.839245586296215,12052.362886479263,1.3838129640482704,6.430664912250898,30.595385404852788,32.93583889846364,280421490.12771916,0.0,97003399.08316861,7822955.690178988,36350685.29489529,172926172.19989762,5651799584.983792
4,2024-01-01,49.613281580593075,0.0,17.16248283684557,268.0988968662319,0.4697536018267689,57.90239771684571,24.839245586296215,12052.362886479263,1.3838129640482704,6.430664912250898,30.595385404852788,32.93583889846364,280421490.12771916,0.0,97003399.08316861,7822955.690178988,36350685.29489529,172926172.19989762,5651799584.983792
5,2024-01-01,49.613281580593075,0.0,17.16248283684557,268.0988968662319,0.4697536018267689,57.90239771684571,24.839245586296215,12052.362886479263,1.3838129640482704,6.430664912250898,30.595385404852788,32.93583889846364,280421490.12771916,0.0,97003399.08316861,7822955.690178988,36350685.29489529,172926172.19989762,5651799584.983792
6,2024-01-01,49.613281580593075,0.0,17.16248283684557,268.0988968662319,0.4697536018267689,57.90239771684571,24.839245586296215,12052.362886479263,1.3838129640482704,6.430664912250898,30.595385404852788,32.93583889846364,280421490.12771916,0.0,97003399.08316861,7822955.690178988,36350685.29489529,172926172.19989762,5651799584.983792
7,2024-01-01,49.613281580593075,0.0,17.16248283684557,268.0988968662319,0.4697536018267689,57.90239771684571,24.839245586296215,12052.362886479263,1.3838129640482704,6.430664912250898,30.595385404852788,32.93583889846364,280421490.12771916,0.0,97003399.08316861,7822955.690178988,36350685.29489529,172926172.19989762,5651799584.983792
8,2024-01-01,49.613281580593075,0.0,17.16248283684557,268.0988968662319,0.4697536018267689,57.90239771684571,24.839245586296215,12052.362886479263,1.3838129640482704,6.430664912250898,30.595385404852788,32.93583889846364,280421490.12771916,0.0,97003399.08316861,7822955.690178988,36350685.29489529,172926172.19989762,5651799584.945543
9,2024-01-01,49.613281580593075,0.0,17.16248283684557,268.0988968662319,0.4697536018267689,57.90239771684571,24.839245586296215,12052.362886479263,1.3838129640482704,6.430664912250898,30.595385404852788,32.93583889846364,280421490.12771916,0.0,97003399.08316861,7822955.690178988,36350685.29489529,172926172.19989762,5651799584.983792
10,2024-01-01,49.613281580593075,0.0,17.16248283684557,268.0988968662319,0.4697536018267689,57.90239771684571,24.839245586296215,12052.362886479263,1.3838129640482704,6.430664912250898,30.595385404852788,32.93583889846364,280421490.12771916,0.0,97003399.08316861,7822955.690178988,36350685.29489529,172926172.19989762,5651799584.983792
11,2024-01-01,49.613281580593075,0.0,17.16248283684557,268.0988968662319,0.4697536018267689,57.90239771684571,24.839245586296215,12052.362886479263,1.3838129640482704,6.430664912250898,30.595385404852788,32.93583889846364,280421490.12771916,0.0,97003399.08316861,7822955.690178988,36350685.29489529,172926172.19989762,5651799584.983792
12,2024-01-01,49.613281580593075,0.0,17.16248283684557,268.0988968662319,0.4697536018267689,57.90239771684571,24.839245586296215,12052.362886479263,1.3838129640482704,6.430664912250898,30.595385404852788,32.93583889846364,280421490.12771916,0.0,97003399.08316861,7822955.690178988,36350685.29489529,172926172.19989762,5651799584.983792
13,2024-01-01,49.613281580593075,0.0,17.16248283684557,268.0988968662319,0.4697536018267689,57.90239771684571,24.839245586296215,12052.362886479263,1.3838129640482704,6.430664912250898,30.595385404852788,32.93583889846364,280421490.12771916,0.0,97003399.08316861,7822955.690178988,36350685.29489529,172926172.19989762,5651799584.983792
14,2024-01-01,49.613281580593075,0.0,17.16248283684557,268.0988968662319,0.4697536018267689,57.90239771684571,24.839245586296215,12052.362886479263,1.3838129640482704,6.430664912250898,30.595385404852788,32.93583889846364,280421490.12771916,0.0,97003399.08316861,7822955.690178988,36350685.29489529,172926172.19989762,5651799584.983792
15,2024-01-01,49.613281580593075,0.0,17.16248283684557,268.0988968662319,0.4697536018267689,57.90239771684571,24.839245586296215,12052.362886479263,1.3838129640482704,6.430664912250898,30.595385404852788,32.93583889846364,280421490.12771916,0.0,97003399.08316861,7822955.690178988,36350685.29489529,172926172.19989762,5651799584.983792
16,2024-01-01,49.613281580593075,0.0,17.16248283684557,268.0988968662319,0.4697536018267689,57.90239771684571,24.839245586296215,12052.362886479263,1.3838129640482704,6.430664912250898,30.595385404852788,32.93583889846364,280421490.12771916,0.0,97003399.08316861,7822955.690178988,36350685.29489529,172926172.19989762,5651799584.983792
17,2024-01-01,49.613281580593075,0.0,17.16248283684557,268.0988968662319,0.4697536018267689,57.90239771684571,24.839245586296215,12052.362886479263,1.3838129640482704,6.430664912250898,30.595385404852788,32.93583889846364,280421490.12771916,0.0,97003399.08316861,7822955.690178988,36350685.29489529,172926172.19989762,5651799584.983792
18,2024-01-01,49.613281580593075,0.0,17.16248283684557,268.0988968662319,0.4697536018267689,57.90239771684571,24.839245586296215,12052.362886479263,1.3838129640482704,6.430664912250898,30.595385404852788,32.93583889846364,280421490.12771916,0.0,97003399.08316861,7822955.690178988,36350685.29489529,172926172.19989762,5651799584.983792
19,2024-01-01,49.613281580593075,0.0,17.16248283684557,268.0988968662319,0.4697536018267689,57.90239771684571,24.839245586296215,12052.362886479263,1.3838129640482704,6.430664912250898,30.595385404852788,32.93583889846364,280421490.12771916,0.0,97003399.08316861,7822955.690178988,36350685.29489529,172926172.19989762,5651799584.983792
20,2024-02-01,109.04999159020143,0.0,26.454420631604087,268.0988968662319,0.4697536018267689,57.90239771684571,24.839245586296215,12052.362886479263,21.790257236426047,25.782448587064525,65.61825053995962,64.95713481571985,616371049.8476415,0.0,149522037.40581954,123180319.92171821,145723502.7923886,370871361.9276123,5651799584.983792
21,2024-02-01,109.04999159020143,0.0,26.454420631604087,268.0988968662319,0.4697536018267689,57.90239771684571,24.839245586296215,12052.362886479263,21.790257236426047,25.782448587064525,65.61825053995962,64.95713481571985,616371049.8476415,0.0,149522037.40581954,123180319.92171821,145723502.7923886,370871361.9276123,5651799584.983792
22,2024-02-01,109.04999159020143,0.0,26.454420631604087,268.0988968662319,0.4697536018267689,57.90239771684571,24.839245586296215,12052.362886479263,21.790257236426047,25.782448587064525,65.61825053995962,64.95713481571985,616371049.8476415,0.0,149522037.40581954,123180319.92171821,145723502.7923886,370871361.9276123,5651799584.945543
23,2024-02-01,109.04999159020143,0.0,26.454420631604087,268.0988968662319,0.4697536018267689,57.90239771684571,24.839245586296215,12052.362886479263,21.790257236426047,25.782448587064525,65.61825053995962,64.95713481571985,616371049.8476415,0.0,149522037.40581954,123180319.92171821,145723502.7923886,370871361.9276123,5651799584.983792
24,2024-02-01,109.04999159020143,0.0,26.454420631604087,268.0988968662319,0.4697536018267689,57.90239771684571,24.839245586296215,12052.362886479263,21.790257236426047,25.782448587064525,65.61825053995962,64.95713481571985,616371049.8476415,0.0,149522037.40581954,123180319.92171821,145723502.7923886,370871361.9276123,5651799584.983792
25,2024-02-01,109.04999159020143,0.0,26.454420631604087,268.0988968662319,0.4697536018267689,57.90239771684571,24.839245586296215,12052.362886479263,21.790257236426047,25.782448587064525,65.61825053995962,64.95713481571985,616371049.8476415,0.0,149522037.40581954,123180319.92171821,145723502.7923886,370871361.9276123,5651799584.983792
26,2024-02-01,109.04999159020143,0.0,26.454420631604087,268.0988968662319,0.4697536018267689,57.90239771684571,24.839245586296215,12052.362886479263,21.790257236426047,25.782448587064525,65.61825053995962,64.95713481571985,616371049.8476415,0.0,149522037.40581954,123180319.92171821,145723502.7923886,370871361.9276123,5651799584.945543
27,2024-02-01,109.04999159020143,0.0,26.454420631604087,268.0988968662319,0.4697536018267689,57.90239771684571,24.839245586296215,12052.362886479263,21.790257236426047,25.782448587064525,65.61825053995962,64.95713481571985,616371049.8476415,0.0,149522037.40581954,123180319.92171821,145723502.7923886,370871361.9276123,5651799584.983792
28,2024-02-01,109.04999159020143,0.0,26.454420631604087,268.0988968662319,0.4697536018267689,57.90239771684571,24.839245586296215,12052.362886479263,21.790257236426047,25.782448587064525,65.61825053995962,64.95713481571985,616371049.8476415,0.0,149522037.40581954,123180319.92171821,145723502.7923886,370871361.9276123,5651799584.983792
