,Date,precip_and_snowmelt_input_Provo_mean,irrigation_Provo_mean,AET_Provo_mean,soil_thickness_Provo_mean,soil_porosity_Provo_mean,field_capacity_Provo_mean,wilting_point_Provo_mean,Geo_K_Provo_mean,Runoff_Provo_mean,Recharge_Provo_mean,Soil_Water_End_Of_Previous_Timestep_Provo_mean,Soil_Saturation_Percent_End_Of_Timestep_Provo_mean,precip_and_snowmelt_input_m3_Provo_sum,irrigation_m3_Provo_sum,AET_m3_Provo_sum,Runoff_m3_Provo_sum,Recharge_m3_Provo_sum,Soil_Water_End_Of_Previous_Timestep_m3_Provo_sum,Provo_area_m2
0,2024-01-01,113.53876962925257,0.0,6.445283336732249,433.29388879031313,0.5066978863191176,105.74241701469984,54.75155577471049,18427.989127469547,17.28976628335587,65.60311046043886,124.10202245589596,62.127155099247986,201018765.29355302,0.0,11411207.403825482,30611373.496279754,116149450.7764813,218726483.3706082,1768697543.1987317
1,2024-01-01,113.53876962925257,0.0,6.445283336732249,433.29388879031313,0.5066978863191176,105.74241701469984,54.75155577471049,18427.989127469547,17.28976628335587,65.60311046043886,124.10202245589596,62.127155099247986,201018765.29355302,0.0,11411207.403825482,30611373.496279754,116149450.7764813,218726483.3706082,1768697543.1987317
2,2024-01-01,113.53876962925257,0.0,6.445283336732249,433.29388879031313,0.5066978863191176,105.74241701469984,54.75155577471049,18427.989127469547,17.28976628335587,65.60311046043886,124.10202245589596,62.127155099247986,201018765.29355302,0.0,11411207.403825482,30611373.496279754,116149450.7764813,218726483.3706082,1768697543.1987317
3,2024-01-01,113.53876962925257,0.0,6.445283336732249,433.29388879031313,0.5066978863191176,105.74241701469984,54.75155577471049,18427.989127469547,17.28976628335587,65.60311046043886,124.10202245589596,62.127155099247986,201018765.29355302,0.0,11411207.403825482,30611373.496279754,116149450.7764813,218726483.3706082,1768697543.1987317
4,2024-01-01,113.53876962925257,0.0,6.445283336732249,433.29388879031313,0.5066978863191176,105.74241701469984,54.75155577471049,18427.989127469547,17.28976628335587,65.60311046043886,124.10202245589596,62.127155099247986,201018765.29355302,0.0,11411207.403825482,30611373.496279754,116149450.7764813,218726483.3706082,1768697543.1987317
5,2024-01-01,113.53876962925257,0.0,6.445283336732249,433.29388879031313,0.5066978863191176,105.74241701469984,54.75155577471049,18427.989127469547,17.28976628335587,65.60311046043886,124.10202245589596,62.127155099247986,201018765.29355302,0.0,11411207.403825482,30611373.496279754,116149450.7764813,218726483.3706082,1768697543.1989698
6,2024-01-01,113.53876962925257,0.0,6.445283336732249,433.29388879031313,0.5066978863191176,105.74241701469984,54.75155577471049,18427.989127469547,17.28976628335587,65.60311046043886,124.10202245589596,62.127155099247986,201018765.29355302,0.0,11411207.403825482,30611373.496279754,116149450.7764813,218726483.3706082,1768697543.1987317
7,2024-01-01,113.53876962925257,0.0,6.445283336732249,433.29388879031313,0.5066978863191176,105.74241701469984,54.75155577471049,18427.989127469547,17.28976628335587,65.60311046043886,124.10202245589596,62.127155099247986,201018765.29355302,0.0,11411207.403825482,30611373.496279754,116149450.7764813,218726483.3706082,1768697543.1987317
8,2024-01-01,113.53876962925257,0.0,6.445283336732249,433.29388879031313,0.5066978863191176,105.74241701469984,54.75155577471049,18427.989127469547,17.28976628335587,65.60311046043886,124.10202245589596,62.127155099247986,201018765.29355302,0.0,11411207.403825482,30611373.496279754,116149450.7764813,218726483.3706082,1768697543.1987317
9,2024-01-01,113.53876962925257,0.0,6.445283336732249,433.29388879031313,0.5066978863191176,105.74241701469984,54.75155577471049,18427.989127469547,17.28976628335587,65.60311046043886,124.10202245589596,62.127155099247986,201018765.29355302,0.0,11411207.403825482,30611373.496279754,116149450.7764813,218726483.3706082,1768697543.1987317
10,2024-01-01,113.53876962925257,0.0,6.445283336732249,433.29388879031313,0.5066978863191176,105.74241701469984,54.75155577471049,18427.989127469547,17.28976628335587,65.60311046043886,124.10202245589596,62.127155099247986,201018765.29355302,0.0,11411207.403825482,30611373.496279754,116149450.7764813,218726483.3706082,1768697543.1987317
11,2024-01-01,113.53876962925257,0.0,6.445283336732249,433.29388879031313,0.5066978863191176,105.74241701469984,54.75155577471049,18427.989127469547,17.28976628335587,65.60311046043886,124.10202245589596,62.127155099247986,201018765.29355302,0.0,11411207.403825482,30611373.496279754,116149450.7764813,218726483.3706082,1768697543.1987317
12,2024-01-01,113.53876962925257,0.0,6.445283336732249,433.29388879031313,0.5066978863191176,105.74241701469984,54.75155577471049,18427.989127469547,17.28976628335587,65.60311046043886,124.10202245589596,62.127155099247986,201018765.29355302,0.0,11411207.403825482,30611373.496279754,116149450.7764813,218726483.3706082,1768697543.1987317
13,2024-01-01,113.53876962925257,0.0,6.445283336732249,433.29388879031313,0.5066978863191176,105.74241701469984,54.75155577471049,18427.989127469547,17.28976628335587,65.60311046043886,124.10202245589596,62.127155099247986,201018765.29355302,0.0,11411207.403825482,30611373.496279754,116149450.7764813,218726483.3706082,1768697543.1987317
14,2024-01-01,113.53876962925257,0.0,6.445283336732249,433.29388879031313,0.5066978863191176,105.74241701469984,54.75155577471049,18427.989127469547,17.28976628335587,65.60311046043886,124.10202245589596,62.127155099247986,201018765.29355302,0.0,11411207.403825482,30611373.496279754,116149450.7764813,218726483.3706082,1768697543.1989698
15,2024-01-01,113.53876962925257,0.0,6.445283336732249,433.29388879031313,0.5066978863191176,105.74241701469984,54.75155577471049,18427.989127469547,17.28976628335587,65.60311046043886,124.10202245589596,62.127155099247986,201018765.29355302,0.0,11411207.403825482,30611373.496279754,116149450.7764813,218726483.3706082,1768697543.1987317
16,2024-01-01,113.53876962925257,0.0,6.445283336732249,433.29388879031313,0.5066978863191176,105.74241701469984,54.75155577471049,18427.989127469547,17.28976628335587,65.60311046043886,124.10202245589596,62.127155099247986,201018765.29355302,0.0,11411207.403825482,30611373.496279754,116149450.7764813,218726483.3706082,1768697543.1987317
17,2024-01-01,113.53876962925257,0.0,6.445283336732249,433.29388879031313,0.5066978863191176,105.74241701469984,54.75155577471049,18427.989127469547,17.28976628335587,65.60311046043886,124.10202245589596,62.127155099247986,201018765.29355302,0.0,11411207.403825482,30611373.496279754,116149450.7764813,218726483.3706082,1768697543.1987317
18,2024-01-01,113.53876962925257,0.0,6.445283336732249,433.29388879031313,0.5066978863191176,105.74241701469984,54.75155577471049,18427.989127469547,17.28976628335587,65.60311046043886,124.10202245589596,62.127155099247986,201018765.29355302,0.0,11411207.403825482,30611373.496279754,116149450.7764813,218726483.3706082,1768697543.1987317
19,2024-01-01,113.53876962925257,0.0,6.445283336732249,433.29388879031313,0.5066978863191176,105.74241701469984,54.75155577471049,18427.989127469547,17.28976628335587,65.60311046043886,124.10202245589596,62.127155099247986,201018765.29355302,0.0,11411207.403825482,30611373.496279754,116149450.7764813,218726483.3706082,1768697543.1987317
20,2024-02-01,158.94985391407155,0.0,4.4677871272643435,433.29388879031313,0.5066978863191176,105.74241701469984,54.75155577471049,18427.989127469547,38.33635950190453,84.13039159089867,156.00086294337257,77.17963611758063,281418118.38625747,0.0,7910044.495817154,67873885.94670866,148951593.79833597,274947476.3499165,1768697543.1987317
21,2024-02-01,158.94985391407155,0.0,4.4677871272643435,433.29388879031313,0.5066978863191176,105.74241701469984,54.75155577471049,18427.989127469547,38.33635950190453,84.13039159089867,156.00086294337257,77.17963611758063,281418118.38625747,0.0,7910044.495817154,67873885.94670866,148951593.79833597,274947476.3499165,1768697543.1987317
22,2024-02-01,158.94985391407155,0.0,4.4677871272643435,433.29388879031313,0.5066978863191176,105.74241701469984,54.75155577471049,18427.989127469547,38.33635950190453,84.13039159089867,156.00086294337257,77.17963611758063,281418118.38625747,0.0,7910044.495817154,67873885.94670866,148951593.79833597,274947476.3499165,1768697543.1987317
23,2024-02-01,158.94985391407155,0.0,4.4677871272643435,433.29388879031313,0.5066978863191176,105.74241701469984,54.75155577471049,18427.989127469547,38.33635950190453,84.13039159089867,156.00086294337257,77.17963611758063,281418118.38625747,0.0,7910044.495817154,67873885.94670866,148951593.79833597,274947476.3499165,1768697543.1987317
24,2024-02-01,158.94985391407155,0.0,4.4677871272643435,433.29388879031313,0.5066978863191176,105.74241701469984,54.75155577471049,18427.989127469547,38.33635950190453,84.13039159089867,156.00086294337257,77.17963611758063,281418118.38625747,0.0,7910044.495817154,67873885.94670866,148951593.79833597,274947476.3499165,1768697543.1987317
25,2024-02-01,158.94985391407155,0.0,4.4677871272643435,433.29388879031313,0.5066978863191176,105.74241701469984,54.75155577471049,18427.989127469547,38.33635950190453,84.13039159089867,156.00086294337257,77.17963611758063,281418118.38625747,0.0,7910044.495817154,67873885.94670866,148951593.79833597,274947476.3499165,1768697543.1987317
26,2024-02-01,158.94985391407155,0.0,4.4677871272643435,433.29388879031313,0.5066978863191176,105.74241701469984,54.75155577471049,18427.989127469547,38.33635950190453,84.13039159089867,156.00086294337257,77.17963611758063,281418118.38625747,0.0,7910044.495817154,67873885.94670866,148951593.79833597,274947476.3499165,1768697543.1987317
