,Date,precip_and_snowmelt_input_Provo_mean,irrigation_Provo_mean,AET_Provo_mean,soil_thickness_Provo_mean,soil_porosity_Provo_mean,field_capacity_Provo_mean,wilting_point_Provo_mean,Geo_K_Provo_mean,Runoff_Provo_mean,Recharge_Provo_mean,Soil_Water_End_Of_Previous_Timestep_Provo_mean,Soil_Saturation_Percent_End_Of_Timestep_Provo_mean,precip_and_snowmelt_input_m3_Provo_sum,irrigation_m3_Provo_sum,AET_m3_Provo_sum,Runoff_m3_Provo_sum,Recharge_m3_Provo_sum,Soil_Water_End_Of_Previous_Timestep_m3_Provo_sum,Provo_area_m2
0,2024-01-01,114.04585426801556,0.0,8.968037401011355,439.9902514222166,0.5080836792035296,107.61539520574355,55.50397420123026,18941.57062330049,11.926507890715785,66.28602518447443,126.34056731838065,60.14491178009107,201849942.67249063,0.0,15872534.41283138,21108992.053522117,117319645.06495044,223609707.3571879,1768697543.1989698
1,2024-01-01,114.04585426801556,0.0,8.968037401011355,439.9902514222166,0.5080836792035296,107.61539520574355,55.50397420123026,18941.57062330049,11.926507890715785,66.28602518447443,126.34056731838065,60.14491178009107,201849942.67249063,0.0,15872534.41283138,21108992.053522117,117319645.06495044,223609707.3571879,1768697543.1987317
2,2024-01-01,114.04585426801556,0.0,8.968037401011355,439.9902514222166,0.5080836792035296,107.61539520574355,55.50397420123026,18941.57062330049,11.926507890715785,66.28602518447443,126.34056731838065,60.14491178009107,201849942.67249063,0.0,15872534.41283138,21108992.053522117,117319645.06495044,223609707.3571879,1768697543.1987317
3,2024-01-01,114.04585426801556,0.0,8.968037401011355,439.9902514222166,0.5080836792035296,107.61539520574355,55.50397420123026,18941.57062330049,11.926507890715785,66.28602518447443,126.34056731838065,60.14491178009107,201849942.67249063,0.0,15872534.41283138,21108992.053522117,117319645.06495044,223609707.3571879,1768697543.1987317
4,2024-01-01,114.04585426801556,0.0,8.968037401011355,439.9902514222166,0.5080836792035296,107.61539520574355,55.50397420123026,18941.57062330049,11.926507890715785,66.28602518447443,126.34056731838065,60.14491178009107,201849942.67249063,0.0,15872534.41283138,21108992.053522117,117319645.06495044,223609707.3571879,1768697543.1989698
5,2024-01-01,114.04585426801556,0.0,8.968037401011355,439.9902514222166,0.5080836792035296,107.61539520574355,55.50397420123026,18941.57062330049,11.926507890715785,66.28602518447443,126.34056731838065,60.14491178009107,201849942.67249063,0.0,15872534.41283138,21108992.053522117,117319645.06495044,223609707.3571879,1768697543.1987317
6,2024-01-01,114.04585426801556,0.0,8.968037401011355,439.9902514222166,0.5080836792035296,107.61539520574355,55.50397420123026,18941.57062330049,11.926507890715785,66.28602518447443,126.34056731838065,60.14491178009107,201849942.67249063,0.0,15872534.41283138,21108992.053522117,117319645.06495044,223609707.3571879,1768697543.1987317
7,2024-01-01,114.04585426801556,0.0,8.968037401011355,439.9902514222166,0.5080836792035296,107.61539520574355,55.50397420123026,18941.57062330049,11.926507890715785,66.28602518447443,126.34056731838065,60.14491178009107,201849942.67249063,0.0,15872534.41283138,21108992.053522117,117319645.06495044,223609707.3571879,1768697543.1989698
8,2024-01-01,114.04585426801556,0.0,8.968037401011355,439.9902514222166,0.5080836792035296,107.61539520574355,55.50397420123026,18941.57062330049,11.926507890715785,66.28602518447443,126.34056731838065,60.14491178009107,201849942.67249063,0.0,15872534.41283138,21108992.053522117,117319645.06495044,223609707.3571879,1768697543.1987317
9,2024-01-01,114.04585426801556,0.0,8.968037401011355,439.9902514222166,0.5080836792035296,107.61539520574355,55.50397420123026,18941.57062330049,11.926507890715785,66.28602518447443,126.34056731838065,60.14491178009107,201849942.67249063,0.0,15872534.41283138,21108992.053522117,117319645.06495044,223609707.3571879,1768697543.1987317
10,2024-01-01,114.04585426801556,0.0,8.968037401011355,439.9902514222166,0.5080836792035296,107.61539520574355,55.50397420123026,18941.57062330049,11.926507890715785,66.28602518447443,126.34056731838065,60.14491178009107,201849942.67249063,0.0,15872534.41283138,21108992.053522117,117319645.06495044,223609707.3571879,1768697543.1987317
11,2024-01-01,114.04585426801556,0.0,8.968037401011355,439.9902514222166,0.5080836792035296,107.61539520574355,55.50397420123026,18941.57062330049,11.926507890715785,66.28602518447443,126.34056731838065,60.14491178009107,201849942.67249063,0.0,15872534.41283138,21108992.053522117,117319645.06495044,223609707.3571879,1768697543.1987317
12,2024-01-01,114.04585426801556,0.0,8.968037401011355,439.9902514222166,0.5080836792035296,107.61539520574355,55.50397420123026,18941.57062330049,11.926507890715785,66.28602518447443,126.34056731838065,60.14491178009107,201849942.67249063,0.0,15872534.41283138,21108992.053522117,117319645.06495044,223609707.3571879,1768697543.1987317
13,2024-01-01,114.04585426801556,0.0,8.968037401011355,439.9902514222166,0.5080836792035296,107.61539520574355,55.50397420123026,18941.57062330049,11.926507890715785,66.28602518447443,126.34056731838065,60.14491178009107,201849942.67249063,0.0,15872534.41283138,21108992.053522117,117319645.06495044,223609707.3571879,1768697543.1987317
14,2024-01-01,114.04585426801556,0.0,8.968037401011355,439.9902514222166,0.5080836792035296,107.61539520574355,55.50397420123026,18941.57062330049,11.926507890715785,66.28602518447443,126.34056731838065,60.14491178009107,201849942.67249063,0.0,15872534.41283138,21108992.053522117,117319645.06495044,223609707.3571879,1768697543.1987317
15,2024-01-01,114.04585426801556,0.0,8.968037401011355,439.9902514222166,0.5080836792035296,107.61539520574355,55.50397420123026,18941.57062330049,11.926507890715785,66.28602518447443,126.34056731838065,60.14491178009107,201849942.67249063,0.0,15872534.41283138,21108992.053522117,117319645.06495044,223609707.3571879,1768697543.1987317
16,2024-01-01,114.04585426801556,0.0,8.968037401011355,439.9902514222166,0.5080836792035296,107.61539520574355,55.50397420123026,18941.57062330049,11.926507890715785,66.28602518447443,126.34056731838065,60.14491178009107,201849942.67249063,0.0,15872534.41283138,21108992.053522117,117319645.06495044,223609707.3571879,1768697543.1987317
17,2024-01-01,114.04585426801556,0.0,8.968037401011355,439.9902514222166,0.5080836792035296,107.61539520574355,55.50397420123026,18941.57062330049,11.926507890715785,66.28602518447443,126.34056731838065,60.14491178009107,201849942.67249063,0.0,15872534.41283138,21108992.053522117,117319645.06495044,223609707.3571879,1768697543.1987317
18,2024-01-01,114.04585426801556,0.0,8.968037401011355,439.9902514222166,0.5080836792035296,107.61539520574355,55.50397420123026,18941.57062330049,11.926507890715785,66.28602518447443,126.34056731838065,60.14491178009107,201849942.67249063,0.0,15872534.41283138,21108992.053522117,117319645.06495044,223609707.3571879,1768697543.1989698
19,2024-01-01,114.04585426801556,0.0,8.968037401011355,439.9902514222166,0.5080836792035296,107.61539520574355,55.50397420123026,18941.57062330049,11.926507890715785,66.28602518447443,126.34056731838065,60.14491178009107,201849942.67249063,0.0,15872534.41283138,21108992.053522117,117319645.06495044,223609707.3571879,1768697543.1987317
20,2024-02-01,156.64208426116767,0.0,10.033918519225267,439.9902514222166,0.5080836792035296,107.61539520574355,55.50397420123026,18941.57062330049,28.91956465690069,90.82112656577297,153.20804183764932,73.24570455095686,277240873.1957929,0.0,17758909.824486274,51184997.91099129,160744290.65212852,271162382.16537446,1768697543.1989698
21,2024-02-01,156.64208426116767,0.0,10.033918519225267,439.9902514222166,0.5080836792035296,107.61539520574355,55.50397420123026,18941.57062330049,28.91956465690069,90.82112656577297,153.20804183764932,73.24570455095686,277240873.1957929,0.0,17758909.824486274,51184997.91099129,160744290.65212852,271162382.16537446,1768697543.1987317
22,2024-02-01,156.64208426116767,0.0,10.033918519225267,439.9902514222166,0.5080836792035296,107.61539520574355,55.50397420123026,18941.57062330049,28.91956465690069,90.82112656577297,153.20804183764932,73.24570455095686,277240873.1957929,0.0,17758909.824486274,51184997.91099129,160744290.65212852,271162382.16537446,1768697543.1987317
23,2024-02-01,156.64208426116767,0.0,10.033918519225267,439.9902514222166,0.5080836792035296,107.61539520574355,55.50397420123026,18941.57062330049,28.91956465690069,90.82112656577297,153.20804183764932,73.24570455095686,277240873.1957929,0.0,17758909.824486274,51184997.91099129,160744290.65212852,271162382.16537446,1768697543.1987317
24,2024-02-01,156.64208426116767,0.0,10.033918519225267,439.9902514222166,0.5080836792035296,107.61539520574355,55.50397420123026,18941.57062330049,28.91956465690069,90.82112656577297,153.20804183764932,73.24570455095686,277240873.1957929,0.0,17758909.824486274,51184997.91099129,160744290.65212852,271162382.16537446,1768697543.1987317
25,2024-02-01,156.64208426116767,0.0,10.033918519225267,439.9902514222166,0.5080836792035296,107.61539520574355,55.50397420123026,18941.57062330049,28.91956465690069,90.82112656577297,153.20804183764932,73.24570455095686,277240873.1957929,0.0,17758909.824486274,51184997.91099129,160744290.65212852,271162382.16537446,1768697543.1989698
26,2024-02-01,156.64208426116767,0.0,10.033918519225267,439.9902514222166,0.5080836792035296,107.61539520574355,55.50397420123026,18941.57062330049,28.91956465690069,90.82112656577297,153.20804183764932,73.24570455095686,277240873.1957929,0.0,17758909.824486274,51184997.91099129,160744290.65212852,271162382.16537446,1768697543.1987317
27,2024-02-01,156.64208426116767,0.0,10.033918519225267,439.9902514222166,0.5080836792035296,107.61539520574355,55.50397420123026,18941.57062330049,28.91956465690069,90.82112656577297,153.20804183764932,73.24570455095686,277240873.1957929,0.0,17758909.824486274,51184997.91099129,160744290.65212852,271162382.16537446,1768697543.1987317
28,2024-02-01,156.64208426116767,0.0,10.033918519225267,439.9902514222166,0.5080836792035296,107.61539520574355,55.50397420123026,18941.57062330049,28.91956465690069,90.82112656577297,153.20804183764932,73.24570455095686,277240873.1957929,0.0,17758909.824486274,51184997.91099129,160744290.65212852,271162382.16537446,1768697543.1987317
29,2024-02-01,156.64208426116767,0.0,10.033918519225267,439.9902514222166,0.5080836792035296,107.61539520574355,55.50397420123026,18941.57062330049,28.91956465690069,90.82112656577297,153.20804183764932,73.24570455095686,277240873.1957929,0.0,17758909.824486274,51184997.91099129,160744290.65212852,271162382.16537446,1768697543.1987317
30,2024-02-01,156.64208426116767,0.0,10.033918519225267,439.9902514222166,0.5080836792035296,107.61539520574355,55.50397420123026,18941.57062330049,28.91956465690069,90.82112656577297,153.20804183764932,73.24570455095686,277240873.1957929,0.0,17758909.824486274,51184997.91099129,160744290.65212852,271162382.16537446,1768697543.1989698
31,2024-02-01,156.64208426116767,0.0,10.033918519225267,439.9902514222166,0.5080836792035296,107.61539520574355,55.50397420123026,18941.57062330049,28.91956465690069,90.82112656577297,153.20804183764932,73.24570455095686,277240873.1957929,0.0,17758909.824486274,51184997.91099129,160744290.65212852,271162382.16537446,1768697543.1987317
32,2024-02-01,156.64208426116767,0.0,10.033918519225267,439.9902514222166,0.5080836792035296,107.61539520574355,55.50397420123026,18941.57062330049,28.91956465690069,90.82112656577297,153.20804183764932,73.24570455095686,277240873.1957929,0.0,17758909.824486274,51184997.91099129,160744290.65212852,271162382.16537446,1768697543.1987317
